Powered By OpenHast.WIndL @CopyRight 赵子祯
Time	NumY_11NumZ_15	NumY_12NumZ_16	NumY_13NumZ_17	NumY_14NumZ_18	NumY_15NumZ_19	NumY_16NumZ_20	NumY_17NumZ_14	NumY_18NumZ_13	NumY_19NumZ_12	NumY_20NumZ_11	
(s)	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	
Station	Y_-30Z_77	Y_-25Z_82	Y_-20Z_87	Y_-15Z_92	Y_-10Z_97	Y_-5Z_102	Y_0Z_72	Y_5Z_67	Y_10Z_62	Y_15Z_57	
1.650000	2.917527	2.203030	6.598265	-6.019090	-7.144963	4.893217	6.452118	0.763212	-9.293865	8.909553	
1.700000	6.614504	2.581930	10.186986	-4.974410	-7.513037	3.632023	5.169273	0.519634	-9.304691	5.380374	
1.750000	5.872943	2.235507	8.914966	-3.556243	-6.305972	5.163860	6.841844	2.446609	-8.287075	8.996159	
1.800000	3.891840	1.640094	7.816157	-4.503492	-5.255878	9.234324	5.120557	3.215234	-8.065148	11.821667	
1.850000	2.262572	2.441196	5.862118	-6.305972	-4.535969	8.633497	2.549453	2.560278	-8.969094	11.058455	
1.900000	2.192205	-0.330184	4.151657	-3.567069	-3.372206	7.724138	1.596791	1.023029	-7.908175	9.450838	
1.950000	3.648262	-1.401928	7.648358	-3.761931	-3.150279	7.523863	0.097431	1.569727	-3.117802	9.510379	
2.000000	0.205688	-0.676606	7.805331	-6.695697	-2.051471	8.833773	0.032477	0.941836	-4.709180	9.845976	
2.050000	-1.336974	-1.033854	9.586159	-5.623952	0.211101	7.296523	-0.811928	-1.851195	-8.032671	10.360197	
2.100000	-1.250369	-1.358626	12.292584	-3.561656	0.405964	6.002852	1.282846	-0.811928	-8.254598	6.755238	
2.150000	-1.851195	-2.619820	9.672765	-2.056883	-0.590001	6.901385	0.043303	-3.280188	-7.967717	8.054322	
2.200000	-2.576517	-1.607617	8.167993	-1.185414	-1.770002	7.637533	-3.442573	-5.115144	-4.866153	8.703864	
2.250000	-1.937801	-3.469637	2.029819	-1.261194	-0.411377	8.536066	-0.714496	-4.996061	-5.044777	4.021748	
2.300000	-0.119083	-1.807892	1.028442	-2.018993	-2.203030	8.195056	-2.381655	-3.799821	-3.891840	2.971655	
2.350000	-0.102844	-2.479086	3.577894	-1.396516	-1.017616	8.925792	-3.458812	-4.389822	-3.523766	2.500737	
2.400000	-2.592756	-0.140734	-0.070367	0.481744	-2.219269	9.266801	-2.138076	-3.718629	-3.870188	1.309910	
2.450000	-2.939178	-0.005413	0.313945	0.048716	-3.312665	7.523863	-0.941836	-3.891840	-3.891840	1.818718	
2.500000	-2.608994	-0.270643	3.648262	1.212479	0.784863	10.712032	-1.537250	-5.499456	-4.904043	-1.326149	
2.550000	-1.585965	2.457434	1.418167	3.134041	2.424957	14.728368	-3.171931	-3.220646	-2.641471	0.108257	
2.600000	-1.428993	2.809270	0.384312	1.001377	2.820095	11.431941	-4.346519	-3.664500	-2.608994	1.721287	
2.650000	0.752386	1.396516	0.422202	-0.682019	2.116425	14.679652	-5.586062	-0.243578	-3.669913	2.067709	
2.700000	0.974313	2.008168	-0.156973	-0.833579	3.280188	16.379288	-3.870188	-5.266704	-5.445328	2.603581	
2.750000	1.412754	3.778170	0.497982	-0.027064	3.659087	14.473964	-0.259817	-5.001474	-7.069183	2.587343	
2.800000	2.381655	3.799821	-1.347800	-2.782205	6.414228	12.151851	0.617065	-5.835053	-6.111109	3.918904	
2.850000	1.125873	3.512940	-1.255781	-2.392480	5.499456	10.701206	-0.362661	-7.285697	-4.292391	4.384409	
2.900000	2.457434	3.702390	1.499360	-1.158350	7.058358	12.281759	0.292294	-5.721384	-2.457434	7.377716	
2.950000	4.037987	2.154315	1.001377	-1.353213	6.885147	13.477999	-1.353213	-5.645604	-4.406061	7.967717	
3.000000	2.192205	1.943213	3.106977	-3.518353	4.525144	10.376435	-2.847160	-4.303216	-5.250465	5.337071	
3.050000	-1.613030	3.767344	0.876882	-2.289636	2.046058	10.030013	-3.112389	-1.196240	-7.155789	5.088080	
3.100000	0.887708	3.810647	-1.228717	-1.418167	2.922940	10.598362	-3.788996	-2.576517	-9.797260	9.867627	
3.150000	1.672571	5.596888	-1.981103	0.335597	2.246333	8.287075	-3.312665	-1.759177	-9.510379	8.422396	
3.200000	-0.784863	7.193679	-0.995965	0.037890	2.890462	6.879734	-1.710461	-1.786241	-7.621294	7.442670	
3.250000	-1.466883	5.061016	-0.146147	1.564314	2.435783	7.567166	-0.481744	-2.971655	-8.833773	8.454873	
3.300000	-1.407341	3.518353	-1.688810	1.688810	3.778170	7.318174	0.925598	-1.596791	-10.289830	7.919001	
3.350000	2.581930	2.603581	1.548075	-0.622478	3.788996	7.291111	0.281468	-3.475050	-9.147718	3.415509	
3.400000	3.664500	1.964865	3.404683	0.844405	3.020371	4.947346	0.086606	-3.242298	-10.111206	3.778170	
3.450000	5.374961	1.450644	5.423676	0.481744	1.959452	5.921659	1.125873	-5.661842	-13.456347	2.484499	
3.500000	5.418264	3.258536	6.408815	-0.654955	3.756519	5.418264	-0.838992	-7.978542	-13.239834	4.541382	
3.550000	4.211198	7.052945	8.481937	-1.185414	3.383032	4.427712	-2.733490	-5.245053	-11.058455	3.783583	
3.600000	6.527898	7.740377	8.222120	-1.255781	3.745693	2.971655	-1.472296	-6.051568	-9.840563	4.162482	
3.650000	4.958171	5.277530	4.882391	-0.541285	2.820095	0.817340	1.353213	-4.563034	-12.563227	3.296426	
3.700000	4.449364	6.582027	5.732209	-2.159728	0.866056	0.941836	1.374864	-1.266607	-12.952952	4.590097	
3.750000	4.898630	7.675423	3.707803	-0.059541	-1.028442	1.672571	1.309910	-0.254404	-11.680932	3.832299	
3.800000	1.228717	6.560375	4.525144	1.721287	-3.805234	-0.600826	2.868811	-0.736148	-12.195153	5.153034	
3.850000	2.917527	5.434503	5.407438	1.001377	-0.654955	0.000000	4.243675	-2.403306	-11.334510	2.143489	
3.900000	2.159728	2.013581	3.588720	-0.995965	0.514221	-1.336974	4.054225	-3.101564	-7.978542	3.583307	
3.950000	3.983858	2.576517	5.548172	-1.921562	-1.293671	-0.189450	4.730832	-2.284223	-7.550927	3.626610	
4.000000	1.207066	0.801102	3.523766	0.243578	1.434406	-2.197618	6.002852	-2.917527	-6.652394	3.123215	
4.050000	0.081193	-2.246333	6.046154	-2.138076	-1.807892	-3.583307	6.376338	-4.281565	-6.024503	2.554866	
4.100000	0.590001	0.562936	7.036706	-0.768625	-1.975691	-4.227437	5.299181	-5.190924	-5.299181	3.805234	
4.150000	0.828166	0.703671	7.653771	2.062296	-5.396613	-6.273494	4.655052	-4.508905	-6.067806	3.788996	
4.200000	2.073122	0.600826	5.802576	2.018993	-6.982578	-4.178721	5.759274	-6.154412	-3.821473	5.017713	
4.250000	0.503395	-1.055506	6.684871	3.437160	-6.977165	-4.270740	9.894691	-6.646981	-9.034048	5.688906	
4.300000	2.473673	-2.538627	9.126067	4.162482	-3.707803	-4.703767	10.717445	-7.621294	-10.641665	2.706425	
4.350000	2.933765	-0.465505	6.408815	3.837711	-3.025784	-4.021748	10.392673	-8.216708	-9.716067	5.245053	
4.400000	2.765967	-1.201653	4.205785	3.226059	-3.745693	-3.973033	9.099003	-6.755238	-10.322307	2.728077	
4.450000	1.418167	0.248991	5.266704	3.361381	-2.636058	-2.852572	9.364232	-7.453496	-6.868908	1.591378	
4.500000	2.874224	-0.238165	2.213856	3.437160	-0.519634	0.725322	8.481937	-5.104319	-9.445425	2.462847	
4.550000	2.603581	-1.656332	1.255781	2.370829	-0.259817	0.757799	7.881111	-4.914869	-9.737719	0.936423	
4.600000	3.242298	-1.136699	1.899911	3.020371	1.753764	4.021748	5.174685	-4.362758	-8.952855	1.250369	
4.650000	2.901288	-0.460092	3.859363	1.320736	0.373487	1.916149	5.369548	-5.044777	-7.069183	3.042022	
4.700000	3.594133	-2.598168	0.341010	4.314042	-2.289636	-1.104222	6.831018	-5.564411	-3.756519	2.197618	
4.750000	3.047435	-3.767344	1.883672	5.234227	-2.857985	0.947249	6.841844	-5.889182	-5.017713	1.185414	
4.800000	2.262572	-5.456154	0.248991	4.471015	-0.411377	-0.757799	8.151753	-6.062393	-6.073219	1.851195	
4.850000	2.738903	-4.698355	0.936423	6.338449	1.136699	0.092018	8.162580	-5.943310	-7.096248	2.917527	
4.900000	2.506150	-7.659184	5.407438	1.948626	-0.037890	-1.791654	9.802673	-6.657807	-8.254598	2.917527	
4.950000	-0.297707	-5.504869	5.548172	2.392480	-1.623855	-1.737525	8.503589	-8.314139	-9.066525	3.675326	
5.000000	-1.667158	-7.096248	3.989271	1.851195	-0.925598	-0.248991	8.384506	-6.825605	-8.855424	7.123312	
5.050000	-1.136699	-8.065148	4.963584	2.435783	-1.125873	0.736148	8.416984	-6.295146	-4.655052	5.012300	
5.100000	-0.947249	-4.232850	3.372206	5.981200	-1.125873	1.910736	9.656527	-5.028539	-5.737622	5.066429	
5.150000	-1.407341	-1.661745	0.676606	6.598265	-0.292294	3.518353	8.866250	-7.139551	-4.985236	6.257256	
5.200000	-2.684774	-1.531837	-3.204408	4.627987	0.497982	5.033951	10.706619	-5.759274	-8.021845	7.680836	
5.250000	-1.531837	-2.446609	-0.925598	4.784960	-1.212479	1.369451	10.641665	-7.626707	-8.974507	10.690381	
5.300000	1.829544	-2.814682	-1.445231	4.725419	1.071744	0.698258	8.038084	-6.197714	-6.852669	10.289830	
5.350000	2.067709	-1.391103	-1.623855	5.786338	0.346422	2.397893	8.720103	-4.627987	-6.316797	9.467076	
5.400000	3.458812	-0.963488	-2.257159	5.786338	1.732112	4.146244	5.288355	-3.599546	-2.538627	9.315516	
5.450000	4.032574	-3.696977	-1.120460	5.607714	2.311287	1.618442	5.889182	-4.579272	-0.568349	4.660465	
5.500000	3.545417	-4.611749	-4.341106	5.326245	0.200275	-1.331561	5.786338	-2.587343	-0.530459	6.165237	
5.550000	3.112389	-2.955417	-2.489912	4.238262	0.525047	-4.568446	5.055603	-2.782205	-1.905324	7.675423	
5.600000	1.223304	-4.184134	-1.710461	6.782302	-1.537250	-4.075877	3.734867	-4.828263	-5.824228	7.805331	
5.650000	0.021651	-4.600924	1.472296	7.025881	-1.959452	-1.596791	2.295049	-5.017713	-2.587343	10.592950	
5.700000	0.422202	-2.387067	2.267985	8.140928	-1.840369	-4.059638	1.082570	-4.178721	-1.575140	7.388542	
5.750000	-0.438441	0.313945	1.044680	9.808086	-3.150279	-6.782302	0.411377	-4.097528	-3.875601	8.167993	
