HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	LSSGagMya 	LSSGagMza 	LSSGagMys 	LSSGagMzs 	
(s)	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
43.350000	638.723957	2203.684600	-2291.320622	118.507530	
43.400000	782.057248	2157.747738	-2291.716644	124.599974	
43.450000	921.723762	2103.101826	-2292.527767	130.108902	
43.500000	1057.176580	2040.123812	-2293.799472	134.948059	
43.550000	1187.938661	1969.112968	-2295.485340	139.108875	
43.600000	1313.539205	1890.389263	-2297.526525	142.575854	
43.650000	1433.539937	1804.239826	-2299.822031	145.383146	
43.700000	1547.473034	1711.010392	-2302.274566	147.517685	
43.750000	1654.880599	1610.992272	-2304.716305	149.024549	
43.800000	1755.341933	1504.599344	-2307.069121	149.917593	
43.850000	1848.449645	1392.267030	-2309.244138	150.214215	
43.900000	1933.794170	1274.506676	-2311.160282	149.883400	
43.950000	2010.979324	1151.851343	-2312.710492	148.894254	
44.000000	2079.725236	1024.916908	-2313.879409	147.220674	
44.050000	2139.772162	894.344932	-2314.628928	144.816553	
44.100000	2190.908823	760.818086	-2314.923672	141.613660	
44.150000	2233.060618	625.055662	-2314.807351	137.551965	
44.200000	2266.180094	487.685698	-2314.263478	132.639864	
44.250000	2290.301906	349.357934	-2313.317669	126.868892	
44.300000	2305.623216	210.661668	-2312.100040	120.290036	
44.350000	2312.258834	72.101687	-2310.622414	112.979869	
44.400000	2310.329303	-65.896764	-2308.879542	105.074326	
44.450000	2300.062760	-202.960671	-2306.972687	96.739933	
44.500000	2281.551737	-338.780037	-2304.880305	88.181290	
44.550000	2255.061118	-473.112352	-2302.779685	79.633271	
44.600000	2220.656374	-605.716938	-2300.678043	71.328494	
44.650000	2178.400051	-736.300088	-2298.595041	63.445493	
44.700000	2128.433235	-864.635081	-2296.663484	56.198097	
44.750000	2070.799281	-990.393885	-2294.911418	49.721425	
44.800000	2005.502048	-1113.239965	-2293.336049	44.170343	
44.850000	1932.600924	-1232.741643	-2291.948780	39.606850	
44.900000	1852.199760	-1348.451809	-2290.778371	36.073480	
44.950000	1764.426328	-1459.850396	-2289.811634	33.558396	
45.000000	1669.365464	-1566.412436	-2288.973297	32.103999	
45.050000	1567.247712	-1667.577007	-2288.247143	31.666962	
45.100000	1458.369018	-1762.771253	-2287.611981	32.178504	
45.150000	1343.109532	-1851.473156	-2287.087096	33.563746	
45.200000	1221.938262	-1933.197191	-2286.724617	35.715236	
45.250000	1095.287569	-2007.405878	-2286.448665	38.542749	
45.300000	963.753649	-2073.742917	-2286.366810	41.927861	
45.350000	827.888354	-2131.868694	-2286.518417	45.792429	
45.400000	688.302360	-2181.491674	-2286.955134	50.025595	
45.450000	545.587552	-2222.396421	-2287.736063	54.555636	
45.500000	400.355115	-2254.321139	-2288.827913	59.281825	
45.550000	253.193618	-2277.205844	-2290.339495	64.172762	
45.600000	104.720199	-2290.878997	-2292.228757	69.141286	
45.650000	-44.432650	-2295.248056	-2294.481865	74.105302	
45.700000	-193.658071	-2290.242914	-2297.057143	79.017302	
45.750000	-342.325620	-2275.759477	-2299.834808	83.826742	
45.800000	-489.826398	-2251.784386	-2302.743032	88.523232	
45.850000	-635.538605	-2218.246521	-2305.614349	93.117306	
45.900000	-778.794727	-2175.155654	-2308.310641	97.600598	
45.950000	-918.861133	-2122.506198	-2310.615629	101.944514	
46.000000	-1055.110683	-2060.551570	-2312.543661	106.169847	
46.050000	-1186.807751	-1989.454726	-2313.933834	110.243625	
46.100000	-1313.265082	-1909.493120	-2314.691613	114.159977	
46.150000	-1433.821292	-1821.145678	-2314.849307	117.843246	
46.200000	-1547.848744	-1724.868483	-2314.369260	121.251561	
46.250000	-1654.820401	-1621.279557	-2313.335493	124.321421	
46.300000	-1754.234489	-1511.041818	-2311.810987	126.948388	
46.350000	-1845.680211	-1394.876990	-2309.885194	129.025508	
46.400000	-1928.850812	-1273.472687	-2307.632349	130.503971	
46.450000	-2003.563116	-1147.599120	-2305.213097	131.306958	
46.500000	-2069.655827	-1017.907818	-2302.680980	131.419818	
46.550000	-2127.041519	-885.039421	-2300.104419	130.841093	
46.600000	-2175.705546	-749.607495	-2297.566878	129.586522	
46.650000	-2215.638317	-612.178689	-2295.105838	127.686521	
46.700000	-2246.897619	-473.257010	-2292.780282	125.220899	
46.750000	-2269.547062	-333.317748	-2290.632194	122.268966	
46.800000	-2283.643723	-192.784828	-2288.677970	118.937722	
46.850000	-2289.252136	-52.058451	-2286.937746	115.336075	
46.900000	-2286.455923	88.460865	-2285.444981	111.566333	
46.950000	-2275.292954	228.376162	-2284.187079	107.715324	
47.000000	-2255.864721	367.262453	-2283.205228	103.834999	
47.050000	-2228.178528	504.657361	-2282.425899	99.949788	
47.100000	-2192.352283	640.101403	-2281.865329	96.071826	
47.150000	-2148.475939	773.070127	-2281.467041	92.161743	
47.200000	-2096.683033	903.116042	-2281.207896	88.251760	
47.250000	-2037.129673	1029.711465	-2281.029877	84.297103	
47.300000	-1970.020453	1152.365064	-2280.894807	80.279012	
47.350000	-1895.535812	1270.616032	-2280.726160	76.230254	
47.400000	-1813.920090	1384.035722	-2280.493152	72.189940	
47.450000	-1725.465269	1492.193584	-2280.180638	68.175929	
47.500000	-1630.497536	1594.801246	-2279.864071	64.293135	
47.550000	-1529.311771	1691.487018	-2279.528645	60.595214	
47.600000	-1422.208370	1781.947444	-2279.197959	57.182599	
47.650000	-1309.460904	1865.799745	-2278.808243	54.132741	
47.700000	-1191.505038	1942.899952	-2278.571534	51.539042	
47.750000	-1068.577972	2012.927388	-2278.438402	49.536462	
47.800000	-941.057414	2075.543573	-2278.409798	48.155222	
47.850000	-809.321123	2130.543713	-2278.587809	47.488423	
47.900000	-673.733723	2177.591400	-2278.937782	47.586673	
47.950000	-534.707835	2216.383636	-2279.455185	48.498805	
48.000000	-392.646226	2246.567688	-2280.067597	50.289811	
48.050000	-248.033497	2267.931253	-2280.838025	53.003847	
48.100000	-101.466426	2280.097066	-2281.652689	56.570024	
48.150000	46.501605	2282.854327	-2282.512346	61.016013	
48.200000	195.211811	2275.930972	-2283.325229	66.293939	
48.250000	344.008758	2259.244260	-2284.138513	72.381441	
48.300000	492.088261	2232.754316	-2284.969021	79.117136	
48.350000	638.671080	2196.525003	-2285.862128	86.358438	
48.400000	782.950049	2150.653469	-2286.809356	93.936110	
48.450000	924.131273	2095.350382	-2287.832009	101.671316	
48.500000	1061.444437	2030.933806	-2288.972222	109.371038	
48.550000	1194.178116	1957.757351	-2290.243461	116.875722	
48.600000	1321.677586	1876.254151	-2291.675478	124.033519	
48.650000	1443.385722	1786.938521	-2293.343456	130.718218	
48.700000	1558.724451	1690.270764	-2295.195526	136.800594	
48.750000	1667.215505	1586.813525	-2297.253595	142.162239	
48.800000	1768.447979	1477.091010	-2299.493902	146.744552	
48.850000	1862.028696	1361.638652	-2301.860763	150.488087	
48.900000	1947.625565	1240.971699	-2304.284987	153.384569	
48.950000	2024.920740	1115.636008	-2306.684839	155.411839	
49.000000	2093.685784	986.099092	-2308.975476	156.666064	
49.050000	2153.666973	852.932436	-2311.077699	157.143259	
49.100000	2204.667564	716.698855	-2312.921306	156.877173	
49.150000	2246.500863	577.990920	-2314.420395	155.879816	
49.200000	2279.122781	437.408269	-2315.588318	154.201995	
49.250000	2302.416756	295.563831	-2316.338348	151.852739	
49.300000	2316.314135	153.069544	-2316.588500	148.856841	
49.350000	2320.918231	10.566659	-2316.393962	145.231577	
49.400000	2316.270185	-131.327774	-2315.701766	140.992395	
49.450000	2302.511786	-272.022858	-2314.522322	136.177058	
49.500000	2279.805255	-410.958038	-2312.851307	130.836005	
49.550000	2248.443229	-547.607945	-2310.788255	125.020722	
49.600000	2208.641210	-681.481436	-2308.332907	118.797421	
49.650000	2160.706602	-812.164862	-2305.571713	112.268764	
49.700000	2104.934499	-939.291365	-2302.580503	105.553120	
49.750000	2041.586970	-1062.517265	-2299.405436	98.777234	
49.800000	1970.991940	-1181.575896	-2296.181693	92.085852	
49.850000	1893.396464	-1296.147917	-2292.951199	85.587040	
49.900000	1809.123772	-1406.079414	-2289.906757	79.466330	
49.950000	1718.415130	-1511.018857	-2287.069572	73.761796	
50.000000	1621.548317	-1610.789344	-2284.590047	68.619970	
50.050000	1518.791732	-1705.102298	-2282.541629	64.083719	
50.100000	1410.360293	-1793.643120	-2280.930715	60.214817	
50.150000	1296.505668	-1876.087005	-2279.774890	57.052212	
50.200000	1177.483338	-1952.072139	-2279.049704	54.623379	
50.250000	1053.604344	-2021.217294	-2278.728055	52.918399	
50.300000	925.183491	-2083.132875	-2278.751496	51.948331	
50.350000	792.611586	-2137.451379	-2279.091765	51.692751	
50.400000	656.361134	-2183.810901	-2279.720634	52.083675	
50.450000	516.930185	-2221.907898	-2280.630448	53.068575	
50.500000	374.824090	-2251.361174	-2281.696663	54.595805	
50.550000	230.647639	-2271.963748	-2282.940242	56.584325	
50.600000	85.013042	-2283.470355	-2284.291481	58.955862	
50.650000	-61.478709	-2285.808254	-2285.802815	61.676330	
50.700000	-208.174831	-2278.817454	-2287.392496	64.665846	
50.750000	-354.473036	-2262.400396	-2288.994008	67.920055	
50.800000	-499.677815	-2236.563929	-2290.590467	71.352064	
50.850000	-643.180248	-2201.439579	-2292.247764	74.943258	
50.900000	-784.305517	-2157.029760	-2293.845698	78.644714	
50.950000	-922.482069	-2103.563401	-2295.463356	82.461299	
51.000000	-1057.065576	-2041.154318	-2297.006476	86.364936	
51.050000	-1187.460226	-1969.988976	-2298.423600	90.370849	
51.100000	-1313.066974	-1890.340115	-2299.697106	94.461899	
51.150000	-1433.307047	-1802.460852	-2300.760667	98.663656	
51.200000	-1547.662050	-1706.751106	-2301.662773	102.976708	
51.250000	-1655.541633	-1603.553162	-2302.318345	107.384272	
51.300000	-1756.399602	-1493.260885	-2302.660926	111.892369	
51.350000	-1849.760002	-1376.424348	-2302.736276	116.453625	
51.400000	-1935.133395	-1253.598485	-2302.521933	121.006986	
51.450000	-2012.158811	-1125.393031	-2302.072467	125.520542	
51.500000	-2080.447316	-992.497070	-2301.400327	129.877179	
51.550000	-2139.735444	-855.632938	-2300.570576	133.977040	
51.600000	-2189.824849	-715.529892	-2299.641007	137.727281	
51.650000	-2230.538751	-572.944511	-2298.627665	140.996243	
51.700000	-2261.834550	-428.581341	-2297.590069	143.726428	
51.750000	-2283.714532	-283.177451	-2296.580075	145.814136	
51.800000	-2296.197024	-137.407088	-2295.590118	147.201904	
51.850000	-2299.371073	8.103799	-2294.625625	147.868046	
51.900000	-2293.391107	152.724085	-2293.715819	147.772003	
51.950000	-2278.420706	295.901828	-2292.852059	146.931716	
52.000000	-2254.702008	437.128248	-2292.079230	145.379763	
52.050000	-2222.480541	575.922654	-2291.421698	143.152824	
52.100000	-2182.016909	711.850833	-2290.904964	140.302439	
52.150000	-2133.596988	844.502128	-2290.564159	136.876859	
52.200000	-2077.410540	973.457288	-2290.323702	132.930257	
52.250000	-2013.734352	1098.380857	-2290.204950	128.558401	
52.300000	-1942.838318	1218.888385	-2290.192666	123.802246	
52.350000	-1864.982765	1334.599223	-2290.245202	118.709259	
52.400000	-1780.404820	1445.134907	-2290.285838	113.343182	
52.450000	-1689.355367	1550.104530	-2290.225517	107.758131	
52.500000	-1592.188200	1649.226690	-2290.109107	102.044323	
52.550000	-1489.139042	1742.130065	-2289.821002	96.295045	
52.600000	-1380.529043	1828.442817	-2289.292689	90.564529	
52.650000	-1266.758205	1907.923868	-2288.588116	84.942944	
52.700000	-1148.156410	1980.259274	-2287.655450	79.522203	
52.750000	-1025.119526	2045.192210	-2286.514616	74.382432	
52.800000	-898.018497	2102.466368	-2285.159426	69.627017	
52.850000	-767.289911	2151.938685	-2283.703977	65.347880	
52.900000	-633.311482	2193.378364	-2282.145939	61.648372	
52.950000	-496.562722	2226.641820	-2280.587098	58.567673	
53.000000	-357.429312	2251.550677	-2279.051574	56.216181	
53.050000	-216.396911	2267.979457	-2277.625110	54.624978	
53.100000	-73.866984	2275.818899	-2276.379272	53.902788	
53.150000	69.628084	2274.915732	-2275.339430	54.030554	
53.200000	213.623392	2265.221324	-2274.605614	55.062429	
53.250000	357.587936	2246.661016	-2274.226771	56.988440	
53.300000	500.963620	2219.179462	-2274.235437	59.778090	
53.350000	643.170562	2182.684440	-2274.589927	63.404666	
53.400000	783.611919	2137.249053	-2275.364622	67.806471	
53.450000	921.684294	2082.870868	-2276.517324	72.948822	
53.500000	1056.715645	2019.642802	-2278.026962	78.725769	
53.550000	1188.004147	1947.713410	-2279.849867	85.005777	
53.600000	1314.841408	1867.252973	-2281.893417	91.671426	
53.650000	1436.530830	1778.574844	-2284.126086	98.569639	
53.700000	1552.412624	1682.063288	-2286.521575	105.554000	
53.750000	1661.842844	1578.147987	-2289.022149	112.476830	
53.800000	1764.267289	1467.373843	-2291.641090	119.189699	
53.850000	1859.133240	1350.235505	-2294.284200	125.586200	
53.900000	1945.968833	1227.382096	-2296.947512	131.506741	
53.950000	2024.372384	1099.446426	-2299.595521	136.843529	
54.000000	2093.969135	967.033787	-2302.136160	141.530236	
54.050000	2154.525524	830.775485	-2304.557000	145.551734	
54.100000	2205.777852	691.345258	-2306.785881	148.836628	
54.150000	2247.553409	549.355136	-2308.758025	151.408980	
54.200000	2279.721626	405.474554	-2310.423021	153.250800	
54.250000	2302.242963	260.342625	-2311.766723	154.392946	
54.300000	2315.106911	114.591924	-2312.762111	154.867361	
54.350000	2318.402083	-31.146985	-2313.443881	154.707707	
54.400000	2312.126925	-176.265841	-2313.720181	153.951414	
54.450000	2296.484343	-320.159533	-2313.664768	152.636432	
54.500000	2271.566390	-462.240765	-2313.209899	150.803716	
54.550000	2237.558497	-601.926496	-2312.343819	148.488491	
54.600000	2194.712191	-738.664503	-2311.092744	145.730916	
54.650000	2143.275223	-871.921105	-2309.447553	142.575012	
54.700000	2083.606064	-1001.198426	-2307.483097	139.049912	
54.750000	2016.058560	-1126.029429	-2305.245648	135.188899	
54.800000	1941.005506	-1246.004515	-2302.793448	131.043532	
54.850000	1858.807841	-1360.686705	-2300.130392	126.630653	
54.900000	1769.896504	-1469.793731	-2297.375279	122.040181	
54.950000	1674.640625	-1572.971918	-2294.536978	117.311475	
55.000000	1573.465971	-1669.951787	-2291.697582	112.497260	
55.050000	1466.800961	-1760.561295	-2288.991831	107.690784	
55.100000	1355.011214	-1844.516282	-2286.416770	102.925772	
55.150000	1238.542993	-1921.687090	-2284.122254	98.260572	
55.200000	1117.744755	-1991.883467	-2282.139718	93.765767	
55.250000	993.008114	-2054.932442	-2280.527949	89.475345	
55.300000	864.724428	-2110.662998	-2279.331068	85.415187	
55.350000	733.245694	-2158.843158	-2278.506470	81.616250	
55.400000	598.945637	-2199.334030	-2278.091667	78.134512	
55.450000	462.216738	-2231.933768	-2278.058153	74.989571	
55.500000	323.441927	-2256.445345	-2278.364029	72.227450	
55.550000	183.060760	-2272.697756	-2278.987804	69.859345	
55.600000	41.514572	-2280.514823	-2279.881233	67.911933	
55.650000	-100.733864	-2279.670458	-2280.928083	66.414160	
55.700000	-243.113335	-2270.050023	-2282.096689	65.320151	
55.750000	-385.161685	-2251.572299	-2283.361380	64.709801	
55.800000	-526.259819	-2224.096630	-2284.598258	64.540891	
55.850000	-665.843195	-2187.658940	-2285.825083	64.823380	
55.900000	-803.300598	-2142.201391	-2286.923866	65.563475	
55.950000	-938.031132	-2087.823377	-2287.892301	66.761653	
56.000000	-1069.410660	-2024.628931	-2288.685558	68.410728	
56.050000	-1196.878444	-1952.865583	-2289.373097	70.513245	
56.100000	-1319.804024	-1872.696561	-2289.877136	73.059605	
56.150000	-1437.670167	-1784.482320	-2290.303321	76.044249	
56.200000	-1549.889107	-1688.501584	-2290.607289	79.450490	
56.250000	-1655.909853	-1585.073937	-2290.755758	83.285309	
56.300000	-1755.260500	-1474.680089	-2290.843215	87.510001	
56.350000	-1847.478594	-1357.746323	-2290.887389	92.127608	
56.400000	-1932.134448	-1234.786280	-2290.941779	97.095144	
56.450000	-2008.788899	-1106.335493	-2291.011924	102.346590	
56.500000	-2077.068945	-972.964481	-2291.123835	107.824749	
56.550000	-2136.671255	-835.251482	-2291.315361	113.501691	
56.600000	-2187.252843	-693.858415	-2291.569632	119.254883	
56.650000	-2228.573161	-549.425870	-2291.893432	125.024716	
56.700000	-2260.459067	-402.654656	-2292.317656	130.715016	
56.750000	-2282.719825	-254.257357	-2292.793753	136.211715	
56.800000	-2295.348530	-104.967054	-2293.391321	141.414279	
56.850000	-2298.314944	44.482081	-2294.091429	146.203176	
56.900000	-2291.629197	193.336848	-2294.844398	150.441934	
56.950000	-2275.384058	340.865562	-2295.613518	154.014894	
57.000000	-2249.732693	486.380726	-2296.358365	156.846812	
57.050000	-2214.902989	629.248477	-2297.063821	158.892664	
57.100000	-2171.164539	768.850355	-2297.705768	160.105183	
57.150000	-2118.814540	904.599168	-2298.244929	160.450444	
57.200000	-2058.217363	1035.999914	-2298.689343	159.944225	
57.250000	-1989.770479	1162.552208	-2299.037160	158.566641	
57.300000	-1913.827645	1283.849347	-2299.249630	156.382075	
57.350000	-1830.874467	1399.533524	-2299.403982	153.416562	
57.400000	-1741.267800	1509.205707	-2299.413572	149.706154	
57.450000	-1645.446760	1612.615571	-2299.325651	145.347459	
57.500000	-1543.788842	1709.443112	-2299.079575	140.405543	
57.550000	-1436.683784	1799.401080	-2298.627795	134.961756	
57.600000	-1324.557792	1882.277341	-2297.988666	129.109964	
57.650000	-1207.761440	1957.849253	-2297.114045	122.990844	
57.700000	-1086.739146	2025.948533	-2296.051368	116.691854	
57.750000	-961.887614	2086.374729	-2294.780565	110.314773	
57.800000	-833.594405	2138.892488	-2293.236708	103.952
