HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	RotThrust 	LSShftFya 	LSShftFza 	LSShftFys 	LSShftFzs 	LSShftTq  	RotPwr    	
(s)	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN-m)    	(kW)      	
13.900000	643.296692	-845.870789	623.730103	-6.767591	-1050.947632	2653.611328	2971.670476	
13.950000	646.055359	-812.772522	679.824402	-12.291955	-1059.532715	2671.381592	2994.788638	
14.000000	648.829102	-775.987061	731.854919	-16.097813	-1066.540405	2707.944092	3039.361062	
14.050000	651.616760	-735.206787	778.844177	-18.218037	-1070.885254	2754.542725	3095.721704	
14.100000	654.417603	-690.324341	820.144226	-18.973499	-1071.832275	2800.004883	3151.339304	
14.150000	657.219910	-641.471313	855.514465	-18.891016	-1069.127563	2833.887451	3194.336673	
14.200000	660.003540	-589.041077	885.147888	-18.570705	-1063.067017	2849.283447	3216.684621	
14.250000	662.744019	-533.659241	909.640198	-18.550648	-1054.463623	2844.825684	3216.554509	
14.300000	665.428589	-476.100159	929.901367	-19.203779	-1044.518677	2824.818604	3198.577517	
14.350000	668.059509	-417.191345	947.007996	-20.660023	-1034.623657	2797.840820	3172.350098	
14.400000	670.664429	-357.693542	962.052795	-22.813169	-1026.143311	2774.190430	3149.574554	
14.450000	673.291687	-298.233063	975.993713	-25.341410	-1020.227661	2762.873779	3140.623933	
14.500000	676.002625	-239.259048	989.524658	-27.770100	-1017.660339	2769.111084	3151.648201	
14.550000	678.855164	-181.007614	1002.975098	-29.579792	-1018.748230	2792.929932	3182.907625	
14.600000	681.890442	-123.502945	1016.248718	-30.318438	-1023.276611	2829.247803	3228.787694	
14.650000	685.125671	-66.616791	1028.811646	-29.678947	-1030.538940	2869.567139	3279.670330	
14.700000	688.541565	-10.141367	1039.776489	-27.561649	-1039.460693	2904.419434	3324.686994	
14.750000	692.076965	46.151424	1048.036621	-24.114893	-1048.775024	2926.153809	3354.910314	
14.800000	695.630005	102.433334	1052.435791	-19.702749	-1057.225342	2931.061279	3365.847184	
14.850000	699.079102	158.782074	1051.926147	-14.853127	-1063.738525	2920.319580	3358.611834	
14.900000	702.305542	215.171051	1045.715820	-10.179962	-1067.575073	2899.471191	3339.415044	
14.950000	705.224426	271.473602	1033.371582	-6.281570	-1068.417236	2876.809814	3317.763507	
15.000000	707.798889	327.484955	1014.887573	-3.636095	-1066.409912	2860.740479	3303.422645	
15.050000	710.028076	382.950897	990.684692	-2.510159	-1062.121094	2857.451660	3303.691741	
15.100000	711.963318	437.605072	961.535522	-2.911328	-1056.427979	2869.173096	3321.334725	
15.150000	713.694031	491.191376	928.430420	-4.584731	-1050.348145	2893.615723	3353.871139	
15.200000	715.310791	543.447388	892.441406	-7.025372	-1044.862549	2924.801025	3394.475799	
15.250000	716.898804	594.101501	854.571289	-9.559192	-1040.748291	2954.993652	3434.178004	
15.300000	718.515564	642.894470	815.630249	-11.477617	-1038.476807	2977.012451	3464.537079	
15.350000	720.170044	689.555908	776.183716	-12.119678	-1038.172363	2986.136963	3479.892811	
15.400000	721.835815	733.828369	736.517761	-10.990953	-1039.635376	2981.555176	3479.115716	
15.450000	723.473877	775.478516	696.618164	-7.858926	-1042.392334	2966.546631	3465.895034	
15.500000	725.051697	814.299988	656.218262	-2.780460	-1045.800781	2947.428467	3447.559722	
15.550000	726.545776	850.137024	614.846619	3.879530	-1049.168457	2931.636475	3432.859652	
15.600000	727.975342	882.908569	571.911804	11.494490	-1051.892822	2925.683350	3429.554277	
15.650000	729.371582	912.622192	526.788513	19.257771	-1053.572266	2933.184082	3442.061628	
15.700000	730.774536	939.371643	478.897614	26.294775	-1054.073242	2953.933594	3470.318273	
15.750000	732.223511	963.304260	427.787964	31.802853	-1053.539795	2983.974854	3509.805032	
15.800000	733.740662	984.582153	373.192261	35.168537	-1052.348755	3016.732422	3552.833593	
15.850000	735.340881	1003.340820	315.067413	36.057663	-1051.028076	3045.021973	3590.886452	
15.900000	737.017883	1019.644287	253.619965	34.473755	-1050.147339	3062.916504	3616.831168	
15.950000	738.748718	1033.439209	189.295319	30.750294	-1050.182495	3067.485107	3627.013004	
16.000000	740.503296	1044.529907	122.746162	25.496843	-1051.408203	3059.608398	3622.284968	
16.050000	742.264404	1052.590454	54.778702	19.492163	-1053.834595	3043.655029	3607.700160	
16.100000	743.994507	1057.180908	-13.723567	13.552064	-1057.183105	3026.061768	3590.869457	
16.150000	745.668457	1057.810547	-81.861946	8.412420	-1060.939941	3013.761475	3580.099909	
16.200000	747.268494	1054.009521	-148.793655	4.628278	-1064.450195	3012.130859	3581.930636	
16.250000	748.783264	1045.385254	-213.822693	2.479697	-1067.025879	3023.500977	3599.319027	
16.300000	750.237549	1031.678467	-276.452972	1.946790	-1068.074341	3046.600830	3630.928332	
16.350000	751.675720	1012.800293	-336.405060	2.746544	-1067.204346	3077.066406	3671.683630	
16.400000	753.147827	988.859314	-393.630310	4.390491	-1064.315918	3108.729492	3714.268181	
16.450000	754.701782	960.166870	-448.295349	6.282510	-1059.645874	3135.368164	3751.196478	
16.500000	756.367310	927.195618	-500.748749	7.817219	-1053.745605	3152.432861	3776.893267	
16.550000	758.172180	890.527039	-551.438721	8.498193	-1047.401978	3158.244141	3789.176279	
16.600000	760.123108	850.776062	-600.834106	8.013424	-1041.516846	3154.326904	3789.720153	
16.650000	762.223511	808.525757	-649.330933	6.287001	-1036.969116	3144.960693	3783.568636	
16.700000	764.462402	764.260193	-697.176392	3.474760	-1034.474121	3135.758545	3777.456532	
16.750000	766.828491	718.315491	-744.398438	-0.073150	-1034.459351	3132.034912	3777.847081	
16.800000	769.306213	670.859070	-790.766235	-3.884079	-1036.989746	3137.295898	3789.086956	
16.850000	771.888733	621.876953	-835.780579	-7.468472	-1041.731445	3152.331299	3812.269194	
16.900000	774.568176	571.240601	-878.700562	-10.387495	-1048.008789	3175.110596	3845.056930	
16.950000	777.307373	518.735718	-918.627075	-12.356792	-1054.897949	3201.382568	3882.367046	
17.000000	780.068054	464.151215	-954.602539	-13.283879	-1061.379272	3226.080078	3918.042559	
17.050000	782.784851	407.353638	-985.724548	-13.260154	-1066.495972	3244.753906	3946.597692	
17.100000	785.385376	348.330139	-1011.254150	-12.541773	-1069.491333	3254.713867	3964.625779	
17.150000	787.828491	287.206268	-1030.715454	-11.498491	-1069.920288	3255.893799	3971.903309	
17.200000	790.068726	224.264786	-1043.946167	-10.520792	-1067.711426	3250.641357	3971.180129	
17.250000	792.108093	159.933395	-1051.137573	-9.931488	-1063.188599	3243.050537	3967.405361	
17.300000	793.959900	94.706085	-1052.805298	-9.948216	-1057.009521	3237.641113	3966.125107	
17.350000	795.674866	29.117004	-1049.706177	-10.610612	-1050.056396	3238.102783	3971.931925	
17.400000	797.305176	-36.324768	-1042.723145	-11.775212	-1043.289307	3246.211182	3987.108276	
17.450000	798.920471	-101.161629	-1032.738159	-13.131147	-1037.597900	3261.442383	4011.113861	
17.500000	800.577393	-165.022400	-1020.513062	-14.260419	-1033.671265	3281.157471	4040.776031	
17.550000	802.305908	-227.627518	-1006.589905	-14.712595	-1031.901489	3301.487549	4071.345491	
17.600000	804.116699	-288.765411	-991.232361	-14.074746	-1032.341431	3318.465820	4097.885612	
17.650000	805.998474	-348.281677	-974.394653	-12.060063	-1034.697876	3329.191162	4116.721959	
17.700000	807.919006	-406.064545	-955.757141	-8.574793	-1038.405762	3332.619629	4126.455415	
17.750000	809.837219	-462.027496	-934.789673	-3.750676	-1042.730469	3329.888672	4128.399866	
17.800000	811.705078	-516.097900	-910.866760	2.068640	-1046.914917	3323.890381	4126.090506	
17.850000	813.472656	-568.221130	-883.364624	8.367913	-1050.303833	3318.442139	4124.269855	
17.900000	815.104980	-618.359192	-851.761414	14.534888	-1052.451538	3317.115723	4127.433341	
17.950000	816.588623	-666.487427	-815.694458	19.947964	-1053.168945	3322.212891	4138.533277	
18.000000	817.938354	-712.580383	-775.017944	24.085388	-1052.541382	3334.083008	4158.099848	
18.050000	819.164612	-756.606995	-729.806580	26.589539	-1050.887573	3351.097168	4184.167560	
18.100000	820.299377	-798.483093	-680.390076	27.384029	-1048.692505	3374.326172	4217.924207	
18.150000	821.363098	-838.030151	-627.359802	26.729998	-1046.499146	3411.564697	4268.639087	
18.200000	822.373779	-875.147766	-571.249939	24.887245	-1044.792236	3460.923096	4333.938319	
18.250000	823.339050	-909.695496	-512.517334	22.152256	-1043.901001	3516.414062	4406.844909	
18.300000	824.270935	-941.274109	-451.886292	19.232008	-1043.948486	3575.041748	4484.036777	
18.350000	825.176086	-969.395569	-390.202271	16.983938	-1044.843018	3635.608643	4563.930949	
18.400000	826.068970	-993.700134	-327.917145	15.813655	-1046.288330	3694.160400	4641.215818	
18.450000	826.957947	-1013.880249	-265.106537	15.679053	-1047.849609	3744.289062	4707.674624	
18.500000	827.845947	-1029.553589	-201.941681	16.558874	-1049.041016	3782.249023	4758.645556	
18.550000	828.734741	-1040.380005	-138.801102	18.530563	-1049.434570	3810.002441	4796.585750	
18.600000	829.603516	-1046.225952	-75.905106	21.413401	-1048.757202	3833.011230	4828.230633	
18.650000	830.441162	-1047.162109	-13.063724	24.569290	-1046.955200	3856.864502	4860.568324	
18.700000	831.245605	-1043.374023	50.083817	27.206839	-1044.221069	3885.832031	4899.134749	
18.750000	832.026062	-1035.126709	113.697113	28.805286	-1040.953735	3922.781982	4947.756154	
18.800000	832.809692	-1022.783203	177.699234	29.186903	-1037.694824	3968.055908	5006.965047	
18.850000	833.643555	-1006.732727	242.020294	28.286808	-1035.028809	4018.658203	5073.013876	
18.900000	834.564026	-987.272461	306.716187	26.011339	-1033.491699	4069.234619	5139.214408	
18.950000	835.611938	-964.537537	371.777893	22.372707	-1033.465454	4115.106934	5199.704863	
19.000000	836.793030	-938.561279	436.871277	17.695601	-1035.104126	4153.487793	5250.840638	
19.050000	838.098022	-909.303894	501.347076	12.544194	-1038.279785	4183.258789	5290.935151	
19.100000	839.492981	-876.640564	564.427490	7.478535	-1042.603271	4204.288086	5319.629230	
19.150000	840.926392	-840.333313	625.344360	2.865018	-1047.476807	4218.562500	5339.462645	
19.200000	842.338928	-800.106140	683.345703	-1.122397	-1052.202393	4229.291504	5354.728868	
19.250000	843.681763	-755.733032	737.698547	-4.458108	-1056.083130	4235.984375	5365.214039	
19.300000	844.930237	-707.206909	787.650757	-7.108558	-1058.529541	4239.983398	5372.713853	
19.350000	846.079712	-654.764282	832.562927	-9.064895	-1059.148193	4243.229492	5379.385656	
19.400000	847.141296	-598.681641	872.158569	-10.590704	-1057.812744	4245.091309	5384.180108	
19.450000	848.137878	-539.230408	906.509521	-12.158425	-1054.694946	4243.959473	5385.143130	
19.500000	849.080261	-476.898285	935.835815	-14.065107	-1050.248901	4240.608398	5383.456479	
19.550000	849.963135	-412.447021	960.441467	-16.278421	-1045.129395	4238.079102	5382.977755	
19.600000	850.803833	-346.610870	980.793945	-18.694880	-1040.070312	4238.573730	5386.350167	
19.650000	851.629211	-279.901764	997.464233	-21.276361	-1035.773682	4241.726562	5393.070099	
19.700000	852.468628	-212.724609	1010.954834	-23.897604	-1032.816772	4246.086426	5401.425669	
19.750000	853.350586	-145.522888	1021.595581	-26.218931	-1031.574951	4251.000977	5410.691647	
19.800000	854.289612	-78.722099	1029.534424	-27.804728	-1032.165283	4256.169434	5420.417834	
19.850000	855.297302	-12.563641	1034.736938	-28.360744	-1034.424683	4260.483398	5429.067373	
19.900000	856.368042	52.899635	1036.969482	-27.811476	-1037.945312	4262.291992	5434.507042	
19.950000	857.477478	117.652351	1035.827393	-26.213203	-1042.158081	4260.954590	5435.962263	
20.000000	858.586182	181.590240	1030.832031	-23.666454	-1046.436523	4257.488281	5434.715709	
20.050000	859.069641	244.628571	1021.493042	-20.430506	-1050.177979	4253.122070	5432.536144	
20.100000	859.882874	306.455566	1007.483521	-16.636124	-1052.929810	4253.690430	5436.610865	
20.150000	860.570007	367.180420	988.486328	-12.917534	-1054.400269	4256.290527	5442.927121	
20.200000	860.960510	426.818787	964.325256	-9.832259	-1054.514526	4256.780762	5446.326218	
20.250000	860.996887	485.034027	935.153625	-7.494658	-1053.429810	4253.948730	5445.554771	
20.300000	860.676086	541.470337	901.369263	-5.856288	-1051.485840	4250.147949	5443.656308	
20.350000	860.035583	595.979187	863.429199	-4.944797	-1049.131348	4247.666992	5443.348209	
20.400000	859.153442	648.493286	821.780884	-4.764705	-1046.825806	4246.282715	5444.207503	
20.450000	858.104065	698.813354	776.943359	-5.076233	-1044.966797	4244.265625	5444.076267	
20.500000	856.956970	746.565735	729.541687	-5.359824	-1043.821289	4240.841797	5442.040916	
20.550000	855.752563	791.358154	680.188843	-5.039473	-1043.493774	4236.260742	5438.398951	
20.600000	854.509094	832.941650	629.263184	-3.789774	-1043.910767	4230.967773	5433.669376	
20.650000	853.223022	871.166199	576.881409	-1.566470	-1044.854126	4225.336426	5428.348791	
20.700000	851.881714	905.827271	523.081665	1.601155	-1046.009033	4220.055176	5423.353818	
20.750000	850.480469	936.658447	467.968994	5.710620	-1047.039429	4215.848145	5419.596128	
20.800000	849.020569	963.472778	411.617798	10.635950	-1047.662109	4212.720215	5417.058066	
20.850000	847.516235	986.238037	353.921265	15.976232	-1047.697876	4210.205566	5415.202732	
20.900000	845.991516	1005.028015	294.634796	21.145149	-1047.112183	4208.373047	5414.230358	
20.950000	844.468933	1019.928711	233.572174	25.613920	-1046.018433	4207.875977	5415.015955	
21.000000	842.989624	1031.026611	170.714096	29.044798	-1044.660645	4209.082520	5417.945963	
21.050000	841.569763	1038.424438	106.156677	31.258825	-1043.368408	4210.608887	5421.160046	
21.100000	840.233154	1042.226929	40.025101	32.163013	-1042.499268	4210.805176	5422.565787	
21.150000	838.955505	1042.475464	-27.513561	31.766975	-1042.354492	4208.874512	5421.227000	
21.200000	837.717285	1039.126831	-96.165840	30.238768	-1043.129028	4205.752441	5418.361273	
21.250000	836.497498	1032.041626	-165.482651	27.897337	-1044.852173	4202.693848	5415.491959	
21.300000	835.289673	1020.994446	-234.884872	25.140148	-1047.362671	4199.985352	5412.908081	
21.350000	834.089294	1005.715210	-303.713379	22.359476	-1050.335693	4197.191406	5410.089304	
21.400000	832.895874	985.929382	-371.315186	19.838850	-1053.346191	4194.501953	5407.401694	
21.450000	831.703674	961.389771	-437.082489	17.717873	-1055.934448	4193.082031	5406.426932	
21.500000	830.504211	931.928833	-500.439972	16.026484	-1057.674194	4194.082520	5408.635882	
21.550000	829.293457	897.497437	-560.888245	14.687475	-1058.244507	4197.398438	5413.855243	
21.600000	828.078369	858.192200	-618.029907	13.549004	-1057.483398	4201.759277	5420.465656	
21.650000	826.861694	814.263489	-671.607910	12.413395	-1055.427979	4205.708496	5426.655302	
21.700000	825.673218	766.078979	-721.543091	11.047198	-1052.320923	4208.884766	5432.002491	
21.750000	824.527771	714.099609	-767.891052	9.255294	-1048.574951	4211.417480	5436.646310	
21.800000	823.447510	658.815063	-810.818909	6.894074	-1044.708984	4213.449707	5440.703789	
21.850000	822.443298	600.748718	-850.500122	3.966953	-1041.265381	4214.595703	5443.635068	
21.900000	821.533630	540.429382	-887.066345	0.629545	-1038.725342	4214.671875	5445.212099	
21.950000	820.728455	478.314301	-920.591736	-2.888362	-1037.432007	4214.033203	5445.921642	
22.000000	820.039429	414.742462	-951.065613	-6.351099	-1037.543701	4213.598633	5446.964882	
22.050000	819.465759	349.948761	-978.345703	-9.540926	-1039.006104	4214.197266	5449.406112	
22.100000	818.998779	284.129761	-1002.142883	-12.247660	-1041.571045	4216.116699	5453.604022	
22.150000	818.626160	217.468658	-1022.052917	-14.308954	-1044.834961	4218.973633	5459.063820	
22.200000	818.323364	150.140427	-1037.610352	-15.658242	-1048.299805	4222.050781	5464.875970	
22.250000	818.059875	82.293953	-1048.353027	-16.372057	-1051.450684	4224.767090	5470.306673	
22.300000	817.811279	14.078382	-1053.881226	-16.648909	-1053.843872	4226.897949	5475.060632	
22.350000	817.550720	-54.306831	-1053.905762	-16.737944	-1055.171387	4228.370605	5479.006572	
22.400000	817.247314	-122.583290	-1048.294434	-16.869818	-1055.302612	4228.934570	5481.767467	
22.450000	816.895203	-190.407440	-1037.100708	-17.214802	-1054.294312	4228.390625	5483.051411	
22.500000	816.485535	-257.423981	-1020.558594	-17.880783	-1052.372192	4226.718750	5482.827864	
22.550000	816.015503	-323.301605	-999.044189	-18.910130	-1049.883667	4224.284180	5481.573794	
22.600000	815.494995	-387.707794	-973.033264	-20.228624	-1047.235352	4221.782227	5480.176713	
22.650000	814.936401	-450.293610	-943.061340	-21.629044	-1044.826050	4219.703125	5479.241002	
22.700000	814.353333	-510.719574	-909.665161	-22.818783	-1042.978638	4218.024902	5478.716150	
22.750000	813.755737	-568.674133	-873.327576	-23.476606	-1041.892578	4216.395508	5478.152897	
22.800000	813.149963	-623.886230	-834.430298	-23.318279	-1041.616089	4214.575195	5477.262448	
22.850000	812.533813	-676.126770	-793.225647	-22.149031	-1042.047974	4212.571289	5476.062260	
22.900000	811.900085	-725.198547	-749.847900	-19.886234	-1042.971436	4210.494629	5474.678800	
22.950000	811.239441	-770.934204	-704.337708	-16.566668	-1044.105713	4208.286133	5473.009206	
23.000000	810.539001	-813.202576	-656.668152	-12.351068	-1045.159668	4205.739746	5470.780995	
23.050000	809.788940	-851.927307	-606.768066	-7.516664	-1045.892456	4202.795410	5467.929512	
23.100000	808.982483	-887.090637	-554.550354	-2.429026	-1046.159668	4199.702637	5464.793887	
23.150000	808.116089	-918.721313	-499.942291	2.517667	-1045.937256	4196.863770	5461.895343	
23.200000	807.192383	-946.870117	-442.932922	6.973044	-1045.324951	4194.509277	5459.517186	
23.250000	806.216858	-971.594849	-383.586578	10.679405	-1044.519531	4192.500488	5457.466831	
23.300000	805.204712	-992.937134	-322.054108	13.502399	-1043.772217	4190.520020	5455.332911	
23.350000	804.161865	-1010.904785	-258.551025	15.425744	-1043.330688	4188.236328	5452.690461	
23.400000	803.098206	-1025.451172	-193.358063	16.546789	-1043.390503	4185.516602	5449.365180	
23.450000	802.016968	-1036.460327	-126.820732	17.060345	-1044.050903	4182.359863	5445.340497	
23.500000	800.923157	-1043.748169	-59.342754	17.225748	-1045.291748	4178.789551	5440.630756	
23.550000	799.813171	-1047.073975	8.626453	17.320799	-1046.966309	4174.829102	5435.265869	
23.600000	798.681091	-1046.170410	76.620872	17.585867	-1048.825073	4170.668945	5429.511622	
23.650000	797.519958	-1040.776733	144.188965	18.176565	-1050.560059	4166.743164	5423.959831	
23.700000	796.324158	-1030.673218	210.918365	19.138010	-1051.859009	4163.611816	5419.365492	
23.750000	795.094421	-1015.711487	276.444519	20.411692	-1052.461304	4161.725586	5416.335372	
23.800000	793.830017	-995.843994	340.462799	21.854401	-1052.208374	4161.158691	5414.985951	
23.850000	792.541626	-971.132690	402.738129	23.266893	-1051.073364	4161.695312	5415.064620	
23.900000	791.247681	-941.750122	463.122894	24.418159	-1049.180542	4162.972656	5416.127171	
23.950000	789.970520	-907.953918	521.543884	25.087814	-1046.785034	4164.633789	5417.728831	
24.000000	788.735596	-870.058899	577.977112	25.107418	-1044.236450	4166.325195	5419.410149	
24.050000	787.567139	-828.407043	632.403748	24.400002	-1041.920166	4167.712402	5420.726692	
24.100000	786.491211	-783.335754	684.782410	22.986210	-1040.198730	4168.541992	5421.339577	
24.150000	785.522827	-735.145874	735.018677	20.973341	-1039.351807	4168.704102	5421.107129	
24.200000	784.673035	-684.080078	782.944275	18.526100	-1039.530762	4168.411133	5420.313208	
24.250000	783.944153	-630.315491	828.298096	15.835236	-1040.732788	4168.113770	5419.550401	
24.300000	783.331665	-573.978027	870.716980	13.089489	-1042.797974	4168.293945	5419.450260	
24.350000	782.824341	-515.167664	909.756531	10.444279	-1045.440552	4169.263184	5420.428120	
24.400000	782.404053	-453.983459	944.918396	7.996459	-1048.287964	4171.108887	5422.614392	
24.450000	782.050659	-390.546143	975.698120	5.767586	-1050.942383	4173.752930	5425.929360	
24.500000	781.744873	-325.019775	1001.634827	3.702596	-1053.041626	4177.002441	5430.138328	
24.550000	781.467773	-257.624664	1022.350708	1.687027	-1054.309570	4180.563965	5434.865519	
24.600000	781.206848	-188.656082	1037.588013	-0.414731	-1054.599365	4184.081055	5439.637360	
24.650000	780.952515	-118.483215	1047.232056	-2.723576	-1053.909912	4187.116211	5443.872807	
24.700000	780.704895	-47.528835	1051.320557	-5.321987	-1052.380859	4189.395020	5447.202167	
24.750000	780.463501	23.750378	1050.030518	-8.229557	-1050.266846	4190.787109	5449.444849	
24.800000	780.237305	94.887321	1043.648071	-11.391551	-1047.890747	4191.446777	5450.787311	
24.850000	780.032959	165.415359	1032.527100	-14.670189	-1045.590332	4191.662109	5451.588012	
24.900000	779.858948	234.886459	1017.046509	-17.861881	-1043.664795	4191.743164	5452.238597	
24.950000	779.722656	302.887054	997.563965	-20.729158	-1042.326538	4191.917480	5453.030011	
25.000000	779.627319	369.046936	974.386353	-23.036360	-1041.678467	4192.326660	5454.149013	
25.050000	779.571472	433.044983	947.745667	-24.588894	-1041.703125	4193.030762	5455.679351	
25.100000	779.549561	494.611938	917.795349	-25.266293	-1042.281616	4194.023438	5457.613909	
25.150000	779.550781	553.521545	884.610901	-25.037918	-1043.214111	4195.155762	5459.752018	
25.200000	779.561523	609.588623	848.217163	-23.968048	-1044.268188	4196.167480	5461.745012	
25.250000	779.570007	662.664917	808.609985	-22.205832	-1045.218628	4196.796387	5463.242001	
25.300000	779.559387	712.639404	765.785522	-19.968834	-1045.889038	4196.831543	5463.957670	
25.350000	779.519104	759.433411	719.763916	-17.508823	-1046.180054	4196.250000	5463.846345	
25.400000	779.439209	802.994446	670.612610	-15.074875	-1046.085083	4195.101074	5462.952467	
25.450000	779.312317	843.280823	618.462402	-12.869243	-1045.682983	4193.479980	5461.378838	
25.500000	779.137512	880.252991	563.510254	-11.022109	-1045.115967	4191.499512	5459.255769	
25.550000	778.914978	913.862610	506.016296	-9.573787	-1044.560059	4189.220703	5456.650275	
25.600000	778.646179	944.044006	446.292816	-8.475485	-1044.186157	4186.722168	5453.655848	
25.650000	778.331604	970.703552	384.690002	-7.601422	-1044.123413	4184.050293	5450.322085	
25.700000	777.970825	993.715332	321.576904	-6.773991	-1044.430908	4181.225098	5446.666787	
25.750000	777.561646	1012.921143	257.333282	-5.790872	-1045.081909	4178.213379	5442.639477	
25.800000	777.100647	1028.142212	192.331696	-4.465087	-1045.967529	4175.002441	5438.223413	
25.850000	776.581421	1039.199951	126.919388	-2.661551	-1046.918335	4171.632812	5433.474200	
25.900000	775.998047	1045.936035	61.407780	-0.321963	-1047.736938	4168.233398	5428.566031	
25.950000	775.344971	1048.228271	-3.932955	2.528277	-1048.232666	4164.989258	5423.747648	
26.000000	774.619995	1046.011963	-68.880066	5.782044	-1048.261475	4162.072754	5419.252606	
26.050000	773.828247	1039.289185	-133.256134	9.269289	-1047.756226	4159.621582	5415.271625	
26.100000	772.977600	1028.133301	-196.931534	12.778010	-1046.745850	4157.666992	5411.858662	
26.150000	772.081482	1012.677185	-259.817017	16.086340	-1045.352295	4156.190918	5409.003383	
26.200000	771.159058	993.096497	-321.848633	18.993931	-1043.775024	4155.105469	5406.600585	
26.250000	770.229614	969.588989	-382.969147	21.350266	-1042.263184	4154.256348	5404.453758	
26.300000	769.312927	942.348755	-443.106140	23.072063	-1041.072510	4153.446777	5402.308792	
26.350000	768.429688	911.546936	-502.144409	24.153044	-1040.424683	4152.503906	5399.941898	
26.400000	767.593384	877.309753	-559.915771	24.649374	-1040.466431	4151.322754	5397.219702	
26.450000	766.809814	839.715454	-616.180664	24.664825	-1041.245605	4149.936035	5394.189423	
26.500000	766.080627	798.797546	-670.617737	24.331324	-1042.695312	4148.498535	5391.055893	
26.550000	765.404114	754.555786	-722.838989	23.772038	-1044.645996	4147.212891	5388.093341	
26.600000	764.774048	706.980164	-772.396484	23.086605	-1046.844971	4146.322754	5385.632462	
26.650000	764.180664	656.077026	-818.815735	22.327988	-1048.998535	4146.026367	5383.947129	
26.700000	763.613831	601.891418	-861.627625	21.495441	-1050.815674	4146.461426	5383.235813	
26.750000	763.065918	544.526611	-900.405457	20.535099	-1052.053955	4147.641602	5383.535865	
26.800000	762.530945	484.166290	-934.790710	19.363777	-1052.556763	4149.466797	5384.730612	
26.850000	762.012207	421.067688	-964.521729	17.883142	-1052.273804	4151.753418	5386.593264	
26.900000	761.514587	355.562592	-989.444336	16.007439	-1051.270142	4154.221191	5388.765947	
26.950000	761.046631	288.044250	-1009.511353	13.687267	-1049.711914	4156.604004	5390.907491	
27.000000	760.621094	218.946487	-1024.769897	10.925057	-1047.841309	4158.714355	5392.773961	
27.050000	760.251892	148.724365	-1035.336060	7.782357	-1045.934570	4160.491699	5394.284172	
27.100000	759.951721	77.832878	-1041.364990	4.379339	-1044.260254	4161.971680	5395.480652	
27.150000	759.732422	6.713409	-1043.016235	0.878947	-1043.037354	4163.295898	5396.547677	
27.200000	759.599182	-64.218262	-1040.426758	-2.534739	-1042.403687	4164.642090	5397.717732	
27.250000	759.554260	-134.582184	-1033.690552	-5.684443	-1042.399170	4166.223633	5399.273372	
27.300000	759.595886	-204.031143	-1022.849060	-8.426565	-1042.965820	4168.189453	5401.415543	
27.350000	759.716064	-272.252197	-1007.892822	-10.672011	-1043.961426	4170.588379	5404.212005	
27.400000	759.904480	-338.956757	-988.776855	-12.396985	-1045.187866	4173.364746	5407.595173	
27.450000	760.148254	-403.883575	-965.440125	-13.647622	-1046.427490	4176.347656	5411.344746	
27.500000	760.433899	-466.790344	-937.837646	-14.528439	-1047.483521	4179.301758	5415.152981	
27.550000	760.747681	-527.454224	-905.961487	-15.183277	-1048.209717	4181.989746	5418.703130	
27.600000	761.074707	-585.666992	-869.863525	-15.768495	-1048.532104	4184.200195	5421.707423	
27.650000	761.403931	-641.233215	-829.668762	-16.420403	-1048.456299	4185.795898	5423.968673	
27.700000	761.729248	-693.961914	-785.584900	-17.228004	-1048.060059	4186.731934	5425.410676	
27.750000	762.042725	-743.675659	-737.886841	-18.224354	-1047.472290	4187.038086	5426.051982	
27.800000	762.338867	-790.195740	-686.915039	-19.367914	-1046.845947	4186.810547	5426.000674	
27.850000	762.613037	-833.344482	-633.052185	-20.552185	-1046.324829	4186.204102	5425.441797	
27.900000	762.862061	-872.942566	-576.698975	-21.624725	-1046.012817	4185.360352	5424.546848	
27.950000	763.080261	-908.813599	-518.260498	-22.404919	-1045.960938	4184.368652	5423.420652	
28.000000	763.263123	-940.778076	-458.130188	-22.712664	-1046.150391	4183.299316	5422.148870	
28.050000	763.402893	-968.674500	-396.666962	-22.403179	-1046.505127	4182.160156	5420.736172	
28.100000	763.492126	-992.361450	-334.193512	-21.385208	-1046.904541	4180.938965	5419.164281	
28.150000	763.523621	-1011.732544	-270.983582	-19.642149	-1047.209961	4179.622559	5417.410176	
28.200000	763.490784	-1026.724121	-207.269684	-17.227991	-1047.294678	4178.175293	5415.424729	
28.250000	763.390991	-1037.324219	-143.241196	-14.263224	-1047.070312	4176.582031	5413.182419	
28.300000	763.223938	-1043.580322	-79.050163	-10.919500	-1046.513062	4174.839355	5410.675431	
28.350000	762.991028	-1045.588501	-14.817566	-7.391472	-1045.667358	4172.959961	5407.916352	
28.400000	762.700134	-1043.484497	49.351570	-3.869574	-1044.643555	4170.982422	5404.949832	
28.450000	762.359619	-1037.424561	113.364288	-0.519585	-1043.599976	4168.916992	5401.782841	
28.500000	761.979736	-1027.566895	177.114487	2.546467	-1042.715942	4166.766602	5398.415857	
28.550000	761.570251	-1014.051697	240.480774	5.269732	-1042.163086	4164.510742	5394.815539	
