HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	RootFxc   B_0	RootFxc   B_2	RootFyc   B_0	RootFyc   B_2	RootFzc   B_0	RootFzc   B_2	RootFxb   B_0	RootFxb   B_2	RootFyb   B_0	RootFyb   B_2	RootMxc   B_0	RootMxc   B_2	RootMyc   B_0	RootMyc   B_2	RootMzc   B_0	RootMzc   B_2	RootMxb   B_0	RootMxb   B_2	RootMyb   B_0	RootMyb   B_2	
(s)	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
44.300000	272.544739	261.732208	-63.169155	-172.429779	717.562988	460.178284	273.813446	265.302216	-57.420853	-166.884766	1799.584229	4034.126465	9609.214844	9502.060547	-28.575073	-67.858887	1597.008545	3833.311035	9644.951172	9584.834961	
44.350000	272.449921	262.162842	-52.996479	-178.323975	718.708008	468.035461	273.505035	265.858215	-47.250095	-172.766357	1592.129639	4152.532227	9605.322266	9508.750000	-25.039062	-69.957520	1389.599976	3951.467773	9636.706055	9594.046875	
44.400000	272.317139	262.586243	-42.836590	-183.714264	719.251099	476.227844	273.158722	266.396179	-37.093357	-178.144684	1385.846436	4260.796387	9600.764648	9514.982422	-21.567429	-71.880615	1183.391724	4059.510498	9627.815430	9602.585938	
44.450000	272.151733	263.001068	-32.718220	-188.594971	719.183960	484.726898	272.780396	266.914520	-26.979427	-183.014313	1181.247803	4359.007324	9595.724609	9520.753906	-18.168640	-73.635498	978.899170	4157.533691	9618.473633	9610.443359	
44.500000	271.955261	263.408356	-22.663033	-192.959366	718.503174	493.501648	272.372253	267.414062	-16.930054	-187.368607	978.583252	4447.166992	9590.256836	9526.084961	-14.839722	-75.219727	776.375183	4245.540527	9608.740234	9617.638672	
44.550000	271.733368	263.808380	-12.689453	-196.796997	717.206055	502.519623	271.940369	267.894592	-6.963669	-191.197296	777.969849	4525.165527	9584.572266	9531.005859	-11.582642	-76.640869	575.936951	4323.429688	9598.831055	9624.196289	
44.600000	271.486053	264.202118	-2.812256	-200.094925	715.294800	511.748047	271.485107	268.356812	2.904846	-194.487457	579.371887	4592.738281	9578.709961	9535.557617	-8.381836	-77.886719	377.551849	4390.936523	9588.786133	9630.149414	
44.650000	271.215149	264.590485	6.953400	-202.835968	712.775208	521.153015	271.008728	268.801056	12.660263	-197.222046	382.758575	4649.481445	9572.742188	9539.800781	-5.230469	-78.954590	181.191101	4447.662109	9578.676758	9635.546875	
44.700000	270.923248	264.974487	16.590012	-205.000687	709.655762	530.700806	270.514313	269.227966	22.285065	-199.381699	188.174164	4694.879883	9566.762695	9543.795898	-2.117920	-79.825806	-13.099884	4493.091309	9568.604492	9640.438477	
44.750000	270.611938	265.355957	26.076660	-206.567551	705.949524	540.358032	270.004120	269.638763	31.758362	-200.944916	-4.193069	4728.326660	9560.818359	9547.616211	0.953125	-80.491455	-205.131927	4526.619141	9558.618164	9644.882812	
44.800000	270.278442	265.735474	35.387085	-207.516129	701.671631	550.090576	269.475891	270.033630	41.053772	-201.891342	-193.964035	4749.194336	9554.855469	9551.314453	3.989502	-80.929352	-394.523041	4547.620117	9548.676758	9648.917969	
44.850000	269.925507	266.114014	44.486938	-207.826752	696.839844	559.867737	268.933411	270.413147	50.136871	-202.201294	-380.485962	4756.873047	9548.877930	9554.947266	6.987793	-81.120789	-580.619446	4555.482910	9538.800781	9652.587891	
44.900000	269.553070	266.492096	53.337189	-207.482376	691.472168	569.657227	268.377350	270.777435	58.968719	-201.857758	-562.871155	4750.849609	9542.879883	9558.552734	9.919434	-81.059448	-762.532959	4549.695312	9529.003906	9655.920898	
44.950000	269.160553	266.869934	61.892212	-206.472260	685.587708	579.428162	267.808319	271.126587	67.503754	-200.850006	-740.004395	4730.748535	9536.851562	9562.160156	12.779785	-80.722290	-939.147949	4529.881348	9519.303711	9658.937500	
45.000000	268.746460	267.247589	70.103363	-204.788605	679.204224	589.149231	267.225922	271.460602	75.693207	-199.170227	-910.620728	4696.365723	9530.696289	9565.793945	15.535645	-80.114502	-1109.198242	4495.836426	9509.630859	9661.662109	
45.050000	268.311279	267.624298	77.920319	-202.430603	672.340881	598.788818	266.631714	271.778809	83.486847	-196.817657	-1073.377197	4647.689453	9524.388672	9569.434570	18.167480	-79.225586	-1271.341797	4447.548828	9499.990234	9664.078125	
45.100000	267.857819	267.999298	85.291260	-199.403519	665.016602	608.313477	266.029633	272.080688	90.832977	-193.797485	-1226.904907	4584.922363	9517.954102	9573.087891	20.637207	-78.069336	-1424.211914	4385.218750	9490.435547	9666.197266	
45.150000	267.388367	268.371429	92.167358	-195.718674	657.250427	617.688477	265.423035	272.365631	97.683014	-190.120987	-1369.927612	4508.420410	9511.422852	9576.744141	22.930176	-76.654297	-1566.536011	4309.199707	9481.025391	9668.022461	
45.200000	266.905792	268.739166	98.504211	-191.392624	649.062744	626.875671	264.815674	272.632477	103.992493	-185.804749	-1501.337646	4418.708008	9504.847656	9580.372070	25.018555	-74.993896	-1697.210205	4220.015137	9471.833008	9669.539062	
45.250000	266.412933	269.101257	104.264603	-186.445251	640.476501	635.835938	264.211060	272.880829	109.724518	-180.868454	-1620.252930	4316.392578	9498.294922	9583.968750	26.891113	-73.107910	-1815.357666	4118.267578	9462.944336	9670.758789	
45.300000	265.913544	269.455658	109.417572	-180.899246	631.518127	644.527466	263.613495	273.109131	114.848343	-175.334793	-1726.033325	4202.141113	9491.855469	9587.504883	28.540283	-71.011230	-1920.344360	4004.621582	9454.457031	9671.671875	
45.350000	265.410431	269.800903	113.941010	-174.778580	622.216797	652.906982	263.026123	273.316864	119.341965	-169.227570	-1818.303223	4076.608154	9485.582031	9590.978516	29.956055	-68.730469	-2011.800659	3879.724609	9446.435547	9672.296875	
45.400000	264.907410	270.135040	117.817688	-168.109436	612.608276	660.930420	262.452911	273.502808	123.188477	-162.572876	-1896.913086	3940.426758	9479.560547	9594.376953	31.147705	-66.273438	-2089.584229	3744.206299	9438.960938	9672.639648	
45.450000	264.406830	270.456970	121.037918	-160.917419	602.731445	668.554810	261.896301	273.666626	126.378311	-155.396240	-1961.899048	3794.161621	9473.847656	9597.713867	32.118652	-63.662598	-2153.737549	3598.624512	9432.085938	9672.728516	
45.500000	263.911560	270.763519	123.595352	-153.228836	592.630859	675.738342	261.358978	273.805878	128.905396	-147.723679	-2013.410156	3638.293457	9468.499023	9600.956055	32.883667	-60.900879	-2204.416748	3443.453613	9425.861328	9672.546875	
45.550000	263.423920	271.055206	125.487839	-145.069702	582.354248	682.441895	260.843140	273.921967	130.767792	-139.581192	-2051.651611	3473.260986	9463.523438	9604.148438	33.448608	-57.997559	-2241.833252	3279.126709	9420.283203	9672.152344	
45.600000	262.946716	271.329132	126.714363	-136.465576	571.953369	688.628906	260.351379	274.012604	131.964691	-130.994064	-2076.803223	3299.446533	9458.967773	9607.269531	33.827393	-54.958496	-2266.172363	3106.019775	9415.394531	9671.536133	
45.650000	262.481995	271.583435	127.273865	-127.445160	561.481506	694.268250	259.885468	274.076630	132.495193	-121.991043	-2088.978516	3117.239746	9454.823242	9610.289062	34.023453	-51.791504	-2277.553467	2924.517090	9411.178711	9670.679688	
45.700000	262.031830	271.816406	127.163918	-118.039337	550.992920	699.333435	259.447388	274.113251	132.357086	-112.602676	-2088.171875	2927.074951	9451.090820	9613.195312	34.036865	-48.496582	-2275.977295	2735.046875	9407.629883	9669.582031	
45.750000	261.597504	272.024445	126.381401	-108.281326	540.541199	703.801147	259.038177	274.119507	131.547440	-102.862137	-2074.265869	2729.456055	9447.732422	9615.901367	33.863831	-45.088867	-2261.330322	2538.108887	9404.712891	9668.168945	
45.800000	261.180847	272.207153	124.921265	-98.210495	530.179016	707.654053	258.659637	274.095917	130.061356	-92.808746	-2047.028687	2525.031982	9444.738281	9618.416016	33.509155	-41.560791	-2233.386230	2334.345947	9402.415039	9666.464844	
45.850000	260.782959	272.361755	122.780136	-87.868111	519.956299	710.876648	258.312683	274.040497	127.895622	-82.483536	-2006.167969	2314.596191	9442.074219	9620.667969	32.952881	-37.937744	-2191.856201	2124.549316	9400.704102	9664.415039	
45.900000	260.405273	272.485565	119.955780	-77.302185	509.921387	713.459778	257.998596	273.951538	125.048126	-71.934494	-1951.375977	2099.094238	9439.714844	9622.568359	32.189697	-34.231201	-2136.436035	1909.660645	9399.560547	9661.947266	
45.950000	260.049194	272.572021	116.448608	-66.563744	500.117828	715.396118	257.718658	273.823395	121.519402	-61.212593	-1882.390503	1879.617676	9437.652344	9623.956055	31.204834	-30.462524	-2066.868164	1690.769775	9398.975586	9658.922852	
46.000000	259.716736	272.624512	112.264153	-55.710320	490.587616	716.681152	257.474640	273.660553	117.315109	-50.375229	-1799.071289	1657.444214	9435.909180	9624.895508	29.989014	-26.656738	-1983.015137	1469.150024	9398.972656	9655.430664	
46.050000	259.409637	272.638977	107.413803	-44.799835	481.368286	717.313049	257.267944	273.459930	112.446793	-39.480263	-1701.457275	1433.891479	9434.502930	9625.247070	28.535645	-22.839264	-1884.920776	1246.117065	9399.567383	9651.352539	
46.100000	259.129913	272.613403	101.917007	-33.892178	472.495300	717.292236	257.100220	273.220612	106.933945	-28.587543	-1589.815063	1210.339600	9433.460938	9624.933594	26.843750	-19.039520	-1772.853638	1023.050659	9400.781250	9646.638672	
46.150000	258.880524	272.549103	95.801346	-23.046768	464.001373	716.622498	256.973785	272.944824	100.804245	-17.756409	-1464.655396	988.174805	9432.876953	9623.998047	24.914062	-15.282410	-1647.328369	801.333618	9402.695312	9641.352539	
46.200000	258.662781	272.444763	89.102127	-12.319786	455.915771	715.309082	256.889282	272.632233	94.093079	-7.042984	-1326.749512	768.691040	9432.777344	9622.359375	22.756836	-11.599243	-1509.117920	582.259705	9405.324219	9635.438477	
46.250000	258.477783	272.301941	81.861969	-1.765274	448.267090	713.360962	256.847107	272.285156	86.843094	3.498718	-1177.110840	553.089722	9433.207031	9620.055664	20.389160	-8.007324	-1359.236694	367.028778	9408.691406	9628.949219	
46.300000	258.326996	272.122742	74.129135	8.568405	441.081360	710.789124	256.847717	271.906616	79.102554	13.820343	-1016.926880	342.411926	9434.216797	9617.112305	17.830078	-4.526611	-1198.873291	156.681152	9412.826172	9621.930664	
46.350000	258.211670	271.909576	65.955338	18.637573	434.382935	707.607422	256.891571	271.499542	70.923141	23.878387	-847.500916	137.544006	9435.853516	9613.590820	15.106445	-1.168945	-1029.330322	-47.896698	9417.753906	9614.456055	
46.400000	258.131592	271.663116	57.394485	28.406509	428.194397	703.833008	256.977509	271.065186	62.358719	33.636932	-670.203369	-60.821564	9438.115234	9609.509766	12.235840	2.048340	-851.976624	-246.011322	9423.446289	9606.552734	
46.450000	258.085022	271.388306	48.500320	37.841949	422.536499	699.485291	257.102875	270.608978	53.462906	43.062744	-486.381165	-252.130493	9440.970703	9604.983398	9.252930	5.131104	-668.155823	-437.108032	9429.849609	9598.343750	
46.500000	258.070984	271.086365	39.323807	46.917908	417.428955	694.586426	257.265808	270.132507	44.286621	52.129944	-297.289795	-435.990265	9444.389648	9600.039062	6.180420	8.066895	-479.120239	-620.792603	9436.912109	9589.861328	
46.550000	258.087952	270.758820	29.912201	55.612213	412.888916	689.161316	257.464050	269.637634	34.876862	60.816132	-104.034317	-612.109802	9448.313477	9594.714844	3.035156	10.864746	-285.969116	-796.769653	9444.557617	9581.148438	
46.600000	258.133820	270.408600	20.306686	63.904541	408.931396	683.236328	257.694794	269.127563	25.274765	69.100922	92.474243	-780.242249	9452.688477	9589.105469	-0.162842	13.522461	-89.608696	-964.790833	9452.715820	9572.299805	
46.650000	258.207306	270.038696	10.544060	71.776855	405.568573	676.840576	257.956238	268.605652	15.516960	76.966309	291.524719	-940.162720	9457.460938	9583.261719	-3.404053	16.045410	109.254364	-1124.628296	9461.322266	9563.369141	
46.700000	258.306122	269.651886	0.655823	79.211914	402.809204	670.004089	258.245483	268.074921	5.634735	84.394928	492.590118	-1091.621826	9462.552734	9577.251953	-6.688721	18.425293	310.100952	-1276.027588	9470.289062	9554.429688	
46.750000	258.426666	269.250610	-9.331329	86.190735	400.659454	662.758301	258.558533	267.538177	-4.345406	91.367706	695.301086	-1234.310547	9467.886719	9571.123047	-10.002808	20.673340	512.567810	-1418.675903	9479.535156	9545.537109	
46.800000	258.567902	268.836456	-19.394665	92.693298	399.121613	655.134521	258.894073	266.997467	-14.400913	97.864349	899.409485	-1367.840210	9473.388672	9564.912109	-13.349609	22.786621	716.413696	-1552.180176	9488.982422	9536.732422	
46.850000	258.726929	268.410217	-29.511238	98.699982	398.194366	647.164551	259.248596	266.454010	-24.509054	103.865234	1104.699341	-1491.765869	9478.977539	9558.627930	-16.745544	24.744629	921.429932	-1676.089111	9498.544922	9528.035156	
46.900000	258.900757	267.973114	-39.658810	104.189117	397.873871	638.880493	259.618866	265.909485	-34.647800	109.348602	1310.933838	-1605.559570	9484.588867	9552.291016	-20.180183	26.554199	1127.386719	-1789.870239	9508.154297	9519.477539	
46.950000	259.088501	267.525299	-49.813038	109.139221	398.152649	630.312988	260.003387	265.364532	-44.792980	114.292694	1517.810303	-1708.667725	9490.194336	9545.908203	-23.654541	28.206299	1333.987061	-1892.965210	9517.773438	9511.077148	
47.000000	259.288513	267.069031	-59.945965	113.530472	399.021851	621.492859	260.400055	264.821899	-54.916855	118.677704	1724.882446	-1800.504761	9495.742188	9539.514648	-27.179321	29.671631	1540.792358	-1984.781616	9527.344727	9502.883789	
47.050000	259.501465	266.605896	-70.027687	117.341522	400.470276	612.448486	260.808777	264.283722	-64.989609	122.482025	1931.568726	-1880.514038	9501.281250	9533.142578	-30.727661	30.964844	1747.225586	-2064.759277	9536.901367	9494.940430	
47.100000	259.725769	266.137939	-80.022644	120.555710	402.487274	603.208862	261.227325	263.752472	-74.975937	125.689026	2137.107666	-1948.204224	9506.789062	9526.837891	-34.302734	32.057861	1952.530640	-2132.403076	9546.406250	9487.306641	
47.150000	259.961395	265.667480	-89.893211	123.158234	405.061279	593.801025	261.654694	263.230774	-84.838295	128.283691	2340.586426	-2003.173706	9512.278320	9520.657227	-37.878662	32.948242	2155.799805	-2187.306641	9555.852539	9480.046875	
47.200000	260.209137	265.196411	-99.598709	125.138527	408.182190	584.252197	262.090851	262.720947	-94.536209	130.255493	2540.986572	-2045.140137	9517.780273	9514.642578	-41.433350	33.630249	2356.020264	-2229.184082	9565.246094	9473.211914	
47.250000	260.469299	264.727234	-109.096008	126.489624	411.840027	574.589600	262.535065	262.225647	-104.026642	131.597260	2737.210693	-2073.944580	9523.310547	9508.866211	-44.946777	34.104004	2552.099121	-2257.872314	9574.579102	9466.878906	
47.300000	260.740448	264.262299	-118.342178	127.208374	416.027039	564.840637	262.984924	261.747375	-113.266830	132.305862	2928.143066	-2089.553467	9528.835938	9503.376953	-48.383545	34.366211	2742.925781	-2273.335449	9583.792969	9461.095703	
47.350000	261.023926	263.803589	-127.296631	127.293816	420.735474	555.034729	263.440918	261.288208	-122.216263	132.380249	3112.749023	-2092.034912	9534.410156	9498.240234	-51.719238	34.423065	2927.467041	-2275.639648	9592.920898	9455.931641	
47.400000	261.320343	263.352722	-135.920746	126.748932	425.957703	545.202698	263.902618	260.849640	-130.836365	131.823395	3290.077881	-2081.553711	9540.019531	9493.483398	-54.933105	34.276978	3104.776855	-2264.947266	9601.923828	9451.408203	
47.450000	261.627655	262.911041	-144.179459	125.577774	431.685150	535.376953	264.367310	260.433075	-139.092285	130.639297	3459.317139	-2058.321045	9545.600586	9489.136719	-58.007324	33.935547	3274.046875	-2241.467529	9610.722656	9447.551758	
47.500000	261.946045	262.480103	-152.042267	123.785728	437.908203	525.593933	264.834381	260.039734	-146.953491	128.833344	3619.837891	-2022.565186	9551.144531	9485.220703	-60.921387	33.403198	3434.648926	-2205.427979	9619.291016	9444.377930	
47.550000	262.274597	262.060852	-159.481644	121.378365	444.613953	515.890625	265.302277	259.670593	-154.392517	126.411118	3771.154297	-1974.499878	9556.609375	9481.736328	-63.661133	32.692383	3586.098633	-2157.041748	9627.578125	9441.881836	
47.600000	262.614166	261.654907	-166.474380	118.361618	451.786926	506.306732	265.771393	259.327026	-161.386154	123.378548	3912.942627	-1914.292114	9561.991211	9478.681641	-66.231934	31.795898	3728.074707	-2096.475342	9635.573242	9440.058594	
47.650000	262.965271	261.263275	-173.000320	114.740341	459.406799	496.883881	266.241699	259.009735	-167.914215	119.740578	4044.984619	-1842.055420	9567.277344	9476.056641	-68.631348	30.712402	3860.356445	-2023.843140	9643.253906	9438.902344	
47.700000	263.326752	260.887207	-179.040375	110.518692	467.449402	487.663452	266.711792	258.719818	-173.957642	115.501404	4167.108398	-1757.841553	9572.446289	9473.838867	-70.850586	29.457275	3982.771484	-1939.198364	9650.599609	9438.386719	
47.750000	263.701538	260.528015	-184.576904	105.702011	475.885895	478.687531	267.184143	258.458313	-179.498657	110.666458	4279.174316	-1661.656860	9577.568359	9472.007812	-72.895996	28.016602	4095.177490	-1842.547363	9657.673828	9438.488281	
47.800000	264.088562	260.187164	-189.590851	100.296295	484.683502	469.997925	267.657440	258.226379	-184.518158	105.241791	4380.970703	-1553.492798	9582.621094	9470.547852	-74.765869	26.386230	4197.359863	-1733.885742	9664.457031	9439.187500	
47.850000	264.488922	259.866150	-194.061905	94.308578	493.806274	461.634155	268.132507	258.025208	-188.995728	99.234634	4472.200684	-1433.329102	9587.667969	9469.443359	-76.455078	24.569824	4289.017090	-1613.195068	9671.003906	9440.464844	
47.900000	264.903687	259.566589	-197.967072	87.750000	503.215515	453.634338	268.609924	257.855988	-192.908325	92.656189	4552.467285	-1301.223022	9592.750000	9468.677734	-77.967529	22.541016	4369.749023	-1480.535889	9677.349609	9442.300781	
47.950000	265.333923	259.290497	-201.282852	80.633514	512.871277	446.035400	269.090637	257.720245	-196.232239	85.519547	4621.241211	-1157.308960	9597.929688	9468.255859	-79.279541	20.317871	4439.020508	-1336.046509	9683.553711	9444.691406	
48.000000	265.780640	259.039734	-203.982040	72.978836	522.731750	438.871460	269.575287	257.619293	-198.940170	77.844604	4677.881348	-1001.850830	9603.291992	9468.193359	-80.385132	17.887207	4496.184570	-1179.996216	9689.690430	9447.645508	
48.050000	266.243805	258.814575	-206.038559	64.810715	532.754761	432.175049	270.063477	257.552795	-201.005905	69.656235	4721.687988	-835.294189	9608.880859	9468.438477	-81.264648	15.250488	4540.535156	-1012.832764	9695.796875	9451.095703	
48.100000	266.723602	258.621185	-207.425476	56.157715	542.897949	425.976166	270.555145	257.526001	-202.402390	60.983246	4751.917969	-658.199463	9614.749023	9469.126953	-81.898193	12.416504	4571.324219	-835.124817	9701.912109	9455.165039	
48.150000	267.218506	258.459656	-208.118637	47.057419	553.118774	420.304199	271.048553	257.538300	-203.105362	51.863312	4767.865234	-471.363281	9620.920898	9470.217773	-82.271072	9.385742	4587.839844	-647.673035	9708.058594	9459.795898	
48.200000	267.726471	258.332886	-208.099457	37.549850	563.375793	415.186493	271.541565	257.591705	-203.096130	42.336639	4768.930664	-275.702942	9627.382812	9471.778320	-82.352600	6.191895	4589.477539	-451.400330	9714.211914	9465.031250	
48.250000	268.245514	258.240631	-207.352951	27.682831	573.626343	410.648468	272.032257	257.684845	-202.359482	32.451218	4754.667969	-72.310974	9634.125977	9473.782227	-82.142334	2.836914	4575.785645	-247.404877	9720.362305	9470.827148	
48.300000	268.771606	258.185852	-205.872345	17.506393	583.827759	406.714172	272.516663	257.819763	-200.888687	22.257263	4724.818359	137.640259	9641.080078	9476.275391	-81.627808	-0.657471	4546.501465	-36.864914	9726.441406	9477.203125	
48.350000	269.300903	258.169464	-203.658386	7.075089	593.937195	403.405273	272.991272	257.996216	-198.684357	11.809479	4679.371094	352.902374	9648.196289	9479.291992	-80.808350	-4.265381	4501.607422	178.965225	9732.405273	9484.169922	
48.400000	269.829071	258.194275	-200.720825	-3.557884	603.911499	400.740387	273.452209	258.216187	-195.756134	1.161240	4618.553711	572.229004	9655.372070	9482.862305	-79.687256	-7.962646	4441.329590	398.833069	9738.164062	9491.736328	
48.450000	270.351654	258.261902	-197.076965	-14.337982	613.706787	398.735931	273.895538	258.480164	-192.121262	-9.632729	4542.830078	794.384644	9662.515625	9487.015625	-78.275146	-11.727783	4366.125488	621.497437	9743.637695	9499.908203	
48.500000	270.863892	258.372009	-192.752075	-25.210678	623.278687	397.403961	274.317139	258.786957	-187.804932	-20.517826	4452.870605	1018.178894	9669.535156	9491.741211	-76.591553	-15.537964	4276.663574	845.763733	9748.749023	9508.654297	
48.550000	271.361176	258.524933	-187.776550	-36.123840	632.583496	396.752625	274.713287	259.136047	-182.837463	-31.441738	4349.499023	1242.505615	9676.311523	9497.013672	-74.656738	-19.374786	4173.762695	1070.520752	9753.402344	9517.934570	
48.600000	271.839294	258.718903	-182.185745	-47.026680	641.577026	396.784607	275.080383	259.524811	-177.254150	-42.353657	4233.650879	1466.335571	9682.752930	9502.797852	-72.496094	-23.219788	4058.356934	1294.736572	9757.522461	9527.694336	
48.650000	272.295746	258.951324	-176.018738	-57.871246	650.218018	397.499756	275.416809	259.950073	-171.093994	-53.205551	4106.319336	1688.725952	9688.812500	9509.022461	-70.134277	-27.054199	3931.436035	1517.466309	9761.083008	9537.849609	
48.700000	272.726562	259.221741	-169.315033	-68.612648	658.464111	398.891724	275.719360	260.410614	-164.396454	-63.952469	3968.473389	1908.832275	9694.416992	9515.689453	-67.596191	-30.868530	3793.966064	1737.861572	9764.032227	9548.393555	
48.750000	273.128479	259.526794	-162.113586	-79.207863	666.276917	400.950195	275.985474	260.902588	-157.200470	-74.551392	3821.021729	2125.849121	9699.503906	9522.705078	-64.899902	-34.646973	3646.854492	1955.116455	9766.321289	9559.218750	
48.800000	273.500305	259.865082	-154.453003	-89.615280	673.620605	403.661133	276.214752	261.423828	-149.544586	-84.960686	3664.800537	2339.018066	9704.064453	9530.047852	-62.073242	-38.380127	3490.933838	2168.470703	9767.958984	9570.294922	
48.850000	273.839905	260.234131	-146.369278	-99.794868	680.462036	407.005768	276.405426	261.971619	-141.464798	-95.140305	3500.515625	2547.595215	9708.071289	9537.667969	-59.121582	-42.052979	3326.911621	2377.180176	9768.925781	9581.564453	
48.900000	274.145416	260.631531	-137.896790	-109.707458	686.773071	410.962067	276.556366	262.542877	-132.995499	-105.051147	3328.787598	2750.841064	9711.514648	9545.541992	-56.065430	-45.655762	3155.406494	2580.505859	9769.224609	9592.991211	
48.950000	274.414795	261.053894	-129.068604	-119.314438	692.528503	415.505157	276.665955	263.133820	-124.169724	-114.654617	3150.137451	2947.991455	9714.360352	9553.615234	-52.904785	-49.169678	2976.940186	2777.684082	9768.826172	9604.514648	
49.000000	274.648743	261.501495	-119.916321	-128.578537	697.708740	420.607666	276.735321	263.744049	-115.019150	-123.913513	2965.050781	3138.287598	9716.654297	9561.915039	-49.646484	-52.586426	2791.998047	2967.955566	9767.787109	9616.148438	
49.050000	274.844055	261.969543	-110.471954	-137.461823	702.297852	426.240265	276.761688	264.368347	-105.575836	-132.789978	2773.981934	3320.916748	9718.347656	9570.366211	-46.302002	-55.884766	2601.036133	3150.511963	9766.056641	9627.807617	
49.100000	274.999329	262.454254	-100.769180	-145.929047	706.283997	432.372040	276.744110	265.002350	-95.873566	-141.248932	2577.424805	3495.078125	9719.405273	9578.913086	-42.868652	-59.046875	2404.552002	3324.553711	9763.609375	9639.422852	
49.150000	275.112885	262.951935	-90.842148	-153.944580	709.660156	438.970551	276.681366	265.641968	-85.946548	-149.254822	2375.943604	3659.973145	9719.768555	9587.486328	-39.363037	-62.062500	2203.113281	3489.287842	9760.394531	9650.915039	
49.200000	275.185974	263.458771	-80.729225	-161.476624	712.422913	446.003662	276.575195	266.282745	-75.833260	-156.776062	2170.217285	3814.847412	9719.486328	9596.045898	-35.787842	-64.906250	1997.400391	3643.961914	9756.466797	9662.230469	
49.250000	275.216797	263.971954	-70.470390	-168.495972	714.571411	453.439026	276.424377	266.921387	-65.573769	-163.783508	1961.031128	3959.007080	9718.496094	9604.536133	-32.156738	-67.557129	1788.204224	3787.888184	9751.775391	9673.300781	
49.300000	275.202942	264.488190	-60.108566	-174.977020	716.106873	461.244293	276.227112	267.554260	-55.211193	-170.251831	1749.288452	4091.844971	9716.730469	9612.898438	-28.490723	-70.007324	1576.433716	3920.464844	9746.267578	9684.058594	
49.350000	275.147583	265.003998	-49.690529	-180.898285	717.031982	469.387146	275.987305	268.177277	-44.792397	-176.159668	1536.032593	4212.862793	9714.251953	9621.062500	-24.807434	-72.237793	1363.135742	4041.199219	9740.018555	9694.418945	
49.400000	275.050079	265.515747	-39.262432	-186.242401	717.351379	477.836487	275.704987	268.786621	-34.363663	-181.489990	1322.341553	4321.688477	9711.023438	9628.964844	-21.129599	-74.240723	1149.393799	4149.726562	9733.007812	9704.315430	
49.450000	274.911560	266.021149	-28.870926	-190.997284	717.069519	486.560425	275.382019	269.379517	-23.971802	-186.230728	1109.336182	4418.076172	9707.056641	9636.541992	-17.481384	-76.010986	936.334717	4245.805664	9725.269531	9713.673828	
49.500000	274.733459	266.517151	-18.560806	-195.154266	716.191528	495.528198	275.020599	269.952759	-13.661705	-190.373550	898.106445	4501.916992	9702.368164	9643.730469	-13.886719	-77.543945	725.053467	4329.336914	9716.833008	9722.429688	
49.550000	274.518616	267.000977	-8.375595	-198.709198	714.722168	504.708832	274.624359	270.503326	-3.477081	-193.914490	689.696045	4573.199219	9697.055664	9650.471680	-10.364746	-78.836670	516.598511	4400.314941	9707.816406	9730.516602	
49.600000	274.269135	267.471008	1.645447	-201.660385	712.666626	514.071106	274.195984	271.029358	6.542786	-196.852036	485.015564	4632.009766	9691.155273	9656.717773	-6.936035	-79.898926	311.884705	4458.832520	9698.271484	9737.891602	
49.650000	273.988159	267.925354	11.466736	-204.008392	710.030457	523.583252	273.739441	271.528931	16.362106	-199.186966	284.843292	4678.479492	9684.760742	9662.435547	-3.613281	-80.727783	111.695099	4505.028809	9688.305664	9744.513672	
49.700000	273.677704	268.363678	21.058029	-205.754730	706.820068	533.213013	273.257202	272.001526	25.950531	-200.920990	89.796280	4712.768066	9677.962891	9667.617188	-0.406494	-81.332031	-83.349258	4539.067871	9678.020508	9750.376953	
49.750000	273.339203	268.785278	30.393219	-206.901489	703.044617	542.927124	272.751282	272.446289	35.281921	-202.056335	-99.662674	4735.038086	9670.827148	9672.259766	2.680176	-81.717834	-272.781433	4561.118164	9667.492188	9755.479492	
49.800000	272.977173	269.190582	39.449127	-207.449097	698.713379	552.692261	272.226685	272.863586	44.332855	-202.593567	-283.199036	4745.393555	9663.460938	9676.380859	5.643066	-81.892258	-456.263977	4571.290039	9656.837891	9759.837891	
49.850000	272.593933	269.580109	48.205109	-207.398529	693.839172	562.473816	271.686218	273.253784	53.082825	-202.533768	-460.572693	4743.902344	9655.963867	9680.030273	8.482910	-81.853394	-633.553589	4569.654297	9646.158203	9763.496094	
49.900000	272.190491	269.954529	56.643097	-206.749481	688.437378	572.236633	271.131317	273.617493	61.513489	-201.876831	-631.608154	4730.566895	9648.396484	9683.247070	11.208984	-81.603149	-804.471558	4556.217285	9635.523438	9766.494141	
49.950000	271.770325	270.314728	64.744385	-205.499786	682.526123	581.946960	270.565948	273.955444	69.606201	-200.620636	-796.100342	4705.314941	9640.848633	9686.061523	13.817871	-81.143311	-968.811646	4530.909180	9625.027344	9768.860352	
