HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjPhi   B_0_N_0	BkNjPhi   B_0_N_4	BkNjPhi   B_0_N_5	BkNjPhi   B_0_N_9	BkNjPhi   B_0_N_13	BkNjPhi   B_0_N_16	BkNjPhi   B_0_N_18	BkNjVRel  B_0_N_0	BkNjVRel  B_0_N_4	BkNjVRel  B_0_N_5	BkNjVRel  B_0_N_9	BkNjVRel  B_0_N_13	BkNjVRel  B_0_N_16	BkNjVRel  B_0_N_18	BkNjTheta B_0_N_0	BkNjTheta B_0_N_4	BkNjTheta B_0_N_5	BkNjTheta B_0_N_9	BkNjTheta B_0_N_13	BkNjTheta B_0_N_16	BkNjTheta B_0_N_18	BkNjAxInd B_0_N_0	BkNjAxInd B_0_N_4	BkNjAxInd B_0_N_5	BkNjAxInd B_0_N_9	BkNjAxInd B_0_N_13	BkNjAxInd B_0_N_16	BkNjAxInd B_0_N_18	BkNjTnInd B_0_N_0	BkNjTnInd B_0_N_4	BkNjTnInd B_0_N_5	BkNjTnInd B_0_N_9	BkNjTnInd B_0_N_13	BkNjTnInd B_0_N_16	BkNjTnInd B_0_N_18	
(s)	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	
51.100000	85.406482	66.215583	61.105898	45.090221	25.724565	22.048537	19.437381	9.953661	11.783706	12.383134	15.614670	19.599949	22.893587	26.318651	14.397500	14.397519	14.397526	14.397553	13.699391	12.246309	11.265847	0.126660	0.050848	0.045672	0.026496	0.250971	0.243173	0.228480	0.219498	0.058603	0.051284	0.028325	0.077717	0.052171	0.036085	
51.150000	85.164229	66.031653	60.938647	44.982373	25.670629	22.005606	19.401506	9.958135	11.801434	12.404101	15.644588	19.638208	22.933327	26.359674	14.392428	14.392444	14.392449	14.392472	13.694305	12.241218	11.260751	0.126643	0.050831	0.045656	0.026486	0.250960	0.243216	0.228564	0.209947	0.058023	0.050871	0.028190	0.077534	0.052081	0.036038	
51.200000	84.908144	65.837150	60.761820	44.868356	25.613488	21.960378	19.363918	9.962932	11.820223	12.426309	15.676262	19.678673	22.975327	26.402981	14.388045	14.388058	14.388063	14.388081	13.689908	12.236817	11.256346	0.126627	0.050816	0.045641	0.026477	0.250956	0.243262	0.228649	0.200722	0.057433	0.050449	0.028053	0.077341	0.051985	0.035986	
51.250000	84.639957	65.633487	60.576702	44.749074	25.553625	21.913238	19.324934	9.968070	11.839992	12.449656	15.709511	19.721090	23.019318	26.448292	14.384383	14.384394	14.384397	14.384411	13.686233	12.233138	11.252662	0.126613	0.050802	0.045627	0.026469	0.250957	0.243310	0.228735	0.191895	0.056835	0.050021	0.027913	0.077139	0.051882	0.035931	
51.300000	84.361265	65.422004	60.384534	44.625352	25.491478	21.864564	19.284856	9.973567	11.860668	12.474039	15.744164	19.765223	23.065044	26.495350	14.381469	14.381477	14.381479	14.381489	13.683307	12.230208	11.249727	0.126600	0.050789	0.045615	0.026461	0.250964	0.243360	0.228821	0.183515	0.056235	0.049590	0.027773	0.076929	0.051774	0.035872	
51.350000	84.073522	65.203889	60.186432	44.497952	25.427508	21.814699	19.243990	9.979442	11.882183	12.499375	15.780075	19.810854	23.112282	26.543900	14.379322	14.379328	14.379329	14.379336	13.681150	12.228048	11.247564	0.126588	0.050778	0.045604	0.026455	0.250975	0.243411	0.228906	0.175605	0.055635	0.049159	0.027632	0.076712	0.051662	0.035811	
51.400000	83.778062	64.980234	59.983397	44.367580	25.362087	21.763966	19.202614	9.985709	11.904478	12.525581	15.817105	19.857796	23.160822	26.593716	14.377963	14.377966	14.377967	14.377971	13.679783	12.226678	11.246191	0.126577	0.050768	0.045594	0.026449	0.250990	0.243461	0.228988	0.168173	0.055038	0.048729	0.027491	0.076491	0.051546	0.035747	
51.450000	83.475990	64.751949	59.776286	44.234808	25.295566	21.712647	19.160977	9.992381	11.927504	12.552597	15.855142	19.905878	23.210478	26.644611	14.377402	14.377404	14.377404	14.377405	13.679216	12.226109	11.245620	0.126567	0.050759	0.045586	0.026444	0.251008	0.243510	0.229067	0.161211	0.054448	0.048303	0.027351	0.076265	0.051427	0.035681	
51.500000	83.168290	64.519832	59.565813	44.100124	25.228216	21.660978	19.119299	9.999468	11.951214	12.580358	15.894089	19.954962	23.261110	26.696419	14.377644	14.377644	14.377645	14.377644	13.679454	12.226347	11.245857	0.126558	0.050751	0.045578	0.026439	0.251029	0.243558	0.229142	0.154706	0.053866	0.047881	0.027212	0.076035	0.051305	0.035613	
51.550000	82.855761	64.284532	59.352589	43.963974	25.160305	21.609175	19.077750	10.006975	11.975574	12.608819	15.933865	20.004932	23.312576	26.749001	14.378691	14.378691	14.378691	14.378690	13.680501	12.227393	11.246904	0.126549	0.050744	0.045572	0.026436	0.251052	0.243603	0.229211	0.148636	0.053293	0.047465	0.027074	0.075804	0.051181	0.035543	
51.600000	82.539073	64.046588	59.137123	43.826681	25.092028	21.557395	19.036480	10.014912	12.000552	12.637941	15.974397	20.055695	23.364790	26.802259	14.380533	14.380533	14.380533	14.380533	13.682345	12.229239	11.248752	0.126541	0.050738	0.045566	0.026432	0.251077	0.243644	0.229274	0.142978	0.052730	0.047055	0.026938	0.075569	0.051054	0.035471	
51.650000	82.218764	63.806439	58.919800	43.688520	25.023569	21.505764	18.995584	10.023282	12.026129	12.667695	16.015644	20.107176	23.417669	26.856115	14.383161	14.383160	14.383161	14.383163	13.684978	12.231875	11.251391	0.126534	0.050734	0.045562	0.026430	0.251102	0.243683	0.229331	0.137704	0.052179	0.046653	0.026805	0.075333	0.050926	0.035398	
51.700000	81.895245	63.564418	58.700934	43.549675	24.955028	21.454345	18.955117	10.032091	12.052283	12.698055	16.057566	20.159334	23.471188	26.910530	14.386551	14.386551	14.386551	14.386557	13.688377	12.235278	11.254797	0.126528	0.050730	0.045558	0.026428	0.251127	0.243717	0.229382	0.132789	0.051640	0.046258	0.026673	0.075095	0.050796	0.035324	
51.750000	81.568885	63.320799	58.480756	43.410312	24.886467	21.403193	18.915106	10.041338	12.078995	12.728998	16.100122	20.212124	23.525286	26.965471	14.390684	14.390685	14.390686	14.390696	13.692522	12.239428	11.258953	0.126522	0.050727	0.045556	0.026426	0.251153	0.243747	0.229425	0.128207	0.051113	0.045871	0.026544	0.074856	0.050664	0.035248	
51.800000	81.240005	63.075807	58.259485	43.270505	24.817907	21.352314	18.875554	10.051016	12.106239	12.760496	16.143280	20.265512	23.579948	27.020920	14.395523	14.395526	14.395528	14.395543	13.697376	12.244288	11.263820	0.126517	0.050725	0.045554	0.026425	0.251179	0.243774	0.229462	0.123935	0.050599	0.045492	0.026417	0.074615	0.050531	0.035171	
51.850000	80.908905	62.829667	58.037313	43.130380	24.749406	21.301716	18.836451	10.061121	12.134000	12.792524	16.187012	20.319466	23.635157	27.076868	14.401034	14.401038	14.401042	14.401062	13.702904	12.249824	11.269364	0.126513	0.050724	0.045554	0.026425	0.251205	0.243796	0.229492	0.119950	0.050097	0.045122	0.026292	0.074372	0.050396	0.035093	
51.900000	80.575933	62.582612	57.814437	42.990037	24.680959	21.251401	18.797792	10.071638	12.162240	12.825045	16.231266	20.373940	23.690859	27.133286	14.407173	14.407180	14.407185	14.407212	13.709064	12.255992	11.275542	0.126510	0.050725	0.045554	0.026425	0.251231	0.243815	0.229515	0.116231	0.049608	0.044760	0.026170	0.074129	0.050260	0.035013	
51.950000	80.241486	62.334929	57.591103	42.849581	24.612619	21.201370	18.759543	10.082550	12.190920	12.858013	16.275993	20.428881	23.747021	27.190147	14.413895	14.413905	14.413911	14.413947	13.715810	12.262747	11.282307	0.126508	0.050726	0.045556	0.026426	0.251258	0.243831	0.229532	0.112762	0.049132	0.044407	0.026050	0.073885	0.050122	0.034933	
52.000000	79.906007	62.086891	57.367565	42.709149	24.544428	21.151590	18.721694	10.093828	12.219990	12.891372	16.321121	20.484217	23.803566	27.247377	14.421148	14.421161	14.421169	14.421213	13.723088	12.270036	11.289607	0.126508	0.050729	0.045559	0.026428	0.251285	0.243844	0.229543	0.109527	0.048670	0.044063	0.025933	0.073640	0.049984	0.034851	
52.050000	79.570065	61.838887	57.144136	42.568864	24.476403	21.102027	18.684184	10.105434	12.249378	12.925050	16.366562	20.539848	23.860415	27.304909	14.428882	14.428898	14.428908	14.428962	13.730849	12.277808	11.297392	0.126509	0.050733	0.045563	0.026430	0.251312	0.243857	0.229550	0.106511	0.048221	0.043728	0.025819	0.073394	0.049845	0.034769	
52.100000	79.234361	61.591381	56.921219	42.428958	24.408605	21.052714	18.647029	10.117332	12.279010	12.958951	16.412199	20.595654	23.917429	27.362597	14.437036	14.437056	14.437067	14.437131	13.739032	12.286002	11.305599	0.126513	0.050739	0.045569	0.026433	0.251341	0.243869	0.229552	0.103702	0.047788	0.043404	0.025708	0.073148	0.049705	0.034686	
52.150000	78.899688	61.344934	56.699299	42.289707	24.341109	21.003684	18.610225	10.129461	12.308785	12.992976	16.457901	20.651466	23.974464	27.420300	14.445549	14.445573	14.445586	14.445660	13.747575	12.294557	11.314169	0.126518	0.050746	0.045576	0.026437	0.251372	0.243881	0.229552	0.101091	0.047369	0.043090	0.025600	0.072902	0.049566	0.034602	
52.200000	78.567024	61.100174	56.478961	42.151416	24.274006	20.954996	18.573812	10.141766	12.338593	13.026998	16.503515	20.707127	24.031317	27.477819	14.454358	14.454385	14.454400	14.454485	13.756414	12.303409	11.323034	0.126527	0.050755	0.045585	0.026443	0.251405	0.243895	0.229549	0.098669	0.046967	0.042788	0.025496	0.072658	0.049426	0.034518	
52.250000	78.237481	60.857887	56.260862	42.014478	24.207456	20.906751	18.537842	10.154166	12.368301	13.060869	16.548853	20.762405	24.087772	27.534903	14.463400	14.463431	14.463448	14.463543	13.765487	12.312495	11.332134	0.126538	0.050766	0.045596	0.026449	0.251443	0.243910	0.229545	0.096429	0.046582	0.042498	0.025396	0.072415	0.049288	0.034434	
52.300000	77.912323	60.618912	56.045763	41.879312	24.141606	20.859022	18.502366	10.166582	12.397757	13.094426	16.593704	20.817055	24.143574	27.591311	14.472609	14.472645	14.472664	14.472770	13.774727	12.321748	11.341401	0.126552	0.050779	0.045609	0.026456	0.251485	0.243929	0.229540	0.094363	0.046215	0.042221	0.025300	0.072176	0.049151	0.034351	
52.350000	77.592957	60.384234	55.834512	41.746444	24.076654	20.811955	18.467489	10.178911	12.426797	13.127481	16.637842	20.870813	24.198442	27.646725	14.481918	14.481957	14.481978	14.482094	13.784066	12.331098	11.350766	0.126570	0.050794	0.045623	0.026465	0.251532	0.243952	0.229536	0.092469	0.045867	0.041958	0.025209	0.071941	0.049016	0.034268	
52.400000	77.280954	60.154917	55.628076	41.616445	24.012855	20.765749	18.433333	10.191058	12.455236	13.159840	16.681015	20.923372	24.252058	27.700844	14.491258	14.491301	14.491323	14.491449	13.793434	12.340479	11.360161	0.126592	0.050811	0.045640	0.026474	0.251585	0.243979	0.229534	0.090740	0.045540	0.041710	0.025123	0.071711	0.048884	0.034187	
52.450000	76.977967	59.932110	55.427453	41.489912	23.950477	20.720605	18.400029	10.202900	12.482879	13.191282	16.722950	20.974421	24.304096	27.753315	14.500562	14.500608	14.500632	14.500767	13.802765	12.349821	11.369516	0.126617	0.050831	0.045658	0.026485	0.251644	0.244010	0.229533	0.089174	0.045235	0.041478	0.025043	0.071487	0.048755	0.034107	
52.500000	76.685805	59.717041	55.233742	41.367536	23.889802	20.676740	18.367734	10.214320	12.509518	13.221576	16.763365	21.023621	24.354223	27.803812	14.509765	14.509814	14.509840	14.509984	13.811993	12.359059	11.378766	0.126647	0.050853	0.045679	0.026498	0.251711	0.244045	0.229536	0.087768	0.044953	0.041264	0.024968	0.071271	0.048629	0.034029	
52.550000	76.406314	59.511001	55.048094	41.249995	23.831152	20.634382	18.336620	10.225181	12.534930	13.250486	16.801960	21.070631	24.402079	27.851961	14.518804	14.518857	14.518884	14.519035	13.821054	12.368129	11.387847	0.126681	0.050876	0.045702	0.026511	0.251785	0.244085	0.229542	0.086520	0.044695	0.041068	0.024901	0.071064	0.048509	0.033954	
52.600000	76.141378	59.315275	54.871653	41.138007	23.774837	20.593755	18.306854	10.235353	12.558893	13.277766	16.838436	21.115101	24.447313	27.897413	14.527618	14.527672	14.527701	14.527858	13.829886	12.376969	11.396697	0.126719	0.050903	0.045727	0.026526	0.251867	0.244131	0.229551	0.085427	0.044464	0.040892	0.024841	0.070868	0.048394	0.033883	
52.650000	75.892930	59.131195	54.705594	41.032293	23.721242	20.555106	18.278612	10.244701	12.581183	13.303168	16.872496	21.156672	24.489567	27.939804	14.536149	14.536205	14.536235	14.536397	13.838431	12.385522	11.405257	0.126761	0.050931	0.045755	0.026542	0.251956	0.244183	0.229565	0.084487	0.044260	0.040737	0.024788	0.070683	0.048285	0.033814	
52.700000	75.662821	58.960051	54.551071	40.933583	23.670705	20.518677	18.252079	10.253092	12.601583	13.326457	16.903839	21.195015	24.528507	27.978825	14.544341	14.544399	14.544429	14.544594	13.846634	12.393729	11.413471	0.126807	0.050962	0.045784	0.026560	0.252052	0.244240	0.229583	0.083700	0.044085	0.040604	0.024743	0.070511	0.048183	0.033750	
52.750000	75.452840	58.803072	54.409188	40.842554	23.623534	20.484706	18.227424	10.260400	12.619885	13.347406	16.932196	21.229811	24.563816	28.014137	14.552145	14.552204	14.552234	14.552402	13.854444	12.401543	11.421290	0.126858	0.050995	0.045815	0.026578	0.252155	0.244303	0.229606	0.083063	0.043938	0.040493	0.024707	0.070353	0.048088	0.033690	
52.800000	75.264675	58.661442	54.280978	40.759874	23.580093	20.453439	18.204829	10.266499	12.635885	13.365795	16.957296	21.260742	24.595184	28.045452	14.559518	14.559577	14.559607	14.559775	13.861819	12.408919	11.428668	0.126912	0.051030	0.045848	0.026598	0.252265	0.244373	0.229634	0.082576	0.043823	0.040406	0.024680	0.070210	0.048003	0.033636	
52.850000	75.099870	58.536231	54.167437	40.686156	23.540674	20.425122	18.184486	10.271285	12.649413	13.381438	16.978914	21.287540	24.622326	28.072485	14.566416	14.566474	14.566504	14.566671	13.868713	12.415813	11.435562	0.126970	0.051066	0.045883	0.026619	0.252382	0.244448	0.229666	0.082237	0.043738	0.040344	0.024661	0.070083	0.047926	0.033586	
52.900000	74.959789	58.428396	54.069383	40.621963	23.505574	20.399963	18.166558	10.274666	12.660316	13.394164	16.996836	21.309969	24.645020	28.095011	14.572809	14.572866	14.572896	14.573059	13.875098	12.422196	11.441944	0.127031	0.051104	0.045919	0.026641	0.252504	0.244528	0.229702	0.082045	0.043686	0.040306	0.024653	0.069973	0.047858	0.033542	
52.950000	74.845589	58.338749	53.987598	40.567792	23.475051	20.378185	18.151212	10.276563	12.668462	13.403831	17.010889	21.327810	24.663033	28.112795	14.578663	14.578719	14.578747	14.578906	13.880939	12.428033	11.447777	0.127096	0.051144	0.045957	0.026663	0.252632	0.244612	0.229743	0.081998	0.043665	0.040293	0.024653	0.069881	0.047801	0.033504	
53.000000	74.758196	58.267989	53.922653	40.524045	23.449349	20.359993	18.138607	10.276927	12.673763	13.410342	17.020948	21.340918	24.676212	28.125690	14.583957	14.584010	14.584037	14.584190	13.886215	12.433302	11.453040	0.127163	0.051185	0.045995	0.026686	0.252765	0.244701	0.229788	0.082096	0.043677	0.040306	0.024664	0.069807	0.047753	0.033472	
53.050000	74.698316	58.216591	53.875043	40.491055	23.428689	20.345546	18.128876	10.275726	12.676149	13.413624	17.026917	21.349150	24.684423	28.133560	14.588668	14.588718	14.588744	14.588888	13.890903	12.437982	11.457712	0.127232	0.051227	0.046035	0.026710	0.252901	0.244792	0.229835	0.082338	0.043722	0.040344	0.024684	0.069753	0.047717	0.033447	
53.100000	74.666385	58.184947	53.845103	40.469083	23.413223	20.334976	18.122146	10.272951	12.675603	13.413644	17.028748	21.352463	24.687616	28.136330	14.592782	14.592829	14.592853	14.592988	13.894990	12.442060	11.461780	0.127303	0.051269	0.046075	0.026734	0.253041	0.244886	0.229885	0.082723	0.043799	0.040407	0.024713	0.069718	0.047692	0.033428	
53.150000	74.662615	58.173233	53.832979	40.458267	23.403080	20.328402	18.118501	10.268623	12.672122	13.410407	17.026442	21.350828	24.685747	28.133974	14.596293	14.596335	14.596357	14.596481	13.898469	12.445527	11.465235	0.127374	0.051312	0.046115	0.026758	0.253183	0.244982	0.229937	0.083249	0.043908	0.040496	0.024752	0.069703	0.047677	0.033416	
53.200000	74.686937	58.181450	53.838724	40.458673	23.398334	20.325897	18.118040	10.262776	12.665752	13.403955	17.020025	21.344273	24.678848	28.126492	14.599193	14.599231	14.599250	14.599361	13.901333	12.448377	11.468071	0.127447	0.051354	0.046156	0.026783	0.253325	0.245079	0.229991	0.083917	0.044049	0.040609	0.024801	0.069708	0.047674	0.033410	
53.250000	74.739038	58.209447	53.862216	40.470261	23.399036	20.327490	18.120779	10.255478	12.656569	13.394367	17.009600	21.332884	24.666996	28.113985	14.601484	14.601516	14.601533	14.601630	13.903584	12.450614	11.470292	0.127519	0.051397	0.046196	0.026807	0.253468	0.245176	0.230044	0.084725	0.044220	0.040746	0.024858	0.069733	0.047682	0.033412	
53.300000	74.818350	58.256903	53.903160	40.492899	23.405166	20.333203	18.126755	10.246812	12.644679	13.381755	16.995274	21.316790	24.650322	28.096563	14.603171	14.603197	14.603211	14.603293	13.905227	12.452241	11.471901	0.127591	0.051439	0.046235	0.026830	0.253610	0.245272	0.230097	0.085673	0.044422	0.040906	0.024925	0.069776	0.047701	0.033420	
53.350000	74.924081	58.323327	53.961162	40.526367	23.416670	20.342988	18.135935	10.236883	12.630218	13.366261	16.977217	21.296160	24.629005	28.074429	14.604261	14.604282	14.604293	14.604358	13.906271	12.453267	11.472909	0.127661	0.051480	0.046274	0.026854	0.253749	0.245366	0.230150	0.086759	0.044652	0.041089	0.024999	0.069839	0.047731	0.033435	
53.400000	75.055207	58.408096	54.035648	40.570357	23.433430	20.356764	18.148260	10.225809	12.613345	13.348057	16.955622	21.271227	24.603268	28.047787	14.604771	14.604786	14.604794	14.604843	13.906733	12.453711	11.473333	0.127729	0.051520	0.046311	0.026876	0.253886	0.245458	0.230200	0.087985	0.044911	0.041294	0.025081	0.069921	0.047772	0.033456	
53.450000	75.210519	58.510419	54.125947	40.624442	23.455278	20.374417	18.163655	10.213729	12.594253	13.327343	16.930727	21.242254	24.573397	28.016939	14.604716	14.604724	14.604729	14.604760	13.906628	12.453585	11.473187	0.127796	0.051558	0.046347	0.026898	0.254019	0.245548	0.230249	0.089347	0.045196	0.041518	0.025171	0.070020	0.047823	0.033484	
53.500000	75.388623	58.629415	54.231279	40.688185	23.482040	20.395787	18.181977	10.200783	12.573134	13.304330	16.902775	21.209511	24.539663	27.982178	14.604113	14.604114	14.604115	14.604128	13.905972	12.452910	11.472490	0.127859	0.051595	0.046382	0.026918	0.254147	0.245633	0.230294	0.090847	0.045505	0.041762	0.025267	0.070135	0.047884	0.033517	
53.550000	75.588003	58.764086	54.350780	40.761042	23.513447	20.420691	18.203076	10.187120	12.550209	13.279250	16.872036	21.173326	24.502411	27.943853	14.602987	14.602982	14.602980	14.602975	13.904794	12.451712	11.471269	0.127919	0.051630	0.046415	0.026938	0.254270	0.245715	0.230336	0.092483	0.045839	0.042023	0.025369	0.070267	0.047953	0.033556	
53.600000	75.806992	58.913353	54.483466	40.842410	23.549247	20.448895	18.226773	10.172895	12.525695	13.252340	16.838795	21.134026	24.461987	27.902323	14.601363	14.601351	14.601346	14.601322	13.903117	12.450014	11.469549	0.127975	0.051662	0.046446	0.026956	0.254387	0.245793	0.230375	0.094254	0.046194	0.042300	0.025477	0.070413	0.048032	0.033600	
53.650000	76.043884	59.076075	54.628358	40.931661	23.589136	20.480179	18.252851	10.158257	12.499817	13.223839	16.803343	21.091948	24.418724	27.857950	14.599268	14.599250	14.599241	14.599199	13.900970	12.447846	11.467359	0.128027	0.051693	0.046474	0.026973	0.254497	0.245865	0.230411	0.096160	0.046569	0.042592	0.025589	0.070573	0.048118	0.033649	
53.700000	76.296922	59.251085	54.784398	41.028154	23.632782	20.514287	18.281107	10.143353	12.472796	13.193988	16.765965	21.047422	24.372986	27.811098	14.596731	14.596706	14.596694	14.596634	13.898381	12.445238	11.464728	0.128075	0.051721	0.046500	0.026989	0.254602	0.245933	0.230443	0.098200	0.046963	0.042898	0.025706	0.070746	0.048211	0.033703	
53.750000	76.564351	59.437215	54.950545	41.131228	23.679882	20.550958	18.311314	10.128321	12.444851	13.163022	16.726940	21.000799	24.325121	27.762138	14.593779	14.593748	14.593733	14.593656	13.895380	12.442216	11.461685	0.128118	0.051746	0.046524	0.027003	0.254699	0.245996	0.230472	0.100374	0.047373	0.043215	0.025826	0.070930	0.048311	0.033760	
53.800000	76.844443	59.633289	55.125781	41.240245	23.730118	20.589955	18.343260	10.113294	12.416185	13.131161	16.686541	20.952375	24.275444	27.711388	14.590443	14.590406	14.590388	14.590294	13.891996	12.438814	11.458261	0.128156	0.051769	0.046546	0.027016	0.254789	0.246053	0.230498	0.102682	0.047798	0.043543	0.025949	0.071125	0.048417	0.033821	
53.850000	77.135546	59.838208	55.309106	41.354589	23.783175	20.631017	18.376732	10.098392	12.386991	13.098615	16.645014	20.902458	24.224262	27.659163	14.586751	14.586709	14.586688	14.586579	13.888260	12.435059	11.454487	0.128189	0.051789	0.046564	0.027027	0.254871	0.246104	0.230521	0.105123	0.048236	0.043880	0.026074	0.071329	0.048528	0.033885	
53.900000	77.436074	60.050907	55.499573	41.473629	23.838745	20.673897	18.411528	10.083720	12.357443	13.065573	16.602598	20.851320	24.171854	27.605745	14.582735	14.582688	14.582665	14.582541	13.884202	12.430985	11.450394	0.128217	0.051806	0.046580	0.027037	0.254947	0.246151	0.230541	0.107699	0.048685	0.044224	0.026201	0.071541	0.048644	0.033953	
53.950000	77.744574	60.270375	55.696293	41.596822	23.896537	20.718371	18.447446	10.069379	12.327710	13.032220	16.559507	20.799208	24.118471	27.551384	14.578424	14.578373	14.578347	14.578210	13.879853	12.426620	11.446012	0.128239	0.051820	0.046594	0.027045	0.255016	0.246193	0.230558	0.110412	0.049145	0.044575	0.026329	0.071761	0.048765	0.034023	
54.000000	78.059719	60.495709	55.898463	41.723659	23.956334	20.764234	18.484338	10.055444	12.297921	12.998697	16.515923	20.746344	24.064333	27.496292	14.573844	14.573790	14.573761	14.573613	13.875240	12.421993	11.441368	0.128256	0.051831	0.046605	0.027052	0.255078	0.246231	0.230574	0.113263	0.049613	0.044931	0.026457	0.071987	0.048888	0.034095	
54.050000	78.380293	60.726105	56.105342	41.853709	24.017911	20.811325	18.522057	10.041987	12.268209	12.965147	16.472012	20.692905	24.009621	27.440657	14.569019	14.568962	14.568932	14.568773	13.870385	12.417126	11.436487	0.128268	0.051839	0.046613	0.027057	0.255133	0.246264	0.230588	0.116256	0.050089	0.045291	0.026587	0.072219	0.049016	0.034170	
54.100000	78.705253	60.960818	56.316303	41.986525	24.081070	20.859473	18.560465	10.029064	12.238670	12.931684	16.427916	20.639076	23.954500	27.384640	14.563972	14.563912	14.563881	14.563713	13.865313	12.412043	11.431392	0.128274	0.051845	0.046618	0.027060	0.255179	0.246293	0.230600	0.119395	0.050571	0.045655	0.026716	0.072456	0.049146	0.034246	
54.150000	79.033669	61.199226	56.530764	42.121787	24.145632	20.908526	18.599450	10.016717	12.209396	12.898400	16.383749	20.584974	23.899105	27.328358	14.558725	14.558664	14.558631	14.558456	13.860046	12.406767	11.426106	0.128276	0.051848	0.046621	0.027062	0.255219	0.246318	0.230611	0.122686	0.051059	0.046021	0.026844	0.072698	0.049280	0.034325	
54.200000	79.364770	61.440782	56.748248	42.259180	24.211427	20.958369	18.638900	10.004985	12.180458	12.865379	16.339619	20.530735	23.843561	27.271942	14.553299	14.553237	14.553204	14.553023	13.854606	12.401319	11.420650	0.128271	0.051848	0.046621	0.027063	0.255252	0.246340	0.230621	0.126138	0.051552	0.046390	0.026973	0.072943	0.049415	0.034405	
54.250000	79.697892	61.685023	56.968333	42.398403	24.278324	21.008921	18.678732	9.993885	12.151906	12.832679	16.295599	20.476440	23.787956	27.215467	14.547713	14.547651	14.547617	14.547433	13.849010	12.395718	11.415042	0.128262	0.051845	0.046619	0.027062	0.255278	0.246357	0.230631	0.129758	0.052048	0.046760	0.027100	0.073192	0.049553	0.034486	
54.300000	80.032475	61.931572	57.190694	42.539296	24.346204	21.060111	18.718878	9.983435	12.123789	12.800348	16.251753	20.422178	23.732363	27.159023	14.541977	14.541916	14.541881	14.541696	13.843269	12.389975	11.409294	0.128248	0.051839	0.046614	0.027059	0.255297	0.246369	0.230640	0.133558	0.052549	0.047131	0.027227	0.073445	0.049693	0.034569	
54.350000	80.368077	62.180089	57.415021	42.681634	24.414982	21.111845	18.759265	9.973644	12.096135	12.768430	16.208139	20.368013	23.676868	27.102684	14.536110	14.536050	14.536016	14.535831	13.837403	12.384107	11.403424	0.128229	0.051831	0.046607	0.027055	0.255310	0.246377	0.230648	0.137552	0.053052	0.047503	0.027352	0.073700	0.049834	0.034653	
54.400000	80.704293	62.430320	57.641087	42.825290	24.484575	21.164074	18.799853	9.964520	12.068979	12.736956	16.164799	20.314013	23.621527	27.046516	14.530122	14.530063	14.530030	14.529847	13.831420	12.378125	11.397442	0.128206	0.051821	0.046597	0.027050	0.255317	0.246381	0.230656	0.141753	0.053559	0.047875	0.027476	0.073958	0.049977	0.034739	
54.450000	81.040748	62.681985	57.868641	42.970090	24.554913	21.216724	18.840583	9.956059	12.042336	12.705948	16.121777	20.260216	23.566395	26.990587	14.524020	14.523964	14.523931	14.523752	13.825329	12.372036	11.391355	0.128178	0.051807	0.046585	0.027044	0.255317	0.246380	0.230664	0.146180	0.054068	0.048248	0.027599	0.074219	0.050121	0.034825	
54.500000	81.377087	62.934804	58.097446	43.115887	24.625899	21.269732	18.881399	9.948258	12.016225	12.675433	16.079103	20.206688	23.511539	26.934952	14.517813	14.517760	14.517729	14.517555	13.819137	12.365849	11.385172	0.128147	0.051792	0.046571	0.027036	0.255311	0.246375	0.230672	0.150851	0.054580	0.048621	0.027721	0.074482	0.050267	0.034913	
54.550000	81.712886	63.188498	58.327213	43.262500	24.697448	21.323016	18.922228	9.941118	11.990673	12.645442	16.036833	20.153490	23.457027	26.879702	14.511507	14.511458	14.511428	14.511260	13.812851	12.359568	11.378897	0.128111	0.051774	0.046555	0.027027	0.255299	0.246367	0.230679	0.155786	0.055094	0.048993	0.027841	0.074747	0.050413	0.035002	
54.600000	82.047695	63.442704	58.557650	43.409745	24.769439	21.376505	18.963011	9.934633	11.965705	12.616003	15.995014	20.100706	23.402935	26.824905	14.505103	14.505058	14.505030	14.504871	13.806471	12.353196	11.372533	0.128072	0.051755	0.046536	0.027017	0.255281	0.246354	0.230686	0.161007	0.055609	0.049364	0.027959	0.075013	0.050560	0.035091	
54.650000	82.380926	63.696978	58.788347	43.557353	24.841794	21.430101	19.003683	9.928794	11.941347	12.587158	15.953708	20.048388	23.349344	26.770666	14.498603	14.498563	14.498536	14.498387	13.799998	12.346732	11.366078	0.128029	0.051733	0.046516	0.027006	0.255257	0.246338	0.230693	0.166536	0.056125	0.049735	0.028076	0.075281	0.050708	0.035181	
