HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	BkNjPhi   B_0_N_0	BkNjPhi   B_0_N_4	BkNjPhi   B_0_N_5	BkNjPhi   B_0_N_9	BkNjPhi   B_0_N_13	BkNjPhi   B_0_N_16	BkNjPhi   B_0_N_18	BkNjVRel  B_0_N_0	BkNjVRel  B_0_N_4	BkNjVRel  B_0_N_5	BkNjVRel  B_0_N_9	BkNjVRel  B_0_N_13	BkNjVRel  B_0_N_16	BkNjVRel  B_0_N_18	BkNjTheta B_0_N_0	BkNjTheta B_0_N_4	BkNjTheta B_0_N_5	BkNjTheta B_0_N_9	BkNjTheta B_0_N_13	BkNjTheta B_0_N_16	BkNjTheta B_0_N_18	BkNjAxInd B_0_N_0	BkNjAxInd B_0_N_4	BkNjAxInd B_0_N_5	BkNjAxInd B_0_N_9	BkNjAxInd B_0_N_13	BkNjAxInd B_0_N_16	BkNjAxInd B_0_N_18	BkNjTnInd B_0_N_0	BkNjTnInd B_0_N_4	BkNjTnInd B_0_N_5	BkNjTnInd B_0_N_9	BkNjTnInd B_0_N_13	BkNjTnInd B_0_N_16	BkNjTnInd B_0_N_18	
(s)	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(deg)     	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	(-)       	
127.350000	0.000000	65.867503	60.768043	44.816713	25.235818	21.575285	18.987449	0.000000	11.832378	12.441187	15.710202	19.710363	23.031265	26.483475	0.000000	13.853152	13.853156	13.853172	13.154998	11.701905	10.721431	0.110000	0.050783	0.045623	0.026495	0.261052	0.255082	0.241822	0.028000	0.057612	0.050583	0.028122	0.078250	0.052922	0.036900	
127.400000	0.000000	65.655473	60.576251	44.695887	25.180276	21.532742	18.953172	0.000000	11.854946	12.467544	15.746950	19.756506	23.078957	26.532431	0.000000	13.853117	13.853120	13.853132	13.154953	11.701856	10.721377	0.110000	0.050761	0.045602	0.026482	0.260971	0.255047	0.241820	0.028000	0.056980	0.050131	0.027975	0.078026	0.052806	0.036835	
127.450000	0.000000	65.428417	60.370751	44.566090	25.119931	21.486708	18.916229	0.000000	11.878886	12.495536	15.786084	19.805727	23.129799	26.584593	0.000000	13.853457	13.853459	13.853467	13.155284	11.702183	10.721701	0.110000	0.050741	0.045584	0.026470	0.260900	0.255018	0.241824	0.028000	0.056330	0.049665	0.027823	0.077788	0.052681	0.036765	
127.500000	0.000000	65.187558	60.152691	44.428007	25.055096	21.437385	18.876788	0.000000	11.904118	12.525062	15.827432	19.857800	23.183565	26.639706	0.000000	13.854172	13.854173	13.854178	13.155992	11.702887	10.722401	0.110000	0.050725	0.045567	0.026460	0.260841	0.254996	0.241833	0.028000	0.055666	0.049189	0.027667	0.077536	0.052548	0.036689	
127.550000	0.000000	64.934192	59.923244	44.282432	24.986131	21.385049	18.835042	0.000000	11.930551	12.556000	15.870804	19.912458	23.239988	26.697512	0.000000	13.855257	13.855258	13.855260	13.157071	11.703965	10.723476	0.110000	0.050710	0.045554	0.026452	0.260794	0.254983	0.241848	0.028000	0.054994	0.048705	0.027509	0.077272	0.052407	0.036609	
127.600000	0.000000	64.669775	59.683737	44.130180	24.913424	21.329979	18.791222	0.000000	11.958083	12.588223	15.915992	19.969437	23.298780	26.757692	0.000000	13.856713	13.856713	13.856713	13.158523	11.705415	10.724925	0.110000	0.050699	0.045543	0.026445	0.260759	0.254977	0.241869	0.028000	0.054318	0.048216	0.027348	0.076998	0.052260	0.036524	
127.650000	0.000000	64.395795	59.435541	43.972181	24.837387	21.272494	18.745567	0.000000	11.986610	12.621603	15.962779	20.028448	23.359640	26.819948	0.000000	13.858534	13.858534	13.858533	13.160342	11.707234	10.726743	0.110000	0.050690	0.045534	0.026440	0.260737	0.254980	0.241895	0.028000	0.053643	0.047727	0.027187	0.076716	0.052106	0.036436	
127.700000	0.000000	64.113804	59.180078	43.809318	24.758488	21.212942	18.698336	0.000000	12.016009	12.655980	16.010935	20.089174	23.422247	26.883955	0.000000	13.860720	13.860719	13.860719	13.162529	11.709422	10.728932	0.110000	0.050684	0.045529	0.026436	0.260728	0.254990	0.241927	0.028000	0.052972	0.047239	0.027025	0.076426	0.051948	0.036344	
127.750000	0.000000	63.825427	58.918837	43.642587	24.677192	21.151668	18.649833	0.000000	12.046157	12.691204	16.060217	20.151302	23.486261	26.949356	0.000000	13.863269	13.863269	13.863270	13.165083	11.711977	10.731489	0.110000	0.050681	0.045526	0.026434	0.260733	0.255009	0.241965	0.028000	0.052311	0.046757	0.026865	0.076132	0.051786	0.036249	
127.800000	0.000000	63.532254	58.653273	43.472914	24.593974	21.089059	18.600349	0.000000	12.076916	12.727111	16.110380	20.214516	23.551359	27.015829	0.000000	13.866180	13.866181	13.866184	13.168000	11.714898	10.734413	0.110000	0.050681	0.045525	0.026434	0.260750	0.255035	0.242006	0.028000	0.051662	0.046281	0.026706	0.075835	0.051621	0.036153	
127.850000	0.000000	63.235920	58.384874	43.301275	24.509377	21.025467	18.550191	0.000000	12.108151	12.763534	16.161171	20.278479	23.617201	27.083004	0.000000	13.869452	13.869453	13.869459	13.171281	11.718183	10.737703	0.110000	0.050684	0.045528	0.026435	0.260779	0.255068	0.242052	0.028000	0.051028	0.045816	0.026550	0.075535	0.051453	0.036054	
127.900000	0.000000	62.938028	58.115081	43.128635	24.423891	20.961285	18.499660	0.000000	12.139715	12.800294	16.212339	20.342857	23.683434	27.150530	0.000000	13.873083	13.873085	13.873096	13.174925	11.721832	10.741359	0.110000	0.050689	0.045533	0.026438	0.260819	0.255107	0.242100	0.028000	0.050414	0.045364	0.026397	0.075235	0.051284	0.035955	
127.950000	0.000000	62.640129	57.845330	42.955907	24.338015	20.896884	18.449050	0.000000	12.171464	12.837226	16.263634	20.407339	23.749735	27.218071	0.000000	13.877068	13.877070	13.877087	13.178924	11.725839	10.745373	0.110000	0.050697	0.045540	0.026443	0.260869	0.255153	0.242152	0.028000	0.049821	0.044925	0.026249	0.074935	0.051115	0.035854	
128.000000	0.000000	62.343740	57.577006	42.784001	24.252202	20.832629	18.398656	0.000000	12.203255	12.874155	16.314812	20.471605	23.815763	27.285284	0.000000	13.881405	13.881408	13.881432	13.183278	11.730201	10.749744	0.110000	0.050707	0.045550	0.026449	0.260930	0.255204	0.242206	0.028000	0.049252	0.044503	0.026105	0.074639	0.050947	0.035754	
128.050000	0.000000	62.050274	57.311373	42.613752	24.166908	20.768855	18.348753	0.000000	12.234933	12.910907	16.365629	20.535345	23.881214	27.351856	0.000000	13.886089	13.886094	13.886126	13.187983	11.734914	10.754468	0.110000	0.050720	0.045563	0.026457	0.261000	0.255260	0.242261	0.028000	0.048708	0.044098	0.025967	0.074346	0.050779	0.035654	
128.100000	0.000000	61.761111	57.049684	42.445985	24.082596	20.705918	18.299612	0.000000	12.266357	12.947320	16.415855	20.598263	23.945772	27.417461	0.000000	13.891114	13.891121	13.891161	13.193030	11.739971	10.759537	0.110000	0.050736	0.045577	0.026466	0.261078	0.255320	0.242316	0.028000	0.048191	0.043712	0.025835	0.074059	0.050614	0.035555	
128.150000	0.000000	61.477488	56.793074	42.281443	23.999719	20.644124	18.251505	0.000000	12.297391	12.983228	16.465273	20.660086	24.009153	27.481810	0.000000	13.896474	13.896483	13.896532	13.198414	11.745367	10.764944	0.110000	0.050754	0.045594	0.026476	0.261162	0.255383	0.242372	0.028000	0.047702	0.043346	0.025709	0.073777	0.050451	0.035457	
128.200000	0.000000	61.200565	56.542574	42.120814	23.918657	20.583747	18.204671	0.000000	12.327893	13.018475	16.513678	20.720554	24.071110	27.544655	0.000000	13.902161	13.902171	13.902231	13.204126	11.751091	10.770682	0.110000	0.050773	0.045613	0.026488	0.261251	0.255450	0.242427	0.028000	0.047241	0.043000	0.025590	0.073503	0.050293	0.035360	
128.250000	0.000000	60.931394	56.299152	41.964744	23.839764	20.525062	18.159330	0.000000	12.357739	13.052923	16.560873	20.779428	24.131382	27.605719	0.000000	13.908164	13.908177	13.908247	13.210157	11.757134	10.776739	0.110000	0.050795	0.045634	0.026500	0.261345	0.255519	0.242480	0.028000	0.046810	0.042676	0.025478	0.073236	0.050138	0.035266	
128.300000	0.000000	60.670924	56.063644	41.813762	23.763333	20.468311	18.115658	0.000000	12.386805	13.086432	16.606688	20.836489	24.189749	27.664782	0.000000	13.914475	13.914489	13.914570	13.216494	11.763485	10.783104	0.110000	0.050818	0.045656	0.026514	0.261442	0.255590	0.242531	0.028000	0.046409	0.042374	0.025374	0.072977	0.049988	0.035174	
128.350000	0.000000	60.419970	55.836796	41.668361	23.689630	20.413704	18.073835	0.000000	12.414969	13.118872	16.650955	20.891539	24.245995	27.721645	0.000000	13.921075	13.921091	13.921183	13.223123	11.770126	10.789761	0.110000	0.050844	0.045680	0.026529	0.261541	0.255662	0.242579	0.028000	0.046038	0.042094	0.025277	0.072728	0.049843	0.035085	
128.400000	0.000000	60.179280	55.619269	41.528974	23.618912	20.361427	18.033994	0.000000	12.442135	13.150123	16.693527	20.944405	24.299963	27.776127	0.000000	13.927953	13.927971	13.928074	13.230029	11.777045	10.796695	0.110000	0.050870	0.045705	0.026544	0.261643	0.255735	0.242623	0.028000	0.045696	0.041835	0.025188	0.072490	0.049703	0.034998	
128.450000	0.000000	59.949458	55.411627	41.395984	23.551375	20.311640	17.996283	0.000000	12.468194	13.180079	16.734268	20.994915	24.351473	27.828060	0.000000	13.935091	13.935112	13.935226	13.237194	11.784224	10.803888	0.110000	0.050898	0.045732	0.026560	0.261746	0.255807	0.242664	0.028000	0.045384	0.041599	0.025107	0.072262	0.049570	0.034915	
128.500000	0.000000	59.731063	55.214344	41.269683	23.487207	20.264481	17.960800	0.000000	12.493060	13.208644	16.773064	21.042942	24.400398	27.877304	0.000000	13.942473	13.942495	13.942619	13.244602	11.791644	10.811323	0.110000	0.050927	0.045760	0.026577	0.261849	0.255878	0.242700	0.028000	0.045101	0.041385	0.025034	0.072044	0.049442	0.034835	
128.550000	0.000000	59.524539	55.027808	41.150336	23.426545	20.220102	17.927641	0.000000	12.516650	13.235723	16.809811	21.088362	24.446606	27.923742	0.000000	13.950074	13.950098	13.950232	13.252228	11.799283	10.818975	0.110000	0.050958	0.045788	0.026594	0.261952	0.255947	0.242732	0.028000	0.044846	0.041192	0.024968	0.071839	0.049321	0.034759	
128.600000	0.000000	59.330261	54.852368	41.038164	23.369502	20.178588	17.896866	0.000000	12.538890	13.261247	16.844419	21.131077	24.490005	27.967285	0.000000	13.957870	13.957896	13.958039	13.260047	11.807113	10.826818	0.110000	0.050989	0.045818	0.026612	0.262055	0.256012	0.242759	0.028000	0.044620	0.041020	0.024910	0.071645	0.049206	0.034686	
128.650000	0.000000	59.148523	54.688280	40.933320	23.316176	20.140023	17.868519	0.000000	12.559710	13.285134	16.876799	21.170990	24.530504	28.007841	0.000000	13.965835	13.965862	13.966013	13.268032	11.815107	10.834825	0.110000	0.051021	0.045848	0.026630	0.262156	0.256074	0.242781	0.028000	0.044421	0.040870	0.024860	0.071463	0.049098	0.034617	
128.700000	0.000000	58.979633	54.535796	40.835966	23.266645	20.104447	17.842652	0.000000	12.579040	13.307316	16.906874	21.208008	24.568008	28.045313	0.000000	13.973943	13.973972	13.974130	13.276158	11.823242	10.842970	0.110000	0.051053	0.045879	0.026649	0.262256	0.256132	0.242797	0.028000	0.044248	0.040740	0.024817	0.071294	0.048996	0.034552	
128.750000	0.000000	58.823775	54.395097	40.746207	23.220971	20.071911	17.819269	0.000000	12.596829	13.327737	16.934586	21.242071	24.602467	28.079651	0.000000	13.982161	13.982190	13.982353	13.284390	11.831481	10.851218	0.110000	0.051086	0.045910	0.026667	0.262355	0.256187	0.242809	0.028000	0.044102	0.040630	0.024782	0.071137	0.048901	0.034491	
128.800000	0.000000	58.681160	54.266355	40.664139	23.179213	20.042429	17.798384	0.000000	12.613020	13.346337	16.959864	21.273117	24.633791	28.110794	0.000000	13.990456	13.990486	13.990653	13.292695	11.839793	10.859536	0.110000	0.051119	0.045942	0.026686	0.262450	0.256237	0.242815	0.028000	0.043982	0.040540	0.024754	0.070992	0.048813	0.034434	
128.850000	0.000000	58.551940	54.149692	40.589823	23.141386	20.015996	17.779995	0.000000	12.627556	13.363062	16.982651	21.301067	24.661951	28.138687	0.000000	13.998795	13.998825	13.998995	13.301041	11.848142	10.867892	0.110000	0.051153	0.045974	0.026705	0.262544	0.256284	0.242817	0.028000	0.043887	0.040469	0.024734	0.070860	0.048732	0.034381	
128.900000	0.000000	58.436312	54.045265	40.523352	23.107519	19.992630	17.764091	0.000000	12.640388	13.377854	17.002890	21.325882	24.686869	28.163277	0.000000	14.007141	14.007172	14.007342	13.309390	11.856493	10.876246	0.110000	0.051187	0.046006	0.026725	0.262634	0.256327	0.242814	0.028000	0.043816	0.040418	0.024720	0.070741	0.048658	0.034333	
128.950000	0.000000	58.334385	53.953191	40.464759	23.077614	19.972322	17.750649	0.000000	12.651464	13.390664	17.020523	21.347492	24.708504	28.184509	0.000000	14.015458	14.015488	14.015659	13.317705	11.864809	10.884563	0.110000	0.051221	0.046039	0.026744	0.262722	0.256367	0.242808	0.028000	0.043770	0.040385	0.024714	0.070635	0.048591	0.034289	
129.000000	0.000000	58.246364	53.873619	40.414147	23.051697	19.955067	17.739654	0.000000	12.660735	13.401436	17.035486	21.365831	24.726784	28.202335	0.000000	14.023705	14.023736	14.023903	13.325947	11.873049	10.892802	0.110000	0.051255	0.046071	0.026763	0.262807	0.256404	0.242797	0.028000	0.043747	0.040371	0.024715	0.070542	0.048532	0.034249	
129.050000	0.000000	58.172393	53.806687	40.371565	23.029757	19.940855	17.731079	0.000000	12.668151	13.410121	17.047735	21.380859	24.741674	28.216705	0.000000	14.031845	14.031874	14.032037	13.334076	11.881174	10.900924	0.110000	0.051289	0.046103	0.026782	0.262891	0.256438	0.242784	0.028000	0.043748	0.040375	0.024723	0.070462	0.048481	0.034214	
129.100000	0.000000	58.112684	53.752554	40.337106	23.011826	19.929695	17.724921	0.000000	12.673663	13.416669	17.057199	21.392504	24.753099	28.227562	0.000000	14.039836	14.039864	14.040021	13.342052	11.889145	10.908889	0.110000	0.051322	0.046135	0.026801	0.262972	0.256470	0.242768	0.028000	0.043772	0.040398	0.024738	0.070396	0.048437	0.034184	
129.150000	0.000000	58.067413	53.711399	40.310844	22.997918	19.921568	17.721156	0.000000	12.677224	13.421028	17.063826	21.400705	24.761009	28.234858	0.000000	14.047638	14.047664	14.047813	13.349834	11.896919	10.916656	0.110000	0.051356	0.046167	0.026820	0.263051	0.256500	0.242750	0.028000	0.043820	0.040439	0.024760	0.070343	0.048401	0.034158	
129.200000	0.000000	58.036814	53.683395	40.292877	22.988059	19.916500	17.719787	0.000000	12.678790	13.423148	17.067558	21.405407	24.765337	28.238523	0.000000	14.055207	14.055232	14.055371	13.357380	11.904455	10.924182	0.110000	0.051389	0.046199	0.026839	0.263129	0.256528	0.242730	0.028000	0.043891	0.040497	0.024788	0.070305	0.048373	0.034137	
129.250000	0.000000	58.021111	53.668761	40.283336	22.982292	19.914492	17.720796	0.000000	12.678318	13.422986	17.068344	21.406540	24.766039	28.238516	0.000000	14.062503	14.062526	14.062654	13.364648	11.911712	10.931427	0.110000	0.051422	0.046230	0.026858	0.263205	0.256554	0.242710	0.028000	0.043985	0.040574	0.024823	0.070282	0.048354	0.034121	
129.300000	0.000000	58.020538	53.667685	40.282325	22.980638	19.915568	17.724199	0.000000	12.675772	13.420496	17.066124	21.404058	24.763050	28.234776	0.000000	14.069485	14.069505	14.069621	13.371599	11.918649	10.938350	0.110000	0.051454	0.046261	0.026876	0.263280	0.256580	0.242688	0.028000	0.044102	0.040669	0.024865	0.070273	0.048343	0.034111	
129.350000	0.000000	58.035318	53.680376	40.289937	22.983149	19.919736	17.729966	0.000000	12.671115	13.415646	17.060862	21.397898	24.756311	28.227272	0.000000	14.076111	14.076129	14.076230	13.378190	11.925226	10.944911	0.110000	0.051486	0.046291	0.026895	0.263353	0.256605	0.242666	0.028000	0.044242	0.040783	0.024914	0.070279	0.048340	0.034105	
129.400000	0.000000	58.065692	53.707041	40.306323	22.989843	19.927014	17.738121	0.000000	12.664324	13.408401	17.052502	21.388021	24.745789	28.215929	0.000000	14.082345	14.082359	14.082446	13.384386	11.931405	10.951073	0.110000	0.051517	0.046321	0.026912	0.263426	0.256629	0.242644	0.028000	0.044407	0.040914	0.024970	0.070300	0.048346	0.034105	
129.450000	0.000000	58.111857	53.747855	40.331557	23.000770	19.937420	17.748665	0.000000	12.655379	13.398743	17.041019	21.374386	24.731438	28.200727	0.000000	14.088143	14.088155	14.088225	13.390144	11.937145	10.956794	0.110000	0.051547	0.046350	0.026930	0.263497	0.256653	0.242623	0.028000	0.044595	0.041064	0.025032	0.070337	0.048361	0.034110	
129.500000	0.000000	58.173992	53.802971	40.365745	23.015963	19.950959	17.761588	0.000000	12.644271	13.386658	17.026398	21.356962	24.713247	28.181660	0.000000	14.093474	14.093482	14.093535	13.395431	11.942414	10.962042	0.110000	0.051577	0.046378	0.026947	0.263568	0.256676	0.242602	0.028000	0.044807	0.041233	0.025101	0.070390	0.048386	0.034121	
129.550000	0.000000	58.252266	53.872557	40.408980	23.035458	19.967665	17.776901	0.000000	12.631011	13.372149	17.008627	21.335735	24.691183	28.158693	0.000000	14.098303	14.098308	14.098343	13.400216	11.947179	10.966786	0.110000	0.051605	0.046406	0.026964	0.263637	0.256700	0.242582	0.028000	0.045043	0.041420	0.025177	0.070459	0.048419	0.034138	
129.600000	0.000000	58.346734	53.956674	40.461300	23.059274	19.987531	17.794601	0.000000	12.615610	13.355230	16.987709	21.310724	24.665274	28.131849	0.000000	14.102600	14.102602	14.102618	13.404466	11.951409	10.970995	0.110000	0.051633	0.046432	0.026980	0.263706	0.256724	0.242564	0.028000	0.045304	0.041626	0.025260	0.070544	0.048462	0.034160	
129.650000	0.000000	58.457472	54.055367	40.522730	23.087417	20.010576	17.814694	0.000000	12.598106	13.335938	16.963686	21.281952	24.635536	28.101152	0.000000	14.106332	14.106330	14.106328	13.408152	11.955074	10.974636	0.110000	0.051660	0.046458	0.026995	0.263773	0.256747	0.242546	0.028000	0.045590	0.041851	0.025349	0.070646	0.048514	0.034188	
129.700000	0.000000	58.584404	54.168605	40.593279	23.119900	20.036782	17.837150	0.000000	12.578548	13.314319	16.936594	21.249462	24.602024	28.066660	0.000000	14.109473	14.109468	14.109447	13.411246	11.958147	10.977687	0.110000	0.051685	0.046482	0.027010	0.263839	0.256771	0.242530	0.028000	0.045901	0.042095	0.025445	0.070764	0.048576	0.034221	
129.750000	0.000000	58.727421	54.296295	40.672861	23.156682	20.066122	17.861961	0.000000	12.557003	13.290441	16.906511	21.213333	24.564817	28.028448	0.000000	14.112007	14.111998	14.111958	13.413732	11.960612	10.980129	0.110000	0.051709	0.046505	0.027024	0.263903	0.256794	0.242515	0.028000	0.046236	0.042357	0.025547	0.070899	0.048647	0.034261	
129.800000	0.000000	58.886312	54.438247	40.761391	23.197725	20.098562	17.889068	0.000000	12.533555	13.264391	16.873524	21.173662	24.524008	27.986624	0.000000	14.113906	14.113894	14.113836	13.415585	11.962444	10.981939	0.110000	0.051731	0.046526	0.027038	0.263965	0.256817	0.242501	0.028000	0.046596	0.042638	0.025655	0.071050	0.048727	0.034306	
129.850000	0.000000	59.060762	54.594184	40.858690	23.242958	20.134032	17.918433	0.000000	12.508305	13.236277	16.837748	21.130573	24.479729	27.941315	0.000000	14.115154	14.115139	14.115062	13.416788	11.963627	10.983099	0.110000	0.051752	0.046547	0.027050	0.264026	0.256839	0.242489	0.028000	0.046981	0.042937	0.025770	0.071217	0.048817	0.034356	
129.900000	0.000000	59.250313	54.763736	40.964558	23.292275	20.172470	17.949985	0.000000	12.481376	13.206222	16.799324	21.084227	24.432137	27.892677	0.000000	14.115738	14.115720	14.115626	13.417329	11.964148	10.983599	0.110000	0.051771	0.046565	0.027061	0.264084	0.256861	0.242477	0.028000	0.047391	0.043255	0.025890	0.071400	0.048916	0.034413	
129.950000	0.000000	59.454454	54.946444	41.078687	23.345558	20.213760	17.983637	0.000000	12.452905	13.174373	16.758419	21.034805	24.381422	27.840904	0.000000	14.115650	14.115629	14.115519	13.417200	11.964001	10.983430	0.110000	0.051789	0.046582	0.027072	0.264139	0.256882	0.242467	0.028000	0.047824	0.043589	0.026015	0.071599	0.049023	0.034475	
130.000000	0.000000	59.672515	55.141722	41.200750	23.402656	20.257800	18.019313	0.000000	12.423038	13.140887	16.715214	20.982512	24.327795	27.786213	0.000000	14.114883	14.114859	14.114734	13.416394	11.963177	10.982588	0.110000	0.051804	0.046597	0.027081	0.264192	0.256901	0.242458	0.028000	0.048281	0.043940	0.026146	0.071813	0.049139	0.034541	
130.050000	0.000000	59.903716	55.348885	41.330332	23.463389	20.304455	18.056889	0.000000	12.391945	13.105942	16.669912	20.927588	24.271488	27.728838	0.000000	14.113440	14.113414	14.113275	13.414916	11.961683	10.981075	0.110000	0.051818	0.046610	0.027090	0.264241	0.256920	0.242449	0.028000	0.048760	0.044307	0.026281	0.072040	0.049263	0.034613	
130.100000	0.000000	60.147158	55.567161	41.466966	23.527577	20.353561	18.096255	0.000000	12.359802	13.069733	16.622744	20.870283	24.212770	27.669058	0.000000	14.111325	14.111296	14.111145	13.412769	11.959521	10.978897	0.110000	0.051829	0.046621	0.027097	0.264286	0.256936	0.242441	0.028000	0.049261	0.044689	0.026420	0.072282	0.049395	0.034690	
130.150000	0.000000	60.401849	55.795651	41.610103	23.594964	20.404924	18.137255	0.000000	12.326795	13.032455	16.573942	20.810886	24.151926	27.607147	0.000000	14.108542	14.108511	14.108349	13.409958	11.956697	10.976058	0.110000	0.051838	0.046630	0.027103	0.264327	0.256951	0.242433	0.028000	0.049782	0.045085	0.026563	0.072535	0.049534	0.034771	
130.200000	0.000000	60.666662	56.033373	41.759145	23.665289	20.458326	18.179715	0.000000	12.293120	12.994326	16.523777	20.749683	24.089260	27.543427	0.000000	14.105102	14.105069	14.104898	13.406494	11.953222	10.972570	0.110000	0.051846	0.046637	0.027107	0.264362	0.256964	0.242425	0.028000	0.050322	0.045494	0.026708	0.072800	0.049680	0.034856	
130.250000	0.000000	60.940368	56.279256	41.913432	23.738240	20.513558	18.223445	0.000000	12.258976	12.955556	16.472502	20.687000	24.025082	27.478216	0.000000	14.101020	14.100987	14.100807	13.402393	11.949111	10.968448	0.110000	0.051851	0.046642	0.027111	0.264392	0.256975	0.242417	0.028000	0.050880	0.045914	0.026857	0.073075	0.049831	0.034945	
130.300000	0.000000	61.221677	56.532123	42.072230	23.813472	20.570375	18.268246	0.000000	12.224561	12.916371	16.420403	20.623163	23.959738	27.411837	0.000000	14.096320	14.096285	14.096100	13.397678	11.944388	10.963716	0.110000	0.051853	0.046645	0.027113	0.264416	0.256982	0.242410	0.028000	0.051453	0.046343	0.027007	0.073359	0.049988	0.035037	
130.350000	0.000000	61.509193	56.790755	42.234806	23.890636	20.628524	18.313880	0.000000	12.190077	12.876998	16.367754	20.558498	23.893559	27.344658	0.000000	14.091017	14.090982	14.090794	13.392365	11.939070	10.958392	0.110000	0.051854	0.046646	0.027114	0.264435	0.256985	0.242403	0.028000	0.052039	0.046780	0.027158	0.073651	0.050148	0.035132	
130.400000	0.000000	61.801505	57.053875	42.400360	23.969362	20.687718	18.360136	0.000000	12.155719	12.837646	16.314835	20.493345	23.826891	27.277010	0.000000	14.085143	14.085108	14.084918	13.386485	11.933187	10.952504	0.110000	0.051852	0.046644	0.027113	0.264449	0.256984	0.242395	0.028000	0.052636	0.047224	0.027309	0.073949	0.050312	0.035229	
130.450000	0.000000	62.097095	57.320156	42.568065	24.049257	20.747652	18.406783	0.000000	12.121677	12.798539	16.261929	20.428051	23.760082	27.209248	0.000000	14.078728	14.078692	14.078502	13.380069	11.926769	10.946084	0.110000	0.051848	0.046640	0.027111	0.264457	0.256979	0.242388	0.028000	0.053242	0.047671	0.027460	0.074252	0.050479	0.035328	
130.500000	0.000000	62.394488	57.588248	42.737084	24.129945	20.808048	18.453583	0.000000	12.088130	12.759872	16.209309	20.362925	23.693457	27.141710	0.000000	14.071802	14.071768	14.071580	13.373147	11.919848	10.939163	0.110000	0.051841	0.046634	0.027108	0.264458	0.256971	0.242382	0.028000	0.053853	0.048120	0.027610	0.074558	0.050648	0.035428	
130.550000	0.000000	62.692141	57.856784	42.906582	24.211016	20.868598	18.500315	0.000000	12.055252	12.721851	16.157232	20.298321	23.627369	27.074749	0.000000	14.064408	14.064374	14.064190	13.365761	11.912464	10.931781	0.110000	0.051833	0.046626	0.027103	0.264454	0.256958	0.242375	0.028000	0.054467	0.048569	0.027757	0.074866	0.050817	0.035530	
130.600000	0.000000	62.988558	58.124398	43.075681	24.292046	20.928984	18.546728	0.000000	12.023199	12.684658	16.105968	20.234543	23.562138	27.008678	0.000000	14.056582	14.056549	14.056370	13.357947	11.904655	10.923976	0.110000	0.051822	0.046616	0.027097	0.264444	0.256942	0.242369	0.028000	0.055081	0.049014	0.027902	0.075175	0.050987	0.035631	
130.650000	0.000000	63.282222	58.389764	43.243540	24.372640	20.988910	18.592596	0.000000	11.992113	12.648458	16.055744	20.171896	23.498062	26.943815	0.000000	14.048369	14.048338	14.048167	13.349752	11.896466	10.915793	0.110000	0.051809	0.046604	0.027090	0.264428	0.256922	0.242362	0.028000	0.055690	0.049455	0.028044	0.075482	0.051156	0.035733	
130.700000	0.000000	63.571733	58.651579	43.409366	24.452427	21.048068	18.637706	0.000000	11.962128	12.613410	16.006786	20.110659	23.435438	26.880447	0.000000	14.039812	14.039783	14.039620	13.341214	11.887937	10.907271	0.110000	0.051794	0.046590	0.027082	0.264406	0.256900	0.242356	0.028000	0.056293	0.049889	0.028181	0.075786	0.051323	0.035834	
130.750000	0.000000	63.855691	58.908572	43.572348	24.531097	21.106181	18.681831	0.000000	11.933356	12.579656	15.959303	20.051090	23.374531	26.818853	0.000000	14.030959	14.030932	14.030778	13.332385	11.879117	10.898461	0.110000	0.051777	0.046573	0.027072	0.264377	0.256875	0.242351	0.028000	0.056886	0.050312	0.028313	0.076086	0.051489	0.035934	
130.800000	0.000000	64.132772	59.159554	43.731738	24.608238	21.162969	18.724781	0.000000	11.905896	12.547313	15.913482	19.993444	23.315592	26.759283	0.000000	14.021856	14.021831	14.021689	13.323309	11.870051	10.889406	0.110000	0.051759	0.046556	0.027062	0.264341	0.256847	0.242346	0.028000	0.057465	0.050723	0.028440	0.076379	0.051652	0.036033	
130.850000	0.000000	64.401751	59.403412	43.886810	24.683532	21.218181	18.766344	0.000000	11.879841	12.516494	15.869491	19.937939	23.258862	26.701975	0.000000	14.012556	14.012534	14.012404	13.314038	11.860792	10.880160	0.110000	0.051738	0.046536	0.027050	0.264298	0.256818	0.242341	0.028000	0.058027	0.051120	0.028560	0.076665	0.051810	0.036129	
130.900000	0.000000	64.661476	59.639081	44.036883	24.756622	21.271565	18.806335	0.000000	11.855251	12.487289	15.827489	19.884781	23.204533	26.647129	0.000000	14.003106	14.003086	14.002969	13.304619	11.851386	10.870767	0.110000	0.051716	0.046515	0.027037	0.264249	0.256786	0.242337	0.028000	0.058568	0.051500	0.028674	0.076942	0.051965	0.036224	
