Time	QD2_B1E1  	QD2_B1F1  	QD2_B1F2  	QD2_B2E1  	QD2_B2F1  	QD2_B2F2  	QD2_B3E1  	QD2_B3F1  	QD2_B3F2  	QD2_DRTR  	QD2_GEAZ  	QD2_HV    	QD2_P     	QD2_R     	QD2_RFRL  	QD2_SG    	QD2_SW    	QD2_TFA1  	QD2_TFA2  	QD2_TFRL  	QD2_TSS1  	QD2_TSS2  	QD2_Y     	QD2_YAW   	QD_B1E1   	QD_B1F1   	QD_B1F2   	QD_B2E1   	QD_B2F1   	QD_B2F2   	QD_B3E1   	QD_B3F1   	QD_B3F2   	QD_DRTR   	QD_GEAZ   	QD_HV     	QD_P      	QD_R      	QD_RFRL   	QD_SG     	QD_SW     	QD_TFA1   	QD_TFA2   	QD_TFRL   	QD_TSS1   	QD_TSS2   	QD_Y      	QD_YAW    	Q_B1E1    	Q_B1F1    	Q_B1F2    	Q_B2E1    	Q_B2F1    	Q_B2F2    	Q_B3E1    	Q_B3F1    	Q_B3F2    	Q_DRTR    	Q_GEAZ    	Q_HV      	Q_P       	Q_R       	Q_RFRL    	Q_SG      	Q_SW      	Q_TFA1    	Q_TFA2    	Q_TFRL    	Q_TSS1    	Q_TSS2    	Q_Y       	Q_YAW     	Q_TTMD    	QD_TTMD   	QD2_TTMD  	
(s)	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m/s)     	(rad/s)   	(rad/s)   	(rad/s)   	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(rad)     	(rad)     	(m)       	(rad)     	(rad)     	(rad)     	(m)       	(m)       	(m)       	(m)       	(rad)     	(m)       	(m)       	(rad)     	(rad)     	(m)       	(m/s)     	(m/s^2)   	
30.150000	-0.960654	0.328171	-0.101885	0.124394	0.182479	-0.016045	0.844628	-0.520267	0.115789	-0.000027	-0.000921	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.017030	0.000008	0.000000	-0.121679	-0.000245	0.000000	-0.000045	0.444810	-0.266444	0.064381	-0.657483	0.359812	-0.080015	0.208437	-0.100096	0.013107	0.000024	1.287242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012327	0.000014	0.000000	0.054647	0.000105	0.000000	0.000019	0.425964	4.954577	0.056161	0.252491	5.016804	0.049853	-0.274946	5.359149	-0.025777	0.004813	2.298334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.277752	0.000443	0.000000	0.065460	-0.000332	0.000000	-0.000034	0.000000	0.000000	0.000000	
30.200000	-1.092179	0.404610	-0.124907	0.478183	0.024235	0.029876	0.615890	-0.447809	0.090660	0.000011	-0.000708	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013540	-0.000001	0.000000	-0.133669	-0.000252	0.000000	-0.000092	0.390201	-0.246214	0.058136	-0.633574	0.361024	-0.078522	0.239231	-0.122487	0.017640	0.000025	1.287207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013004	0.000014	0.000000	0.047964	0.000093	0.000000	0.000015	0.446858	4.941747	0.059227	0.220149	5.034857	0.045881	-0.263707	5.353568	-0.025002	0.004814	2.362695	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.278386	0.000443	0.000000	0.068028	-0.000327	0.000000	-0.000033	0.000000	0.000000	0.000000	
30.250000	-1.146757	0.462632	-0.138658	0.750197	-0.122093	0.066955	0.396647	-0.367217	0.065448	0.000029	-0.000489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009833	-0.000016	0.000000	-0.144472	-0.000260	0.000000	-0.000126	0.332864	-0.223082	0.051203	-0.596064	0.354919	-0.075174	0.259064	-0.140847	0.020912	0.000026	1.287182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013496	0.000013	0.000000	0.040740	0.000080	0.000000	0.000009	0.464937	4.930005	0.061963	0.189363	5.052784	0.042032	-0.251208	5.346967	-0.024033	0.004815	2.427055	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279049	0.000444	0.000000	0.070248	-0.000323	0.000000	-0.000032	0.000000	0.000000	0.000000	
30.300000	-1.121713	0.496638	-0.142034	0.913353	-0.242117	0.091654	0.211881	-0.288132	0.043243	0.000024	-0.000258	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005980	-0.000035	0.000000	-0.154285	-0.000272	0.000000	-0.000143	0.276778	-0.198250	0.044101	-0.550396	0.342813	-0.070591	0.269658	-0.155254	0.023074	0.000027	1.287169	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013795	0.000012	0.000000	0.033026	0.000066	0.000000	0.000001	0.480165	4.919468	0.064345	0.160681	5.070249	0.038384	-0.237957	5.339549	-0.022929	0.004817	2.491414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279732	0.000445	0.000000	0.072094	-0.000319	0.000000	-0.000032	0.000000	0.000000	0.000000	
30.350000	-1.025010	0.504199	-0.135283	0.953755	-0.324790	0.102009	0.081040	-0.219479	0.026497	-0.000006	-0.000020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002058	-0.000052	0.000000	-0.163169	-0.000288	0.000000	-0.000144	0.225527	-0.173040	0.037337	-0.502708	0.326574	-0.065491	0.273710	-0.166228	0.024399	0.000027	1.287168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013898	0.000009	0.000000	0.024868	0.000052	0.000000	-0.000006	0.492697	4.910187	0.066378	0.134358	5.086996	0.034981	-0.224352	5.331498	-0.021739	0.004818	2.555772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.280425	0.000445	0.000000	0.073543	-0.000316	0.000000	-0.000032	0.000000	0.000000	0.000000	
30.400000	-0.873091	0.486351	-0.120000	0.873357	-0.363813	0.097732	0.016450	-0.169000	0.017082	-0.000053	0.000212	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001850	-0.000062	0.000000	-0.171019	-0.000306	0.000000	-0.000127	0.181873	-0.148723	0.031337	-0.459041	0.308383	-0.060604	0.274532	-0.174678	0.025253	0.000024	1.287179	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013805	0.000006	0.000000	0.016317	0.000036	0.000000	-0.000012	0.502846	4.902149	0.068091	0.110343	5.102873	0.031831	-0.210640	5.322967	-0.020496	0.004819	2.620131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281119	0.000445	0.000000	0.074574	-0.000314	0.000000	-0.000033	0.000000	0.000000	0.000000	
30.450000	-0.688474	0.446881	-0.098679	0.689588	-0.358462	0.080297	0.022098	-0.141708	0.015799	-0.000104	0.000418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.005672	-0.000060	0.000000	-0.177559	-0.000327	0.000000	-0.000098	0.147449	-0.126379	0.026403	-0.424561	0.290460	-0.056589	0.275637	-0.181763	0.026043	0.000019	1.287200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013522	0.000003	0.000000	0.007439	0.000020	0.000000	-0.000017	0.511040	4.895281	0.069529	0.088300	5.117839	0.028906	-0.196893	5.314052	-0.019215	0.004820	2.684490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281803	0.000446	0.000000	0.075169	-0.000313	0.000000	-0.000034	0.000000	0.000000	0.000000	
30.500000	-0.497261	0.392765	-0.074788	0.432445	-0.313268	0.052808	0.092346	-0.139651	0.022420	-0.000152	0.000574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009353	-0.000043	0.000000	-0.182376	-0.000350	0.000000	-0.000060	0.122586	-0.106741	0.022664	-0.402939	0.274797	-0.053949	0.280254	-0.188746	0.027164	0.000012	1.287228	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013054	0.000001	0.000000	-0.001680	0.000002	0.000000	-0.000020	0.517753	4.889465	0.070751	0.067671	5.131957	0.026149	-0.183016	5.304791	-0.017887	0.004821	2.748851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.282468	0.000446	0.000000	0.075314	-0.000312	0.000000	-0.000034	0.000000	0.000000	0.000000	
30.550000	-0.324997	0.332453	-0.051874	0.140991	-0.238182	0.019663	0.213592	-0.161455	0.035561	-0.000184	0.000663	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012848	-0.000016	0.000000	-0.184976	-0.000375	0.000000	-0.000018	0.106336	-0.090118	0.020070	-0.395889	0.262888	-0.052966	0.290934	-0.196819	0.028942	0.000002	1.287261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012412	-0.000000	0.000000	-0.010929	-0.000016	0.000000	-0.000021	0.523444	4.884556	0.071814	0.047762	5.145381	0.023483	-0.168765	5.295158	-0.016487	0.004821	2.813213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.283105	0.000446	0.000000	0.074999	-0.000312	0.000000	-0.000036	0.000000	0.000000	0.000000	
30.600000	-0.194227	0.274722	-0.032962	-0.142305	-0.146226	-0.014191	0.365547	-0.202102	0.052712	-0.000197	0.000671	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016140	0.000016	0.000000	-0.184863	-0.000394	0.000000	0.000020	0.096625	-0.076382	0.018422	-0.403005	0.255576	-0.053675	0.309211	-0.206924	0.031578	-0.000007	1.287295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011605	0.000001	0.000000	-0.020172	-0.000036	0.000000	-0.000020	0.528497	4.880404	0.072773	0.027844	5.158323	0.020823	-0.153794	5.285074	-0.014979	0.004821	2.877577	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.283706	0.000446	0.000000	0.074221	-0.000314	0.000000	-0.000037	0.000000	0.000000	0.000000	
30.650000	-0.121523	0.228043	-0.020463	-0.377012	-0.052269	-0.043576	0.523786	-0.254391	0.071100	-0.000195	0.000593	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.019223	0.000047	0.000000	-0.181611	-0.000403	0.000000	0.000050	0.090549	-0.064980	0.017399	-0.421855	0.252963	-0.055854	0.335401	-0.219643	0.035133	-0.000017	1.287325	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010643	0.000003	0.000000	-0.029253	-0.000056	0.000000	-0.000017	0.533169	4.876877	0.073667	0.007264	5.171017	0.018090	-0.137709	5.274421	-0.013315	0.004821	2.941943	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.284263	0.000446	0.000000	0.072984	-0.000316	0.000000	-0.000037	0.000000	0.000000	0.000000	
30.700000	-0.114981	0.199179	-0.016281	-0.529291	0.028757	-0.063911	0.663698	-0.309586	0.087855	-0.000180	0.000431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.022100	0.000072	0.000000	-0.174933	-0.000398	0.000000	0.000070	0.084800	-0.055021	0.016585	-0.448320	0.254401	-0.059050	0.368585	-0.235123	0.039526	-0.000026	1.287346	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009538	0.000007	0.000000	-0.037999	-0.000076	0.000000	-0.000014	0.537558	4.873879	0.074516	-0.014469	5.183687	0.015220	-0.120134	5.263062	-0.011452	0.004820	3.006310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.284768	0.000446	0.000000	0.071301	-0.000319	0.000000	-0.000038	0.000000	0.000000	0.000000	
30.750000	-0.173664	0.191999	-0.020644	-0.576096	0.084464	-0.072905	0.763680	-0.358690	0.100404	-0.000155	0.000193	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024777	0.000087	0.000000	-0.164738	-0.000379	0.000000	0.000074	0.076117	-0.045421	0.015552	-0.477125	0.258624	-0.062695	0.406769	-0.253057	0.044546	-0.000034	1.287356	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008300	0.000011	0.000000	-0.046236	-0.000095	0.000000	-0.000010	0.541600	4.871366	0.075321	-0.037606	5.196504	0.012176	-0.100765	5.250866	-0.009353	0.004818	3.070677	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285215	0.000447	0.000000	0.069193	-0.000324	0.000000	-0.000039	0.000000	0.000000	0.000000	
30.800000	-0.288449	0.208414	-0.033070	-0.508979	0.105304	-0.068645	0.806935	-0.393578	0.106753	-0.000129	-0.000112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.027248	0.000088	0.000000	-0.151150	-0.000347	0.000000	0.000069	0.061694	-0.035000	0.013899	-0.502573	0.263889	-0.066127	0.447116	-0.272736	0.049883	-0.000040	1.287350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006937	0.000015	0.000000	-0.053794	-0.000112	0.000000	-0.000007	0.545074	4.869349	0.076061	-0.062124	5.209567	0.008952	-0.079419	5.237726	-0.006993	0.004816	3.135045	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285596	0.000447	0.000000	0.066689	-0.000329	0.000000	-0.000039	0.000000	0.000000	0.000000	
30.850000	-0.443388	0.246298	-0.051471	-0.334427	0.086141	-0.050629	0.784437	-0.407200	0.105359	-0.000104	-0.000472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.029482	0.000066	0.000000	-0.134506	-0.000304	0.000000	0.000054	0.039525	-0.022685	0.011325	-0.519295	0.268196	-0.068658	0.486338	-0.293096	0.055151	-0.000046	1.287327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005463	0.000019	0.000000	-0.060519	-0.000128	0.000000	-0.000004	0.547640	4.867896	0.076695	-0.087716	5.222877	0.005577	-0.056070	5.223579	-0.004367	0.004814	3.199412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285907	0.000448	0.000000	0.063827	-0.000335	0.000000	-0.000040	0.000000	0.000000	0.000000	
30.900000	-0.617983	0.301109	-0.073140	-0.072910	0.027206	-0.020085	0.695510	-0.395430	0.095948	-0.000083	-0.000876	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.031431	0.000022	0.000000	-0.115320	-0.000251	0.000000	0.000034	0.008626	-0.007630	0.007668	-0.522940	0.269557	-0.069663	0.521114	-0.312868	0.059949	-0.000050	1.287283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003891	0.000020	0.000000	-0.066285	-0.000140	0.000000	-0.000002	0.548881	4.867124	0.077175	-0.113832	5.236336	0.002111	-0.030858	5.208424	-0.001487	0.004812	3.263777	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286141	0.000449	0.000000	0.060653	-0.000341	0.000000	-0.000040	0.000000	0.000000	0.000000	
30.950000	-0.789678	0.366026	-0.095040	0.244589	-0.065458	0.018470	0.548018	-0.357613	0.079408	-0.000064	-0.001315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.033033	-0.000037	0.000000	-0.094226	-0.000190	0.000000	0.000010	-0.030858	0.010671	0.002916	-0.510711	0.266284	-0.068739	0.548514	-0.330748	0.063919	-0.000053	1.287217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002240	0.000018	0.000000	-0.070996	-0.000150	0.000000	-0.000002	0.548359	4.867185	0.077443	-0.139741	5.249754	-0.001359	-0.004081	5.192323	0.001613	0.004809	3.328140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286294	0.000450	0.000000	0.057217	-0.000349	0.000000	-0.000040	0.000000	0.000000	0.000000	
31.000000	-0.936462	0.433362	-0.114454	0.580328	-0.182010	0.060610	0.357322	-0.296239	0.057533	-0.000045	-0.001780	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.034207	-0.000100	0.000000	-0.071906	-0.000128	0.000000	-0.000009	-0.077681	0.032340	-0.002806	-0.481694	0.257183	-0.065709	0.566381	-0.345560	0.066796	-0.000055	1.287128	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000529	0.000013	0.000000	-0.074591	-0.000156	0.000000	-0.000002	0.545672	4.868246	0.077449	-0.164619	5.262866	-0.004729	0.023834	5.175399	0.004885	0.004806	3.392498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286364	0.000451	0.000000	0.053572	-0.000356	0.000000	-0.000040	0.000000	0.000000	0.000000	
31.050000	-1.039989	0.494584	-0.128777	0.894595	-0.309829	0.101556	0.144041	-0.216263	0.032474	-0.000026	-0.002264	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.034863	-0.000159	0.000000	-0.049010	-0.000071	0.000000	-0.000023	-0.129681	0.057069	-0.009245	-0.436965	0.241692	-0.060631	0.573583	-0.356373	0.068420	-0.000056	1.287015	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001214	0.000005	0.000000	-0.077042	-0.000160	0.000000	-0.000004	0.540504	4.870470	0.077150	-0.187645	5.275364	-0.007897	0.052378	5.157832	0.008271	0.004804	3.456852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286347	0.000451	0.000000	0.049777	-0.000364	0.000000	-0.000040	0.000000	0.000000	0.000000	
31.100000	-1.087229	0.541939	-0.135982	1.151098	-0.435202	0.136842	-0.068366	-0.124684	0.006748	-0.000004	-0.002757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.034912	-0.000210	0.000000	-0.026110	-0.000021	0.000000	-0.000030	-0.184042	0.084166	-0.016044	-0.379410	0.219932	-0.053789	0.570164	-0.362608	0.068757	-0.000057	1.286877	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.002959	-0.000006	0.000000	-0.078347	-0.000161	0.000000	-0.000005	0.532665	4.873992	0.076518	-0.208098	5.286929	-0.010764	0.081015	5.139837	0.011705	0.004801	3.521200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286242	0.000451	0.000000	0.045887	-0.000372	0.000000	-0.000040	0.000000	0.000000	0.000000	
31.150000	-1.072305	0.569304	-0.135077	1.321173	-0.544556	0.162530	-0.257187	-0.029728	-0.017040	0.000022	-0.003251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.034286	-0.000245	0.000000	-0.003648	0.000022	0.000000	-0.000030	-0.237658	0.112631	-0.022798	-0.313351	0.192704	-0.045662	0.557305	-0.364094	0.067905	-0.000056	1.286715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.004674	-0.000018	0.000000	-0.078530	-0.000160	0.000000	-0.000006	0.522113	4.878909	0.075545	-0.225441	5.297264	-0.013255	0.109237	5.121650	0.015126	0.004798	3.585540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286051	0.000451	0.000000	0.041961	-0.000380	0.000000	-0.000041	0.000000	0.000000	0.000000	
31.200000	-0.996677	0.572882	-0.126118	1.387437	-0.626313	0.175675	-0.403047	0.059875	-0.036449	0.000048	-0.003733	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.032947	-0.000257	0.000000	0.018082	0.000059	0.000000	-0.000022	-0.287491	0.141275	-0.029104	-0.243979	0.161388	-0.036879	0.537153	-0.361100	0.066083	-0.000053	1.286528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.006321	-0.000031	0.000000	-0.077626	-0.000157	0.000000	-0.000008	0.508963	4.885258	0.074244	-0.239376	5.306129	-0.015320	0.136623	5.103502	0.018479	0.004795	3.649871	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285776	0.000450	0.000000	0.038052	-0.000388	0.000000	-0.000041	0.000000	0.000000	0.000000	
31.250000	-0.869238	0.551706	-0.110168	1.345401	-0.672044	0.174839	-0.492704	0.136373	-0.049565	0.000066	-0.004194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.030895	-0.000241	0.000000	0.038920	0.000092	0.000000	-0.000012	-0.330953	0.168860	-0.034613	-0.176709	0.127786	-0.028137	0.512517	-0.354281	0.063604	-0.000050	1.286318	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.007866	-0.000043	0.000000	-0.075680	-0.000152	0.000000	-0.000008	0.493471	4.893018	0.072647	-0.249873	5.313364	-0.016944	0.162877	5.085603	0.021722	0.004793	3.714192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285421	0.000448	0.000000	0.034215	-0.000396	0.000000	-0.000041	0.000000	0.000000	0.000000	
31.300000	-0.704223	0.507537	-0.088867	1.204353	-0.677937	0.160476	-0.519786	0.193837	-0.055208	0.000075	-0.004624	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028171	-0.000197	0.000000	0.058808	0.000122	0.000000	-0.000000	-0.366164	0.194237	-0.039056	-0.116492	0.093889	-0.020113	0.486528	-0.344590	0.060844	-0.000046	1.286087	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009274	-0.000053	0.000000	-0.072739	-0.000146	0.000000	-0.000008	0.476007	4.902107	0.070800	-0.257165	5.318902	-0.018146	0.187852	5.068121	0.024834	0.004790	3.778502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.284992	0.000445	0.000000	0.030501	-0.000403	0.000000	-0.000042	0.000000	0.000000	0.000000	
31.350000	-0.520155	0.444625	-0.064625	0.985314	-0.645008	0.134742	-0.486103	0.229037	-0.053410	0.000074	-0.005023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024856	-0.000132	0.000000	0.077744	0.000151	0.000000	0.000010	-0.392172	0.216468	-0.042287	-0.067226	0.061639	-0.013376	0.462223	-0.333138	0.058173	-0.000042	1.285836	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.010517	-0.000059	0.000000	-0.068852	-0.000138	0.000000	-0.000008	0.457010	4.912389	0.068761	-0.261706	5.322779	-0.018977	0.211558	5.051173	0.027808	0.004788	3.842800	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.284496	0.000443	0.000000	0.026957	-0.000411	0.000000	-0.000042	0.000000	0.000000	0.000000	
31.400000	-0.337461	0.369271	-0.040360	0.718426	-0.578659	0.101100	-0.401049	0.241649	-0.045157	0.000067	-0.005389	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021065	-0.000056	0.000000	0.095724	0.000181	0.000000	0.000015	-0.409045	0.234932	-0.044305	-0.031305	0.032706	-0.008321	0.442171	-0.321055	0.055916	-0.000039	1.285566	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.011570	-0.000062	0.000000	-0.064066	-0.000129	0.000000	-0.000007	0.436944	4.923691	0.066591	-0.264112	5.325121	-0.019511	0.234146	5.034817	0.030658	0.004786	3.907085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.283943	0.000439	0.000000	0.023631	-0.000417	0.000000	-0.000043	0.000000	0.000000	0.000000	
31.450000	-0.175733	0.289054	-0.018782	0.439163	-0.488306	0.064013	-0.280258	0.234063	-0.032037	0.000060	-0.005727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016933	0.000021	0.000000	0.112701	0.000215	0.000000	0.000017	-0.417832	0.249385	-0.045244	-0.009346	0.008290	-0.005120	0.428158	-0.309352	0.054314	-0.000036	1.285280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012417	-0.000061	0.000000	-0.058431	-0.000119	0.000000	-0.000006	0.416242	4.935816	0.064348	-0.265071	5.326125	-0.019840	0.255877	5.019060	0.033410	0.004784	3.971357	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.283343	0.000436	0.000000	0.020565	-0.000423	0.000000	-0.000043	0.000000	0.000000	0.000000	
31.500000	-0.052484	0.212095	-0.002212	0.183245	-0.385482	0.028042	-0.144330	0.211128	-0.016076	0.000051	-0.006039	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.012609	0.000091	0.000000	0.128552	0.000249	0.000000	0.000014	-0.420456	0.259989	-0.045355	-0.000184	-0.010984	-0.003718	0.420941	-0.298796	0.053510	-0.000033	1.284978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013047	-0.000056	0.000000	-0.052003	-0.000106	0.000000	-0.000005	0.395264	4.948565	0.062080	-0.265262	5.326036	-0.020054	0.277077	5.003862	0.036102	0.004782	4.035613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.282705	0.000433	0.000000	0.017801	-0.000429	0.000000	-0.000043	0.000000	0.000000	0.000000	
31.550000	0.020105	0.145852	0.007615	-0.016997	-0.283286	-0.002238	-0.015103	0.179433	0.000716	0.000043	-0.006329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008236	0.000146	0.000000	0.143061	0.000285	0.000000	0.000009	-0.419451	0.267282	-0.044974	-0.001034	-0.025148	-0.003830	0.420186	-0.289824	0.053546	-0.000031	1.284662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013459	-0.000049	0.000000	-0.044850	-0.000092	0.000000	-0.000005	0.374257	4.961760	0.059821	-0.265259	5.325113	-0.020237	0.298080	4.989154	0.038775	0.004781	4.099854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.282042	0.000431	0.000000	0.015376	-0.000434	0.000000	-0.000043	0.000000	0.000000	0.000000	
31.600000	0.036549	0.096042	0.010031	-0.136176	-0.194170	-0.023176	0.087141	0.146276	0.015796	0.000045	-0.006599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.003944	0.000184	0.000000	0.155922	0.000319	0.000000	0.000002	-0.417623	0.272084	-0.044473	-0.007843	-0.034856	-0.004989	0.424543	-0.282510	0.054335	-0.000029	1.284332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013656	-0.000040	0.000000	-0.037054	-0.000076	0.000000	-0.000005	0.353333	4.975252	0.057585	-0.265466	5.323597	-0.020454	0.319181	4.974852	0.041470	0.004779	4.164079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281363	0.000429	0.000000	0.013326	-0.000438	0.000000	-0.000044	0.000000	0.000000	0.000000	
31.650000	-0.001217	0.066111	0.005131	-0.159123	-0.129152	-0.032002	0.146262	0.119503	0.025906	0.000065	-0.006849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000170	0.000199	0.000000	0.166777	0.000350	0.000000	-0.000002	-0.417684	0.275390	-0.044216	-0.015799	-0.041314	-0.006589	0.431856	-0.276535	0.055631	-0.000026	1.283989	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013648	-0.000030	0.000000	-0.028715	-0.000058	0.000000	-0.000005	0.332463	4.988944	0.055370	-0.266063	5.321683	-0.020743	0.340584	4.960880	0.044218	0.004778	4.228287	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.280679	0.000427	0.000000	0.011680	-0.000442	0.000000	-0.000044	0.000000	0.000000	0.000000	
