Time	BkNjVUndx B_0_N_0	BkNjVUndx B_0_N_4	BkNjVUndx B_0_N_5	BkNjVUndx B_0_N_9	BkNjVUndx B_0_N_13	BkNjVUndx B_0_N_16	BkNjVUndx B_0_N_18	BkNjVUndy B_0_N_0	BkNjVUndy B_0_N_4	BkNjVUndy B_0_N_5	BkNjVUndy B_0_N_9	BkNjVUndy B_0_N_13	BkNjVUndy B_0_N_16	BkNjVUndy B_0_N_18	BkNjVUndz B_0_N_0	BkNjVUndz B_0_N_4	BkNjVUndz B_0_N_5	BkNjVUndz B_0_N_9	BkNjVUndz B_0_N_13	BkNjVUndz B_0_N_16	BkNjVUndz B_0_N_18	BkNjVDisx B_0_N_0	BkNjVDisx B_0_N_4	BkNjVDisx B_0_N_5	BkNjVDisx B_0_N_9	BkNjVDisx B_0_N_13	BkNjVDisx B_0_N_16	BkNjVDisx B_0_N_18	BkNjVDisy B_0_N_0	BkNjVDisy B_0_N_4	BkNjVDisy B_0_N_5	BkNjVDisy B_0_N_9	BkNjVDisy B_0_N_13	BkNjVDisy B_0_N_16	BkNjVDisy B_0_N_18	BkNjVDisz B_0_N_0	BkNjVDisz B_0_N_4	BkNjVDisz B_0_N_5	BkNjVDisz B_0_N_9	BkNjVDisz B_0_N_13	BkNjVDisz B_0_N_16	BkNjVDisz B_0_N_18	BkNjSTVx  B_0_N_0	BkNjSTVx  B_0_N_4	BkNjSTVx  B_0_N_5	BkNjSTVx  B_0_N_9	BkNjSTVx  B_0_N_13	BkNjSTVx  B_0_N_16	BkNjSTVx  B_0_N_18	BkNjSTVy  B_0_N_0	BkNjSTVy  B_0_N_4	BkNjSTVy  B_0_N_5	BkNjSTVy  B_0_N_9	BkNjSTVy  B_0_N_13	BkNjSTVy  B_0_N_16	BkNjSTVy  B_0_N_18	BkNjSTVz  B_0_N_0	BkNjSTVz  B_0_N_4	BkNjSTVz  B_0_N_5	BkNjSTVz  B_0_N_9	BkNjSTVz  B_0_N_13	BkNjSTVz  B_0_N_16	BkNjSTVz  B_0_N_18	BPitch    B_0	BAzimuth  B_0	
(s)	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	
19.550000	11.294562	11.297072	11.298432	11.305717	11.315009	11.322948	11.331637	0.442133	0.441504	0.441167	0.439369	0.437110	0.435400	0.433731	-1.482346	-1.463283	-1.452850	-1.395591	-1.318893	-1.249509	-1.168712	11.271341	11.275558	11.277496	11.287500	11.300534	11.312289	11.326024	2.289241	6.352636	7.621958	12.697772	17.764923	21.562540	25.357954	-1.501711	-1.484497	-1.475597	-1.430903	-1.379059	-1.335593	-1.287101	0.023221	0.021515	0.020936	0.018217	0.014475	0.010658	0.005614	-1.847107	-5.911133	-7.180791	-12.258403	-17.327812	-21.127140	-24.924223	0.019364	0.021214	0.022747	0.035312	0.060166	0.086084	0.118389	0.000000	155.867295	
19.600000	11.293378	11.295931	11.297316	11.304728	11.314184	11.322268	11.331129	0.378635	0.378039	0.377715	0.375979	0.373788	0.372127	0.370501	-1.508715	-1.489625	-1.479182	-1.421884	-1.345170	-1.275818	-1.195091	11.271412	11.275676	11.277641	11.287799	11.301045	11.312990	11.326933	2.233757	6.298700	7.568548	12.646753	17.716820	21.517012	25.315371	-1.521461	-1.504099	-1.495104	-1.449734	-1.396694	-1.352006	-1.302049	0.021966	0.020255	0.019674	0.016929	0.013139	0.009278	0.004196	-1.855122	-5.920661	-7.190834	-12.270774	-17.343031	-21.144884	-24.944870	0.012745	0.014475	0.015923	0.027850	0.051524	0.076188	0.106958	0.000000	159.506924	
19.650000	11.292375	11.294965	11.296368	11.303884	11.313479	11.321685	11.330685	0.313528	0.312964	0.312653	0.310977	0.308851	0.307240	0.305659	-1.531003	-1.511893	-1.501442	-1.444119	-1.367403	-1.298091	-1.217438	11.271654	11.275914	11.277885	11.288092	11.301407	11.313387	11.327333	2.177783	6.244263	7.514648	12.595337	17.668550	21.471594	25.273264	-1.538030	-1.520542	-1.511462	-1.465496	-1.411393	-1.365622	-1.314366	0.020721	0.019050	0.018482	0.015792	0.012073	0.008298	0.003351	-1.864255	-5.931299	-7.201994	-12.284360	-17.359699	-21.164354	-24.967604	0.007027	0.008649	0.010021	0.021377	0.043991	0.067531	0.096928	0.000000	163.148392	
19.700000	11.291555	11.294174	11.295593	11.303192	11.312896	11.321198	11.330310	0.247075	0.246541	0.246242	0.244621	0.242558	0.240993	0.239455	-1.549106	-1.529981	-1.519524	-1.462182	-1.385469	-1.316197	-1.235616	11.272091	11.276299	11.278258	11.288414	11.301649	11.313520	11.327285	2.121376	6.189426	7.460355	12.543585	17.620022	21.425999	25.231087	-1.551505	-1.533907	-1.524756	-1.478274	-1.423252	-1.376545	-1.324162	0.019464	0.017875	0.017335	0.014778	0.011247	0.007678	0.003025	-1.874301	-5.942885	-7.214113	-12.298964	-17.377464	-21.185005	-24.991632	0.002399	0.003926	0.005232	0.016091	0.037783	0.060348	0.088546	0.000000	166.791717	
19.750000	11.290925	11.293566	11.294995	11.302659	11.312442	11.320815	11.330009	0.179542	0.179035	0.178747	0.177177	0.175172	0.173651	0.172153	-1.562938	-1.543799	-1.533337	-1.475979	-1.399266	-1.330027	-1.249507	11.272760	11.276872	11.278799	11.288817	11.301839	11.313472	11.326900	2.064597	6.134274	7.405761	12.491539	17.571133	21.379929	25.188263	-1.561933	-1.544241	-1.535029	-1.488103	-1.432291	-1.384778	-1.331434	0.018164	0.016694	0.016196	0.013841	0.010603	0.007343	0.003110	-1.885054	-5.955239	-7.227014	-12.314362	-17.395962	-21.206278	-25.016109	-0.001005	0.000441	0.001691	0.012123	0.033025	0.054751	0.081927	0.000000	170.437007	
19.800000	11.290486	11.293142	11.294580	11.302285	11.312120	11.320539	11.329787	0.111204	0.110721	0.110443	0.108921	0.106970	0.105490	0.104032	-1.572430	-1.553278	-1.542810	-1.485432	-1.408710	-1.339491	-1.259017	11.273697	11.277675	11.279557	11.289358	11.302063	11.313359	11.326339	2.007453	6.078786	7.350827	12.439061	17.521563	21.332876	25.144045	-1.569334	-1.551559	-1.542292	-1.494976	-1.438471	-1.390257	-1.336074	0.016789	0.015468	0.015023	0.012927	0.010058	0.007180	0.003448	-1.896249	-5.968065	-7.240384	-12.330140	-17.414593	-21.227386	-25.040014	-0.003096	-0.001719	-0.000519	0.009544	0.029762	0.050766	0.077056	0.000000	174.084379	
19.850000	11.290243	11.292906	11.294347	11.302072	11.311935	11.320374	11.329643	0.042340	0.041880	0.041612	0.040138	0.038241	0.036802	0.035383	-1.577531	-1.558365	-1.547891	-1.490484	-1.413740	-1.344529	-1.264084	11.274934	11.278749	11.280575	11.290102	11.302423	11.313327	11.325798	1.949978	6.022950	7.295526	12.386027	17.471048	21.284441	25.097853	-1.573700	-1.555846	-1.546529	-1.498852	-1.441713	-1.392856	-1.337907	0.015309	0.014157	0.013772	0.011970	0.009512	0.007048	0.003846	-1.907638	-5.981070	-7.253913	-12.345890	-17.432808	-21.247639	-25.062469	-0.003831	-0.002518	-0.001362	0.008368	0.027973	0.048327	0.073822	0.000000	177.733875	
19.900000	11.290195	11.292859	11.294302	11.302024	11.311884	11.320319	11.329583	-0.026763	-0.027199	-0.027458	-0.028883	-0.030722	-0.032116	-0.033493	-1.578212	-1.559028	-1.548547	-1.491104	-1.414325	-1.345108	-1.264677	11.276491	11.280126	11.281890	11.291109	11.303011	11.313508	11.325474	1.892294	5.966878	7.239959	12.332506	17.419596	21.234550	25.049540	-1.575011	-1.557079	-1.547711	-1.499678	-1.441915	-1.392428	-1.336729	0.013705	0.012734	0.012412	0.010915	0.008873	0.006811	0.004109	-1.919057	-5.994077	-7.267417	-12.361389	-17.450317	-21.266666	-25.083033	-0.003201	-0.001949	-0.000836	0.008575	0.027591	0.047320	0.072052	0.000000	181.385483	
19.950000	11.290344	11.293002	11.294439	11.302141	11.311970	11.320375	11.329604	-0.095819	-0.096229	-0.096477	-0.097847	-0.099621	-0.100965	-0.102293	-1.574462	-1.555258	-1.544767	-1.487280	-1.410456	-1.341225	-1.260799	11.278371	11.281815	11.283510	11.292411	11.303895	11.314006	11.325517	1.834579	5.910752	7.184318	12.278699	17.367407	21.183424	24.999321	-1.573255	-1.555239	-1.545816	-1.497408	-1.438987	-1.388837	-1.332346	0.011973	0.011187	0.010929	0.009730	0.008074	0.006370	0.004087	-1.930398	-6.006981	-7.280795	-12.376546	-17.467028	-21.284389	-25.101614	-0.001206	-0.000019	0.001050	0.010128	0.028531	0.047612	0.071548	0.000000	185.039206	
20.000000	11.290690	11.293337	11.294765	11.302424	11.312192	11.320540	11.329701	-0.164539	-0.164921	-0.165155	-0.166463	-0.168163	-0.169450	-0.170722	-1.566287	-1.547062	-1.536561	-1.479028	-1.402158	-1.332913	-1.252491	11.280561	11.283809	11.285433	11.294015	11.305104	11.314873	11.326010	1.776963	5.854692	7.128715	12.224724	17.314672	21.131304	24.947531	-1.568427	-1.550320	-1.540840	-1.492026	-1.432898	-1.382035	-1.324697	0.010129	0.009528	0.009331	0.008410	0.007088	0.005668	0.003692	-1.941502	-6.019612	-7.293870	-12.391187	-17.482836	-21.300753	-25.118252	0.002140	0.003258	0.004278	0.012997	0.030740	0.049122	0.072206	0.001882	188.695064	
20.050000	11.291228	11.293853	11.295271	11.302864	11.312542	11.320808	11.329870	-0.232639	-0.232988	-0.233209	-0.234444	-0.236058	-0.237278	-0.238486	-1.553714	-1.534470	-1.523960	-1.466384	-1.389475	-1.320226	-1.239820	11.283033	11.286077	11.287635	11.295918	11.306691	11.316231	11.327161	1.719629	5.799064	7.073578	12.171258	17.262283	21.079277	24.895443	-1.560514	-1.542307	-1.532763	-1.483501	-1.423594	-1.371944	-1.313674	0.008195	0.007775	0.007636	0.006946	0.005851	0.004577	0.002710	-1.952268	-6.032053	-7.306787	-12.405702	-17.498341	-21.316555	-25.133930	0.006800	0.007837	0.008803	0.017117	0.034119	0.051719	0.073854	0.022580	192.353127	
20.100000	11.291961	11.294557	11.295960	11.303466	11.313023	11.321177	11.330109	-0.299836	-0.300147	-0.300350	-0.301500	-0.303013	-0.304155	-0.305286	-1.536788	-1.517529	-1.507011	-1.449404	-1.372476	-1.303241	-1.222875	11.285766	11.288617	11.290114	11.298154	11.308730	11.318187	11.329123	1.662442	5.743605	7.018611	12.117929	17.209934	21.027166	24.843082	-1.549445	-1.531129	-1.521513	-1.471740	-1.410934	-1.358373	-1.299011	0.006195	0.005939	0.005846	0.005312	0.004293	0.002991	0.000986	-1.962278	-6.043752	-7.318961	-12.419429	-17.512947	-21.331322	-25.148369	0.012657	0.013600	0.014502	0.022336	0.038458	0.055131	0.076136	0.047408	196.013484	
20.150000	11.292882	11.295443	11.296825	11.304219	11.313625	11.321641	11.330411	-0.365840	-0.366108	-0.366292	-0.367345	-0.368741	-0.369793	-0.370838	-1.515575	-1.496308	-1.485786	-1.428170	-1.351254	-1.282066	-1.201777	11.288720	11.291397	11.292838	11.300692	11.311188	11.320693	11.331814	1.605305	5.687995	6.963438	12.064219	17.157122	20.974583	24.790308	-1.535127	-1.516695	-1.506999	-1.456664	-1.394853	-1.341267	-1.280673	0.004162	0.004046	0.003987	0.003528	0.002438	0.000948	-0.001403	-1.971145	-6.054103	-7.329730	-12.431563	-17.525864	-21.344376	-25.161146	0.019553	0.020387	0.021213	0.028494	0.043600	0.059201	0.078897	0.072888	199.675976	
20.200000	11.293990	11.296507	11.297865	11.305124	11.314348	11.322196	11.330771	-0.430371	-0.430592	-0.430754	-0.431702	-0.432972	-0.433926	-0.434875	-1.490159	-1.470896	-1.460376	-1.402778	-1.325917	-1.256817	-1.176650	11.291860	11.294363	11.295753	11.303450	11.313935	11.323573	11.334991	1.548307	5.632386	6.908237	12.010450	17.104372	20.922277	24.738138	-1.517451	-1.498901	-1.489125	-1.438195	-1.375314	-1.320627	-1.258704	0.002130	0.002144	0.002113	0.001674	0.000413	-0.001377	-0.004219	-1.978678	-6.062978	-7.338992	-12.442152	-17.537344	-21.356203	-25.173014	0.027293	0.028006	0.028750	0.035417	0.049397	0.063810	0.082054	0.098460	203.340391	
20.250000	11.295279	11.297744	11.299072	11.306174	11.315184	11.322836	11.331188	-0.493158	-0.493331	-0.493471	-0.494309	-0.495446	-0.496298	-0.497148	-1.460640	-1.441394	-1.430881	-1.373337	-1.296578	-1.227609	-1.147614	11.295158	11.297481	11.298815	11.306355	11.316839	11.326625	11.338360	1.491538	5.577106	6.853412	11.957328	17.052717	20.871534	24.688118	-1.496232	-1.477570	-1.467714	-1.416184	-1.352205	-1.296382	-1.233089	0.000120	0.000263	0.000257	-0.000181	-0.001656	-0.003789	-0.007171	-1.984696	-6.070437	-7.346883	-12.451637	-17.548162	-21.367832	-25.185266	0.035592	0.036177	0.036833	0.042847	0.055627	0.068773	0.085475	0.123998	207.006691	
20.300000	11.296745	11.299150	11.300447	11.307368	11.316133	11.323566	11.331661	-0.553941	-0.554066	-0.554185	-0.554911	-0.555914	-0.556663	-0.557413	-1.427133	-1.407917	-1.397418	-1.339962	-1.263352	-1.194557	-1.114782	11.298612	11.300747	11.302024	11.309382	11.319825	11.329708	11.341676	1.434984	5.522273	6.799116	11.905188	17.002687	20.823042	24.641123	-1.471180	-1.452417	-1.442482	-1.390368	-1.325302	-1.268350	-1.203686	-0.001867	-0.001596	-0.001577	-0.002015	-0.003691	-0.006142	-0.010015	-1.988925	-6.076339	-7.353301	-12.460099	-17.558601	-21.379705	-25.198536	0.044047	0.044499	0.045064	0.050406	0.061950	0.073793	0.088904	0.149406	210.674960	
20.350000	11.298381	11.300719	11.301978	11.308699	11.317193	11.324382	11.332193	-0.612464	-0.612543	-0.612640	-0.613260	-0.614133	-0.614782	-0.615434	-1.389772	-1.370598	-1.360119	-1.302780	-1.226361	-1.157774	-1.078257	11.302214	11.304160	11.305375	11.312517	11.322834	11.332707	11.344752	1.378647	5.467811	6.745262	11.853876	16.954119	20.776667	24.597065	-1.441972	-1.423119	-1.413114	-1.360448	-1.294345	-1.236308	-1.170326	-0.003832	-0.003440	-0.003397	-0.003818	-0.005641	-0.008326	-0.012559	-1.991111	-6.080354	-7.357903	-12.467136	-17.568251	-21.391449	-25.212500	0.052199	0.052521	0.052995	0.057668	0.067985	0.078533	0.092069	0.174610	214.345207	
20.400000	11.300182	11.302446	11.303666	11.310163	11.318361	11.325282	11.332786	-0.668479	-0.668517	-0.668595	-0.669115	-0.669866	-0.670422	-0.670984	-1.348708	-1.329584	-1.319129	-1.261932	-1.185731	-1.117377	-1.038143	11.305960	11.307713	11.308862	11.315735	11.325819	11.335543	11.347464	1.322689	5.413741	6.691825	11.803218	16.906706	20.732025	24.555513	-1.408333	-1.389406	-1.379341	-1.326181	-1.259129	-1.200095	-1.132903	-0.005777	-0.005267	-0.005195	-0.005571	-0.007458	-0.010261	-0.014678	-1.991168	-6.082258	-7.360419	-12.472333	-17.576572	-21.402447	-25.226498	0.059626	0.059822	0.060212	0.064249	0.073398	0.082718	0.094760	0.199576	218.017310	
20.450000	11.302139	11.304322	11.305500	11.311758	11.319636	11.326268	11.333442	-0.721748	-0.721751	-0.721813	-0.722245	-0.722889	-0.723362	-0.723843	-1.304105	-1.285038	-1.274609	-1.217568	-1.141602	-1.073490	-0.994550	11.309837	11.311386	11.312461	11.319009	11.328742	11.338173	11.349762	1.267466	5.360365	6.639082	11.753396	16.860504	20.689058	24.516266	-1.370071	-1.351088	-1.340972	-1.287395	-1.219526	-1.159635	-1.091392	-0.007698	-0.007064	-0.006961	-0.007251	-0.009106	-0.011904	-0.016321	-1.989215	-6.082116	-7.360895	-12.475641	-17.583393	-21.412420	-25.240108	0.065966	0.066050	0.066363	0.069828	0.077924	0.086144	0.096842	0.224289	221.691125	
20.500000	11.304248	11.306347	11.307476	11.313478	11.321014	11.327342	11.334166	-0.772048	-0.772023	-0.772070	-0.772429	-0.772981	-0.773385	-0.773797	-1.256145	-1.237136	-1.226736	-1.169856	-1.094128	-1.026257	-0.947607	11.313839	11.315175	11.316165	11.322330	11.331599	11.340608	11.351679	1.213439	5.308176	6.587541	11.704886	16.815886	20.647995	24.479353	-1.327050	-1.308030	-1.297877	-1.243974	-1.175450	-1.114859	-1.045772	-0.009591	-0.008828	-0.008689	-0.008852	-0.010585	-0.013265	-0.017513	-1.985487	-6.080199	-7.359612	-12.477316	-17.588867	-21.421379	-25.253151	0.070904	0.070894	0.071141	0.074118	0.081322	0.088602	0.098166	0.248732	225.366563	
20.550000	11.306497	11.308503	11.309585	11.315315	11.322493	11.328499	11.334951	-0.819164	-0.819120	-0.819156	-0.819456	-0.819934	-0.820281	-0.820637	-1.205024	-1.186072	-1.175700	-1.118980	-1.043481	-0.975838	-0.897461	11.317956	11.319078	11.319984	11.325726	11.334441	11.342917	11.353315	1.161119	5.257742	6.537770	11.658247	16.773293	20.609106	24.444813	-1.279188	-1.260149	-1.249971	-1.195837	-1.126831	-1.065721	-0.996001	-0.011460	-0.010576	-0.010400	-0.010411	-0.011949	-0.014419	-0.018364	-1.980283	-6.076862	-7.356926	-12.477703	-17.593225	-21.429386	-25.265450	0.074163	0.074076	0.074271	0.076857	0.083350	0.089883	0.098540	0.272855	229.043557	
20.600000	11.308877	11.310788	11.311815	11.317264	11.324065	11.329736	11.335801	-0.862897	-0.862839	-0.862868	-0.863123	-0.863542	-0.863844	-0.864156	-1.150952	-1.132054	-1.121709	-1.065138	-0.989850	-0.922415	-0.844287	11.322183	11.323112	11.323932	11.329234	11.337336	11.345201	11.354815	1.111079	5.209652	6.490360	11.614004	16.733076	20.572557	24.412535	-1.226535	-1.207492	-1.197302	-1.143026	-1.073699	-1.012240	-0.942099	-0.013306	-0.012325	-0.012117	-0.011971	-0.013270	-0.015465	-0.019014	-1.973976	-6.072491	-7.353228	-12.477127	-17.596619	-21.436401	-25.276691	0.075583	0.075438	0.075593	0.077888	0.083849	0.089825	0.097813	0.296585	232.722007	
20.650000	11.311378	11.313191	11.314166	11.319318	11.325729	11.331052	11.336716	-0.903058	-0.902994	-0.903017	-0.903240	-0.903613	-0.903880	-0.904157	-1.094154	-1.075305	-1.064984	-1.008548	-0.933450	-0.866197	-0.788286	11.326497	11.327262	11.328002	11.332862	11.340314	11.347524	11.356286	1.063943	5.164477	6.445858	11.572585	16.695482	20.538383	24.382311	-1.169343	-1.150311	-1.140117	-1.085774	-1.016264	-0.954603	-0.884224	-0.015119	-0.014070	-0.013836	-0.013544	-0.014585	-0.016472	-0.019571	-1.967001	-6.067472	-7.348875	-12.475824	-17.599094	-21.442263	-25.286469	0.075189	0.075006	0.075133	0.077226	0.082814	0.088407	0.095938	0.319847	236.401802	
20.700000	11.313992	11.315701	11.316621	11.321468	11.327474	11.332435	11.337684	-0.939476	-0.939410	-0.939430	-0.939627	-0.939965	-0.940205	-0.940454	-1.034869	-1.016061	-1.005762	-0.949445	-0.874509	-0.807411	-0.729686	11.330869	11.331489	11.332154	11.336577	11.343365	11.349898	11.357790	1.020304	5.122718	6.404733	11.534297	16.660614	20.506504	24.353830	-1.108029	-1.089013	-1.078822	-1.024467	-0.954880	-0.893137	-0.822654	-0.016877	-0.015787	-0.015533	-0.015109	-0.015891	-0.017464	-0.020107	-1.959780	-6.062128	-7.344162	-12.473925	-17.600578	-21.446709	-25.294285	0.073160	0.072951	0.073061	0.075022	0.080372	0.085727	0.092968	0.342558	240.082852	
20.750000	11.316703	11.318308	11.319170	11.323703	11.329294	11.333884	11.338707	-0.971995	-0.971930	-0.971947	-0.972126	-0.972434	-0.972653	-0.972877	-0.973345	-0.954573	-0.944293	-0.888077	-0.813278	-0.746310	-0.668741	11.335262	11.335764	11.336360	11.340361	11.346498	11.352365	11.359405	0.980663	5.084807	6.367394	11.499454	16.628649	20.476990	24.327042	-1.043052	-1.024055	-1.013874	-0.959540	-0.889953	-0.828198	-0.757707	-0.018560	-0.017456	-0.017190	-0.016658	-0.017203	-0.018481	-0.020697	-1.952658	-6.056737	-7.339342	-12.471580	-17.601084	-21.449642	-25.299919	0.069707	0.069482	0.069581	0.071464	0.076676	0.081888	0.088965	0.364663	243.765072	
20.800000	11.319507	11.321003	11.321805	11.326017	11.331185	11.335394	11.339778	-1.000476	-1.000414	-1.000429	-1.000593	-1.000875	-1.001073	-1.001276	-0.909844	-0.891102	-0.880837	-0.824706	-0.750022	-0.683162	-0.605725	11.339658	11.340077	11.340612	11.344230	11.349751	11.354987	11.361217	0.945446	5.051200	6.334307	11.468533	16.600075	20.450306	24.302366	-0.974850	-0.955874	-0.945700	-0.891402	-0.821846	-0.760117	-0.689665	-0.020151	-0.019074	-0.018808	-0.018212	-0.018566	-0.019594	-0.021439	-1.945922	-6.051614	-7.334735	-12.469125	-17.600950	-21.451378	-25.303642	0.065006	0.064772	0.064863	0.066696	0.071824	0.076954	0.083941	0.386131	247.448355	
20.850000	11.322385	11.323771	11.324513	11.328400	11.333127	11.336951	11.340887	-1.024796	-1.024737	-1.024751	-1.024900	-1.025156	-1.025335	-1.025516	-0.844636	-0.825919	-0.815667	-0.759607	-0.685019	-0.618252	-0.540925	11.344014	11.344402	11.344893	11.348182	11.353138	11.357797	11.363289	0.915030	5.022373	6.305974	11.442161	16.575621	20.427248	24.280678	-0.903859	-0.884899	-0.874732	-0.820463	-0.750928	-0.689220	-0.618797	-0.021630	-0.020632	-0.020380	-0.019782	-0.020011	-0.020846	-0.022402	-1.939826	-6.047111	-7.330725	-12.467060	-17.600777	-21.452583	-25.306194	0.059223	0.058980	0.059066	0.060856	0.065909	0.070968	0.077872	0.406959	251.132606	
20.900000	11.325326	11.326599	11.327282	11.330832	11.335122	11.338551	11.342031	-1.044855	-1.044798	-1.044810	-1.044942	-1.045172	-1.045330	-1.045489	-0.777999	-0.759302	-0.749061	-0.693062	-0.618557	-0.551870	-0.474643	11.348293	11.348696	11.349157	11.352170	11.356638	11.360785	11.365626	0.889720	4.998702	6.282797	11.420852	16.555946	20.408615	24.262917	-0.830545	-0.811593	-0.801430	-0.747160	-0.677602	-0.615868	-0.545422	-0.022967	-0.022097	-0.021876	-0.021338	-0.021516	-0.022234	-0.023596	-1.934575	-6.043500	-7.327607	-12.465795	-17.601118	-21.453945	-25.308407	0.052546	0.052291	0.052368	0.054097	0.059044	0.063997	0.070779	0.427149	254.817792	
20.950000	11.328318	11.329478	11.330098	11.333312	11.337153	11.340183	11.343204	-1.060567	-1.060513	-1.060522	-1.060637	-1.060837	-1.060974	-1.061110	-0.710215	-0.691536	-0.681305	-0.625359	-0.550930	-0.484319	-0.407185	11.352448	11.352904	11.353346	11.356142	11.360189	11.363900	11.368195	0.869705	4.980340	6.264929	11.404776	16.541325	20.394821	24.249699	-0.755364	-0.736412	-0.726244	-0.671933	-0.602280	-0.540446	-0.469883	-0.024131	-0.023426	-0.023248	-0.022830	-0.023036	-0.023717	-0.024990	-1.930272	-6.040853	-7.325451	-12.465413	-17.602161	-21.455795	-25.310808	0.045149	0.044875	0.044940	0.046574	0.051349	0.056127	0.062698	0.446728	258.503937	
21.000000	11.331349	11.332396	11.332952	11.335827	11.339219	11.341842	11.344396	-1.071870	-1.071817	-1.071824	-1.071920	-1.072090	-1.072204	-1.072315	-0.641571	-0.622908	-0.612685	-0.556790	-0.482435	-0.415900	-0.338859	11.356447	11.356983	11.357413	11.360043	11.363748	11.367092	11.370934	0.855080	4.967299	6.252357	11.393910	16.531816	20.386059	24.241438	-0.678702	-0.659739	-0.649562	-0.595167	-0.525342	-0.463328	-0.392550	-0.025098	-0.024587	-0.024462	-0.024215	-0.024528	-0.025251	-0.026538	-1.926950	-6.039116	-7.324181	-12.465831	-17.603907	-21.458263	-25.313753	0.037132	0.036831	0.036877	0.038377	0.042906	0.047428	0.053690	0.465752	262.191041	
21.050000	11.334406	11.335337	11.335831	11.338364	11.341302	11.343521	11.345605	-1.078719	-1.078668	-1.078672	-1.078749	-1.078889	-1.078981	-1.079068	-0.572355	-0.553708	-0.543494	-0.487649	-0.413370	-0.346913	-0.269970	11.360264	11.360901	11.361332	11.363836	11.367263	11.370318	11.373786	0.845936	4.959646	6.245152	11.388371	16.527678	20.382782	24.238821	-0.600871	-0.581891	-0.571699	-0.517183	-0.447122	-0.384860	-0.313784	-0.025858	-0.025564	-0.025501	-0.025472	-0.025961	-0.026797	-0.028181	-1.924655	-6.038314	-7.323824	-12.467119	-17.606567	-21.461763	-25.317888	0.028516	0.028182	0.028205	0.029534	0.033752	0.037947	0.043814	0.484298	265.879041	
21.100000	11.337477	11.338292	11.338723	11.340912	11.343395	11.345207	11.346823	-1.081091	-1.081041	-1.081043	-1.081102	-1.081214	-1.081284	-1.081350	-0.502861	-0.484230	-0.474024	-0.418230	-0.344030	-0.277655	-0.200813	11.363887	11.364640	11.365076	11.367490	11.370691	11.373499	11.376652	0.842408	4.957606	6.243570	11.388568	16.529541	20.385786	24.242889	-0.522167	-0.503165	-0.492956	-0.438298	-0.367963	-0.305412	-0.233987	-0.026410	-0.026348	-0.026353	-0.026577	-0.027296	-0.028292	-0.029829	-1.923499	-6.038648	-7.324613	-12.469670	-17.610754	-21.467070	-25.324240	0.019306	0.018935	0.018932	0.020068	0.023933	0.027757	0.033174	0.502436	269.567852	
21.150000	11.340546	11.341246	11.341614	11.343461	11.345490	11.346897	11.348042	-1.078978	-1.078931	-1.078932	-1.078975	-1.079061	-1.079112	-1.079159	-0.433376	-0.414761	-0.404563	-0.348821	-0.274703	-0.208412	-0.131675	11.367308	11.368179	11.368622	11.370960	11.373959	11.376543	11.379395	0.844632	4.961408	6.247871	11.394901	16.537960	20.395809	24.254543	-0.442934	-0.423911	-0.413684	-0.358882	-0.288266	-0.225419	-0.153637	-0.026762	-0.026934	-0.027008	-0.027499	-0.028469	-0.029646	-0.031352	-1.923610	-6.040339	-7.326803	-12.473876	-17.617022	-21.474922	-25.333702	0.009559	0.009150	0.009121	0.010061	0.013563	0.017007	0.021962	0.520188	273.257443	
21.200000	11.343604	11.344190	11.344496	11.346003	11.347579	11.348584	11.349262	-1.072394	-1.072353	-1.072352	-1.072382	-1.072446	-1.072483	-1.072512	-0.364186	-0.345586	-0.335397	-0.279707	-0.205670	-0.139463	-0.062828	11.370529	11.371510	11.371957	11.374211	11.376997	11.379344	11.381870	0.852680	4.971114	6.258120	11.407452	16.553072	20.413033	24.274061	-0.363595	-0.344552	-0.334310	-0.279379	-0.208514	-0.145403	-0.073300	-0.026925	-0.027320	-0.027461	-0.028209	-0.029418	-0.030760	-0.032608	-1.925074	-6.043467	-7.330471	-12.479834	-17.625519	-21.485516	-25.346573	-0.000590	-0.001034	-0.001087	-0.000327	0.002844	0.005940	0.010473	0.537536	276.947822	
