HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.ControL @CopyRight 赵子祯
Time	BlPitchC  B_0	BlPitchC  B_2	GenTq     	GenPwr    	
(s)	(deg)     	(deg)     	(kN-m)    	(kW)      	
8.650000	0.000000	0.000000	22.076848	2063.856940	
8.700000	0.000000	0.000000	22.089611	2064.331864	
8.750000	0.000000	0.000000	22.093988	2064.556313	
8.800000	0.000000	0.000000	22.093073	2065.245649	
8.850000	0.000000	0.000000	22.091687	2067.016080	
8.900000	0.000000	0.000000	22.094973	2070.201941	
8.950000	0.000000	0.000000	22.106958	2074.761928	
9.000000	0.000000	0.000000	22.129432	2080.312087	
9.050000	0.000000	0.000000	22.161509	2086.249038	
9.100000	0.000000	0.000000	22.199908	2091.916363	
9.150000	0.000000	0.000000	22.239929	2096.783648	
9.200000	0.000000	0.000000	22.276790	2100.584577	
9.250000	0.000000	0.000000	22.306993	2103.387998	
9.300000	0.000000	0.000000	22.329284	2105.577787	
9.350000	0.000000	0.000000	22.344929	2107.743006	
9.400000	0.000000	0.000000	22.357290	2110.506041	
9.450000	0.000000	0.000000	22.370812	2114.338674	
9.500000	0.000000	0.000000	22.389737	2119.426436	
9.550000	0.000000	0.000000	22.416924	2125.627212	
9.600000	0.000000	0.000000	22.453080	2132.528205	
9.650000	0.000000	0.000000	22.496615	2139.571997	
9.700000	0.000000	0.000000	22.544143	2146.204860	
9.750000	0.000000	0.000000	22.591476	2152.019313	
9.800000	0.000000	0.000000	22.634832	2156.859702	
9.850000	0.000000	0.000000	22.671850	2160.860634	
9.900000	0.000000	0.000000	22.702215	2164.404310	
9.950000	0.000000	0.000000	22.727628	2167.994324	
10.000000	0.000000	0.000000	22.751228	2172.098663	
10.050000	0.000000	0.000000	22.776617	2177.007696	
10.100000	0.000000	0.000000	22.806802	2182.760719	
10.150000	0.000000	0.000000	22.843318	2189.148341	
10.200000	0.000000	0.000000	22.885826	2195.786238	
10.250000	0.000000	0.000000	22.932247	2202.228059	
10.300000	0.000000	0.000000	22.979400	2208.094626	
10.350000	0.000000	0.000000	23.023962	2213.186971	
10.400000	0.000000	0.000000	23.063446	2217.549402	
10.450000	0.000000	0.000000	23.096916	2221.458057	
10.500000	0.000000	0.000000	23.125241	2225.337942	
10.550000	0.000000	0.000000	23.150835	2229.635632	
10.600000	0.000000	0.000000	23.176947	2234.685731	
10.650000	0.000000	0.000000	23.206729	2240.618872	
10.700000	0.000000	0.000000	23.242332	2247.328237	
10.750000	0.000000	0.000000	23.284324	2254.503714	
10.800000	0.000000	0.000000	23.331527	2261.719787	
10.850000	0.000000	0.000000	23.381399	2268.557910	
10.900000	0.000000	0.000000	23.430751	2274.722258	
10.950000	0.000000	0.000000	23.476669	2280.122383	
11.000000	0.000000	0.000000	23.517341	2284.904049	
11.050000	0.000000	0.000000	23.552556	2289.410781	
11.100000	0.000000	0.000000	23.583748	2294.085110	
11.150000	0.000000	0.000000	23.613561	2299.341066	
11.200000	0.000000	0.000000	23.645109	2305.452011	
11.250000	0.000000	0.000000	23.681105	2312.486439	
11.300000	0.000000	0.000000	23.723140	2320.298284	
11.350000	0.000000	0.000000	23.771279	2328.572677	
11.400000	0.000000	0.000000	23.824100	2336.915905	
11.450000	0.000000	0.000000	23.879151	2344.966791	
11.500000	0.000000	0.000000	23.933675	2352.499552	
11.550000	0.000000	0.000000	23.985415	2359.485323	
11.600000	0.000000	0.000000	24.033235	2366.094435	
11.650000	0.000000	0.000000	24.077406	2372.642149	
11.700000	0.000000	0.000000	24.119487	2379.491933	
11.750000	0.000000	0.000000	24.161860	2386.949987	
11.800000	0.000000	0.000000	24.207008	2395.179244	
11.850000	0.000000	0.000000	24.256821	2404.157574	
11.900000	0.000000	0.000000	24.312064	2413.687897	
11.950000	0.000000	0.000000	24.372196	2423.454872	
12.000000	0.000000	0.000000	24.435539	2433.111483	
12.050000	0.000000	0.000000	24.499776	2442.375400	
12.100000	0.000000	0.000000	24.562614	2451.106958	
12.150000	0.000000	0.000000	24.622408	2459.341416	
12.200000	0.000000	0.000000	24.678590	2467.269054	
12.250000	0.000000	0.000000	24.731785	2475.172862	
12.300000	0.000000	0.000000	24.783568	2483.343507	
12.350000	0.000000	0.000000	24.835982	2491.994344	
12.400000	0.000000	0.000000	24.890907	2501.200956	
12.450000	0.000000	0.000000	24.949525	2510.884514	
12.500000	0.000000	0.000000	25.011979	2520.838978	
12.550000	0.000000	0.000000	25.077367	2530.792945	
12.600000	0.000000	0.000000	25.144001	2540.486474	
12.650000	0.000000	0.000000	25.209926	2549.748811	
12.700000	0.000000	0.000000	25.273486	2558.544950	
12.750000	0.000000	0.000000	25.333785	2566.980166	
12.800000	0.000000	0.000000	25.390921	2575.263656	
12.850000	0.000000	0.000000	25.445933	2583.642956	
12.900000	0.000000	0.000000	25.500473	2592.327888	
12.950000	0.000000	0.000000	25.556291	2601.429129	
13.000000	0.000000	0.000000	25.614715	2610.924048	
13.050000	0.000000	0.000000	25.676244	2620.662126	
13.100000	0.000000	0.000000	25.740423	2630.408774	
13.150000	0.000000	0.000000	25.805952	2639.914986	
13.200000	0.000000	0.000000	25.871081	2648.995944	
13.250000	0.000000	0.000000	25.934112	2657.583428	
13.300000	0.000000	0.000000	25.993880	2665.747986	
13.350000	0.000000	0.000000	26.050099	2673.684019	
13.400000	0.000000	0.000000	26.103458	2681.660831	
13.450000	0.000000	0.000000	26.155409	2689.947364	
13.500000	0.000000	0.000000	26.207790	2698.742355	
13.550000	0.000000	0.000000	26.262317	2708.123098	
13.600000	0.000000	0.000000	26.320137	2718.031390	
13.650000	0.000000	0.000000	26.381539	2728.290863	
13.700000	0.000000	0.000000	26.445909	2738.657820	
13.750000	0.000000	0.000000	26.511949	2748.895089	
13.800000	0.000000	0.000000	26.578066	2758.840421	
13.850000	0.000000	0.000000	26.642828	2768.446882	
13.900000	0.000000	0.000000	26.705366	2777.791297	
13.950000	0.000000	0.000000	26.765615	2787.052744	
14.000000	0.000000	0.000000	26.824308	2796.461758	
14.050000	0.000000	0.000000	26.882758	2806.234488	
14.100000	0.000000	0.000000	26.942474	2816.511962	
14.150000	0.000000	0.000000	27.004737	2827.325281	
14.200000	0.000000	0.000000	27.070268	2838.592936	
14.250000	0.000000	0.000000	27.139032	2850.147466	
14.300000	0.000000	0.000000	27.210295	2861.786727	
14.350000	0.000000	0.000000	27.282839	2873.329243	
14.400000	0.000000	0.000000	27.355349	2884.666744	
14.450000	0.000000	0.000000	27.426777	2895.791986	
14.500000	0.000000	0.000000	27.496647	2906.797804	
14.550000	0.000000	0.000000	27.565155	2917.844491	
14.600000	0.000000	0.000000	27.633111	2929.112334	
14.650000	0.000000	0.000000	27.701671	2940.745992	
14.700000	0.000000	0.000000	27.771987	2952.813945	
14.750000	0.000000	0.000000	27.844878	2965.287629	
14.800000	0.000000	0.000000	27.920593	2978.049388	
14.850000	0.000000	0.000000	27.998744	2990.926177	
14.900000	0.000000	0.000000	28.078418	3003.737432	
14.950000	0.000000	0.000000	28.158443	3016.342706	
15.000000	0.000000	0.000000	28.237721	3028.677743	
15.050000	0.000000	0.000000	28.315501	3040.763117	
15.100000	0.000000	0.000000	28.391595	3052.695251	
15.150000	0.000000	0.000000	28.466360	3064.609894	
15.200000	0.000000	0.000000	28.540575	3076.640931	
15.250000	0.000000	0.000000	28.615160	3088.873725	
15.300000	0.000000	0.000000	28.690898	3101.318899	
15.350000	0.000000	0.000000	28.768186	3113.912120	
15.400000	0.000000	0.000000	28.846896	3126.531951	
15.450000	0.000000	0.000000	28.926410	3139.037130	
15.500000	0.000000	0.000000	29.005816	3151.311684	
15.550000	0.000000	0.000000	29.084156	3163.297933	
15.600000	0.000000	0.000000	29.160715	3175.018442	
15.650000	0.000000	0.000000	29.235217	3186.569173	
15.700000	0.000000	0.000000	29.307923	3198.094862	
15.750000	0.000000	0.000000	29.379553	3209.746829	
15.800000	0.000000	0.000000	29.451085	3221.640731	
15.850000	0.000000	0.000000	29.523474	3233.824587	
15.900000	0.000000	0.000000	29.597395	3246.267735	
15.950000	0.000000	0.000000	29.673068	3258.868471	
16.000000	0.000000	0.000000	29.750167	3271.477165	
16.050000	0.000000	0.000000	29.827962	3283.948290	
16.100000	0.000000	0.000000	29.905503	3296.178163	
16.150000	0.000000	0.000000	29.981900	3308.134414	
16.200000	0.000000	0.000000	30.056573	3319.865797	
16.250000	0.000000	0.000000	30.129421	3331.491712	
16.300000	0.000000	0.000000	30.200838	3343.172890	
16.350000	0.000000	0.000000	30.271616	3355.070971	
16.400000	0.000000	0.000000	30.342735	3367.307587	
16.450000	0.000000	0.000000	30.415101	3379.934321	
16.500000	0.000000	0.000000	30.489324	3392.925874	
16.550000	0.000000	0.000000	30.565586	3406.195475	
16.600000	0.000000	0.000000	30.643618	3419.623019	
16.650000	0.000000	0.000000	30.722814	3433.089407	
16.700000	0.000000	0.000000	30.802432	3446.510509	
16.750000	0.000000	0.000000	30.881835	3459.860668	
16.800000	0.000000	0.000000	30.960653	3473.177370	
16.850000	0.000000	0.000000	31.038913	3486.550574	
16.900000	0.000000	0.000000	31.116989	3500.090180	
16.950000	0.000000	0.000000	31.195515	3513.895854	
17.000000	0.000000	0.000000	31.275177	3528.024015	
17.050000	0.000000	0.000000	31.356513	3542.473312	
17.100000	0.000000	0.000000	31.439768	3557.185181	
17.150000	0.000000	0.000000	31.524828	3572.061081	
