HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	YawBrFxn  	YawBrFyn  	YawBrFzn  	YawBrFxp  	YawBrFyp  	YawBrMxn  	YawBrMyn  	YawBrMzn  	YawBrMxp  	YawBrMyp  	
(s)	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
31.400000	725.021790	15.741508	-3466.304199	725.022217	15.720638	4132.776855	382.149597	-258.551849	4132.787598	382.030609	
31.450000	723.802368	23.013872	-3466.354004	723.803040	22.992640	4115.138184	375.513214	-263.581604	4115.149414	375.392517	
31.500000	722.512268	29.968168	-3466.379639	722.513184	29.946554	4100.761230	368.979065	-268.882080	4100.772461	368.856384	
31.550000	721.166016	36.500858	-3466.373291	721.167175	36.478867	4089.314453	362.564728	-274.246674	4089.325439	362.440033	
31.600000	719.772827	42.504253	-3466.327881	719.774170	42.481911	4079.886719	356.432037	-279.376038	4079.897705	356.305389	
31.650000	718.342834	47.878952	-3466.245850	718.344299	47.856297	4071.375488	350.460449	-284.007782	4071.386475	350.332062	
31.700000	716.891296	52.533043	-3466.136475	716.892944	52.510139	4062.856934	344.741241	-287.936768	4062.867920	344.611450	
31.750000	715.436584	56.393841	-3466.007324	715.438354	56.370762	4053.838379	339.342194	-291.059723	4053.849121	339.211426	
31.800000	713.998901	59.407883	-3465.873291	714.000793	59.384697	4044.443848	334.146210	-293.303986	4044.454590	334.014893	
31.850000	712.588257	61.544678	-3465.746094	712.590271	61.521446	4035.376709	329.006714	-294.744263	4035.387451	328.875153	
31.900000	711.212708	62.791916	-3465.634277	711.214722	62.768669	4027.736328	323.802460	-295.613037	4027.746826	323.670807	
31.950000	709.886658	63.148800	-3465.543701	709.888672	63.125549	4022.743896	318.582031	-296.202667	4022.754395	318.450287	
32.000000	708.625488	62.624901	-3465.474121	708.627502	62.601646	4021.386719	313.441040	-296.712036	4021.396973	313.309082	
32.050000	707.442444	61.235592	-3465.422363	707.444458	61.212326	4024.121338	308.405579	-297.329010	4024.131592	308.273224	
32.100000	706.349304	58.999882	-3465.382568	706.351257	58.976585	4030.813477	303.555389	-298.129974	4030.823486	303.422455	
32.150000	705.351379	55.940937	-3465.346680	705.353210	55.917599	4040.750732	298.901428	-299.093628	4040.760498	298.767700	
32.200000	704.457642	52.086464	-3465.307373	704.459290	52.063072	4052.844971	294.473175	-300.171234	4052.854736	294.338623	
32.250000	703.676758	47.474628	-3465.258057	703.678284	47.451191	4065.907227	290.213043	-301.248383	4065.916748	290.077606	
32.300000	703.020691	42.156250	-3465.195557	703.022095	42.132771	4078.964355	286.196320	-302.198334	4078.973877	286.060089	
32.350000	702.493042	36.202686	-3465.122559	702.494263	36.179180	4091.465820	282.385132	-303.005035	4091.475342	282.248199	
32.400000	702.093140	29.699818	-3465.042480	702.094116	29.676291	4103.396973	278.747864	-303.641632	4103.406250	278.610352	
32.450000	701.819519	22.747656	-3464.962402	701.820312	22.724110	4115.208008	275.285309	-304.180023	4115.217285	275.147247	
32.500000	701.671326	15.455545	-3464.892090	701.671814	15.431980	4127.627441	272.057343	-304.668457	4127.636230	271.918701	
32.550000	701.643860	7.939862	-3464.842529	701.644104	7.916266	4141.378906	269.145355	-305.198273	4141.388184	269.006104	
32.600000	701.732422	0.318488	-3464.817383	701.732422	0.294846	4156.916504	266.646698	-305.852875	4156.925781	266.506653	
32.650000	701.929749	-7.297521	-3464.819580	701.929504	-7.321227	4174.264648	264.647339	-306.689667	4174.273926	264.506378	
32.700000	702.226074	-14.805508	-3464.848389	702.225586	-14.829298	4192.956055	263.236176	-307.704529	4192.964844	263.094116	
32.750000	702.610840	-22.112183	-3464.895996	702.610046	-22.136072	4212.109375	262.493195	-308.868500	4212.118164	262.349976	
32.800000	703.073730	-29.129265	-3464.951904	703.072693	-29.153269	4230.622559	262.510895	-310.109406	4230.631348	262.366455	
32.850000	703.605347	-35.771576	-3465.000000	703.604126	-35.795700	4247.443848	263.373627	-311.424744	4247.452637	263.227997	
32.900000	704.196045	-41.956818	-3465.026855	704.194580	-41.981071	4261.773438	265.181183	-312.743073	4261.782715	265.034393	
32.950000	704.830566	-47.602825	-3465.019531	704.828857	-47.627209	4273.250977	267.922821	-314.012146	4273.260254	267.774994	
33.000000	705.496948	-52.629101	-3464.968994	705.495117	-52.653618	4282.013184	271.525330	-315.238007	4282.022461	271.376526	
33.050000	706.178711	-56.959438	-3464.874023	706.176697	-56.984093	4288.537598	275.983459	-316.431091	4288.547363	275.833740	
33.100000	706.862305	-60.521633	-3464.737793	706.860229	-60.546432	4293.493164	281.223663	-317.607300	4293.502930	281.073059	
33.150000	707.540161	-63.255913	-3464.569824	707.537903	-63.280853	4297.533203	287.112854	-318.852295	4297.542969	286.961365	
33.200000	708.199646	-65.115486	-3464.385010	708.197327	-65.140579	4301.021973	293.428894	-320.153564	4301.032227	293.276489	
33.250000	708.827942	-66.073990	-3464.201172	708.825623	-66.099243	4303.988770	299.974915	-321.493317	4303.999512	299.821625	
33.300000	709.415405	-66.122978	-3464.036133	709.413025	-66.148376	4306.097656	306.647369	-322.924164	4306.108887	306.493195	
33.350000	709.953308	-65.269981	-3463.904297	709.950989	-65.295525	4306.715332	313.228394	-324.358734	4306.726562	313.073456	
33.400000	710.435974	-63.537807	-3463.815186	710.433655	-63.563484	4305.129883	319.592194	-325.744293	4305.141602	319.436615	
33.450000	710.855774	-60.961143	-3463.773926	710.853577	-60.986938	4300.730957	325.641235	-327.031738	4300.742676	325.485199	
33.500000	711.201721	-57.581543	-3463.779053	711.199646	-57.607437	4293.210938	331.280884	-328.181274	4293.223145	331.124573	
33.550000	711.463379	-53.448101	-3463.821289	711.461426	-53.474083	4282.675293	336.444336	-329.170624	4282.687500	336.287933	
33.600000	711.632385	-48.616375	-3463.890625	711.630554	-48.642426	4269.610352	341.187012	-330.032166	4269.623047	341.030701	
33.650000	711.704102	-43.148430	-3463.971436	711.702515	-43.174538	4254.786621	345.499298	-330.759644	4254.799316	345.343201	
33.700000	711.672180	-37.113129	-3464.051025	711.670776	-37.139286	4239.052246	349.374390	-331.370697	4239.064941	349.218597	
33.750000	711.528564	-30.587374	-3464.116455	711.527466	-30.613567	4223.156738	352.798035	-331.889496	4223.169434	352.642548	
33.800000	711.267883	-23.658495	-3464.163086	711.267029	-23.684715	4207.597656	355.705688	-332.302460	4207.610840	355.550568	
33.850000	710.893127	-16.426264	-3464.187256	710.892456	-16.452496	4192.578613	358.157654	-332.588928	4192.591797	358.002960	
33.900000	710.403809	-8.998245	-3464.190430	710.403503	-9.024471	4177.940918	360.104126	-332.727600	4177.954590	359.949890	
33.950000	709.804688	-1.486696	-3464.179199	709.804626	-1.512898	4163.352539	361.541656	-332.700562	4163.366211	361.387970	
34.000000	709.099792	5.996215	-3464.162354	709.099976	5.970057	4148.417969	362.439453	-332.497284	4148.431152	362.286438	
34.050000	708.295776	13.338436	-3464.148193	708.296204	13.312339	4132.892578	362.809814	-332.121704	4132.905762	362.657532	
34.100000	707.397949	20.434069	-3464.144287	707.398682	20.408047	4116.747559	362.644348	-331.624512	4116.760742	362.492920	
34.150000	706.416077	27.185528	-3464.155762	706.417053	27.159588	4100.303711	361.985626	-331.064423	4100.317383	361.835052	
34.200000	705.358215	33.505417	-3464.187256	705.359436	33.479561	4084.142578	360.857056	-330.510254	4084.155762	360.707336	
34.250000	704.235535	39.314171	-3464.232910	704.236938	39.288391	4068.997070	359.321686	-330.052521	4069.010254	359.172729	
34.300000	703.058044	44.538692	-3464.291504	703.059692	44.512978	4055.603271	357.421143	-329.748688	4055.616211	357.272797	
34.350000	701.836609	49.112595	-3464.354980	701.838440	49.086933	4044.540771	355.200134	-329.599792	4044.553711	355.052246	
34.400000	700.582275	52.975895	-3464.414307	700.584167	52.950283	4036.118408	352.699738	-329.570099	4036.131104	352.552185	
34.450000	699.308350	56.074566	-3464.465332	699.310364	56.049007	4030.333252	349.965759	-329.576263	4030.345947	349.818420	
34.500000	698.032959	58.361088	-3464.501465	698.035095	58.335587	4026.927002	347.020111	-329.483276	4026.939453	346.873016	
34.550000	696.768188	59.796360	-3464.520264	696.770386	59.770943	4025.455811	343.949738	-329.159332	4025.468262	343.802887	
34.600000	695.528687	60.354641	-3464.523193	695.530884	60.329338	4025.471680	340.740448	-328.461792	4025.484131	340.593994	
34.650000	694.330444	60.026821	-3464.512207	694.332581	60.001675	4026.659180	337.415955	-327.252930	4026.671387	337.270142	
34.700000	693.186035	58.816299	-3464.495117	693.188110	58.791351	4028.884766	333.990021	-325.433105	4028.896729	333.845032	
34.750000	692.108154	56.743729	-3464.476562	692.110107	56.719028	4032.259521	330.501862	-322.975128	4032.271240	330.357941	
34.800000	691.112366	53.844948	-3464.463379	691.114258	53.820538	4037.114990	326.933838	-319.896667	4037.126465	326.791260	
34.850000	690.208130	50.168388	-3464.456787	690.209839	50.144310	4043.788086	323.284637	-316.186615	4043.799561	323.143555	
34.900000	689.406006	45.772957	-3464.461182	689.407593	45.749237	4052.621094	319.649353	-311.989197	4052.632080	319.509918	
34.950000	688.712769	40.727661	-3464.476074	688.714111	40.704330	4063.746094	315.978485	-307.343414	4063.756836	315.840820	
35.000000	688.139343	35.101982	-3464.497559	688.140503	35.079063	4077.092041	312.344757	-302.318237	4077.102295	312.208984	
35.050000	687.689209	28.972309	-3464.518799	687.690247	28.949816	4092.273438	308.690887	-296.984680	4092.283691	308.557037	
35.100000	687.370544	22.418226	-3464.532715	687.371277	22.396168	4108.757324	305.084961	-291.439270	4108.767090	304.953094	
35.150000	687.186523	15.527193	-3464.534424	687.187012	15.505575	4125.913574	301.532013	-285.765747	4125.923340	301.402222	
35.200000	687.137207	8.389379	-3464.516357	687.137451	8.368200	4143.129395	298.060791	-280.010620	4143.138672	297.933075	
35.250000	687.220886	1.099883	-3464.477783	687.220825	1.079141	4159.947754	294.672638	-274.244110	4159.956543	294.547089	
35.300000	687.434204	-6.241095	-3464.417725	687.434082	-6.261415	4176.098633	291.329163	-268.557556	4176.107422	291.205750	
35.350000	687.775146	-13.529531	-3464.341797	687.774780	-13.549448	4191.549316	288.069061	-263.071320	4191.557617	287.947693	
35.400000	688.235474	-20.656742	-3464.255615	688.234863	-20.676285	4206.383301	284.857941	-257.901245	4206.391113	284.738495	
35.450000	688.806213	-27.516699	-3464.169434	688.805481	-27.535904	4220.768555	281.616150	-253.172562	4220.776367	281.498474	
35.500000	689.474915	-34.008415	-3464.092529	689.473938	-34.027328	4234.794434	278.330048	-249.026901	4234.801758	278.213867	
35.550000	690.233032	-40.040009	-3464.033447	690.231995	-40.058689	4248.465332	275.002319	-245.556763	4248.473145	274.887360	
35.600000	691.067200	-45.526375	-3463.998047	691.065979	-45.544872	4261.569824	271.646057	-242.834396	4261.577148	271.531982	
35.650000	691.963196	-50.393787	-3463.986816	691.961853	-50.412167	4273.738770	268.316742	-240.903473	4273.746094	268.203217	
35.700000	692.904724	-54.578281	-3464.000977	692.903320	-54.596600	4284.487305	265.075317	-239.750046	4284.494629	264.962036	
35.750000	693.874023	-58.025738	-3464.034424	693.872498	-58.044052	4293.317871	261.960144	-239.374512	4293.324707	261.846802	
35.800000	694.855286	-60.694798	-3464.077148	694.853699	-60.713169	4299.856445	259.042206	-239.726135	4299.863281	258.928497	
35.850000	695.831116	-62.551567	-3464.120117	695.829407	-62.570049	4303.882324	256.405273	-240.795929	4303.889160	256.290955	
35.900000	696.783508	-63.571171	-3464.153320	696.781799	-63.589817	4305.384277	254.110489	-242.538101	4305.391113	253.995270	
35.950000	697.694275	-63.736397	-3464.167725	697.692566	-63.755260	4304.526855	252.207779	-244.937057	4304.533691	252.091400	
36.000000	698.546082	-63.041389	-3464.154541	698.544373	-63.060520	4301.616699	250.714172	-247.937393	4301.623535	250.596375	
36.050000	699.323608	-61.492046	-3464.114014	699.321899	-61.511490	4296.992676	249.653748	-251.546692	4297.000000	249.534271	
36.100000	700.013733	-59.107536	-3464.044678	700.012085	-59.127335	4290.953125	249.019043	-255.717239	4290.960449	248.897659	
36.150000	700.603699	-55.919899	-3463.950928	700.602051	-55.940098	4283.682617	248.802078	-260.426361	4283.689941	248.678574	
36.200000	701.083435	-51.974098	-3463.840820	701.081909	-51.994728	4275.218262	248.956390	-265.602905	4275.225586	248.830582	
36.250000	701.443665	-47.327293	-3463.722656	701.442200	-47.348385	4265.476074	249.442368	-271.192200	4265.483398	249.314117	
36.300000	701.678406	-42.047485	-3463.603516	701.677124	-42.069057	4254.307617	250.200867	-277.133575	4254.315430	250.070068	
36.350000	701.783569	-36.212765	-3463.491943	701.782410	-36.234833	4241.592773	251.224716	-283.338867	4241.600586	251.091309	
36.400000	701.758179	-29.906914	-3463.393066	701.757263	-29.929493	4227.326172	252.397247	-289.771332	4227.333984	252.261230	
36.450000	701.598022	-23.219795	-3463.309570	701.597229	-23.242889	4211.618164	253.714050	-296.342682	4211.626465	253.575424	
36.500000	701.307129	-16.242546	-3463.240967	701.306580	-16.266155	4194.796387	255.077194	-303.020782	4194.805176	254.935974	
36.550000	700.885498	-9.069355	-3463.185303	700.885254	-9.093473	4177.258789	256.431213	-309.713715	4177.267578	256.287445	
36.600000	700.339294	-1.796588	-3463.139893	700.339233	-1.821206	4159.515625	257.787811	-316.369995	4159.524414	257.641602	
36.650000	699.672852	5.477349	-3463.099854	699.673096	5.452248	4142.053711	259.059784	-322.903625	4142.062988	258.911194	
36.700000	698.895996	12.652269	-3463.064209	698.896423	12.626707	4125.289551	260.191193	-329.215637	4125.298828	260.040314	
36.750000	698.017090	19.628532	-3463.028320	698.017822	19.602543	4109.485840	261.132080	-335.230133	4109.495605	260.979065	
36.800000	697.046875	26.308767	-3462.992920	697.047913	26.282385	4094.764160	261.799835	-340.861389	4094.774170	261.644867	
36.850000	696.000732	32.597588	-3462.958252	696.002014	32.570854	4081.144531	262.169464	-346.050720	4081.154785	262.012695	
36.900000	694.890503	38.402676	-3462.926758	694.891968	38.375641	4068.568848	262.241821	-350.695892	4068.579102	262.083527	
36.950000	693.731812	43.638878	-3462.903564	693.733521	43.611591	4057.008789	262.031891	-354.708710	4057.019043	261.872314	
37.000000	692.540894	48.231014	-3462.889160	692.542786	48.203529	4046.494385	261.491913	-358.150848	4046.504883	261.331299	
37.050000	691.329224	52.116188	-3462.886719	691.331299	52.088551	4037.120361	260.597748	-360.997681	4037.130859	260.436340	
37.100000	690.114807	55.242207	-3462.898926	690.117065	55.214462	4029.120361	259.456543	-363.286316	4029.130859	259.294556	
37.150000	688.914429	57.567047	-3462.923828	688.916748	57.539223	4022.799805	258.072266	-365.089081	4022.810059	257.909790	
37.200000	687.739258	59.061237	-3462.960938	687.741638	59.033363	4018.430420	256.479858	-366.503204	4018.440674	256.316986	
37.250000	686.604675	59.707169	-3463.004395	686.607056	59.679260	4016.273193	254.738541	-367.643616	4016.283447	254.575302	
37.300000	685.523132	59.496979	-3463.049805	685.525513	59.469055	4016.455078	252.967438	-368.572144	4016.465332	252.803818	
37.350000	684.509277	58.433632	-3463.092041	684.511597	58.405697	4018.978760	251.259476	-369.323120	4018.989014	251.095459	
37.400000	683.574951	56.529934	-3463.126465	683.577209	56.501999	4023.692383	249.706055	-369.911774	4023.702393	249.541626	
37.450000	682.730774	53.811172	-3463.148682	682.732910	53.783245	4030.347412	248.387360	-370.311615	4030.357666	248.222504	
37.500000	681.987000	50.311714	-3463.158203	681.989014	50.283810	4038.664307	247.343979	-370.495026	4038.674561	247.178726	
37.550000	681.351624	46.078461	-3463.154541	681.353516	46.050591	4048.358154	246.630035	-370.453033	4048.368164	246.464432	
37.600000	680.832520	41.168781	-3463.139893	680.834167	41.140965	4059.206787	246.274445	-370.133362	4059.216797	246.108582	
37.650000	680.435791	35.652615	-3463.117920	680.437256	35.624863	4071.073486	246.293289	-369.539795	4071.083496	246.127243	
37.700000	680.166565	29.610151	-3463.093750	680.167725	29.582479	4083.891357	246.711578	-368.670166	4083.901611	246.545425	
37.750000	680.027649	23.129156	-3463.072266	680.028564	23.101582	4097.645508	247.538483	-367.522736	4097.655762	247.372330	
37.800000	680.019592	16.302582	-3463.056152	680.020203	16.275120	4112.332031	248.793091	-366.077515	4112.342285	248.627014	
37.850000	680.140442	9.228483	-3463.049072	680.140808	9.201149	4127.889648	250.503662	-364.357971	4127.898926	250.337769	
37.900000	680.392456	2.007005	-3463.053223	680.392578	1.979819	4144.178711	252.621796	-362.326569	4144.188477	252.456207	
37.950000	680.767944	-5.260514	-3463.066406	680.767700	-5.287532	4160.918457	255.154495	-359.935333	4160.928711	254.989365	
38.000000	681.264954	-12.474638	-3463.085693	681.264465	-12.501468	4177.795410	258.132812	-357.238495	4177.805664	257.968262	
38.050000	681.875854	-19.537813	-3463.105225	681.875061	-19.564434	4194.408203	261.520844	-354.191833	4194.418457	261.357086	
38.100000	682.589294	-26.355461	-3463.123291	682.588318	-26.381853	4210.366699	265.313995	-350.781067	4210.376953	265.151215	
38.150000	683.395935	-32.835194	-3463.132080	683.394714	-32.861336	4225.349121	269.464661	-347.022644	4225.358887	269.303040	
38.200000	684.286316	-38.886757	-3463.130615	684.284912	-38.912628	4239.096680	273.876282	-342.956635	4239.107422	273.716003	
38.250000	685.250305	-44.427841	-3463.115479	685.248657	-44.453423	4251.464355	278.547302	-338.623749	4251.474609	278.388580	
38.300000	686.273376	-49.380276	-3463.087891	686.271545	-49.405560	4262.380371	283.440887	-334.055084	4262.391113	283.283875	
38.350000	687.342712	-53.673569	-3463.048828	687.340759	-53.698544	4271.856934	288.451569	-329.364349	4271.867188	288.296326	
38.400000	688.442749	-57.246780	-3463.005127	688.440674	-57.271442	4279.909668	293.425873	-324.611816	4279.919922	293.272522	
38.450000	689.557983	-60.050068	-3462.960693	689.555847	-60.074425	4286.505371	298.297852	-319.902832	4286.515625	298.146454	
38.500000	690.674988	-62.044479	-3462.922363	690.672852	-62.068539	4291.593262	302.963013	-315.333710	4291.603516	302.813507	
38.550000	691.780457	-63.203678	-3462.895508	691.778259	-63.227463	4295.044922	307.395782	-311.015564	4295.055664	307.248108	
38.600000	692.857849	-63.513863	-3462.882812	692.855652	-63.537392	4296.710449	311.533356	-307.042755	4296.721191	311.387421	
38.650000	693.890808	-62.973270	-3462.887207	693.888672	-62.996574	4296.431152	315.339752	-303.477020	4296.441895	315.195465	
38.700000	694.864807	-61.593758	-3462.910156	694.862793	-61.616867	4294.102539	318.773468	-300.332245	4294.113281	318.630676	
38.750000	695.764893	-59.396534	-3462.949951	695.762939	-59.419472	4289.647949	321.791199	-297.638916	4289.658691	321.649750	
38.800000	696.580627	-56.413757	-3463.002197	696.578735	-56.436562	4283.148926	324.416687	-295.424286	4283.159180	324.276489	
38.850000	697.298401	-52.686161	-3463.062500	697.296692	-52.708862	4274.746094	326.620209	-293.697601	4274.756836	326.481018	
38.900000	697.904724	-48.265743	-3463.125244	697.903198	-48.288376	4264.666016	328.367218	-292.455505	4264.676270	328.228912	
38.950000	698.390503	-43.213943	-3463.187744	698.389099	-43.236542	4253.184082	329.659973	-291.696045	4253.194824	329.522339	
39.000000	698.749023	-37.600788	-3463.244873	698.747742	-37.623379	4240.588867	330.512360	-291.388824	4240.599609	330.375244	
39.050000	698.972412	-31.503586	-3463.295166	698.971436	-31.526199	4227.100098	330.944580	-291.529480	4227.110840	330.807831	
39.100000	699.057007	-25.006315	-3463.339844	699.056152	-25.028976	4212.918945	330.979980	-292.057281	4212.929688	330.843414	
39.150000	698.998962	-18.200592	-3463.377197	698.998352	-18.223324	4198.191895	330.647400	-292.930298	4198.202637	330.510864	
39.200000	698.797974	-11.183496	-3463.410645	698.797546	-11.206311	4183.020996	329.978546	-294.088409	4183.031738	329.841980	
39.250000	698.456665	-4.055639	-3463.442627	698.456543	-4.078553	4167.509277	328.991180	-295.486908	4167.520020	328.854462	
39.300000	697.978516	3.084255	-3463.473633	697.978699	3.061232	4151.780273	327.693756	-297.088593	4151.791016	327.556824	
39.350000	697.369080	10.136719	-3463.504639	697.369446	10.113583	4135.989746	326.140686	-298.832336	4136.000488	326.003448	
39.400000	696.634521	17.004866	-3463.537354	696.635071	16.981611	4120.370117	324.349579	-300.675781	4120.381348	324.212036	
39.450000	695.784424	23.592758	-3463.568604	695.785217	23.569386	4105.197266	322.391357	-302.582611	4105.208008	322.253448	
39.500000	694.830566	29.810928	-3463.599121	694.831604	29.787439	4090.793457	320.269318	-304.517822	4090.804199	320.131012	
39.550000	693.786682	35.576225	-3463.622803	693.787964	35.552624	4077.470459	318.009399	-306.414062	4077.481201	317.870697	
39.600000	692.666687	40.810192	-3463.638916	692.668030	40.786495	4065.495117	315.662323	-308.216980	4065.505859	315.523224	
39.650000	691.485657	45.441498	-3463.646729	691.487244	45.417717	4055.074463	313.232941	-309.841766	4055.085449	313.093506	
39.700000	690.260010	49.406887	-3463.643799	690.261719	49.383049	4046.344238	310.673737	-311.201630	4046.354980	310.533997	
39.750000	689.007080	52.649853	-3463.631592	689.008911	52.625988	4039.356201	307.979248	-312.203064	4039.366943	307.839325	
39.800000	687.746338	55.124943	-3463.612305	687.748169	55.101082	4034.118164	305.197144	-312.770782	4034.128662	305.057220	
39.850000	686.498596	56.799713	-3463.587402	686.500549	56.775902	4030.624756	302.202454	-312.879822	4030.635254	302.062653	
39.900000	685.281189	57.649464	-3463.561768	685.283142	57.625740	4028.841064	299.014191	-312.469147	4028.851562	298.874725	
39.950000	684.111084	57.665024	-3463.537598	684.113037	57.641426	4028.756104	295.596558	-311.508698	4028.766357	295.457611	
40.000000	683.007263	56.845444	-3463.520752	683.009155	56.822014	4030.407959	291.939117	-310.007812	4030.417969	291.800842	
40.050000	681.984070	55.204357	-3463.512939	681.985962	55.181129	4033.819580	288.054901	-307.987579	4033.829346	287.917511	
40.100000	681.057373	52.768162	-3463.515869	681.059082	52.745171	4039.028320	283.934174	-305.494934	4039.037842	283.797821	
40.150000	680.243958	49.572819	-3463.529297	680.245605	49.550079	4046.056396	279.583557	-302.653809	4046.065674	279.448334	
40.200000	679.551514	45.664200	-3463.550293	679.553040	45.641739	4054.845947	275.028809	-299.482605	4054.854980	274.894775	
40.250000	678.991333	41.096680	-3463.579346	678.992615	41.074509	4065.305420	270.315979	-296.053009	4065.314209	270.183228	
40.300000	678.570435	35.933128	-3463.611328	678.571655	35.911251	4077.267578	265.529419	-292.444855	4077.276367	265.397949	
40.350000	678.293762	30.245810	-3463.641846	678.294739	30.224224	4090.479980	260.732483	-288.807861	4090.488281	260.602295	
40.400000	678.164856	24.113495	-3463.666748	678.165649	24.092196	4104.686523	256.027496	-285.183990	4104.694824	255.898575	
40.450000	678.185730	17.620502	-3463.684326	678.186218	17.599474	4119.613770	251.488022	-281.622253	4119.621582	251.360291	
40.500000	678.352844	10.855297	-3463.690918	678.353210	10.834525	4134.986816	247.132782	-278.218445	4134.994141	247.006165	
40.550000	678.665955	3.911537	-3463.689209	678.666138	3.890996	4150.608887	243.077759	-275.037079	4150.616211	242.952133	
40.600000	679.116577	-3.112137	-3463.677979	679.116516	-3.132478	4166.268555	239.321014	-272.164886	4166.275391	239.196228	
40.650000	679.699890	-10.115751	-3463.659912	679.699585	-10.135924	4181.804688	235.912109	-269.680206	4181.811523	235.788010	
40.700000	680.407349	-17.001057	-3463.636230	680.406799	-17.021103	4197.079590	232.911179	-267.640594	4197.086914	232.787537	
40.750000	681.227295	-23.671524	-3463.613037	681.226562	-23.691481	4211.942871	230.341339	-266.095947	4211.949707	230.217941	
40.800000	682.148010	-30.032127	-3463.588623	682.147156	-30.052038	4226.223633	228.261398	-265.060150	4226.230469	228.138031	
40.850000	683.154053	-35.994217	-3463.566406	683.153015	-36.014126	4239.725098	226.681290	-264.535004	4239.731934	226.557755	
40.900000	684.229187	-41.474854	-3463.546875	684.227966	-41.494797	4252.229004	225.696518	-264.528931	4252.235840	225.572571	
40.950000	685.362671	-46.397865	-3463.527344	685.361328	-46.417885	4263.509766	225.248886	-265.014618	4263.516113	225.124344	
41.000000	686.537476	-50.696251	-3463.508545	686.536011	-50.716385	4273.346191	225.368454	-265.959778	4273.352539	225.243134	
41.050000	687.735474	-54.310566	-3463.485596	687.733887	-54.330845	4281.530762	226.072845	-267.327057	4281.537598	225.946579	
41.100000	688.939697	-57.190704	-3463.459961	688.937988	-57.211163	4287.940918	227.293411	-269.071777	4287.947754	227.166077	
41.150000	690.134399	-59.297958	-3463.426025	690.132629	-59.318619	4292.484375	229.036270	-271.159088	4292.491211	228.907776	
41.200000	691.302795	-60.603317	-3463.384277	691.301025	-60.624203	4295.139648	231.226379	-273.526611	4295.146484	231.096619	
41.250000	692.427979	-61.087978	-3463.333008	692.426086	-61.109108	4295.905273	233.880875	-276.124207	4295.912109	233.749771	
41.300000	693.498901	-60.743530	-3463.273926	693.497070	-60.764919	4294.859375	236.827698	-278.944733	4294.866699	236.695236	
41.350000	694.496460	-59.574917	-3463.209229	694.494568	-59.596577	4292.058105	240.096725	-281.923828	4292.065430	239.962860	
41.400000	695.409729	-57.598885	-3463.140869	695.407898	-57.620819	4287.565918	243.611603	-285.014435	4287.573242	243.476349	
41.450000	696.225769	-54.844223	-3463.072754	696.224060	-54.866440	4281.420898	247.322922	-288.157379	4281.428711	247.186310	
41.500000	696.938904	-51.350891	-3463.007812	696.937256	-51.373390	4273.708008	251.151474	-291.390686	4273.715820	251.013519	
41.550000	697.536926	-47.167580	-3462.948730	697.535461	-47.190357	4264.459473	255.003098	-294.670746	4264.467773	254.863831	
41.600000	698.013489	-42.354229	-3462.898438	698.012085	-42.377285	4253.768066	258.785797	-297.961151	4253.776367	258.645294	
41.650000	698.361877	-36.979408	-3462.858398	698.360596	-37.002743	4241.714355	262.409637	-301.283356	4241.722656	262.267914	
41.700000	698.581482	-31.121077	-3462.827881	698.580444	-31.144684	4228.470215	265.852600	-304.636414	4228.479004	265.709686	
41.750000	698.670349	-24.860697	-3462.808105	698.669495	-24.884577	4214.226562	269.036987	-308.018829	4214.235840	268.892944	
41.800000	698.625793	-18.285219	-3462.795654	698.625183	-18.309370	4199.207031	271.904602	-311.423279	4199.216309	271.759430	
41.850000	698.448608	-11.485691	-3462.790527	698.448181	-11.510103	4183.670898	274.437927	-314.845947	4183.680664	274.291718	
41.900000	698.142822	-4.558171	-3462.792725	698.142639	-4.582835	4167.891602	276.542114	-318.218170	4167.901367	276.394867	
41.950000	697.716003	2.399565	-3462.800049	697.716125	2.374660	4152.128418	278.267731	-321.521057	4152.138672	278.119537	
42.000000	697.174133	9.290714	-3462.811279	697.174500	9.265577	4136.598633	279.543945	-324.787109	4136.608398	279.394806	
42.050000	696.524536	16.019638	-3462.828613	696.525085	15.994284	4121.517090	280.339996	-327.962494	4121.527344	280.189972	
42.100000	695.775635	22.492027	-3462.852783	695.776489	22.466469	4107.051270	280.652496	-331.035156	4107.061523	280.501617	
42.150000	694.938293	28.616776	-3462.881836	694.939392	28.591024	4093.347900	280.511353	-333.989075	4093.358398	280.359650	
42.200000	694.026917	34.305832	-3462.918213	694.028198	34.279903	4080.568115	279.967224	-336.834900	4080.578613	279.814789	
42.250000	693.052429	39.479893	-3462.963135	693.053894	39.453800	4068.853516	279.061188	-339.550598	4068.864014	278.907990	
42.300000	692.027466	44.068901	-3463.014404	692.029114	44.042660	4058.356445	277.845703	-342.108612	4058.366943	277.691833	
42.350000	690.965942	48.008904	-3463.070312	690.967773	47.982533	4049.221191	276.361908	-344.504822	4049.231689	276.207367	
42.400000	689.882019	51.245388	-3463.130615	689.884033	51.218899	4041.623047	274.704468	-346.714417	4041.633545	274.549286	
