Powered By OpenHast.WIndL @CopyRight 赵子祯
Time	NumY_11NumZ_15	NumY_12NumZ_16	NumY_13NumZ_17	NumY_14NumZ_18	NumY_15NumZ_19	NumY_16NumZ_20	NumY_17NumZ_14	NumY_18NumZ_13	NumY_19NumZ_12	NumY_20NumZ_11	
(s)	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	
Station	Y_-26.666664Z_95	Y_-20Z_101.333336	Y_-13.333336Z_107.666664	Y_-6.666664Z_114	Y_0Z_120.333336	Y_6.666664Z_126.666664	Y_13.333336Z_88.666664	Y_20Z_82.333336	Y_26.666664Z_76	Y_33.33333Z_69.666664	
4.316711	11.542000	10.091000	12.093000	14.490000	11.721000	16.062000	12.470000	12.779000	13.435000	12.885000	
4.354248	11.221000	10.417000	11.722000	14.776000	12.093000	16.035999	12.356000	13.118000	13.904000	12.686000	
4.391785	11.521000	10.136000	11.905000	14.637000	12.204000	15.839000	12.294000	12.973000	14.267000	13.021000	
4.429321	11.542000	10.440001	12.432000	14.917000	12.342000	15.925000	11.863000	12.770000	13.891000	13.229000	
4.466858	11.364000	10.285000	12.229000	15.086000	12.740000	16.365000	11.787000	12.721000	13.324000	13.055000	
4.504395	11.102000	10.198999	12.158000	15.099000	12.574000	16.087000	12.182000	12.860000	13.236000	13.101000	
4.541931	11.282000	9.917000	12.833000	14.845000	12.129000	16.635000	11.917000	12.415000	13.845000	13.149000	
4.579468	11.168000	10.344000	12.664000	14.143000	12.143000	16.658001	11.766000	12.383000	13.764000	13.411000	
4.617004	11.277000	10.171000	12.422000	13.874000	12.116000	16.959000	11.753000	12.416000	13.287000	13.386000	
4.654541	11.847000	9.987000	13.110000	13.937000	11.815001	16.857000	11.772000	12.595000	13.728000	13.372000	
4.692078	12.339000	10.779000	12.903000	14.045000	11.936000	16.485001	11.817000	12.589000	14.122000	13.841000	
4.729614	12.216000	10.434999	12.832000	14.034000	13.122000	16.785000	11.896000	13.010000	14.103000	13.927000	
4.767151	12.417000	10.339000	12.569000	14.176000	12.982000	16.691999	12.463000	12.906000	14.232000	14.097000	
4.804688	11.761000	10.967000	12.482000	14.407000	13.084000	17.117001	12.331000	13.167000	13.914000	14.019000	
4.842224	11.795000	11.280000	12.996000	14.162000	12.731000	17.554001	12.122000	13.233000	13.993000	14.512000	
4.879761	12.140000	11.511000	12.244000	13.906000	12.029000	17.707001	12.132000	13.324000	13.910000	14.513000	
4.917297	11.653000	11.505000	12.316000	14.222000	11.594000	17.235001	11.821000	13.076000	13.318000	14.448000	
4.954834	11.582000	11.519000	12.287000	13.848000	11.675000	16.694000	11.879000	13.228000	13.024000	14.285000	
4.992371	11.542000	11.426000	12.531000	13.896000	12.036000	16.419001	12.310000	13.161000	13.259000	13.959000	
5.029907	11.372000	11.353000	12.452000	13.587000	12.321000	16.690001	12.485000	12.962000	12.862000	13.353000	
5.067444	11.554000	11.002000	12.441000	13.228000	12.017000	16.542999	12.399000	12.828000	12.662000	13.574000	
5.104980	11.572001	11.479000	12.197001	13.775000	12.286000	16.211000	12.409000	13.213000	12.471000	14.005000	
5.142517	11.642000	11.319000	12.380000	13.533000	12.549000	16.677000	12.530000	13.436000	12.801000	14.184999	
5.180054	11.469000	10.890000	12.959000	13.838000	12.823000	16.797001	12.561000	13.341000	12.574000	14.324000	
5.217590	11.291000	10.448999	12.810000	13.613000	12.989000	16.403000	12.115000	12.992000	12.379000	14.354000	
5.255127	11.048000	9.976000	12.453000	13.709000	13.370000	16.250000	11.801000	12.914000	12.722000	14.636000	
5.292664	10.986000	10.382999	12.388000	13.951000	13.433000	15.958000	11.608000	12.915000	12.667000	14.024000	
5.330200	10.818000	10.807000	12.602000	14.266000	12.927000	16.098000	11.331000	12.773000	12.938000	14.269000	
5.367737	10.700000	11.040000	12.970000	14.570000	13.091000	15.938000	11.520000	12.524000	13.237000	14.858000	
5.405273	10.235000	10.982000	12.874000	14.250000	13.165000	15.816999	11.574000	12.733000	13.391000	15.229000	
5.442810	10.211000	11.092000	12.985000	14.061000	13.545000	15.684000	11.255000	12.545000	13.309000	15.254000	
5.480347	10.191999	11.214000	13.357000	14.344000	14.130000	15.476000	11.483000	12.461000	13.456000	15.420000	
5.517883	9.875000	10.956000	13.459000	13.933000	14.224000	15.673000	11.453000	12.733000	13.694000	15.359000	
5.555420	9.582000	11.100000	13.241000	14.413000	13.725000	16.146000	11.734000	12.784000	13.737000	15.177000	
5.592957	10.162000	11.033000	13.754000	14.488000	13.918000	16.341999	12.051000	12.920000	13.469000	14.905000	
5.630493	10.015000	11.027000	13.781000	14.051000	13.778000	16.002001	12.100000	12.858000	13.693000	14.697001	
5.668030	10.360000	10.966000	13.811000	13.965000	13.470000	16.082001	12.024000	13.034000	13.947001	14.289000	
5.705566	10.500000	10.511000	13.998000	14.061000	13.533000	16.372000	12.369000	13.167000	13.858000	14.322001	
5.743103	10.041000	10.818000	13.885000	14.223000	13.524000	16.188000	12.288000	13.042000	13.452000	14.835000	
5.780640	10.163000	11.267000	14.070000	14.545000	13.404000	16.018000	11.876000	13.107000	13.494000	14.850000	
5.818176	10.514000	11.140000	14.461000	14.248000	13.541000	15.436000	12.204000	13.563000	13.587000	14.742000	
