HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	PtfmTDxt  	PtfmTDyt  	PtfmTDzt  	PtfmSurge 	PtfmSway  	PtfmHeave 	PtfmRoll  	PtfmPitch 	PtfmYaw   	
(s)	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	
12.400000	6.131535	-0.281906	0.055155	6.121546	-0.226873	-0.391705	0.217173	4.168169	0.508476	
12.450000	6.181793	-0.287567	0.057793	6.171842	-0.227936	-0.396246	0.219789	4.200540	0.546851	
12.500000	6.231990	-0.293063	0.060471	6.222079	-0.228791	-0.400788	0.222262	4.232825	0.585028	
12.550000	6.282135	-0.298394	0.063189	6.272265	-0.229447	-0.405335	0.224595	4.265029	0.622910	
12.600000	6.332238	-0.303554	0.065945	6.322410	-0.229914	-0.409886	0.226787	4.297157	0.660347	
12.650000	6.382297	-0.308527	0.068740	6.372509	-0.230197	-0.414442	0.228835	4.329208	0.697189	
12.700000	6.432300	-0.313301	0.071574	6.422552	-0.230301	-0.419000	0.230734	4.361174	0.733273	
12.750000	6.482242	-0.317888	0.074448	6.472529	-0.230246	-0.423558	0.232498	4.393047	0.768580	
12.800000	6.532125	-0.322321	0.077364	6.522448	-0.230058	-0.428113	0.234145	4.424833	0.803169	
12.850000	6.581979	-0.326613	0.080325	6.572334	-0.229756	-0.432668	0.235689	4.456551	0.836999	
12.900000	6.631842	-0.330765	0.083333	6.622229	-0.229354	-0.437227	0.237135	4.488225	0.869977	
12.950000	6.681729	-0.334777	0.086389	6.672143	-0.228864	-0.441790	0.238485	4.519865	0.902023	
13.000000	6.731624	-0.338649	0.089490	6.722060	-0.228300	-0.446357	0.239747	4.551460	0.933019	
13.050000	6.781521	-0.342385	0.092635	6.771976	-0.227691	-0.450930	0.240930	4.583006	0.962805	
13.100000	6.831449	-0.346017	0.095823	6.821916	-0.227074	-0.455511	0.242058	4.614522	0.991338	
13.150000	6.881443	-0.349578	0.099058	6.871920	-0.226480	-0.460107	0.243155	4.646033	1.018667	
13.200000	6.931513	-0.353087	0.102339	6.921995	-0.225925	-0.464717	0.244234	4.677546	1.044838	
13.250000	6.981639	-0.356566	0.105665	6.972122	-0.225426	-0.469340	0.245310	4.709046	1.069922	
13.300000	7.031805	-0.360057	0.109036	7.022287	-0.225015	-0.473975	0.246411	4.740524	1.094023	
13.350000	7.082021	-0.363619	0.112452	7.072503	-0.224730	-0.478623	0.247571	4.771986	1.117320	
13.400000	7.132318	-0.367289	0.115918	7.122800	-0.224588	-0.483286	0.248811	4.803455	1.139998	
13.450000	7.182706	-0.371082	0.119436	7.173193	-0.224585	-0.487962	0.250135	4.834938	1.162211	
13.500000	7.233172	-0.375000	0.123007	7.223665	-0.224714	-0.492649	0.251546	4.866424	1.184044	
13.550000	7.283686	-0.379055	0.126632	7.274189	-0.224989	-0.497342	0.253050	4.897895	1.205494	
13.600000	7.334241	-0.383259	0.130310	7.324759	-0.225428	-0.502039	0.254659	4.929347	1.226524	
13.650000	7.384865	-0.387627	0.134043	7.375403	-0.226038	-0.506745	0.256380	4.960796	1.247185	
13.700000	7.435586	-0.392164	0.137832	7.426150	-0.226806	-0.511464	0.258212	4.992263	1.267639	
13.750000	7.486408	-0.396858	0.141673	7.477002	-0.227704	-0.516198	0.260141	5.023748	1.288009	
13.800000	7.537307	-0.401712	0.145565	7.527938	-0.228717	-0.520948	0.262165	5.055237	1.308413	
13.850000	7.588265	-0.406740	0.149503	7.578941	-0.229845	-0.525712	0.264288	5.086718	1.328988	
13.900000	7.639301	-0.411938	0.153488	7.630030	-0.231074	-0.530496	0.266506	5.118201	1.349783	
13.950000	7.690442	-0.417265	0.157520	7.681229	-0.232373	-0.535302	0.268790	5.149704	1.370722	
14.000000	7.741662	-0.422671	0.161597	7.732512	-0.233704	-0.540129	0.271110	5.181208	1.391706	
14.050000	7.792881	-0.428094	0.165714	7.783797	-0.235032	-0.544964	0.273432	5.212657	1.412574	
14.100000	7.844033	-0.433468	0.169869	7.835017	-0.236321	-0.549798	0.275718	5.244005	1.433096	
14.150000	7.895120	-0.438750	0.174063	7.886170	-0.237549	-0.554627	0.277945	5.275248	1.453149	
14.200000	7.946176	-0.443930	0.178303	7.937293	-0.238700	-0.559454	0.280104	5.306412	1.472773	
14.250000	7.997200	-0.448981	0.182589	7.988383	-0.239744	-0.564274	0.282173	5.337493	1.491988	
14.300000	8.048132	-0.453866	0.186919	8.039378	-0.240646	-0.569078	0.284130	5.368448	1.510814	
14.350000	8.098906	-0.458570	0.191291	8.090215	-0.241384	-0.573855	0.285962	5.399233	1.529324	
14.400000	8.149523	-0.463088	0.195706	8.140894	-0.241951	-0.578604	0.287665	5.429848	1.547519	
14.450000	8.200035	-0.467397	0.200165	8.191465	-0.242342	-0.583330	0.289227	5.460326	1.565282	
14.500000	8.250485	-0.471468	0.204673	8.241970	-0.242543	-0.588039	0.290633	5.490694	1.582520	
14.550000	8.300856	-0.475253	0.209224	8.292388	-0.242529	-0.592729	0.291856	5.520939	1.599071	
14.600000	8.351096	-0.478696	0.213815	8.342667	-0.242285	-0.597394	0.292871	5.551025	1.614695	
14.650000	8.401166	-0.481775	0.218440	8.392764	-0.241818	-0.602030	0.293672	5.580922	1.629205	
14.700000	8.451051	-0.484501	0.223097	8.442666	-0.241152	-0.606637	0.294271	5.610622	1.642540	
14.750000	8.500747	-0.486896	0.227784	8.492368	-0.240308	-0.611213	0.294684	5.640119	1.654733	
14.800000	8.550243	-0.488989	0.232498	8.541862	-0.239302	-0.615761	0.294928	5.669410	1.665895	
14.850000	8.599546	-0.490818	0.237240	8.591154	-0.238151	-0.620279	0.295024	5.698495	1.676163	
14.900000	8.648683	-0.492418	0.242010	8.640272	-0.236882	-0.624772	0.294995	5.727395	1.685637	
14.950000	8.697708	-0.493823	0.246814	8.689273	-0.235521	-0.629246	0.294862	5.756148	1.694331	
15.000000	8.746662	-0.495076	0.251656	8.738200	-0.234107	-0.633705	0.294654	5.784784	1.702307	
15.050000	8.795556	-0.496229	0.256537	8.787064	-0.232674	-0.638150	0.294402	5.813310	1.709673	
15.100000	8.844378	-0.497308	0.261460	8.835855	-0.231241	-0.642577	0.294123	5.841719	1.716501	
15.150000	8.893133	-0.498347	0.266424	8.884579	-0.229819	-0.646986	0.293835	5.870017	1.722938	
15.200000	8.941843	-0.499401	0.271434	8.933261	-0.228432	-0.651379	0.293568	5.898218	1.729182	
15.250000	8.990533	-0.500539	0.276489	8.981929	-0.227124	-0.655762	0.293362	5.926341	1.735399	
15.300000	9.039215	-0.501815	0.281589	9.030597	-0.225936	-0.660138	0.293251	5.954397	1.741659	
15.350000	9.087904	-0.503257	0.286732	9.079280	-0.224890	-0.664512	0.293251	5.982397	1.747999	
15.400000	9.136630	-0.504877	0.291917	9.128009	-0.223990	-0.668893	0.293372	6.010361	1.754459	
15.450000	9.185432	-0.506701	0.297146	9.176822	-0.223249	-0.673287	0.293624	6.038315	1.761116	
15.500000	9.234330	-0.508769	0.302419	9.225739	-0.222692	-0.677697	0.294033	6.066274	1.768053	
15.550000	9.283308	-0.511124	0.307738	9.274752	-0.222348	-0.682121	0.294625	6.094229	1.775352	
15.600000	9.332330	-0.513788	0.313101	9.323822	-0.222232	-0.686552	0.295410	6.122157	1.783055	
15.650000	9.381352	-0.516743	0.318508	9.372905	-0.222330	-0.690981	0.296382	6.150024	1.791147	
15.700000	9.430338	-0.519966	0.323958	9.421966	-0.222626	-0.695401	0.297524	6.177807	1.799578	
15.750000	9.479288	-0.523425	0.329453	9.471004	-0.223107	-0.699808	0.298821	6.205504	1.808243	
15.800000	9.528215	-0.527098	0.334995	9.520030	-0.223767	-0.704202	0.300261	6.233123	1.817017	
15.850000	9.577117	-0.530962	0.340585	9.569041	-0.224595	-0.708583	0.301832	6.260662	1.825850	
15.900000	9.625974	-0.534972	0.346220	9.618018	-0.225552	-0.712946	0.303505	6.288104	1.834700	
15.950000	9.674760	-0.539082	0.351898	9.666932	-0.226595	-0.717289	0.305248	6.315433	1.843554	
16.000000	9.723457	-0.543260	0.357616	9.715765	-0.227695	-0.721608	0.307040	6.342633	1.852393	
16.050000	9.772065	-0.547501	0.363372	9.764516	-0.228848	-0.725904	0.308878	6.369703	1.861227	
16.100000	9.820597	-0.551779	0.369167	9.813195	-0.230040	-0.730179	0.310745	6.396650	1.869977	
16.150000	9.869061	-0.556034	0.375001	9.861810	-0.231233	-0.734433	0.312608	6.423478	1.878513	
16.200000	9.917444	-0.560198	0.380872	9.910346	-0.232384	-0.738665	0.314425	6.450178	1.886698	
16.250000	9.965714	-0.564211	0.386776	9.958766	-0.233457	-0.742867	0.316163	6.476722	1.894410	
16.300000	10.013814	-0.568020	0.392709	10.007014	-0.234425	-0.747030	0.317794	6.503073	1.901520	
16.350000	10.061691	-0.571582	0.398667	10.055035	-0.235266	-0.751144	0.319294	6.529190	1.907920	
16.400000	10.109311	-0.574865	0.404647	10.102790	-0.235959	-0.755202	0.320645	6.555048	1.913572	
16.450000	10.156669	-0.577855	0.410649	10.150278	-0.236482	-0.759203	0.321835	6.580644	1.918533	
16.500000	10.203780	-0.580537	0.416674	10.197515	-0.236814	-0.763146	0.322851	6.605989	1.922841	
16.550000	10.250675	-0.582903	0.422725	10.244527	-0.236944	-0.767035	0.323688	6.631099	1.926522	
16.600000	10.297383	-0.584965	0.428804	10.291346	-0.236874	-0.770875	0.324349	6.655997	1.929633	
16.650000	10.343925	-0.586746	0.434913	10.337993	-0.236612	-0.774667	0.324846	6.680696	1.932251	
16.700000	10.390289	-0.588270	0.441050	10.384459	-0.236169	-0.778411	0.325192	6.705190	1.934470	
16.750000	10.436443	-0.589545	0.447210	10.430712	-0.235542	-0.782102	0.325391	6.729456	1.936348	
16.800000	10.482360	-0.590592	0.453391	10.476724	-0.234739	-0.785737	0.325453	6.753475	1.937984	
16.850000	10.528028	-0.591463	0.459588	10.522487	-0.233779	-0.789317	0.325405	6.777239	1.939546	
16.900000	10.573462	-0.592205	0.465799	10.568019	-0.232688	-0.792845	0.325272	6.800763	1.941150	
16.950000	10.618703	-0.592839	0.472027	10.613358	-0.231483	-0.796332	0.325070	6.824073	1.942813	
17.000000	10.663793	-0.593381	0.478272	10.658550	-0.230179	-0.799785	0.324807	6.847198	1.944529	
17.050000	10.708778	-0.593861	0.484539	10.703639	-0.228800	-0.803211	0.324504	6.870168	1.946312	
17.100000	10.753682	-0.594322	0.490830	10.748651	-0.227385	-0.806614	0.324188	6.893004	1.948193	
17.150000	10.798492	-0.594827	0.497146	10.793574	-0.225978	-0.809991	0.323898	6.915696	1.950261	
17.200000	10.843158	-0.595451	0.503483	10.838365	-0.224623	-0.813332	0.323678	6.938213	1.952691	
17.250000	10.887635	-0.596240	0.509841	10.882980	-0.223345	-0.816629	0.323554	6.960526	1.955595	
17.300000	10.931921	-0.597211	0.516221	10.927420	-0.222162	-0.819879	0.323538	6.982633	1.958965	
17.350000	10.976045	-0.598373	0.522627	10.971708	-0.221096	-0.823083	0.323642	7.004553	1.962720	
17.400000	11.020028	-0.599718	0.529062	11.015872	-0.220170	-0.826245	0.323868	7.026301	1.966695	
17.450000	11.063864	-0.601252	0.535524	11.059900	-0.219403	-0.829364	0.324226	7.047872	1.970813	
17.500000	11.107522	-0.602967	0.542011	11.103764	-0.218798	-0.832434	0.324714	7.069246	1.975023	
17.550000	11.150985	-0.604854	0.548517	11.147445	-0.218354	-0.835454	0.325329	7.090409	1.979295	
17.600000	11.194264	-0.606934	0.555045	11.190955	-0.218086	-0.838427	0.326084	7.111371	1.983656	
17.650000	11.237383	-0.609236	0.561595	11.234319	-0.218022	-0.841355	0.326999	7.132145	1.988092	
17.700000	11.280346	-0.611771	0.568169	11.277541	-0.218183	-0.844239	0.328083	7.152738	1.992564	
17.750000	11.323147	-0.614520	0.574766	11.320616	-0.218563	-0.847076	0.329328	7.173143	1.997001	
17.800000	11.365777	-0.617443	0.581387	11.363531	-0.219142	-0.849864	0.330713	7.193354	2.001306	
17.850000	11.408238	-0.620506	0.588033	11.406289	-0.219906	-0.852599	0.332221	7.213370	2.005389	
17.900000	11.450523	-0.623688	0.594705	11.448881	-0.220847	-0.855278	0.333840	7.233186	2.009182	
17.950000	11.492593	-0.626964	0.601399	11.491267	-0.221950	-0.857893	0.335558	7.252773	2.012637	
18.000000	11.534387	-0.630296	0.608110	11.533386	-0.223187	-0.860433	0.337350	7.272089	2.015735	
18.050000	11.575871	-0.633643	0.614830	11.575203	-0.224520	-0.862893	0.339191	7.291109	2.018465	
18.100000	11.617065	-0.636985	0.621561	11.616735	-0.225924	-0.865277	0.341065	7.309845	2.020851	
18.150000	11.658003	-0.640321	0.628303	11.658019	-0.227383	-0.867592	0.342964	7.328320	2.022969	
18.200000	11.698699	-0.643650	0.635055	11.699065	-0.228873	-0.869841	0.344881	7.346543	2.024924	
18.250000	11.739137	-0.646951	0.641812	11.739859	-0.230366	-0.872024	0.346799	7.364500	2.026764	
18.300000	11.779295	-0.650195	0.648570	11.780378	-0.231833	-0.874139	0.348697	7.382180	2.028496	
18.350000	11.819180	-0.653358	0.655328	11.820628	-0.233251	-0.876185	0.350558	7.399582	2.030103	
18.400000	11.858806	-0.656419	0.662087	11.860620	-0.234599	-0.878164	0.352367	7.416716	2.031592	
18.450000	11.898186	-0.659362	0.668849	11.900370	-0.235851	-0.880078	0.354110	7.433590	2.033006	
18.500000	11.937307	-0.662164	0.675610	11.939859	-0.236978	-0.881924	0.355768	7.450194	2.034387	
18.550000	11.976155	-0.664789	0.682369	11.979078	-0.237950	-0.883699	0.357318	7.466518	2.035698	
18.600000	12.014739	-0.667217	0.689127	12.018031	-0.238753	-0.885403	0.358748	7.482565	2.036917	
18.650000	12.053064	-0.669448	0.695885	12.056726	-0.239384	-0.887035	0.360057	7.498341	2.038058	
18.700000	12.091122	-0.671465	0.702644	12.095150	-0.239834	-0.888592	0.361235	7.513836	2.039085	
18.750000	12.128871	-0.673249	0.709399	12.133266	-0.240096	-0.890063	0.362273	7.529024	2.039942	
18.800000	12.166266	-0.674819	0.716148	12.171028	-0.240181	-0.891440	0.363184	7.543872	2.040687	
18.850000	12.203262	-0.676207	0.722887	12.208392	-0.240107	-0.892713	0.363985	7.558350	2.041387	
18.900000	12.239820	-0.677440	0.729612	12.245320	-0.239892	-0.893874	0.364691	7.572430	2.042092	
18.950000	12.275922	-0.678526	0.736317	12.281797	-0.239547	-0.894923	0.365312	7.586102	2.042793	
19.000000	12.311574	-0.679472	0.743003	12.317827	-0.239083	-0.895860	0.365854	7.599368	2.043466	
19.050000	12.346792	-0.680281	0.749666	12.353425	-0.238514	-0.896692	0.366320	7.612237	2.044068	
19.100000	12.381582	-0.680957	0.756306	12.388597	-0.237855	-0.897420	0.366720	7.624716	2.044533	
19.150000	12.415954	-0.681517	0.762922	12.423352	-0.237137	-0.898047	0.367070	7.636810	2.044811	
19.200000	12.449898	-0.682011	0.769509	12.457685	-0.236401	-0.898575	0.367401	7.648513	2.044930	
19.250000	12.483389	-0.682496	0.776065	12.491570	-0.235686	-0.898999	0.367748	7.659811	2.044990	
19.300000	12.516418	-0.682995	0.782588	12.525000	-0.235007	-0.899317	0.368127	7.670697	2.045026	
19.350000	12.549016	-0.683524	0.789085	12.558008	-0.234382	-0.899533	0.368548	7.681194	2.045022	
19.400000	12.581246	-0.684125	0.795562	12.590657	-0.233854	-0.899656	0.369041	7.691346	2.044966	
19.450000	12.613153	-0.684837	0.802027	12.622993	-0.233472	-0.899692	0.369636	7.701183	2.044804	
19.500000	12.644719	-0.685653	0.808481	12.654996	-0.233260	-0.899634	0.370338	7.710694	2.044401	
19.550000	12.675881	-0.686540	0.814918	12.686605	-0.233215	-0.899470	0.371138	7.719838	2.043627	
19.600000	12.706613	-0.687491	0.821334	12.717792	-0.233341	-0.899194	0.372032	7.728593	2.042452	
19.650000	12.736939	-0.688534	0.827733	12.748584	-0.233657	-0.898811	0.373040	7.736980	2.040905	
19.700000	12.766912	-0.689706	0.834119	12.779033	-0.234187	-0.898330	0.374181	7.745035	2.039048	
19.750000	12.796562	-0.691037	0.840492	12.809168	-0.234937	-0.897759	0.375468	7.752776	2.036976	
19.800000	12.825885	-0.692529	0.846849	12.838989	-0.235895	-0.897102	0.376899	7.760207	2.034755	
19.850000	12.854906	-0.694173	0.853189	12.868518	-0.237049	-0.896362	0.378465	7.767339	2.032399	
19.900000	12.883691	-0.695968	0.859521	12.897821	-0.238398	-0.895555	0.380166	7.774222	2.029897	
19.950000	12.912309	-0.697903	0.865850	12.926965	-0.239942	-0.894690	0.381996	7.780900	2.027186	
20.000000	12.940760	-0.699973	0.872176	12.955952	-0.241676	-0.893769	0.383952	7.787376	2.024274	
20.050000	12.968998	-0.702163	0.878495	12.984734	-0.243582	-0.892782	0.386022	7.793616	2.021187	
20.100000	12.996979	-0.704451	0.884800	13.013266	-0.245633	-0.891722	0.388189	7.799590	2.017938	
20.150000	13.024712	-0.706814	0.891093	13.041555	-0.247806	-0.890587	0.390439	7.805303	2.014546	
20.200000	13.052229	-0.709231	0.897378	13.069639	-0.250071	-0.889385	0.392751	7.810779	2.011033	
20.250000	13.079555	-0.711670	0.903657	13.097533	-0.252396	-0.888116	0.395103	7.816029	2.007398	
20.300000	13.106648	-0.714093	0.909927	13.125199	-0.254749	-0.886773	0.397471	7.821026	2.003629	
20.350000	13.133451	-0.716484	0.916179	13.152580	-0.257104	-0.885346	0.399839	7.825731	1.999769	
20.400000	13.159944	-0.718820	0.922411	13.179651	-0.259429	-0.883829	0.402190	7.830126	1.995865	
20.450000	13.186121	-0.721061	0.928621	13.206409	-0.261690	-0.882222	0.404496	7.834210	1.991899	
20.500000	13.211969	-0.723190	0.934806	13.232841	-0.263864	-0.880523	0.406743	7.837970	1.987892	
20.550000	13.237456	-0.725208	0.940958	13.258909	-0.265937	-0.878729	0.408928	7.841382	1.983908	
20.600000	13.262543	-0.727089	0.947070	13.284578	-0.267889	-0.876834	0.411033	7.844422	1.979937	
20.650000	13.287218	-0.728789	0.953137	13.309834	-0.269691	-0.874840	0.413033	7.847078	1.975909	
20.700000	13.311483	-0.730275	0.959157	13.334676	-0.271325	-0.872746	0.414910	7.849350	1.971765	
20.750000	13.335331	-0.731519	0.965127	13.359093	-0.272781	-0.870552	0.416651	7.851230	1.967427	
20.800000	13.358734	-0.732503	0.971046	13.383060	-0.274059	-0.868251	0.418249	7.852701	1.962816	
20.850000	13.381665	-0.733234	0.976909	13.406549	-0.275166	-0.865838	0.419709	7.853743	1.957940	
20.900000	13.404119	-0.733734	0.982718	13.429557	-0.276109	-0.863310	0.421042	7.854354	1.952875	
20.950000	13.426115	-0.734021	0.988477	13.452101	-0.276889	-0.860668	0.422253	7.854543	1.947676	
21.000000	13.447656	-0.734103	0.994188	13.474188	-0.277515	-0.857910	0.423350	7.854317	1.942349	
21.050000	13.468712	-0.733984	0.999847	13.495787	-0.278005	-0.855031	0.424341	7.853653	1.936834	
21.100000	13.489223	-0.733652	1.005449	13.516837	-0.278377	-0.852019	0.425228	7.852511	1.931010	
21.150000	13.509143	-0.733105	1.010986	13.537292	-0.278653	-0.848865	0.426019	7.850857	1.924793	
21.200000	13.528470	-0.732344	1.016457	13.557148	-0.278852	-0.845572	0.426722	7.848690	1.918097	
21.250000	13.547235	-0.731391	1.021863	13.576437	-0.279007	-0.842146	0.427355	7.846033	1.910877	
21.300000	13.565457	-0.730310	1.027202	13.595182	-0.279159	-0.838597	0.427957	7.842900	1.903236	
21.350000	13.583139	-0.729176	1.032471	13.613384	-0.279340	-0.834929	0.428563	7.839295	1.895338	
21.400000	13.600294	-0.728031	1.037668	13.631061	-0.279571	-0.831148	0.429198	7.835228	1.887287	
21.450000	13.616975	-0.726921	1.042797	13.648266	-0.279877	-0.827268	0.429886	7.830738	1.879151	
21.500000	13.633266	-0.725886	1.047866	13.665082	-0.280296	-0.823306	0.430652	7.825882	1.870933	
21.550000	13.649228	-0.724954	1.052885	13.681574	-0.280863	-0.819271	0.431520	7.820706	1.862591	
21.600000	13.664868	-0.724151	1.057854	13.697747	-0.281604	-0.815166	0.432506	7.815213	1.854128	
21.650000	13.680149	-0.723481	1.062771	13.713566	-0.282523	-0.810982	0.433616	7.809381	1.845546	
21.700000	13.695061	-0.722947	1.067637	13.729019	-0.283626	-0.806715	0.434851	7.803203	1.836837	
21.750000	13.709648	-0.722574	1.072459	13.744153	-0.284934	-0.802372	0.436229	7.796710	1.828009	
21.800000	13.723959	-0.722399	1.077244	13.759017	-0.286473	-0.797960	0.437770	7.789937	1.819102	
21.850000	13.737999	-0.722451	1.081992	13.773619	-0.288253	-0.793483	0.439488	7.782891	1.810191	
21.900000	13.751756	-0.722724	1.086700	13.787943	-0.290256	-0.788939	0.441374	7.775560	1.801333	
21.950000	13.765223	-0.723199	1.091368	13.801984	-0.292459	-0.784327	0.443415	7.767942	1.792543	
22.000000	13.778429	-0.723872	1.095996	13.815769	-0.294856	-0.779653	0.445605	7.760056	1.783827	
22.050000	13.791410	-0.724751	1.100588	13.829338	-0.297446	-0.774928	0.447946	7.751931	1.775208	
22.100000	13.804193	-0.725814	1.105145	13.842710	-0.300213	-0.770155	0.450424	7.743579	1.766666	
22.150000	13.816769	-0.727003	1.109663	13.855878	-0.303117	-0.765334	0.453006	7.734996	1.758121	
22.200000	13.829123	-0.728271	1.114140	13.868825	-0.306121	-0.760465	0.455661	7.726173	1.749539	
22.250000	13.841252	-0.729575	1.118573	13.881545	-0.309197	-0.755547	0.458366	7.717105	1.740855	
22.300000	13.853162	-0.730887	1.122964	13.894043	-0.312329	-0.750579	0.461102	7.707795	1.732017	
22.350000	13.864861	-0.732174	1.127314	13.906324	-0.315493	-0.745562	0.463851	7.698248	1.722990	
22.400000	13.876334	-0.733390	1.131623	13.918377	-0.318654	-0.740491	0.466585	7.688456	1.713727	
22.450000	13.887573	-0.734482	1.135893	13.930187	-0.321776	-0.735361	0.469271	7.678411	1.704163	
22.500000	13.898596	-0.735405	1.140127	13.941772	-0.324827	-0.730172	0.471883	7.668122	1.694237	
22.550000	13.909421	-0.736119	1.144328	13.953151	-0.327784	-0.724927	0.474397	7.657604	1.683887	
22.600000	13.920033	-0.736582	1.148494	13.964303	-0.330618	-0.719622	0.476790	7.646844	1.673052	
22.650000	13.930375	-0.736738	1.152614	13.975171	-0.333292	-0.714249	0.479030	7.635802	1.661660	
22.700000	13.940381	-0.736540	1.156679	13.985688	-0.335778	-0.708798	0.481090	7.624433	1.649650	
22.750000	13.950015	-0.735971	1.160680	13.995817	-0.338062	-0.703265	0.482961	7.612709	1.637007	
22.800000	13.959273	-0.735028	1.164613	14.005552	-0.340140	-0.697652	0.484641	7.600628	1.623734	
22.850000	13.968165	-0.733735	1.168476	14.014905	-0.342015	-0.691967	0.486136	7.588198	1.609925	
22.900000	13.976686	-0.732122	1.172264	14.023870	-0.343686	-0.686211	0.487458	7.575414	1.595695	
22.950000	13.984809	-0.730234	1.175971	14.032425	-0.345164	-0.680385	0.488626	7.562259	1.581199	
23.000000	13.992523	-0.728123	1.179593	14.040561	-0.346463	-0.674490	0.489661	7.548728	1.566581	
23.050000	13.999852	-0.725830	1.183133	14.048300	-0.347599	-0.668530	0.490583	7.534838	1.551940	
23.100000	14.006824	-0.723382	1.186595	14.055674	-0.348592	-0.662512	0.491408	7.520607	1.537313	
23.150000	14.013455	-0.720794	1.189982	14.062699	-0.349460	-0.656438	0.492148	7.506047	1.522667	
23.200000	14.019717	-0.718063	1.193290	14.069345	-0.350226	-0.650302	0.492810	7.491140	1.507913	
23.250000	14.025544	-0.715200	1.196513	14.075547	-0.350912	-0.644092	0.493407	7.475841	1.493003	
23.300000	14.030894	-0.712216	1.199646	14.081266	-0.351541	-0.637803	0.493952	7.460122	1.477896	
