HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.ControL @CopyRight 赵子祯
Time	BlPitchC  B_0	BlPitchC  B_2	GenTq     	GenPwr    	
(s)	(deg)     	(deg)     	(kN-m)    	(kW)      	
20.050000	2.353903	2.353903	43.093543	5383.486531	
20.100000	2.375598	2.375598	43.093543	5385.202285	
20.150000	2.396537	2.396537	43.093543	5385.160188	
20.200000	2.417308	2.417308	43.093543	5385.736133	
20.250000	2.438219	2.438219	43.093543	5388.959259	
20.300000	2.459427	2.459427	43.093543	5392.330456	
20.350000	2.481129	2.481129	43.093543	5392.393430	
20.400000	2.503190	2.503190	43.093543	5391.440005	
20.450000	2.524944	2.524944	43.093543	5391.385693	
20.500000	2.545551	2.545551	43.093543	5391.534675	
20.550000	2.564409	2.564409	43.093543	5391.524315	
20.600000	2.581399	2.581399	43.093543	5391.155208	
20.650000	2.596910	2.596910	43.093543	5389.276908	
20.700000	2.611544	2.611544	43.093543	5385.485036	
20.750000	2.625589	2.625589	43.093543	5383.054290	
20.800000	2.638967	2.638967	43.093543	5382.258514	
20.850000	2.651534	2.651534	43.093543	5379.767842	
20.900000	2.663164	2.663164	43.093543	5379.121206	
20.950000	2.673783	2.673783	43.093543	5379.707970	
21.000000	2.683714	2.683714	43.093543	5379.642770	
21.050000	2.693517	2.693517	43.093543	5377.688264	
21.100000	2.703598	2.703598	43.093543	5374.086950	
21.150000	2.713829	2.713829	43.093543	5371.341259	
21.200000	2.723560	2.723560	43.093543	5371.343401	
21.250000	2.732244	2.732244	43.093543	5371.631685	
21.300000	2.739849	2.739849	43.093543	5370.387955	
21.350000	2.746725	2.746725	43.093543	5369.689397	
21.400000	2.753406	2.753406	43.093543	5368.666912	
21.450000	2.760430	2.760430	43.093543	5368.751351	
21.500000	2.768087	2.768087	43.093543	5374.181570	
21.550000	2.776806	2.776806	43.093543	5380.229086	
21.600000	2.787403	2.787403	43.093543	5382.897606	
21.650000	2.800425	2.800425	43.093543	5384.415934	
21.700000	2.815622	2.815622	43.093543	5387.239568	
21.750000	2.832137	2.832137	43.093543	5390.948154	
21.800000	2.848975	2.848975	43.093543	5395.580395	
21.850000	2.865523	2.865523	43.093543	5398.724403	
21.900000	2.881731	2.881731	43.093543	5400.375556	
21.950000	2.897825	2.897825	43.093543	5400.756971	
22.000000	2.914025	2.914025	43.093543	5402.990744	
22.050000	2.930455	2.930455	43.093543	5407.784837	
22.100000	2.947404	2.947404	43.093543	5414.927882	
22.150000	2.965526	2.965526	43.093543	5420.162847	
22.200000	2.985553	2.985553	43.093543	5423.310697	
22.250000	3.007622	3.007622	43.093543	5426.432932	
22.300000	3.031205	3.031205	43.093543	5428.666104	
22.350000	3.055239	3.055239	43.093543	5431.508121	
22.400000	3.078581	3.078581	43.093543	5432.425007	
22.450000	3.100414	3.100414	43.093543	5431.477088	
22.500000	3.120248	3.120248	43.093543	5431.522750	
22.550000	3.138079	3.138079	43.093543	5431.367992	
22.600000	3.154465	3.154465	43.093543	5429.872211	
22.650000	3.170130	3.170130	43.093543	5429.409049	
22.700000	3.185686	3.185686	43.093543	5429.216699	
22.750000	3.201522	3.201522	43.093543	5427.401611	
22.800000	3.217558	3.217558	43.093543	5425.427827	
22.850000	3.233235	3.233235	43.093543	5425.963396	
22.900000	3.247939	3.247939	43.093543	5427.379685	
22.950000	3.261534	3.261534	43.093543	5425.803506	
23.000000	3.274209	3.274209	43.093543	5422.989290	
23.050000	3.286104	3.286104	43.093543	5423.381623	
23.100000	3.297440	3.297440	43.093543	5425.774623	
23.150000	3.308774	3.308774	43.093543	5429.156580	
23.200000	3.320881	3.320881	43.093543	5433.028291	
23.250000	3.334545	3.334545	43.093543	5434.937008	
23.300000	3.350129	3.350129	43.093543	5438.202881	
23.350000	3.367377	3.367377	43.093543	5443.692615	
23.400000	3.385802	3.385802	43.093543	5449.050885	
23.450000	3.404984	3.404984	43.093543	5452.900532	
23.500000	3.424597	3.424597	43.093543	5456.727614	
23.550000	3.444431	3.444431	43.093543	5460.652055	
23.600000	3.464433	3.464433	43.093543	5466.822403	
23.650000	3.484828	3.484828	43.093543	5475.049460	
23.700000	3.506280	3.506280	43.093543	5483.767213	
23.750000	3.529661	3.529661	43.093543	5490.357313	
23.800000	3.555597	3.555597	43.093543	5496.086644	
23.850000	3.583956	3.583956	43.093543	5502.147719	
23.900000	3.613943	3.613943	43.093543	5507.510895	
23.950000	3.644404	3.644404	43.093543	5512.065081	
24.000000	3.674195	3.674195	43.093543	5516.056597	
24.050000	3.702587	3.702587	43.093543	5517.641147	
24.100000	3.729319	3.729319	43.093543	5516.626014	
24.150000	3.754372	3.754372	43.093543	5515.919855	
24.200000	3.777884	3.777884	43.093543	5516.214788	
24.250000	3.800153	3.800153	43.093543	5519.343820	
24.300000	3.821784	3.821784	43.093543	5521.862843	
24.350000	3.843575	3.843575	43.093543	5521.889162	
24.400000	3.865973	3.865973	43.093543	5522.710729	
