HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	PRPSurge  	PRPSway   	PRPHeave  	PRPRoll   	PRPPitch  	PRPYaw    	PRPTVxi   	PRPTVyi   	PRPTVzi   	PRPRVxi   	PRPRVyi   	PRPRVzi   	PRPTAxi   	PRPTAyi   	PRPTAzi   	PRPRAxi   	PRPRAyi   	PRPRAzi   	
(s)	(m)       	(m)       	(m)       	(deg)     	(deg)     	(deg)     	(m/s)     	(m/s)     	(m/s)     	(deg/s)   	(deg/s)   	(deg/s)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(deg/s^2) 	(deg/s^2) 	(deg/s^2) 	
6.550000	1.395209	-0.139105	-0.054034	0.124654	0.980819	1.574213	0.515243	-0.002387	-0.024991	0.005680	0.358767	-0.005552	0.085696	0.042281	-0.010248	-0.037756	0.057861	-0.842065	
6.600000	1.421104	-0.139193	-0.055297	0.124903	0.998848	1.572708	0.520489	-0.001233	-0.025523	0.004359	0.362330	-0.055064	0.100425	0.034850	-0.010985	-0.033459	0.068028	-0.909207	
6.650000	1.447257	-0.139236	-0.056586	0.125094	1.017051	1.568632	0.525559	-0.000571	-0.026014	0.003326	0.365781	-0.108556	0.107244	0.023762	-0.010805	-0.026858	0.072834	-0.990293	
6.700000	1.473661	-0.139256	-0.057898	0.125239	1.035426	1.561771	0.530569	-0.000283	-0.026448	0.002487	0.369200	-0.166780	0.103502	0.012895	-0.009951	-0.020428	0.070456	-1.069287	
6.750000	1.500320	-0.139272	-0.059230	0.125347	1.053974	1.551887	0.535796	-0.000445	-0.026836	0.001907	0.372772	-0.228393	0.099480	0.004987	-0.008711	-0.016193	0.067884	-1.160712	
6.800000	1.527251	-0.139311	-0.060582	0.125436	1.072709	1.538921	0.541484	-0.001237	-0.027198	0.001735	0.376660	-0.290703	0.102790	-0.003003	-0.007681	-0.011810	0.070263	-1.237901	
6.850000	1.554476	-0.139406	-0.061951	0.125528	1.091645	1.522873	0.547517	-0.002595	-0.027555	0.001943	0.380783	-0.352117	0.112580	-0.014938	-0.007144	-0.004087	0.076962	-1.249906	
6.900000	1.582007	-0.139575	-0.063338	0.125635	1.110789	1.503807	0.553629	-0.004185	-0.027905	0.002333	0.384958	-0.410149	0.121415	-0.027244	-0.007074	0.004197	0.082976	-1.231324	
6.950000	1.609840	-0.139823	-0.064742	0.125761	1.130140	1.481924	0.559636	-0.005732	-0.028261	0.002714	0.389059	-0.465247	0.123764	-0.033289	-0.007010	0.008643	0.084539	-1.175457	
7.000000	1.637974	-0.140149	-0.066165	0.125907	1.149696	1.457331	0.565733	-0.007337	-0.028634	0.003139	0.393220	-0.518599	0.121011	-0.032355	-0.007109	0.008582	0.082612	-1.100698	
7.050000	1.666421	-0.140561	-0.067607	0.126078	1.169466	1.430063	0.572147	-0.009227	-0.029044	0.003754	0.397595	-0.570790	0.120935	-0.031483	-0.007435	0.008119	0.082538	-1.063710	
7.100000	1.695194	-0.141075	-0.069070	0.126285	1.189458	1.400248	0.578696	-0.011350	-0.029480	0.004527	0.402060	-0.621600	0.126840	-0.036246	-0.008113	0.011223	0.086531	-1.046849	
7.150000	1.724288	-0.141696	-0.070556	0.126531	1.209669	1.367958	0.584928	-0.013435	-0.029928	0.005285	0.406306	-0.670251	0.131594	-0.042602	-0.008768	0.015655	0.089700	-1.008928	
7.200000	1.753685	-0.142416	-0.072064	0.126812	1.230086	1.333264	0.590837	-0.015373	-0.030386	0.005949	0.410328	-0.716971	0.127140	-0.043243	-0.009035	0.016170	0.086611	-0.974429	
7.250000	1.783373	-0.143234	-0.073595	0.127127	1.250701	1.296309	0.596667	-0.017368	-0.030847	0.006662	0.414290	-0.761436	0.118449	-0.039482	-0.009170	0.013733	0.080629	-0.937254	
7.300000	1.813357	-0.144157	-0.075149	0.127481	1.271517	1.257167	0.602679	-0.019633	-0.031306	0.007563	0.418372	-0.804121	0.115026	-0.038872	-0.009230	0.013602	0.078190	-0.887222	
7.350000	1.843647	-0.145200	-0.076726	0.127885	1.292541	1.215912	0.608842	-0.022099	-0.031747	0.008592	0.422551	-0.845801	0.118832	-0.043941	-0.009187	0.017078	0.080670	-0.855231	
7.400000	1.874241	-0.146366	-0.078324	0.128340	1.313771	1.172579	0.614757	-0.024527	-0.032148	0.009574	0.426558	-0.887471	0.123397	-0.049559	-0.008878	0.020779	0.083668	-0.832446	
7.450000	1.905119	-0.147650	-0.079941	0.128840	1.335193	1.127188	0.620280	-0.026792	-0.032500	0.010444	0.430293	-0.927220	0.120423	-0.049947	-0.008112	0.020638	0.081572	-0.828169	
7.500000	1.936271	-0.149040	-0.081574	0.129381	1.356800	1.079886	0.625813	-0.028755	-0.032828	0.011116	0.434030	-0.964546	0.111489	-0.045921	-0.007084	0.017719	0.075416	-0.804121	
7.550000	1.967710	-0.150519	-0.083224	0.129949	1.378601	1.030869	0.631746	-0.030295	-0.033174	0.011561	0.438028	-0.995581	0.108706	-0.039626	-0.006460	0.013746	0.073397	-0.742532	
7.600000	1.999456	-0.152061	-0.084893	0.130532	1.400608	0.980440	0.638058	-0.031279	-0.033575	0.011677	0.442274	-1.021405	0.116495	-0.031097	-0.006716	0.008916	0.078502	-0.634331	
7.650000	2.031519	-0.153638	-0.086584	0.131113	1.422829	0.928861	0.644324	-0.031759	-0.034043	0.011516	0.446479	-1.040758	0.126286	-0.020200	-0.007875	0.002692	0.084954	-0.513400	
7.700000	2.063887	-0.155227	-0.088299	0.131678	1.445254	0.876443	0.650312	-0.031692	-0.034583	0.011037	0.450486	-1.054830	0.127717	-0.009253	-0.009363	-0.003559	0.085730	-0.394681	
7.750000	2.096551	-0.156796	-0.090044	0.132210	1.467877	0.823474	0.656215	-0.030985	-0.035211	0.010192	0.454423	-1.062763	0.121105	0.001397	-0.010818	-0.009590	0.081038	-0.278544	
7.800000	2.129512	-0.158314	-0.091823	0.132691	1.490697	0.770257	0.662135	-0.029648	-0.035942	0.008998	0.458358	-1.064279	0.116865	0.013701	-0.012506	-0.016642	0.077932	-0.160788	
7.850000	2.162767	-0.159754	-0.093641	0.133107	1.513712	0.717196	0.667982	-0.027893	-0.036759	0.007635	0.462229	-1.057467	0.117448	0.026610	-0.014523	-0.023807	0.078067	-0.030047	
7.900000	2.196312	-0.161098	-0.095501	0.133453	1.536920	0.664661	0.673765	-0.025845	-0.037638	0.006171	0.466042	-1.043707	0.117385	0.035926	-0.016441	-0.027870	0.077714	0.135094	
7.950000	2.230146	-0.162333	-0.097406	0.133723	1.560317	0.612927	0.679539	-0.023516	-0.038551	0.004600	0.469836	-1.024391	0.115994	0.041699	-0.017693	-0.029752	0.076481	0.277447	
8.000000	2.264271	-0.163444	-0.099356	0.133909	1.583905	0.562230	0.685387	-0.020893	-0.039454	0.002862	0.473671	-1.002922	0.115231	0.046659	-0.018369	-0.031539	0.075711	0.383504	
8.050000	2.298691	-0.164418	-0.101351	0.134006	1.607686	0.512604	0.691353	-0.018094	-0.040310	0.001001	0.477579	-0.981608	0.116515	0.052157	-0.018191	-0.034369	0.076379	0.441896	
8.100000	2.333409	-0.165252	-0.103387	0.134008	1.631663	0.464033	0.697317	-0.015254	-0.041082	-0.000893	0.481477	-0.960532	0.119101	0.056376	-0.017270	-0.037342	0.078001	0.436091	
8.150000	2.368425	-0.165942	-0.105459	0.133915	1.655835	0.416514	0.703239	-0.012325	-0.041745	-0.002863	0.485340	-0.940536	0.119843	0.057492	-0.015554	-0.038331	0.078365	0.421546	
8.200000	2.403732	-0.166481	-0.107560	0.133720	1.680195	0.369970	0.708871	-0.009241	-0.042287	-0.004954	0.488998	-0.921707	0.118660	0.058309	-0.013348	-0.039103	0.077399	0.406435	
8.250000	2.439309	-0.166863	-0.109686	0.133417	1.704731	0.324316	0.714087	-0.006068	-0.042708	-0.007124	0.492365	-0.904137	0.113605	0.061166	-0.010852	-0.041492	0.073806	0.376610	
8.300000	2.475139	-0.167088	-0.111830	0.133007	1.729428	0.279548	0.719008	-0.002911	-0.043036	-0.009296	0.495524	-0.887647	0.104968	0.063690	-0.008423	-0.043592	0.067778	0.349465	
8.350000	2.511213	-0.167154	-0.113989	0.132487	1.754284	0.235516	0.723932	0.000247	-0.043316	-0.011531	0.498682	-0.874889	0.097744	0.063646	-0.006438	-0.043718	0.062706	0.334034	
8.400000	2.547538	-0.167064	-0.116163	0.131853	1.779299	0.191970	0.729035	0.003305	-0.043609	-0.013763	0.501959	-0.866059	0.097072	0.063188	-0.005434	-0.044607	0.062182	0.260531	
8.450000	2.584124	-0.166827	-0.118352	0.131112	1.804483	0.148811	0.734360	0.006104	-0.043950	-0.015879	0.505387	-0.860845	0.101269	0.061551	-0.005638	-0.045038	0.065021	0.169288	
8.500000	2.620979	-0.166460	-0.120560	0.130271	1.829840	0.105907	0.739753	0.008477	-0.044366	-0.017713	0.508857	-0.856421	0.106576	0.056383	-0.006651	-0.042402	0.068584	0.114709	
8.550000	2.658102	-0.165986	-0.122790	0.129345	1.855368	0.063167	0.745026	0.010431	-0.044858	-0.019281	0.512241	-0.853480	0.108701	0.048090	-0.008255	-0.037248	0.069969	0.080761	
8.600000	2.695482	-0.165423	-0.125048	0.128347	1.881062	0.020555	0.750086	0.011986	-0.045445	-0.020566	0.515476	-0.850476	0.106364	0.039123	-0.009880	-0.031496	0.068316	0.053495	
8.650000	2.733111	-0.164795	-0.127337	0.127295	1.906915	-0.021850	0.755004	0.013070	-0.046118	-0.021484	0.518607	-0.845737	0.101515	0.030839	-0.011700	-0.025635	0.064917	0.054445	
8.700000	2.770985	-0.164125	-0.129662	0.126207	1.932923	-0.063949	0.759861	0.013639	-0.046864	-0.021992	0.521687	-0.838704	0.097862	0.021805	-0.013482	-0.018459	0.062271	0.094269	
8.750000	2.809102	-0.163438	-0.132025	0.125102	1.959085	-0.105682	0.764752	0.013750	-0.047671	-0.022128	0.524780	-0.829427	0.096665	0.011699	-0.014973	-0.010427	0.061284	0.138271	
8.800000	2.847462	-0.162754	-0.134430	0.123998	1.985400	-0.146850	0.769517	0.013548	-0.048493	-0.021962	0.527777	-0.816723	0.097435	0.002194	-0.016212	-0.002840	0.061628	0.178651	
8.850000	2.886053	-0.162087	-0.136875	0.122911	2.011861	-0.187267	0.773985	0.013103	-0.049295	-0.021540	0.530561	-0.800560	0.096052	-0.004861	-0.016614	0.003917	0.060445	0.257072	
8.900000	2.924859	-0.161450	-0.139359	0.121850	2.038454	-0.226875	0.778152	0.012282	-0.050034	-0.020830	0.533132	-0.783822	0.090299	-0.009389	-0.016169	0.008819	0.056299	0.325660	
8.950000	2.963874	-0.160866	-0.141879	0.120832	2.065176	-0.265695	0.782449	0.010910	-0.050707	-0.019736	0.535783	-0.767497	0.083490	-0.015591	-0.014953	0.013669	0.051509	0.336520	
9.000000	3.003112	-0.160365	-0.144430	0.119880	2.092036	-0.303684	0.787043	0.009106	-0.051309	-0.018361	0.538630	-0.752662	0.083831	-0.026287	-0.013439	0.021071	0.051597	0.324672	
9.050000	3.042586	-0.159959	-0.147009	0.118999	2.119042	-0.340979	0.791761	0.007071	-0.051834	-0.016837	0.541554	-0.738877	0.090772	-0.036760	-0.012003	0.028252	0.056163	0.310856	
9.100000	3.082287	-0.159659	-0.149613	0.118196	2.146188	-0.377619	0.796101	0.004879	-0.052279	-0.015217	0.544214	-0.726238	0.095367	-0.041806	-0.010511	0.031102	0.059168	0.269494	
9.150000	3.122191	-0.159476	-0.152237	0.117481	2.173458	-0.413586	0.799958	0.002388	-0.052670	-0.013354	0.546538	-0.712425	0.089304	-0.044302	-0.008928	0.032746	0.054907	0.253830	
9.200000	3.162288	-0.159427	-0.154881	0.116868	2.200844	-0.448746	0.803912	-0.000452	-0.053066	-0.011141	0.548915	-0.694376	0.077978	-0.049144	-0.007761	0.036812	0.047041	0.276030	
9.250000	3.202595	-0.159524	-0.157546	0.116371	2.228356	-0.482942	0.808388	-0.003430	-0.053524	-0.008755	0.551637	-0.673491	0.076199	-0.056329	-0.007654	0.043668	0.045603	0.350058	
9.300000	3.243135	-0.159769	-0.160235	0.115994	2.256011	-0.516054	0.813104	-0.006409	-0.054043	-0.006297	0.554512	-0.650253	0.086914	-0.060367	-0.008912	0.048228	0.052668	0.415699	
9.350000	3.283901	-0.160163	-0.162951	0.115740	2.283803	-0.547990	0.817283	-0.009390	-0.054597	-0.003811	0.557016	-0.626479	0.095612	-0.060286	-0.010402	0.049572	0.058387	0.462486	
9.400000	3.324853	-0.160708	-0.165696	0.115614	2.311704	-0.578694	0.820608	-0.012432	-0.055176	-0.001228	0.558933	-0.600972	0.087640	-0.059533	-0.011268	0.049858	0.052821	0.483833	
9.450000	3.365959	-0.161406	-0.168471	0.115619	2.339693	-0.608039	0.823620	-0.015435	-0.055809	0.001419	0.560628	-0.572306	0.068385	-0.060397	-0.011661	0.051352	0.039599	0.510052	
9.500000	3.407232	-0.162250	-0.171280	0.115756	2.367776	-0.635859	0.827433	-0.018317	-0.056556	0.004065	0.562861	-0.540981	0.057580	-0.060487	-0.012529	0.053142	0.032099	0.569397	
9.550000	3.448727	-0.163237	-0.174129	0.116028	2.395993	-0.662040	0.832423	-0.021191	-0.057425	0.006832	0.565885	-0.505160	0.070682	-0.058277	-0.014644	0.053468	0.040858	0.631586	
9.600000	3.490489	-0.164367	-0.177024	0.116440	2.424373	-0.686337	0.838006	-0.024004	-0.058356	0.009659	0.569304	-0.465938	0.097932	-0.056794	-0.017319	0.054502	0.059227	0.701561	
9.650000	3.532531	-0.165634	-0.179966	0.116993	2.452924	-0.708573	0.843514	-0.026601	-0.059283	0.012444	0.572663	-0.423227	0.115118	-0.056227	-0.018926	0.056610	0.070731	0.788591	
9.700000	3.574839	-0.167022	-0.182953	0.117682	2.481636	-0.728610	0.848675	-0.028886	-0.060159	0.015123	0.575775	-0.376950	0.114044	-0.052710	-0.018858	0.056287	0.069820	0.857585	
9.750000	3.617401	-0.168517	-0.185982	0.118503	2.510501	-0.746248	0.853748	-0.030881	-0.061002	0.017714	0.578814	-0.327173	0.104127	-0.046113	-0.017699	0.053703	0.062865	0.919093	
9.800000	3.660222	-0.170105	-0.189053	0.119453	2.539521	-0.761218	0.859058	-0.032576	-0.061812	0.020280	0.581996	-0.271231	0.099550	-0.039786	-0.016723	0.051821	0.059475	0.999576	
9.850000	3.703314	-0.171765	-0.192164	0.120527	2.568704	-0.773286	0.864531	-0.033683	-0.062589	0.022559	0.585274	-0.211800	0.104129	-0.033858	-0.016119	0.051191	0.062234	1.115327	
9.900000	3.746677	-0.173462	-0.195313	0.121703	2.598048	-0.782352	0.869839	-0.034075	-0.063332	0.024441	0.588426	-0.149762	0.109921	-0.023272	-0.015552	0.046534	0.065857	1.196219	
9.950000	3.790301	-0.175161	-0.198498	0.122962	2.627546	-0.788309	0.875016	-0.033820	-0.064056	0.025889	0.591481	-0.088358	0.108191	-0.008338	-0.014917	0.037856	0.064437	1.235721	
10.000000	3.834184	-0.176836	-0.201719	0.124286	2.657198	-0.791232	0.880297	-0.033145	-0.064800	0.027026	0.594600	-0.028548	0.103635	0.005439	-0.014431	0.029093	0.061145	1.242346	
10.050000	3.878341	-0.178469	-0.204979	0.125659	2.687011	-0.791212	0.885895	-0.032101	-0.065591	0.027883	0.597926	0.029437	0.104247	0.014673	-0.014696	0.022121	0.061425	1.202024	
10.100000	3.922779	-0.180038	-0.208280	0.127067	2.716992	-0.788357	0.891547	-0.030565	-0.066433	0.028331	0.601282	0.083991	0.110708	0.021188	-0.015690	0.016903	0.065667	1.158696	
10.150000	3.967496	-0.181517	-0.211624	0.128485	2.747137	-0.782880	0.896912	-0.028534	-0.067296	0.028350	0.604436	0.134553	0.114160	0.029848	-0.016837	0.009743	0.067875	1.098360	
10.200000	4.012466	-0.182885	-0.215011	0.129895	2.777431	-0.775002	0.901716	-0.026187	-0.068149	0.028033	0.607202	0.180262	0.109224	0.040367	-0.017437	0.000539	0.064397	1.011332	
10.250000	4.057662	-0.184134	-0.218440	0.131286	2.807852	-0.764930	0.905936	-0.023767	-0.068973	0.027576	0.609561	0.222102	0.097211	0.047787	-0.017216	-0.006823	0.056087	0.916506	
10.300000	4.103058	-0.185263	-0.221909	0.132653	2.838383	-0.752832	0.909736	-0.021398	-0.069756	0.027093	0.611623	0.261211	0.084136	0.049495	-0.016528	-0.009900	0.047006	0.836659	
10.350000	4.148633	-0.186275	-0.225415	0.133995	2.869010	-0.738823	0.913170	-0.019040	-0.070483	0.026581	0.613422	0.298344	0.075014	0.047790	-0.015686	-0.010012	0.040561	0.779290	
10.400000	4.194376	-0.187167	-0.228956	0.135311	2.899724	-0.723012	0.916374	-0.016636	-0.071121	0.025996	0.615051	0.333318	0.068341	0.046708	-0.014607	-0.009993	0.035755	0.740587	
10.450000	4.240268	-0.187939	-0.232527	0.136596	2.930511	-0.705502	0.919090	-0.014262	-0.071646	0.025416	0.616335	0.367069	0.063652	0.047645	-0.012832	-0.011414	0.032294	0.699668	
10.500000	4.286280	-0.188594	-0.236120	0.137851	2.961352	-0.686363	0.921219	-0.011936	-0.072049	0.024791	0.617210	0.397557	0.055482	0.047926	-0.010607	-0.012131	0.026465	0.667442	
10.550000	4.332388	-0.189135	-0.239731	0.139075	2.992228	-0.665791	0.922980	-0.009702	-0.072364	0.024144	0.617827	0.424667	0.043374	0.046682	-0.008101	-0.012282	0.018012	0.620398	
10.600000	4.378586	-0.189565	-0.243357	0.140262	3.023138	-0.644010	0.924936	-0.007502	-0.072664	0.023373	0.618575	0.446484	0.034257	0.044934	-0.006154	-0.013160	0.011687	0.540230	
10.650000	4.424893	-0.189887	-0.246999	0.141412	3.054092	-0.621177	0.927328	-0.005363	-0.072995	0.022610	0.619611	0.466609	0.036488	0.043750	-0.005685	-0.015039	0.013143	0.442320	
10.700000	4.471327	-0.190103	-0.250659	0.142524	3.085102	-0.597374	0.929857	-0.003265	-0.073375	0.021808	0.620737	0.483969	0.046569	0.042638	-0.006416	-0.015430	0.019879	0.393974	
10.750000	4.517879	-0.190218	-0.254338	0.143596	3.116163	-0.572799	0.932028	-0.001419	-0.073790	0.021105	0.621615	0.498534	0.052324	0.041725	-0.007595	-0.015727	0.023683	0.352806	
10.800000	4.564527	-0.190252	-0.258040	0.144637	3.147259	-0.547614	0.933745	-0.000081	-0.074260	0.020667	0.622183	0.510054	0.046024	0.038019	-0.008445	-0.015058	0.019353	0.283346	
10.850000	4.611256	-0.190237	-0.261767	0.145670	3.178381	-0.521798	0.935396	0.000625	-0.074818	0.020712	0.622696	0.522508	0.034877	0.028087	-0.009339	-0.009729	0.011714	0.227903	
10.900000	4.658076	-0.190199	-0.265524	0.146717	3.209533	-0.495294	0.937334	0.000899	-0.075478	0.021111	0.623396	0.536053	0.030797	0.014220	-0.010990	0.000782	0.008759	0.247804	
10.950000	4.704998	-0.190154	-0.269317	0.147787	3.240724	-0.468147	0.939433	0.000835	-0.076204	0.021775	0.624198	0.549925	0.036789	0.004223	-0.013109	0.008913	0.012642	0.273653	
11.000000	4.752023	-0.190122	-0.273146	0.148897	3.271953	-0.440352	0.941446	0.000340	-0.076936	0.022719	0.624935	0.562714	0.042694	-0.001572	-0.014687	0.013140	0.016529	0.267587	
11.050000	4.799145	-0.190128	-0.277011	0.150064	3.303217	-0.411918	0.943327	-0.000673	-0.077631	0.023986	0.625578	0.573962	0.041992	-0.009229	-0.014939	0.018521	0.015929	0.258382	
11.100000	4.846362	-0.190196	-0.280910	0.151299	3.334513	-0.383017	0.945287	-0.002084	-0.078275	0.025412	0.626273	0.581413	0.037890	-0.019815	-0.014069	0.025362	0.013030	0.234378	
11.150000	4.893681	-0.190341	-0.284839	0.152604	3.365846	-0.353885	0.947315	-0.003763	-0.078852	0.026870	0.627012	0.584084	0.037825	-0.028618	-0.012867	0.028965	0.012950	0.153774	
11.200000	4.941096	-0.190577	-0.288794	0.153986	3.397214	-0.324689	0.949170	-0.005742	-0.079339	0.028439	0.627631	0.583785	0.040417	-0.034279	-0.011543	0.029668	0.014695	0.054252	
11.250000	4.988602	-0.190922	-0.292773	0.155453	3.428610	-0.295497	0.950999	-0.008071	-0.079758	0.030251	0.628225	0.583255	0.038478	-0.039677	-0.009853	0.031443	0.013311	-0.007061	
11.300000	5.036207	-0.191391	-0.296771	0.157019	3.460041	-0.266270	0.953148	-0.010680	-0.080148	0.032365	0.629025	0.585504	0.036361	-0.046397	-0.008308	0.035985	0.011732	-0.014218	
11.350000	5.083930	-0.191995	-0.300789	0.158696	3.491519	-0.236858	0.955760	-0.013471	-0.080548	0.034723	0.630129	0.590718	0.041184	-0.052386	-0.007603	0.041964	0.014795	0.032466	
11.400000	5.131793	-0.192744	-0.304827	0.160499	3.523058	-0.207104	0.958672	-0.016531	-0.080965	0.037425	0.631425	0.599962	0.051345	-0.056287	-0.007815	0.047376	0.021469	0.101724	
11.450000	5.179806	-0.193653	-0.308887	0.162443	3.554665	-0.176831	0.961730	-0.019876	-0.081416	0.040433	0.632812	0.611933	0.059279	-0.060656	-0.008375	0.053327	0.026641	0.176006	
11.500000	5.227973	-0.194735	-0.312970	0.164545	3.586342	-0.145885	0.964900	-0.023392	-0.081916	0.043647	0.634267	0.625937	0.062216	-0.066516	-0.009009	0.060019	0.028440	0.242164	
11.550000	5.276304	-0.195993	-0.317081	0.166809	3.618095	-0.114213	0.968307	-0.026889	-0.082495	0.046914	0.635876	0.641422	0.063409	-0.070908	-0.009930	0.064987	0.029086	0.288646	
11.600000	5.324816	-0.197420	-0.321223	0.169232	3.649935	-0.081775	0.972041	-0.030107	-0.083167	0.049964	0.637703	0.655977	0.067379	-0.070732	-0.011471	0.065805	0.031662	0.307850	
11.650000	5.373513	-0.198999	-0.325399	0.171802	3.681866	-0.048618	0.975671	-0.032998	-0.083873	0.052810	0.639452	0.670892	0.074136	-0.065477	-0.013359	0.062148	0.036156	0.301331	
11.700000	5.422384	-0.200713	-0.329611	0.174508	3.713879	-0.014719	0.979000	-0.035523	-0.084584	0.055383	0.640990	0.685095	0.074376	-0.057828	-0.014384	0.056653	0.036206	0.290797	
11.750000	5.471414	-0.202547	-0.333859	0.177338	3.745963	0.019904	0.982116	-0.037750	-0.085297	0.057761	0.642374	0.699434	0.067885	-0.050539	-0.014375	0.051746	0.031639	0.290366	
11.800000	5.520604	-0.204483	-0.338142	0.180279	3.778119	0.055201	0.985423	-0.039624	-0.086027	0.059846	0.643882	0.712494	0.061763	-0.044229	-0.014245	0.047291	0.027316	0.285570	
11.850000	5.569967	-0.206503	-0.342463	0.183316	3.810356	0.091125	0.988991	-0.041058	-0.086763	0.061589	0.645557	0.724549	0.063997	-0.037529	-0.014502	0.041797	0.028686	0.262454	
11.900000	5.619510	-0.208581	-0.346819	0.186431	3.842677	0.127643	0.992596	-0.041931	-0.087468	0.062908	0.647248	0.735664	0.070830	-0.029139	-0.014727	0.035209	0.033154	0.241988	
11.950000	5.669226	-0.210688	-0.351210	0.189599	3.875078	0.164657	0.995853	-0.042239	-0.088110	0.063731	0.648693	0.744226	0.073374	-0.018124	-0.014253	0.026889	0.034673	0.223876	
12.000000	5.719096	-0.212799	-0.355631	0.192800	3.907544	0.202062	0.998774	-0.042133	-0.088687	0.064236	0.649896	0.752135	0.067199	-0.006187	-0.013004	0.016763	0.030294	0.177977	
12.050000	5.769106	-0.214893	-0.360079	0.196015	3.940066	0.239828	1.001496	-0.041507	-0.089215	0.064302	0.650951	0.758228	0.058365	0.003057	-0.011551	0.009047	0.024047	0.147692	
12.100000	5.819250	-0.216941	-0.364553	0.199223	3.972639	0.277885	1.004141	-0.040265	-0.089699	0.063901	0.651937	0.763433	0.053334	0.012159	-0.010436	0.001776	0.020339	0.126736	
12.150000	5.869522	-0.218909	-0.369049	0.202396	4.005259	0.316129	1.006549	-0.038377	-0.090119	0.062952	0.652748	0.766323	0.052128	0.024176	-0.009650	-0.007625	0.019212	0.102621	
12.200000	5.919899	-0.220773	-0.373564	0.205513	4.037907	0.354505	1.008210	-0.036119	-0.090438	0.061723	0.653031	0.768835	0.048865	0.037640	-0.008473	-0.018810	0.016689	0.059873	
12.250000	5.970332	-0.222518	-0.378092	0.208565	4.070551	0.393000	1.008829	-0.033584	-0.090639	0.060235	0.652588	0.769938	0.035598	0.046332	-0.006564	-0.025567	0.007286	0.045484	
12.300000	6.020772	-0.224127	-0.382627	0.211534	4.103157	0.431515	1.008546	-0.030673	-0.090739	0.058446	0.651511	0.770262	0.013768	0.051167	-0.004080	-0.029739	-0.007947	0.030168	
12.350000	6.071181	-0.225577	-0.387166	0.214402	4.135696	0.469995	1.007640	-0.027216	-0.090778	0.056237	0.649995	0.769675	-0.006600	0.057842	-0.001917	-0.035801	-0.022148	-0.000088	
12.400000	6.121538	-0.226841	-0.391706	0.217152	4.168155	0.508474	1.006479	-0.023255	-0.090793	0.053643	0.648292	0.768285	-0.019627	0.068268	-0.000597	-0.043759	-0.031350	-0.015562	
