HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	HydroFxi  	HydroFyi  	HydroFzi  	HydroMxi  	HydroMyi  	HydroMzi  	MoorFxi   	MoorFyi   	MoorFzi   	MoorMxi   	MoorMyi   	MoorMzi   	
(s)	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	
134.800000	-310.577977	-24.594436	79253.916993	34999.137801	277362.790962	141.242039	-314.311503	-24.827475	-1606.348839	-2594.730062	15292.261009	141.242039	
134.850000	-310.912304	-24.545112	79255.559313	34871.495224	276868.531231	139.047232	-314.437454	-24.786179	-1606.285557	-2588.719188	15312.897892	139.047232	
134.900000	-311.208595	-24.497802	79257.165892	34743.814541	276389.664148	136.911002	-314.531958	-24.745327	-1606.254443	-2582.752842	15330.934426	136.911002	
134.950000	-311.446426	-24.480229	79258.745587	34612.653723	275924.748669	134.925325	-314.590012	-24.733796	-1606.246333	-2578.700490	15346.091800	134.925325	
135.000000	-311.601846	-24.516029	79260.288493	34475.208472	275470.425099	133.149703	-314.605570	-24.776003	-1606.270327	-2578.155619	15357.999833	133.149703	
135.050000	-311.687456	-24.596114	79261.798551	34331.079328	275023.636986	131.546353	-314.589445	-24.862495	-1606.321232	-2580.460889	15367.477169	131.546353	
135.100000	-311.754141	-24.685402	79263.282028	34182.195664	274584.204946	129.980301	-314.567288	-24.956515	-1606.392255	-2583.161326	15376.297639	129.980301	
135.150000	-311.806592	-24.769737	79264.733125	34029.624312	274151.368064	128.364239	-314.535551	-25.044233	-1606.489056	-2585.343379	15384.222024	128.364239	
135.200000	-311.823377	-24.864773	79266.150481	33871.318473	273723.258601	126.773592	-314.477927	-25.144699	-1606.612434	-2588.244659	15390.186530	126.773592	
135.250000	-311.774183	-24.988108	79267.532804	33704.046051	273296.912121	125.353377	-314.374163	-25.279204	-1606.762359	-2593.224581	15392.882987	125.353377	
135.300000	-311.644395	-25.138516	79268.892766	33526.597844	272869.473629	124.156252	-314.213165	-25.446115	-1606.924530	-2600.133651	15391.676524	124.156252	
135.350000	-311.437198	-25.319633	79270.230201	33338.244646	272438.699939	123.231631	-313.997205	-25.647967	-1607.097421	-2609.126931	15386.778643	123.231631	
135.400000	-311.161294	-25.522253	79271.550064	33138.376158	272002.922503	122.591446	-313.736096	-25.872677	-1607.274539	-2619.369403	15378.913177	122.591446	
135.450000	-310.847075	-25.759604	79272.866813	32925.342476	271561.527064	122.302591	-313.459743	-26.134522	-1607.439866	-2631.783193	15370.176639	122.302591	
135.500000	-310.526717	-25.996766	79274.181237	32700.170437	271114.216806	122.245072	-313.193351	-26.395717	-1607.591652	-2643.834386	15362.285068	122.245072	
135.550000	-310.224735	-26.208424	79275.502839	32464.786701	270660.882705	122.314308	-312.950219	-26.630448	-1607.719966	-2653.818576	15356.183890	122.314308	
135.600000	-309.943249	-26.361659	79276.828859	32222.596764	270201.269946	122.318584	-312.722967	-26.801637	-1607.827910	-2659.315690	15351.373201	122.318584	
135.650000	-309.640861	-26.456299	79278.159427	31974.848228	269733.045358	122.188645	-312.481723	-26.909833	-1607.915646	-2660.398612	15345.879591	122.188645	
135.700000	-309.272911	-26.485167	79279.509247	31722.616109	269252.208448	121.837856	-312.199427	-26.946622	-1607.968281	-2656.523007	15338.013083	121.837856	
135.750000	-308.865961	-26.458352	79280.882586	31466.820801	268757.935784	121.234788	-311.893990	-26.921704	-1607.981691	-2648.376862	15329.022577	121.234788	
135.800000	-308.475203	-26.386643	79282.285939	31208.795658	268252.279282	120.355769	-311.601999	-26.844689	-1607.950276	-2636.650619	15321.364363	120.355769	
135.850000	-308.147940	-26.287099	79283.719215	30949.349995	267738.807587	119.235487	-311.358066	-26.735093	-1607.875338	-2622.688931	15317.297586	119.235487	
135.900000	-307.889504	-26.153620	79285.190186	30690.275401	267219.420530	117.838319	-311.171916	-26.588180	-1607.750555	-2606.208401	15317.450575	117.838319	
135.950000	-307.722393	-25.982779	79286.683858	30433.876077	266696.514722	116.128156	-311.056830	-26.402362	-1607.592029	-2587.161826	15322.613244	116.128156	
136.000000	-307.639452	-25.775107	79288.190923	30182.011954	266171.504300	114.095503	-310.999060	-26.178867	-1607.410231	-2565.678627	15331.787839	114.095503	
136.050000	-307.621203	-25.544766	79289.705639	29935.307090	265645.807310	111.792884	-310.975290	-25.933674	-1607.211756	-2542.853126	15343.341737	111.792884	
136.100000	-307.648558	-25.307116	79291.222562	29693.367352	265121.075568	109.311757	-310.969670	-25.684619	-1607.002673	-2519.879729	15356.141551	109.311757	
136.150000	-307.737273	-25.074970	79292.733789	29455.378539	264601.207966	106.776414	-310.995702	-25.446607	-1606.791050	-2497.745115	15370.978793	106.776414	
136.200000	-307.899421	-24.855848	79294.228588	29221.278802	264090.134421	104.263051	-311.067724	-25.226186	-1606.587623	-2476.894274	15388.695641	104.263051	
136.250000	-308.107990	-24.651248	79295.705144	28991.074566	263589.137217	101.821088	-311.175927	-25.023347	-1606.393813	-2457.323377	15408.585381	101.821088	
136.300000	-308.340952	-24.449943	79297.153467	28765.680983	263097.930778	99.407604	-311.309827	-24.823644	-1606.219040	-2438.079068	15429.910424	99.407604	
136.350000	-308.601464	-24.253415	79298.557722	28545.183378	262616.721732	97.022965	-311.470007	-24.629058	-1606.078337	-2419.303230	15452.659788	97.022965	
136.400000	-308.898917	-24.055106	79299.916958	28329.505667	262146.623395	94.686880	-311.655391	-24.434783	-1605.972307	-2400.664738	15476.741087	94.686880	
136.450000	-309.218322	-23.845679	79301.225064	28119.369922	261688.392071	92.386869	-311.848106	-24.231595	-1605.907118	-2381.559047	15500.914666	92.386869	
136.500000	-309.530861	-23.618523	79302.468973	27916.008539	261241.947732	90.074943	-312.025665	-24.010849	-1605.895962	-2361.440036	15523.613377	90.074943	
136.550000	-309.823979	-23.379864	79303.673334	27719.119125	260807.886321	87.768399	-312.180889	-23.777738	-1605.914401	-2340.645693	15544.428470	87.768399	
136.600000	-310.076340	-23.152101	79304.820757	27526.356188	260385.460315	85.561702	-312.302613	-23.556599	-1605.979739	-2320.780196	15562.559383	85.561702	
136.650000	-310.273391	-22.951148	79305.918470	27335.317866	259973.326044	83.528876	-312.383720	-23.364467	-1606.084364	-2302.940807	15577.583291	83.528876	
136.700000	-310.407842	-22.774453	79306.972240	27145.030679	259569.601080	81.660321	-312.421836	-23.197266	-1606.221885	-2286.829633	15589.404743	81.660321	
136.750000	-310.498874	-22.619933	79307.979887	26954.844584	259173.523553	79.965297	-312.431905	-23.053471	-1606.393801	-2272.327988	15599.047644	79.965297	
136.800000	-310.565732	-22.471696	79308.950543	26764.928617	258784.781414	78.402808	-312.425276	-22.915753	-1606.590589	-2258.259714	15607.321681	78.402808	
136.850000	-310.618614	-22.343157	79309.889183	26573.787710	258403.452238	77.006425	-312.405550	-22.798514	-1606.807121	-2245.561937	15614.488441	77.006425	
136.900000	-310.641699	-22.249680	79310.797044	26378.530993	258028.549913	75.856145	-312.359807	-22.719647	-1607.041798	-2235.372548	15619.695949	75.856145	
136.950000	-310.621017	-22.192970	79311.681854	26176.784751	257658.856652	75.025583	-312.277774	-22.683195	-1607.286090	-2227.897454	15622.299771	75.025583	
137.000000	-310.542488	-22.173858	79312.541822	25967.300632	257292.581264	74.572602	-312.150876	-22.691727	-1607.540560	-2223.274047	15621.751918	74.572602	
137.050000	-310.395780	-22.187540	79313.390789	25749.332070	256927.327028	74.532356	-311.974461	-22.739024	-1607.789891	-2221.051731	15617.834877	74.532356	
137.100000	-310.203437	-22.237124	79314.239396	25521.196933	256562.186208	74.954584	-311.767571	-22.825763	-1608.022265	-2221.229127	15611.893243	74.954584	
137.150000	-309.994716	-22.313214	79315.090549	25282.022928	256197.110059	75.768687	-311.554641	-22.936644	-1608.234242	-2222.751414	15605.588327	75.768687	
137.200000	-309.784649	-22.408090	79315.957302	25031.483388	255831.536177	76.863787	-311.349265	-23.060477	-1608.412600	-2224.852107	15599.894717	76.863787	
137.250000	-309.587579	-22.512257	79316.838164	24769.607947	255465.089221	78.174584	-311.161013	-23.189617	-1608.558830	-2227.012227	15595.463630	78.174584	
137.300000	-309.390317	-22.598196	79317.729519	24498.586910	255096.245629	79.541191	-310.977165	-23.294197	-1608.676959	-2227.265208	15591.452516	79.541191	
137.350000	-309.185029	-22.660336	79318.644624	24220.308341	254723.676625	80.838666	-310.788443	-23.367181	-1608.754165	-2225.180358	15587.310546	80.838666	
137.400000	-308.970190	-22.690620	79319.587238	23935.948720	254346.666412	81.941980	-310.590784	-23.397009	-1608.787405	-2220.009967	15582.792350	81.941980	
137.450000	-308.752569	-22.703457	79320.553477	23645.124218	253965.489536	82.827283	-310.389905	-23.400222	-1608.781208	-2212.872446	15578.264971	82.827283	
137.500000	-308.545866	-22.704592	79321.548468	23348.236439	253580.957728	83.462664	-310.200080	-23.384440	-1608.731133	-2204.297705	15574.693665	83.462664	
137.550000	-308.351503	-22.702382	79322.569908	23046.659327	253192.966372	83.825909	-310.028355	-23.359983	-1608.639837	-2195.024997	15572.549341	83.825909	
137.600000	-308.185974	-22.709644	79323.616874	22741.414255	252801.671643	83.969508	-309.888705	-23.343702	-1608.508402	-2186.219767	15572.773491	83.969508	
137.650000	-308.089428	-22.720677	79324.673735	22434.293438	252409.486695	83.867625	-309.804819	-23.328655	-1608.352948	-2177.462508	15576.871395	83.867625	
137.700000	-308.085779	-22.735048	79325.740773	22126.456359	252020.112574	83.500079	-309.786498	-23.314732	-1608.174234	-2168.773292	15585.427028	83.500079	
137.750000	-308.154381	-22.746921	79326.810887	21818.999484	251635.910231	82.851935	-309.815533	-23.298512	-1607.980533	-2159.945705	15597.123898	82.851935	
137.800000	-308.242428	-22.753260	79327.871331	21513.100719	251256.570305	81.945355	-309.856258	-23.280545	-1607.784989	-2151.044337	15609.510083	81.945355	
137.850000	-308.311490	-22.757161	79328.906343	21209.588162	250880.292623	80.828493	-309.883572	-23.264966	-1607.602866	-2142.371061	15620.876412	80.828493	
137.900000	-308.372251	-22.767328	79329.915206	20908.373259	250507.203119	79.574569	-309.905380	-23.260592	-1607.434023	-2134.518483	15631.760583	79.574569	
137.950000	-308.466878	-22.776445	79330.890705	20609.558822	250140.250846	78.218503	-309.951009	-23.259092	-1607.285388	-2126.925139	15644.058759	78.218503	
138.000000	-308.629277	-22.787578	79331.838802	20312.945857	249783.583337	76.842855	-310.047402	-23.266702	-1607.151189	-2120.001853	15659.521514	76.842855	
138.050000	-308.842739	-22.779793	79332.738061	20019.789064	249438.890224	75.443912	-310.187074	-23.260848	-1607.053279	-2112.255682	15677.526725	75.443912	
138.100000	-309.051087	-22.751364	79333.588389	19731.130045	249103.498958	74.032402	-310.330816	-23.238891	-1606.991417	-2103.533363	15695.481813	74.032402	
138.150000	-309.228109	-22.690950	79334.376997	19448.146324	248774.352455	72.579719	-310.452582	-23.186744	-1606.977758	-2092.914369	15711.658282	72.579719	
138.200000	-309.390988	-22.592811	79335.116342	19171.316982	248451.827306	71.091045	-310.554917	-23.098322	-1606.999714	-2079.993305	15726.267970	71.091045	
138.250000	-309.564606	-22.453854	79335.807267	18901.091206	248139.297252	69.565331	-310.652240	-22.969979	-1607.057198	-2064.536173	15740.214258	69.565331	
138.300000	-309.740908	-22.272821	79336.443052	18637.890433	247839.139859	67.993425	-310.744116	-22.799468	-1607.157666	-2046.406347	15753.382770	67.993425	
138.350000	-309.890883	-22.055618	79337.034762	18381.459037	247550.782682	66.397964	-310.818348	-22.593249	-1607.289841	-2026.032214	15764.989029	66.397964	
138.400000	-309.995569	-21.795118	79337.574598	18132.034171	247271.339311	64.747055	-310.864362	-22.342568	-1607.460602	-2002.830140	15774.358440	64.747055	
138.450000	-310.073896	-21.502198	79338.066455	17888.810782	246999.563445	63.062847	-310.893149	-22.058541	-1607.664914	-1977.533219	15782.281851	63.062847	
138.500000	-310.151083	-21.182898	79338.521592	17650.746322	246736.313160	61.358132	-310.918940	-21.746226	-1607.891055	-1950.457262	15789.743460	61.358132	
138.550000	-310.233597	-20.849133	79338.947569	17416.650475	246482.953138	59.657681	-310.946568	-21.418493	-1608.131426	-1922.442524	15797.058571	59.657681	
138.600000	-310.307929	-20.509713	79339.348713	17185.415835	246239.373495	58.001523	-310.968536	-21.086531	-1608.381442	-1894.214397	15803.731320	58.001523	
138.650000	-310.342102	-20.178293	79339.710190	16955.153022	246002.846871	56.495654	-310.962120	-20.767740	-1608.654812	-1866.902429	15808.237028	56.495654	
138.700000	-310.315228	-19.861983	79340.049442	16724.375062	245769.414592	55.205007	-310.909958	-20.468727	-1608.932389	-1840.909584	15809.548134	55.205007	
138.750000	-310.252541	-19.570334	79340.377528	16491.362324	245537.895936	54.186715	-310.829761	-20.197945	-1609.201792	-1816.762081	15808.929327	54.186715	
138.800000	-310.207084	-19.301395	79340.702072	16254.603235	245311.020850	53.477287	-310.762970	-19.951989	-1609.455217	-1794.187720	15809.145465	53.477287	
138.850000	-310.196519	-19.047062	79341.042641	16013.771953	245091.297579	53.033997	-310.726190	-19.718605	-1609.674115	-1772.345948	15811.315341	53.033997	
138.900000	-310.210740	-18.822080	79341.398992	15767.963562	244878.835151	52.842064	-310.713780	-19.511436	-1609.859645	-1752.143169	15815.046498	52.842064	
138.950000	-310.225625	-18.629568	79341.769170	15516.060526	244671.930434	52.874781	-310.705970	-19.332813	-1610.014329	-1733.711566	15819.027000	52.874781	
139.000000	-310.223326	-18.456795	79342.153632	15258.324302	244468.335094	53.016233	-310.685293	-19.167850	-1610.137954	-1716.051259	15822.131274	53.016233	
139.050000	-310.197246	-18.289043	79342.551924	14996.011647	244266.702776	53.123619	-310.643335	-19.000333	-1610.231468	-1698.096771	15823.816658	53.123619	
139.100000	-310.170283	-18.123968	79342.974185	14729.936933	244068.200161	53.125315	-310.598219	-18.828365	-1610.285392	-1679.738693	15825.313758	53.125315	
139.150000	-310.164059	-17.978328	79343.424581	14459.588011	243875.083101	53.043969	-310.570624	-18.671880	-1610.296219	-1662.314337	15827.978913	53.043969	
139.200000	-310.183258	-17.861888	79343.895541	14184.295211	243688.521994	52.887064	-310.567667	-18.541264	-1610.272061	-1646.516114	15832.239471	52.887064	
139.250000	-310.207421	-17.787758	79344.387527	13903.500983	243506.942834	52.651331	-310.573730	-18.449776	-1610.212334	-1633.234442	15837.077337	52.651331	
139.300000	-310.228285	-17.761361	79344.886327	13617.089562	243328.632995	52.330526	-310.580121	-18.402994	-1610.130970	-1622.851582	15841.905822	52.330526	
139.350000	-310.259885	-17.783285	79345.395792	13325.495146	243154.150043	51.919562	-310.594706	-18.402508	-1610.024414	-1615.484932	15847.259635	51.919562	
139.400000	-310.308696	-17.851809	79345.912553	13029.326220	242985.264508	51.405627	-310.620486	-18.447484	-1609.896829	-1611.092821	15853.294463	51.405627	
139.450000	-310.357081	-17.957638	79346.423056	12729.568771	242822.560696	50.733107	-310.643225	-18.527795	-1609.762446	-1609.016988	15858.992113	50.733107	
139.500000	-310.387566	-18.093360	79346.909036	12426.675214	242665.433998	49.891789	-310.650478	-18.637943	-1609.639624	-1608.896306	15863.470657	49.891789	
139.550000	-310.379869	-18.254257	79347.375663	12121.203948	242511.449169	48.891164	-310.626838	-18.776177	-1609.522225	-1610.620462	15865.770254	48.891164	
139.600000	-310.347029	-18.429571	79347.811946	11814.111910	242359.352337	47.735007	-310.582652	-18.932188	-1609.420171	-1613.515242	15866.597339	47.735007	
139.650000	-310.318693	-18.621396	79348.212440	11505.720219	242210.375767	46.475646	-310.541772	-19.109055	-1609.338466	-1617.797743	15867.529415	46.475646	
139.700000	-310.321688	-18.833835	79348.585099	11195.907028	242067.626770	45.184029	-310.526902	-19.311718	-1609.269314	-1623.797712	15870.062345	45.184029	
139.750000	-310.357289	-19.067775	79348.928952	10884.047035	241933.660373	43.956216	-310.540052	-19.543110	-1609.214211	-1631.695918	15874.276271	43.956216	
139.800000	-310.386627	-19.309534	79349.223443	10570.606546	241807.380052	42.812567	-310.548183	-19.788863	-1609.193688	-1640.532597	15877.893116	42.812567	
139.850000	-310.374141	-19.532776	79349.474424	10257.535679	241685.657583	41.673439	-310.519390	-20.018193	-1609.201351	-1648.270616	15878.855153	41.673439	
139.900000	-310.337890	-19.723963	79349.670513	9946.142096	241568.466693	40.517574	-310.467755	-20.217348	-1609.247993	-1654.008946	15878.081460	40.517574	
139.950000	-310.309067	-19.861821	79349.825789	9638.175622	241458.845153	39.302637	-310.420818	-20.364502	-1609.319716	-1656.304432	15877.407310	39.302637	
140.000000	-310.299109	-19.941827	79349.935613	9334.747956	241359.357538	38.025199	-310.391727	-20.455703	-1609.421570	-1654.914710	15877.643129	38.025199	
140.050000	-310.305520	-19.964718	79350.009811	9036.475385	241270.590764	36.681731	-310.381278	-20.490468	-1609.543433	-1649.820520	15878.851467	36.681731	
140.100000	-310.314176	-19.925163	79350.043360	8743.734227	241190.433700	35.259444	-310.377615	-20.462254	-1609.689537	-1640.587629	15880.259490	35.259444	
140.150000	-310.328095	-19.815901	79350.048944	8457.478566	241117.303717	33.717231	-310.381757	-20.363208	-1609.846268	-1626.703993	15882.008609	33.717231	
140.200000	-310.360678	-19.637740	79350.022648	8178.463017	241051.840995	32.039504	-310.404037	-20.194349	-1610.017392	-1608.256704	15884.764209	32.039504	
140.250000	-310.431945	-19.398699	79349.980899	7906.621140	240997.578522	30.253396	-310.463008	-19.963312	-1610.187442	-1585.759406	15889.739405	30.253396	
140.300000	-310.515488	-19.122005	79349.917568	7640.585502	240954.936379	28.428559	-310.535964	-19.695097	-1610.363297	-1560.873596	15895.356850	28.428559	
140.350000	-310.583679	-18.813269	79349.829577	7378.939361	240920.842139	26.610673	-310.597479	-19.396706	-1610.547591	-1534.037447	15899.952142	26.610673	
140.400000	-310.635421	-18.469158	79349.722516	7121.051530	240892.108764	24.817899	-310.645581	-19.065631	-1610.733667	-1505.063216	15903.477680	24.817899	
140.450000	-310.693448	-18.083198	79349.606690	6867.247358	240868.006125	23.041454	-310.701142	-18.693695	-1610.910514	-1473.405416	15907.394446	23.041454	
140.500000	-310.790640	-17.665148	79349.487170	6617.184587	240850.698888	21.316634	-310.795636	-18.289386	-1611.073230	-1439.633356	15913.792593	21.316634	
140.550000	-310.938565	-17.232459	79349.367312	6369.643764	240842.875273	19.684463	-310.940901	-17.868766	-1611.219353	-1404.809821	15923.414351	19.684463	
140.600000	-311.114430	-16.798690	79349.252641	6123.148687	240844.039629	18.156523	-311.115083	-17.444581	-1611.343836	-1369.766441	15934.806841	18.156523	
140.650000	-311.281999	-16.363256	79349.132276	5877.254501	240850.835785	16.684842	-311.282057	-17.014720	-1611.457466	-1334.355413	15945.572173	16.684842	
140.700000	-311.426538	-15.922874	79348.996846	5632.583169	240860.788212	15.193773	-311.426485	-16.574473	-1611.569163	-1298.277372	15954.708781	15.193773	
140.750000	-311.543695	-15.478400	79348.850918	5389.814165	240872.919511	13.620558	-311.543232	-16.124279	-1611.674344	-1261.579126	15961.906853	13.620558	
140.800000	-311.645541	-15.040038	79348.694282	5148.610083	240887.884877	11.942821	-311.644281	-15.675354	-1611.773256	-1225.012611	15967.967874	11.942821	
140.850000	-311.745510	-14.624114	79348.531133	4907.385720	240906.294811	10.193792	-311.743213	-15.246510	-1611.861750	-1189.813005	15973.812620	10.193792	
140.900000	-311.843870	-14.247895	79348.346541	4664.411003	240927.221024	8.421782	-311.840658	-14.856992	-1611.954464	-1157.245611	15979.463155	8.421782	
140.950000	-311.935344	-13.918991	79348.151392	4419.072179	240949.137224	6.621300	-311.931446	-14.512894	-1612.040088	-1127.713358	15984.648397	6.621300	
141.000000	-312.012054	-13.643279	79347.943986	4171.045532	240970.948313	4.785754	-312.007423	-14.218945	-1612.120371	-1101.532968	15988.841495	4.785754	
141.050000	-312.070033	-13.425240	79347.722810	3920.303151	240992.836028	2.888933	-312.064186	-13.978492	-1612.197654	-1078.934631	15991.742710	2.888933	
141.100000	-312.100938	-13.272573	79347.492681	3666.758910	241015.377949	0.899699	-312.093215	-13.799185	-1612.268359	-1060.437593	15992.777366	0.899699	
141.150000	-312.099070	-13.183711	79347.238521	3410.721647	241038.889005	-1.233538	-312.088954	-13.679808	-1612.348791	-1045.969632	15991.519689	-1.233538	
141.200000	-312.075010	-13.171489	79346.975738	3151.323759	241064.559780	-3.438690	-312.061703	-13.640358	-1612.424295	-1036.856286	15988.691216	-3.438690	
141.250000	-312.046126	-13.216508	79346.696501	2889.245483	241094.607649	-5.698636	-312.028202	-13.663700	-1612.503412	-1031.947172	15985.351248	-5.698636	
141.300000	-312.013684	-13.315675	79346.403052	2624.819926	241130.264703	-7.956536	-311.989813	-13.747585	-1612.584381	-1031.095510	15981.570683	-7.956536	
141.350000	-311.971891	-13.477312	79346.083916	2357.364157	241171.334995	-10.140897	-311.941601	-13.898614	-1612.678431	-1034.734770	15976.990363	-10.140897	
141.400000	-311.915157	-13.701825	79345.759405	2085.466124	241216.789592	-12.185300	-311.878807	-14.115130	-1612.764864	-1042.717161	15971.376472	-12.185300	
141.450000	-311.854675	-13.997759	79345.424309	1807.865127	241266.779237	-14.024000	-311.811773	-14.407449	-1612.848201	-1055.709194	15965.414666	-14.024000	
141.500000	-311.806405	-14.338267	79345.076033	1525.678163	241322.946593	-15.691300	-311.754533	-14.747421	-1612.930721	-1071.825814	15960.010549	-15.691300	
141.550000	-311.770906	-14.712829	79344.713150	1239.941420	241386.874638	-17.174527	-311.707255	-15.125633	-1613.013673	-1090.446566	15955.127862	-17.174527	
141.600000	-311.742484	-15.088225	79344.335491	952.976964	241459.099897	-18.570354	-311.665528	-15.505910	-1613.096856	-1109.169630	15950.457428	-18.570354	
141.650000	-311.713925	-15.443575	79343.936548	665.838274	241538.723008	-19.927815	-311.623949	-15.867787	-1613.185943	-1126.624596	15945.624009	-19.927815	
141.700000	-311.693075	-15.754994	79343.523010	379.482910	241625.449724	-21.301426	-311.590124	-16.186763	-1613.273436	-1141.168565	15941.169214	-21.301426	
141.750000	-311.699269	-16.021163	79343.102748	94.260114	241720.610590	-22.693673	-311.581030	-16.461680	-1613.351222	-1152.730413	15938.230338	-22.693673	
141.800000	-311.746009	-16.246348	79342.679617	-189.647333	241826.110377	-24.095572	-311.608736	-16.696038	-1613.415719	-1161.553190	15937.581787	-24.095572	
141.850000	-311.840954	-16.426243	79342.261025	-471.665477	241943.652762	-25.529118	-311.680369	-16.883926	-1613.460245	-1167.251823	15939.680671	-25.529118	
141.900000	-311.973833	-16.563763	79341.838868	-751.319208	242073.537176	-27.016790	-311.787212	-17.028132	-1613.493545	-1170.029127	15943.895453	-27.016790	
141.950000	-312.126319	-16.657051	79341.416027	-1028.436694	242214.466065	-28.553663	-311.912992	-17.128393	-1613.513196	-1169.870490	15949.156208	-28.553663	
142.000000	-312.299525	-16.697517	79340.983762	-1302.250647	242366.150006	-30.166090	-312.057410	-17.176160	-1613.528217	-1166.215837	15955.419187	-30.166090	
142.050000	-312.491537	-16.686083	79340.541141	-1572.835665	242528.707072	-31.826316	-312.218760	-17.174722	-1613.539495	-1159.283958	15962.559152	-31.826316	
142.100000	-312.685952	-16.598995	79340.084085	-1839.144913	242700.558406	-33.587319	-312.385304	-17.097981	-1613.551014	-1147.333244	15969.799135	-33.587319	
142.150000	-312.875088	-16.443722	79339.611179	-2100.872553	242879.379561	-35.435795	-312.553039	-16.953899	-1613.563192	-1130.914578	15976.918600	-35.435795	
142.200000	-313.057742	-16.230975	79339.113301	-2358.286543	243062.625185	-37.331743	-312.721838	-16.751943	-1613.583968	-1110.668163	15983.941835	-37.331743	
142.250000	-313.254508	-15.984655	79338.600589	-2612.668164	243249.760370	-39.207825	-312.906311	-16.515367	-1613.602259	-1088.144688	15991.911166	-39.207825	
142.300000	-313.489561	-15.716159	79338.064521	-2864.780751	243442.637089	-41.054450	-313.122434	-16.255411	-1613.626630	-1064.090563	16001.840740	-41.054450	
142.350000	-313.760133	-15.414525	79337.502298	-3114.229249	243643.322182	-42.901084	-313.364566	-15.961605	-1613.660878	-1037.804738	16013.289666	-42.901084	
142.400000	-314.032003	-15.072303	79336.915985	-3359.945164	243851.532841	-44.778017	-313.603326	-15.627061	-1613.703742	-1008.846060	16024.283554	-44.778017	
142.450000	-314.263611	-14.688355	79336.279583	-3601.297637	244064.664776	-46.697252	-313.804412	-15.250246	-1613.781282	-977.126190	16032.481144	-46.697252	
142.500000	-314.433835	-14.271651	79335.595775	-3838.930270	244280.096925	-48.628350	-313.950836	-14.840292	-1613.890391	-943.250019	16036.804940	-48.628350	
142.550000	-314.549639	-13.827415	79334.867307	-4073.368436	244496.279397	-50.584144	-314.048799	-14.399815	-1614.028014	-907.389218	16037.724632	-50.584144	
142.600000	-314.653736	-13.374045	79334.107497	-4305.392602	244715.093315	-52.561029	-314.133857	-13.945985	-1614.181095	-870.697017	16037.647285	-52.561029	
142.650000	-314.774213	-12.923615	79333.321247	-4535.197322	244938.953031	-54.575126	-314.230407	-13.489522	-1614.345778	-833.903100	16038.186993	-54.575126	
142.700000	-314.909036	-12.486191	79332.514870	-4762.375537	245168.801282	-56.656425	-314.337544	-13.040532	-1614.517052	-797.707022	16039.279480	-56.656425	
142.750000	-315.029256	-12.074215	79331.685066	-4986.878007	245403.208874	-58.798161	-314.430041	-12.614523	-1614.699121	-763.160166	16039.239518	-58.798161	
142.800000	-315.089351	-11.675959	79330.825019	-5207.870258	245638.603289	-61.060828	-314.469012	-12.198072	-1614.899538	-729.374841	16035.501903	-61.060828	
142.850000	-315.083499	-11.310156	79329.936917	-5425.772098	245872.994640	-63.433688	-314.446746	-11.812444	-1615.116407	-697.782467	16027.603364	-63.433688	
142.900000	-315.049292	-10.978012	79329.025096	-5641.113037	246108.293367	-65.904009	-314.391435	-11.460213	-1615.345937	-668.541502	16017.427018	-65.904009	
142.950000	-315.030998	-10.702253	79328.102390	-5855.791557	246349.004959	-68.336261	-314.340780	-11.169377	-1615.576092	-643.497093	16007.459251	-68.336261	
143.000000	-315.024560	-10.489279	79327.179295	-6070.524077	246596.765514	-70.653152	-314.298332	-10.945611	-1615.796701	-623.015887	15997.931905	-70.653152	
143.050000	-315.012329	-10.362495	79326.247573	-6286.778056	246850.376542	-72.746159	-314.256357	-10.811624	-1616.015195	-608.600869	15988.322720	-72.746159	
143.100000	-314.966259	-10.326689	79325.313382	-6505.870658	247106.000719	-74.564949	-314.195480	-10.770051	-1616.223885	-600.396768	15977.431677	-74.564949	
143.150000	-314.908143	-10.377768	79324.376393	-6728.771523	247362.302379	-76.094496	-314.127954	-10.817661	-1616.421843	-598.152652	15966.125058	-76.094496	
143.200000	-314.872049	-10.490711	79323.451422	-6954.669567	247621.274263	-77.395975	-314.074455	-10.928957	-1616.593996	-600.151968	15955.805322	-77.395975	
143.250000	-314.877293	-10.646685	79322.536064	-7182.390412	247886.096021	-78.513266	-314.049793	-11.084956	-1616.743260	-605.128284	15947.390794	-78.513266	
143.300000	-314.905790	-10.825873	79321.629042	-7410.545861	248157.534993	-79.517318	-314.045461	-11.263634	-1616.871405	-611.617752	15940.271495	-79.517318	
143.350000	-314.943209	-11.023525	79320.740014	-7638.966377	248434.618246	-80.440922	-314.054843	-11.460132	-1616.968774	-619.292394	15934.043338	-80.440922	
143.400000	-315.001109	-11.235852	79319.866233	-7867.933334	248717.093496	-81.310871	-314.085799	-11.670609	-1617.038020	-627.883724	15929.233706	-81.310871	
143.450000	-315.108381	-11.468486	79319.015079	-8098.172073	249007.205147	-82.098705	-314.156534	-11.902126	-1617.072360	-637.853045	15927.044424	-82.098705	
