Time	TwHtMLxt  N_0	TwHtMLxt  N_1	TwHtMLxt  N_2	TwHtMLxt  N_3	TwHtMLxt  N_4	TwHtMLxt  N_5	TwHtMLxt  N_7	TwHtMLxt  N_8	TwHtMLxt  N_9	TwHtMLxt  N_10	TwHtMLyt  N_0	TwHtMLyt  N_1	TwHtMLyt  N_2	TwHtMLyt  N_3	TwHtMLyt  N_4	TwHtMLyt  N_5	TwHtMLyt  N_7	TwHtMLyt  N_8	TwHtMLyt  N_9	TwHtMLyt  N_10	TwHtMLzt  N_0	TwHtMLzt  N_1	TwHtMLzt  N_2	TwHtMLzt  N_3	TwHtMLzt  N_4	TwHtMLzt  N_5	TwHtMLzt  N_7	TwHtMLzt  N_8	TwHtMLzt  N_9	TwHtMLzt  N_10	TwHtFLxt  N_0	TwHtFLxt  N_1	TwHtFLxt  N_2	TwHtFLxt  N_3	TwHtFLxt  N_4	TwHtFLxt  N_5	TwHtFLxt  N_7	TwHtFLxt  N_8	TwHtFLxt  N_9	TwHtFLxt  N_10	TwHtFLyt  N_0	TwHtFLyt  N_1	TwHtFLyt  N_2	TwHtFLyt  N_3	TwHtFLyt  N_4	TwHtFLyt  N_5	TwHtFLyt  N_7	TwHtFLyt  N_8	TwHtFLyt  N_9	TwHtFLyt  N_10	TwHtFLzt  N_0	TwHtFLzt  N_1	TwHtFLzt  N_2	TwHtFLzt  N_3	TwHtFLzt  N_4	TwHtFLzt  N_5	TwHtFLzt  N_7	TwHtFLzt  N_8	TwHtFLzt  N_9	TwHtFLzt  N_10	
(s)	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-2543.430420	-2442.377197	-2099.786865	-1781.245361	-1485.916016	-1212.946411	-730.675476	-519.668274	-327.608307	-116.459656	
145.950000	-679.131470	-138.869446	394.888733	920.312622	1436.021973	1940.499634	2910.302734	3373.852539	3823.015625	4259.685059	56723.417969	50563.562500	44469.781250	38447.660156	32492.382812	26600.251953	14996.659180	9284.027344	3632.160889	-1962.498291	2066.189941	2067.118652	2067.452393	2067.174072	2066.363770	2065.228760	2063.301514	2063.170898	2063.779541	2064.811035	804.403931	804.448914	793.943115	784.212708	775.129822	766.552490	750.262939	742.188721	733.910706	722.945190	70.615685	70.482567	69.513420	68.406898	67.116203	65.622849	62.109974	60.208027	58.334084	56.308617	-6009.633789	-5908.024414	-5565.008301	-5246.039551	-4950.290039	-4676.917480	-4193.946777	-3982.677246	-3790.443604	-3579.270264	
146.000000	-507.995972	18.704651	538.765137	1049.871948	1550.016846	2037.083496	2965.063965	3404.196045	3827.141357	4236.541992	55774.066406	49748.828125	43793.046875	37911.085938	32095.931641	26341.527344	14998.323242	9405.900391	3867.252930	-1619.985718	1820.137573	1821.129639	1821.535645	1821.333252	1820.597290	1819.526367	1817.653320	1817.500854	1818.059082	1819.032471	787.512451	787.311951	776.201538	766.044434	756.813965	748.412476	733.359924	726.200317	718.893555	709.008667	68.827599	68.710312	67.763474	66.620697	65.208786	63.504364	59.377380	57.147190	54.992073	52.771477	-6007.104004	-5905.515625	-5562.520508	-5243.572754	-4947.845215	-4674.493652	-4191.556641	-3980.298584	-3788.072510	-3576.900635	
146.050000	-376.374939	139.571533	648.654358	1148.462646	1636.893555	2111.752686	3013.719238	3439.112061	3847.954590	4243.027832	55186.902344	49192.960938	43272.480469	37431.574219	31665.042969	25968.458984	14770.806641	9264.339844	3817.071045	-1577.013306	1346.715820	1347.683228	1348.083740	1347.898193	1347.197998	1346.176392	1344.400757	1344.271851	1344.827148	1345.778687	783.846558	783.518982	771.974854	761.204224	751.100647	741.564514	723.805115	715.378784	707.109558	696.844421	67.410400	67.283020	66.312927	65.136398	63.677971	61.915203	57.653500	55.360378	53.155170	50.904259	-6004.746094	-5903.168945	-5560.185059	-5241.249023	-4945.534668	-4672.197754	-4189.293945	-3978.052002	-3785.839111	-3574.677002	
146.100000	-176.267883	313.715149	796.452026	1270.135498	1733.521484	2185.260498	3048.973389	3459.389648	3855.403809	4238.855957	54624.542969	48658.300781	42769.507812	36965.781250	31243.427734	25599.322266	14533.912109	9106.101562	3743.411865	-1563.067017	1211.427979	1212.376099	1212.774170	1212.604736	1211.938477	1210.963501	1209.282593	1209.178589	1209.734741	1210.668823	780.660889	780.187439	768.185120	756.814087	745.901733	735.343323	715.154419	705.554016	696.327576	685.475403	64.122665	63.942329	62.866577	61.661186	60.289803	58.739723	55.186054	53.290958	51.431572	49.419163	-6002.490723	-5900.925781	-5557.948242	-5239.020020	-4943.315430	-4669.987793	-4187.106445	-3975.875977	-3783.672607	-3572.515869	
146.150000	59.820618	515.920776	964.185608	1403.402222	1833.196533	2253.080322	3060.610596	3446.936523	3820.985840	4183.719238	53600.140625	47732.636719	41946.613281	36249.839844	30638.283203	25108.355469	14278.820312	8971.027344	3728.442139	-1458.693115	1306.661743	1307.599121	1308.004028	1307.858765	1307.231689	1306.304688	1304.703491	1304.609863	1305.150757	1306.055420	768.389954	767.701477	755.125793	743.199707	731.766113	720.738220	699.844849	690.049011	680.754395	670.036987	59.860710	59.618324	58.407524	57.145077	55.833366	54.469669	51.578308	50.064690	48.540859	46.766911	-5999.784668	-5898.237793	-5555.275391	-5236.361816	-4940.669922	-4667.357422	-4184.501465	-3973.279541	-3781.082764	-3569.927246	
146.200000	229.173035	651.583679	1065.592896	1470.583740	1867.051025	2255.351562	3007.159180	3369.500732	3721.537354	4063.321777	51955.503906	46262.453125	40654.847656	35139.148438	29709.011719	24358.382812	13872.622070	8726.687500	3638.901367	-1399.313232	1505.950195	1506.848022	1507.228271	1507.073364	1506.450073	1505.534180	1503.944824	1503.836792	1504.347778	1505.219238	746.427368	745.458618	732.197693	719.775940	708.142395	697.256531	677.583862	668.711609	660.400574	650.768799	55.631313	55.328899	53.984798	52.667522	51.417728	50.241688	48.006859	46.864613	45.659790	44.092789	-5999.403320	-5897.882812	-5554.943359	-5236.053711	-4940.385742	-4667.094727	-4184.273438	-3973.062988	-3780.871582	-3569.715576	
146.250000	403.963562	814.519897	1216.273193	1609.248779	1994.843506	2374.271973	3116.365967	3477.799072	3830.720459	4174.121582	51196.492188	45602.062500	40096.574219	34684.101562	29354.408203	24097.388672	13765.153320	8675.618164	3630.864258	-1374.937256	1772.965942	1773.908936	1774.328247	1774.204956	1773.604858	1772.704346	1771.129761	1771.028809	1771.551880	1772.439087	734.255066	732.976624	718.990417	706.165222	694.627380	684.407715	667.568726	660.563904	654.142822	646.475769	54.207943	53.852737	52.391853	51.041584	49.881721	48.925613	47.404907	46.645874	45.751495	44.339672	-6002.330078	-5900.832520	-5557.921875	-5239.061523	-4943.421875	-4670.155273	-4187.369629	-3976.170654	-3783.986084	-3572.833252	
146.300000	406.697510	844.180786	1272.457520	1691.110840	2100.986816	2502.744629	3282.120605	3658.331299	4023.799316	4378.170410	50518.316406	44996.945312	39566.921875	34228.750000	28967.060547	23766.365234	13495.214844	8406.750977	3344.667236	-1692.347412	1925.570068	1926.530762	1926.959106	1926.835083	1926.225342	1925.310059	1923.721680	1923.641357	1924.208374	1925.150635	725.298157	723.725952	709.085205	696.042175	684.962952	675.964905	663.507935	659.212830	655.440857	650.372742	57.718555	57.365540	55.877262	54.451775	53.142895	51.956600	49.787823	48.671623	47.450226	45.753006	-6006.827637	-5905.352051	-5562.484375	-5243.665039	-4948.063477	-4674.832520	-4192.105469	-3980.928223	-3788.760254	-3577.620605	
146.350000	411.133057	888.106934	1355.168945	1809.768799	2249.966797	2673.728271	3465.452393	3831.925781	4179.443359	4511.093750	50168.945312	44665.300781	39254.941406	33939.218750	28703.556641	23532.951172	13333.503906	8284.396484	3261.180176	-1739.773926	2335.223877	2336.222656	2336.679688	2336.571777	2335.963379	2335.035156	2333.385498	2333.267822	2333.802979	2334.723389	723.199036	721.579895	706.715027	693.355957	681.840759	672.302612	658.709290	654.017639	650.116394	645.516418	62.815331	62.532742	61.120228	59.518253	57.654652	55.507915	50.536587	47.912968	45.390842	42.771996	-6013.198730	-5911.736816	-5568.910156	-5250.132324	-4954.571777	-4681.382324	-4198.736328	-3987.598145	-3795.465088	-3584.358643	
146.400000	429.187500	927.392822	1414.740479	1886.402588	2337.493408	2763.159180	3524.984619	3859.852539	4167.448730	4454.637695	49626.492188	44088.472656	38646.257812	33308.058594	28068.125000	22919.957031	12865.704102	7938.506348	3061.145508	-1781.956421	2484.268311	2485.194336	2485.594482	2485.448242	2484.822021	2483.889648	2482.242920	2482.107666	2482.603760	2483.475098	727.559937	726.159119	711.509155	697.552795	684.234314	671.607422	649.101624	639.695740	631.839661	624.837280	65.551865	65.329834	63.975319	62.162163	59.685780	56.498528	48.538013	44.331856	40.469322	36.962379	-6016.227539	-5914.772949	-5571.978027	-5253.231445	-4957.704590	-4684.552734	-4201.993652	-3990.900879	-3798.813232	-3587.752686	
146.450000	626.210938	1096.086670	1554.456421	1997.260986	2420.731689	2821.143066	3542.801758	3863.290771	4159.820312	4438.218262	49329.574219	43756.582031	38281.378906	32915.558594	27657.746094	22505.689453	12495.977539	7617.152344	2801.488037	-1972.415283	2416.780273	2417.576172	2417.875732	2417.665039	2417.010010	2416.084961	2414.524170	2414.439453	2414.973145	2415.861572	732.112000	730.775513	716.134644	701.792114	687.494568	673.252136	646.131836	634.258362	624.276794	615.805237	62.003166	61.700226	60.189152	58.317383	55.930847	52.997185	45.935799	42.264503	38.898731	35.820972	-6017.223633	-5915.775391	-5573.000000	-5254.272461	-4958.764160	-4685.631348	-4203.114258	-3992.043701	-3799.977539	-3588.939453	
146.500000	1040.636230	1420.291504	1788.176025	2143.570312	2487.245361	2819.917725	3453.816162	3755.009521	4045.312012	4325.406250	48349.742188	42922.429688	37593.753906	32371.419922	27248.708984	22218.261719	12399.014648	7589.381836	2830.720215	-1891.526611	2175.069580	2175.818115	2176.082275	2175.846436	2175.176514	2174.244873	2172.677490	2172.587158	2173.111816	2173.991943	713.649170	712.064209	696.964172	682.651672	669.108765	656.393677	633.982178	624.632507	616.735107	609.379028	50.553902	50.063156	48.229298	46.441509	44.750759	43.174416	40.308891	38.960884	37.638779	36.090569	-6015.870605	-5914.441406	-5571.684082	-5252.974121	-4957.479492	-4684.356934	-4201.845215	-3990.771729	-3798.700439	-3587.656006	
146.550000	1374.010254	1698.853271	2011.478271	2312.919922	2606.401367	2895.080078	3466.313477	3749.644287	4029.655273	4304.493652	47609.183594	42330.273438	37150.085938	32070.097656	27075.193359	22149.898438	12453.077148	7660.822754	2898.107666	-1838.926514	2370.154785	2370.925049	2371.207520	2370.983154	2370.315430	2369.375488	2367.770996	2367.664795	2368.185059	2369.073486	694.875244	692.977417	677.324463	663.223694	651.031921	640.888794	626.271790	621.125793	616.777588	611.586792	43.644291	43.041954	40.992424	39.202911	37.837223	36.944328	36.279854	36.190342	36.012901	35.416401	-6017.226562	-5915.812988	-5573.075684	-5254.382812	-4958.902832	-4685.789551	-4203.279297	-3992.199219	-3800.117920	-3589.061768	
146.600000	1647.427368	1970.770752	2281.006592	2577.587158	2861.762939	3134.868408	3652.329834	3898.181152	4136.056641	4366.927246	47793.492188	42517.195312	37339.644531	32261.128906	27264.949219	22334.052734	12609.268555	7794.695312	3005.626709	-1759.726562	2326.315674	2327.199219	2327.582031	2327.439209	2326.830078	2325.924805	2324.329346	2324.210938	2324.720947	2325.605957	694.617920	692.676331	676.909424	662.840149	650.898438	641.240051	628.101562	623.753174	620.076355	615.290100	43.465149	42.897675	40.852287	38.878689	37.055614	35.421783	32.720284	31.606607	30.620352	29.644051	-6018.327148	-5916.916016	-5574.187500	-5255.504883	-4960.034180	-4686.928711	-4204.432129	-3993.357178	-3801.280273	-3590.230469	
146.650000	1799.671875	2139.045898	2464.325439	2772.168945	3060.236572	3326.488281	3790.370361	3990.210205	4173.069824	4344.685059	48853.164062	43441.738281	38128.976562	32919.343750	27801.724609	22764.531250	12886.479492	8025.426758	3205.294678	-1582.553711	1730.759644	1731.677246	1732.083130	1731.950928	1731.338135	1730.412231	1728.726929	1728.546143	1728.990479	1729.821655	711.815063	710.104065	694.697083	680.481506	667.637024	656.260010	637.874084	630.651733	624.490295	618.022644	45.445892	44.965210	43.014984	40.801678	38.246948	35.364326	29.107235	26.153339	23.664371	21.847652	-6017.898926	-5916.477051	-5573.755859	-5255.079102	-4959.616699	-4686.520508	-4204.055664	-3993.000000	-3800.944336	-3589.919189	
146.700000	1837.210205	2169.325684	2486.624756	2785.335693	3062.662354	3316.201172	3748.608154	3930.505371	4095.114990	4249.188477	48785.335938	43306.691406	37926.000000	32651.947266	27479.179688	22401.835938	12503.744141	7664.135742	2882.395508	-1856.705933	1706.547363	1707.326172	1707.623535	1707.417358	1706.767090	1705.837769	1704.216553	1704.077271	1704.552246	1705.397217	720.186279	718.735352	703.786377	689.515930	675.842834	662.794006	639.128601	628.933044	620.121338	611.651245	44.564373	44.062435	42.047958	39.720985	36.984470	33.855804	27.029099	23.844582	21.231716	19.516836	-6019.919434	-5918.492676	-5575.785645	-5257.120605	-4961.670410	-4688.590332	-4206.160645	-3995.128906	-3803.097656	-3592.101074	
146.750000	2239.136475	2512.185791	2769.944580	3010.836670	3235.085938	3443.275146	3816.170898	3984.689209	4144.908691	4300.341309	50006.828125	44393.011719	38875.839844	33464.695312	28155.294922	22942.923828	12783.055664	7817.444336	2912.678223	-1947.375244	1716.015137	1716.814697	1717.134155	1716.951050	1716.325439	1715.423584	1713.873169	1713.775146	1714.290527	1715.166870	737.427795	736.087463	721.386719	707.272888	693.612976	680.415466	656.042847	645.385498	636.126526	627.250183	37.121906	36.480648	34.212460	31.901651	29.586508	27.319368	23.221188	21.574736	20.339333	19.714077	-6019.636719	-5918.196777	-5575.483887	-5256.814453	-4961.356934	-4688.269531	-4205.829590	-3994.793701	-3802.761719	-3591.770508	
146.800000	2690.468018	2897.294922	3088.511230	3264.884766	3429.847168	3587.107178	3891.337646	4042.619873	4194.649902	4347.335449	51202.605469	45513.093750	39918.593750	34426.289062	29029.265625	23720.236328	13334.255859	8239.814453	3198.746826	-1801.161987	1751.783936	1752.707642	1753.132202	1753.030273	1752.460693	1751.593140	1750.067627	1749.977173	1750.504761	1751.396729	747.117249	745.764465	731.118958	717.311218	704.326050	692.191345	670.741638	661.590271	653.572021	645.403320	28.753563	27.977631	25.461864	23.191933	21.349400	20.020687	18.839602	18.808077	18.988842	19.408651	-6018.837402	-5917.386719	-5574.662598	-5255.979004	-4960.507812	-4687.403320	-4204.924316	-3993.870605	-3801.822998	-3590.821045	
146.850000	2693.213379	2895.195557	3081.193359	3251.775879	3410.167480	3559.901367	3845.949463	3986.773193	4127.802246	4269.332520	51180.792969	45525.449219	39963.621094	34500.785156	29127.962891	23836.048828	13459.592773	8358.864258	3307.261475	-1704.026978	1953.628174	1954.561523	1954.992188	1954.891479	1954.319336	1953.445312	1951.905518	1951.813965	1952.348755	1953.254517	742.639404	741.293701	726.725159	713.193665	700.771362	689.492493	670.292664	662.225769	655.012451	647.051941	28.182137	27.400682	24.846766	22.517338	20.585613	19.138245	17.670841	17.505394	17.584896	17.964535	-6017.797852	-5916.342773	-5573.611328	-5254.917480	-4959.435547	-4686.317383	-4203.810547	-3992.739990	-3800.677734	-3589.663086	
146.900000	2688.894531	2914.945312	3124.652100	3316.568359	3491.260986	3649.695312	3923.978516	4044.241455	4157.169922	4266.269531	52002.277344	46300.781250	40690.996094	35177.312500	29749.548828	24397.648438	13885.812500	8711.992188	3586.956787	-1495.246216	1852.041016	1853.054565	1853.553955	1853.509521	1852.976807	1852.125732	1850.596436	1850.503662	1851.040527	1851.955444	748.455933	747.161133	732.755005	719.516296	707.565430	696.926086	679.198792	671.711426	664.775452	656.417297	31.213150	30.517401	28.083357	25.631699	23.217449	20.902073	16.861343	15.306903	14.190386	13.731816	-6013.498047	-5912.030762	-5569.278809	-5250.567383	-4955.064941	-4681.927734	-4199.377930	-3988.288086	-3796.207764	-3585.178467	
146.950000	2419.622070	2675.878906	2915.797852	3136.833984	3338.064941	3519.003174	3822.356934	3948.897949	4063.632324	4171.728027	52376.593750	46641.980469	40996.941406	35445.777344	29978.576172	24585.796875	13991.443359	8778.567383	3618.143555	-1494.616455	1830.369385	1831.281738	1831.688721	1831.561646	1830.958374	1830.049072	1828.442017	1828.329956	1828.859131	1829.776245	752.490662	751.322693	737.222473	724.287903	712.622192	702.221619	684.678101	677.046448	669.751526	660.546265	35.048172	34.408257	32.070023	29.581135	26.929924	24.161367	18.726479	16.396545	14.590466	13.593135	-6010.646973	-5909.166992	-5566.402832	-5247.678223	-4952.163086	-4679.013672	-4196.440430	-3985.340332	-3793.252686	-3582.219727	
147.000000	2387.784424	2635.115723	2866.673828	3081.387939	3280.216064	3464.419922	3795.105957	3945.158691	4087.803955	4225.617676	53186.894531	47331.292969	41563.113281	35888.867188	30301.919922	24796.117188	14006.831055	8714.755859	3486.893066	-1684.129395	1941.219727	1942.176270	1942.616699	1942.514160	1941.929810	1941.041016	1939.504517	1939.447388	1940.037354	1941.006348	767.740967	766.809753	753.201172	740.485107	728.613770	717.524841	697.350525	688.042358	679.074341	668.158752	33.926544	33.242180	30.859379	28.502924	26.243191	24.136662	20.566448	19.186646	18.138521	17.515009	-6009.287109	-5907.787109	-5565.006836	-5246.265137	-4950.735352	-4677.571289	-4194.979980	-3983.876221	-3791.789795	-3580.764160	
147.050000	2307.783203	2555.650146	2788.479492	3006.682861	3213.086670	3410.665039	3788.991455	3972.526123	4152.735352	4329.497559	54679.800781	48664.847656	42734.847656	36897.421875	31147.824219	25482.000000	14387.953125	8953.721680	3591.228027	-1707.745483	2036.131348	2037.185181	2037.681885	2037.594482	2036.988403	2036.053711	2034.423218	2034.351562	2034.956909	2035.959473	787.945190	787.214111	774.058716	761.646606	749.840576	738.534790	717.119446	706.893555	696.917542	684.778503	34.008621	33.291504	30.884235	28.681328	26.834023	25.407928	23.717180	23.275681	22.956053	22.638237	-6010.286133	-5908.764648	-5565.972656	-5247.218262	-4951.673828	-4678.497559	-4195.885254	-3984.777344	-3792.689697	-3581.669678	
147.100000	1949.017090	2246.994873	2530.369141	2798.411133	3052.332031	3293.481689	3742.458008	3952.354248	4153.720215	4348.032227	55162.449219	49123.339844	43166.105469	37296.906250	31509.412109	25798.335938	14590.527344	9090.105469	3658.797852	-1708.173828	2566.388184	2567.470459	2567.970459	2567.858154	2567.202637	2566.199951	2564.427734	2564.311523	2564.902832	2565.916992	790.794312	790.166016	777.326904	765.390686	754.285828	743.900452	724.633057	715.339355	705.968079	693.752869	40.417370	39.786713	37.537487	35.352272	33.307766	31.446882	28.318970	27.037632	25.936977	24.930647	-6013.994141	-5912.466797	-5569.683594	-5250.935547	-4955.396973	-4682.222656	-4199.614258	-3988.506836	-3796.420654	-3585.406006	
147.150000	1558.031738	1929.888916	2287.450928	2627.742432	2948.900146	3249.261719	3784.757324	4021.471924	4240.956055	4448.174316	56193.042969	50050.691406	43987.156250	38007.691406	32105.261719	26273.988281	14810.453125	9176.434570	3610.223389	-1890.707886	3006.701172	3007.782227	3008.270996	3008.136230	3007.448730	3006.407959	3004.577881	3004.463867	3005.082764	3006.137207	803.801147	803.309570	790.835754	779.347717	768.805969	759.088562	741.243774	732.523071	723.492737	711.156433	49.836811	49.339340	47.326805	45.103146	42.605362	39.842163	33.902973	31.062134	28.591280	26.567757	-6018.230469	-5916.689941	-5573.912109	-5255.169434	-4959.633301	-4686.463379	-4203.861328	-3992.757080	-3800.675781	-3589.670166	
147.200000	1342.661499	1739.081055	2121.760010	2487.647705	2834.678711	3160.943604	3747.316895	4008.562500	4251.753906	4481.864258	57390.445312	51095.039062	44876.277344	38742.363281	32690.474609	26718.964844	15014.464844	9281.263672	3627.664307	-1953.241577	3395.051025	3396.160645	3396.659912	3396.516357	3395.803711	3394.727539	3392.826416	3392.688965	3393.295166	3394.344971	823.132080	822.917847	811.003479	799.703247	788.786560	778.075806	756.784058	746.047302	735.185913	721.418091	52.984177	52.520546	50.595192	48.446808	45.999489	43.253983	37.242893	34.317699	31.738260	29.554825	-6021.470215	-5919.911621	-5577.137695	-5258.396484	-4962.863281	-4689.698242	-4207.115234	-3996.026367	-3803.963623	-3592.982422	
147.250000	1096.913818	1501.081299	1892.181885	2268.603760	2630.108398	2976.498291	3624.000977	3925.954102	4214.757812	4492.996582	57982.625000	51580.546875	45253.148438	39010.363281	32851.917969	26778.677734	14891.603516	9077.902344	3348.975586	-2304.949951	3751.585205	3752.654053	3753.101074	3752.898682	3752.125488	3750.997314	3749.046143	3748.920898	3749.559814	3750.645264	836.568542	836.557129	825.073730	813.974670	802.915771	791.690918	768.537598	756.745239	744.993591	730.735718	54.029400	53.530266	51.578362	49.575474	47.523064	45.433807	41.272774	39.309166	37.527214	35.830032	-6025.057617	-5923.490234	-5580.733398	-5262.005371	-4966.485840	-4693.333496	-4210.780273	-3999.709229	-3807.666016	-3596.709961	
147.300000	954.647156	1376.735718	1786.246704	2181.740723	2563.140869	2930.395020	3622.790527	3948.677490	4262.181641	4565.614746	58895.285156	52387.699219	45953.640625	39603.910156	33339.519531	27162.484375	15076.418945	9166.670898	3342.073730	-2409.077881	4000.948486	4002.075439	4002.566406	4002.395752	4001.642334	4000.527100	3998.609375	3998.515137	3999.194580	4000.316650	849.985291	850.089172	838.852844	827.878967	816.765991	805.302551	781.329895	769.149719	757.180908	743.135498	56.324322	55.845955	53.950603	52.021355	50.065186	48.094387	44.208897	42.378784	40.708996	39.093262	-6028.361816	-5926.784668	-5584.032715	-5265.310547	-4969.793457	-4696.644043	-4214.096680	-4003.029541	-3810.992188	-3600.045654	
147.350000	859.569397	1301.624146	1731.500000	2146.507812	2544.867432	2924.915527	3626.660400	3949.322510	4256.020508	4551.169922	59579.984375	53035.191406	46563.359375	40173.972656	33866.324219	27640.654297	15435.782227	9454.746094	3551.460449	-2284.059326	3765.036865	3766.221680	3766.772705	3766.662842	3765.968506	3764.906494	3763.071045	3763.001709	3763.698486	3764.831299	854.788208	854.861450	843.599243	832.749512	821.987610	811.128662	788.997070	777.896973	766.973877	753.962402	58.758278	58.365997	56.639320	54.720188	52.541458	50.102680	44.769802	42.174622	39.886425	37.958633	-6027.987305	-5926.408203	-5583.656250	-5264.934082	-4969.416504	-4696.261719	-4213.696289	-4002.618164	-3810.569336	-3599.614014	
147.400000	713.998230	1154.329224	1583.126709	1997.942383	2397.263428	2779.713623	3491.506592	3822.038086	4138.451172	4444.840820	59490.558594	52995.492188	46573.152344	40230.199219	33961.980469	27764.904297	15574.491211	9578.442383	3648.080078	-2222.035156	3330.073486	3331.188965	3331.690918	3331.554443	3330.854248	3329.802734	3328.006348	3327.952148	3328.656006	3329.789062	848.514893	848.458130	836.980347	826.263123	816.155151	806.516724	788.122192	779.109802	770.051575	758.475220	58.424324	58.053654	56.404434	54.583790	52.538818	50.274887	45.398899	43.061813	41.029060	39.380142	-6023.768066	-5922.192383	-5579.442383	-5260.718750	-4965.197266	-4692.035645	-4209.446289	-3998.350586	-3806.283691	-3595.311523	
147.450000	643.244385	1051.926147	1449.947266	1836.791138	2213.440430	2580.930664	3291.910400	3636.647461	3974.851807	4307.508789	59320.488281	52866.773438	46486.503906	40185.949219	33959.929688	27804.326172	15693.219727	9734.893555	3841.326660	-1992.349121	3141.307861	3142.403076	3142.885498	3142.729980	3142.013916	3140.947754	3139.113770	3139.029541	3139.694580	3140.786865	843.287415	843.182068	831.576599	820.783264	810.672119	801.108887	783.041382	774.220398	765.320862	753.811523	54.325256	53.904663	52.219418	50.589050	49.073143	47.701355	45.397133	44.439568	43.600353	42.811729	-6018.219238	-5916.645020	-5573.884766	-5255.154785	-4959.623047	-4686.452148	-4203.841797	-3992.734619	-3800.656250	-3589.673096	
147.500000	683.461731	1074.669189	1456.129028	1828.465942	2194.096436	2555.425781	3271.930420	3628.234131	3982.491943	4333.788086	59923.199219	53427.921875	47007.386719	40669.132812	34409.558594	28226.031250	16079.466797	10113.451172	4217.301270	-1616.044189	2973.970459	2975.244385	2975.877686	2975.843262	2975.218506	2974.216064	2972.440430	2972.361328	2973.020508	2974.100342	848.734802	848.627563	836.944031	825.933899	815.395508	805.178467	785.317261	775.551086	765.837036	753.744690	52.010410	51.584892	49.934540	48.469059	47.313389	46.510300	45.785713	45.659702	45.532265	45.244305	-6013.610352	-5912.029785	-5569.254395	-5250.506836	-4954.959473	-4681.773438	-4199.132812	-3988.013916	-3795.925781	-3584.932861	
147.550000	507.041931	918.265137	1320.596436	1714.296875	2101.185547	2483.064209	3236.722168	3609.265137	3978.387207	4343.638184	59784.292969	53363.378906	47017.828125	40753.140625	34562.839844	28441.560547	16391.812500	10460.475586	4592.563965	-1215.403076	3307.554199	3308.960205	3309.699707	3309.741455	3309.161865	3308.173584	3306.358398	3306.243652	3306.871094	3307.930664	839.336975	839.096008	827.144836	816.129395	805.972900	796.550964	779.166809	770.732788	762.119324	750.610962	54.506237	54.150951	52.656048	51.293377	50.161552	49.294777	48.226845	47.875427	47.533924	47.061790	-6011.388184	-5909.812012	-5567.033691	-5248.282715	-4952.731934	-4679.538086	-4196.878906	-3985.746338	-3793.643066	-3582.634277	
147.600000	-31.642334	452.490967	928.528198	1395.215698	1852.231567	2299.257812	3162.545898	3578.978271	3986.040039	4385.520996	59274.988281	52928.683594	46657.769531	40464.691406	34338.863281	28270.921875	16284.704102	10363.657227	4495.564453	-1317.759521	3424.497803	3425.822510	3426.477783	3426.435547	3425.771973	3424.705078	3422.773926	3422.637207	3423.270020	3424.353760	829.893860	829.504089	817.279053	806.365112	796.870239	788.709656	775.149963	768.776855	761.901001	751.447571	63.746758	63.514828	62.263008	60.952827	59.586422	58.172554	55.293053	53.908699	52.644459	51.459282	-6006.743164	-5905.171875	-5562.392578	-5243.641113	-4948.090820	-4674.897949	-4192.229004	-3981.088623	-3788.975830	-3577.954346	
