HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	HSShftTq  	HSSBrTq   	HSShftPwr 	HSSGenPwr 	
(s)	(kN-m)    	(kN-m)    	(kW)      	(kW)      	
21.800000	42.613916	0.000000	5573.817994	5636.552608	
21.850000	44.337377	0.000000	5799.387521	5636.692631	
21.900000	44.577863	0.000000	5831.664040	5637.485931	
21.950000	44.117223	0.000000	5773.087659	5639.131329	
22.000000	43.801058	0.000000	5733.792616	5641.175371	
22.050000	43.936579	0.000000	5754.276481	5643.866210	
22.100000	43.465141	0.000000	5697.062717	5648.356923	
22.150000	44.267281	0.000000	5809.704446	5655.661556	
22.200000	45.476739	0.000000	5977.824198	5664.558269	
22.250000	44.013073	0.000000	5793.773351	5672.728954	
22.300000	44.898543	0.000000	5915.963404	5678.131562	
22.350000	45.056902	0.000000	5938.588711	5679.814333	
22.400000	42.433871	0.000000	5591.502884	5678.428052	
22.450000	40.596846	0.000000	5346.136956	5674.923483	
22.500000	41.440181	0.000000	5452.947404	5670.507018	
22.550000	41.866385	0.000000	5505.710326	5667.090150	
22.600000	42.614323	0.000000	5602.768875	5665.775126	
22.650000	42.807869	0.000000	5628.859512	5666.423419	
22.700000	43.879661	0.000000	5771.926443	5668.520779	
22.750000	45.004702	0.000000	5922.363149	5670.865796	
22.800000	44.557280	0.000000	5864.341824	5671.694475	
22.850000	43.044741	0.000000	5663.694322	5670.115849	
22.900000	43.287744	0.000000	5692.869335	5667.329834	
22.950000	42.851744	0.000000	5633.099036	5664.885156	
23.000000	42.703075	0.000000	5611.583474	5662.894931	
23.050000	42.368094	0.000000	5565.914774	5661.217641	
23.100000	43.130175	0.000000	5665.676610	5660.864842	
23.150000	42.888919	0.000000	5636.056179	5662.946257	
23.200000	43.664425	0.000000	5743.046756	5667.960686	
23.250000	44.842074	0.000000	5905.411687	5675.141740	
