Time	QD2_B1E1  	QD2_B1F1  	QD2_B1F2  	QD2_B2E1  	QD2_B2F1  	QD2_B2F2  	QD2_B3E1  	QD2_B3F1  	QD2_B3F2  	QD2_DRTR  	QD2_GEAZ  	QD2_HV    	QD2_P     	QD2_R     	QD2_RFRL  	QD2_SG    	QD2_SW    	QD2_TFA1  	QD2_TFA2  	QD2_TFRL  	QD2_TSS1  	QD2_TSS2  	QD2_Y     	QD2_YAW   	QD_B1E1   	QD_B1F1   	QD_B1F2   	QD_B2E1   	QD_B2F1   	QD_B2F2   	QD_B3E1   	QD_B3F1   	QD_B3F2   	QD_DRTR   	QD_GEAZ   	QD_HV     	QD_P      	QD_R      	QD_RFRL   	QD_SG     	QD_SW     	QD_TFA1   	QD_TFA2   	QD_TFRL   	QD_TSS1   	QD_TSS2   	QD_Y      	QD_YAW    	Q_B1E1    	Q_B1F1    	Q_B1F2    	Q_B2E1    	Q_B2F1    	Q_B2F2    	Q_B3E1    	Q_B3F1    	Q_B3F2    	Q_DRTR    	Q_GEAZ    	Q_HV      	Q_P       	Q_R       	Q_RFRL    	Q_SG      	Q_SW      	Q_TFA1    	Q_TFA2    	Q_TFRL    	Q_TSS1    	Q_TSS2    	Q_Y       	Q_YAW     	Q_TTMD    	QD_TTMD   	QD2_TTMD  	
(s)	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(m/s^2)   	(m/s^2)   	(rad/s^2) 	(rad/s^2) 	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m/s)     	(rad/s)   	(rad/s)   	(rad/s)   	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(rad/s)   	(m/s)     	(m/s)     	(rad/s)   	(rad/s)   	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(m)       	(rad)     	(rad)     	(m)       	(rad)     	(rad)     	(rad)     	(m)       	(m)       	(m)       	(m)       	(rad)     	(m)       	(m)       	(rad)     	(rad)     	(m)       	(m/s)     	(m/s^2)   	
111.700000	-3.322548	5.578267	-8.410854	3.986515	-11.318064	-4.982892	0.361420	-0.367252	-10.772407	0.000343	-0.016043	0.025659	-0.001181	-0.000117	0.000000	-0.097124	0.009514	0.648907	0.009932	0.000000	0.220329	-0.002280	0.000362	-0.011786	0.437137	-2.653437	-0.848421	0.002095	1.097794	-0.504404	-0.140584	0.694758	-0.298917	0.000209	1.263197	0.067122	0.002247	-0.000919	0.000000	-0.101751	0.073577	0.058813	-0.000110	0.000000	-0.027312	-0.000208	-0.000798	0.000122	0.568453	3.527338	0.086066	0.078610	3.754736	0.015476	-0.185801	3.887747	-0.023719	0.004729	2.626209	-0.799209	0.048630	-0.001814	0.000000	15.661041	0.908185	0.200644	0.000480	0.000000	0.015154	-0.000432	-0.007114	-0.000057	0.000000	0.000000	0.000000	
111.750000	-4.347119	6.537426	-0.126629	2.181712	-13.129807	-1.185290	0.497073	-3.222560	-2.501727	0.001992	-0.014341	0.023853	-0.001127	-0.000156	0.000000	-0.092690	0.013079	0.676354	0.003681	0.000000	0.216830	0.002209	0.000483	-0.005573	0.219781	-2.326566	-0.854753	0.111181	0.441304	-0.563669	-0.115731	0.533630	-0.424003	0.000309	1.262480	0.068314	0.002191	-0.000927	0.000000	-0.106385	0.074231	0.092631	0.000075	0.000000	-0.016471	-0.000097	-0.000774	-0.000156	0.584803	3.402973	0.042273	0.081640	3.793816	-0.011289	-0.192231	3.919544	-0.043646	0.004739	2.689351	-0.795822	0.048741	-0.001861	0.000000	15.655836	0.911879	0.204429	0.000480	0.000000	0.014064	-0.000441	-0.007153	-0.000063	0.000000	0.000000	0.000000	
111.800000	-4.155449	2.787278	4.470731	0.747789	-14.280791	-2.065956	0.944484	-7.178104	1.267145	0.003040	-0.011242	0.022259	-0.001033	-0.000178	0.000000	-0.084974	0.014629	0.669671	-0.001127	0.000000	0.198609	0.003871	0.000364	0.007737	0.012009	-2.187202	-0.631216	0.148570	-0.272736	-0.666966	-0.068506	0.174725	-0.360646	0.000461	1.261918	0.069427	0.002139	-0.000936	0.000000	-0.110634	0.074963	0.126114	0.000018	0.000000	-0.006541	0.000096	-0.000756	0.000230	0.590683	3.291600	0.003984	0.088612	3.797605	-0.042111	-0.197113	3.937341	-0.062893	0.004761	2.752460	-0.792378	0.048849	-0.001907	0.000000	15.650408	0.915610	0.209903	0.000484	0.000000	0.013492	-0.000440	-0.007191	-0.000058	0.000000	0.000000	0.000000	
111.850000	-4.142537	-2.262535	9.813015	-1.508457	-11.044364	2.252455	1.914284	-6.480369	0.772377	-0.003734	-0.007636	0.021074	-0.000904	-0.000136	0.000000	-0.074453	0.012451	0.646405	-0.008505	0.000000	0.178546	-0.000314	0.000906	0.006422	-0.195118	-2.300329	-0.140565	0.073148	-0.824954	-0.554344	0.027208	-0.149294	-0.322027	0.000274	1.261536	0.070481	0.002094	-0.000943	0.000000	-0.114356	0.075585	0.158434	-0.000407	0.000000	0.002387	0.000081	-0.000710	0.000552	0.585894	3.180045	-0.015792	0.094506	3.769873	-0.073691	-0.198325	3.937169	-0.080494	0.004779	2.815546	-0.788880	0.048955	-0.001954	0.000000	15.644781	0.919374	0.217024	0.000475	0.000000	0.013393	-0.000435	-0.007228	-0.000040	0.000000	0.000000	0.000000	
111.900000	-3.408084	-2.991835	10.615811	-3.250436	-9.251280	7.507701	2.711598	-0.899751	2.800192	-0.005733	-0.005567	0.020462	-0.000786	-0.000067	0.000000	-0.065043	0.009480	0.596117	-0.004172	0.000000	0.158412	-0.003639	0.002007	0.005451	-0.365522	-2.449920	0.390225	-0.089374	-1.287518	-0.178959	0.162788	-0.194281	-0.182018	-0.000012	1.261258	0.071504	0.002055	-0.000946	0.000000	-0.117609	0.076059	0.188240	-0.000616	0.000000	0.010307	-0.000101	-0.000610	0.000824	0.571735	3.060673	-0.008581	0.094498	3.716454	-0.092738	-0.193515	3.927878	-0.093148	0.004788	2.878615	-0.785330	0.049058	-0.002001	0.000000	15.638980	0.923166	0.225712	0.000446	0.000000	0.013714	-0.000435	-0.007262	-0.000007	0.000000	0.000000	0.000000	
111.950000	-2.791711	0.847866	5.792401	-4.600831	-8.105805	6.846161	2.414637	4.410275	4.013224	-0.011409	-0.006545	0.020371	-0.000675	0.000003	0.000000	-0.056339	0.007796	0.474056	0.016164	0.000000	0.137637	-0.001165	0.003637	0.001105	-0.505108	-2.407527	0.679845	-0.319416	-1.692808	0.163349	0.283519	0.026233	0.018643	-0.000583	1.260931	0.072523	0.002021	-0.000946	0.000000	-0.120426	0.076449	0.211943	0.000193	0.000000	0.017189	-0.000159	-0.000428	0.000879	0.549688	2.937820	0.019146	0.084340	3.642048	-0.092419	-0.182307	3.922482	-0.097737	0.004772	2.941671	-0.781729	0.049160	-0.002049	0.000000	15.633026	0.926979	0.235748	0.000431	0.000000	0.014406	-0.000443	-0.007288	0.000037	0.000000	0.000000	0.000000	
112.000000	-0.728583	8.598145	0.829995	-4.391674	-11.477433	3.758239	2.800000	7.796943	5.047156	0.000396	-0.011550	0.020039	-0.000478	0.000073	0.000000	-0.040588	0.006325	0.321707	0.026678	0.000000	0.118657	0.003849	0.005349	-0.003976	-0.541537	-1.977620	0.721345	-0.538999	-2.266680	0.351261	0.423519	0.416080	0.271001	-0.000563	1.260353	0.073525	0.001997	-0.000942	0.000000	-0.122455	0.076765	0.228028	0.001526	0.000000	0.023122	0.000033	-0.000161	0.000681	0.523019	2.827075	0.055574	0.062750	3.543892	-0.078357	-0.164786	3.933030	-0.089620	0.004741	3.004704	-0.778078	0.049261	-0.002096	0.000000	15.626948	0.930810	0.246786	0.000475	0.000000	0.015418	-0.000447	-0.007303	0.000077	0.000000	0.000000	0.000000	
112.050000	1.830237	11.269270	-4.690553	-3.456035	-13.331646	-1.187336	4.053115	9.341262	-3.773716	0.010374	-0.015681	0.019184	-0.000161	0.000158	0.000000	-0.014687	0.002460	0.135228	0.016812	0.000000	0.100546	0.003562	0.006596	-0.010102	-0.450025	-1.414156	0.486817	-0.711801	-2.933262	0.291895	0.626175	0.883143	0.082315	-0.000044	1.259569	0.074484	0.001989	-0.000935	0.000000	-0.123189	0.076888	0.234790	0.002367	0.000000	0.028149	0.000211	0.000169	0.000175	0.497595	2.742056	0.086618	0.031207	3.413759	-0.061753	-0.138814	3.965624	-0.078361	0.004724	3.067703	-0.774377	0.049360	-0.002143	0.000000	15.620800	0.934652	0.258397	0.000577	0.000000	0.016704	-0.000440	-0.007303	0.000097	0.000000	0.000000	0.000000	
112.100000	3.866321	12.133591	-6.597423	-2.090001	-8.357014	-5.775571	4.463582	7.622582	-13.792323	0.010785	-0.015111	0.017798	0.000206	0.000237	0.000000	0.015398	-0.003072	-0.059163	0.003517	0.000000	0.083126	-0.001866	0.006956	-0.005084	-0.256709	-0.807477	0.156946	-0.816301	-3.351113	0.003116	0.849354	1.264272	-0.607301	0.000495	1.258814	0.075374	0.001999	-0.000923	0.000000	-0.122419	0.076735	0.231832	0.002543	0.000000	0.032306	0.000118	0.000517	-0.000079	0.479798	2.686580	0.102277	-0.007277	3.254841	-0.053292	-0.101754	4.019479	-0.090427	0.004737	3.130661	-0.770630	0.049460	-0.002189	0.000000	15.614654	0.938494	0.270103	0.000701	0.000000	0.018218	-0.000430	-0.007286	0.000100	0.000000	0.000000	0.000000	
112.150000	4.535930	8.288168	-2.918697	-0.489256	1.556988	-7.674459	3.293629	7.416978	-13.093385	0.007903	-0.010426	0.016234	0.000551	0.000284	0.000000	0.043673	-0.007195	-0.228260	0.001331	0.000000	0.067535	-0.004736	0.006806	-0.001347	-0.029913	-0.393068	0.011011	-0.840764	-3.273263	-0.380607	1.014036	1.635121	-1.261970	0.000890	1.258292	0.076185	0.002027	-0.000908	0.000000	-0.120236	0.076375	0.220419	0.002609	0.000000	0.035682	-0.000119	0.000857	-0.000146	0.472574	2.657887	0.105462	-0.049083	3.087009	-0.063178	-0.054749	4.091861	-0.139363	0.004771	3.193588	-0.766841	0.049561	-0.002235	0.000000	15.608582	0.942322	0.281438	0.000828	0.000000	0.019921	-0.000431	-0.007251	0.000094	0.000000	0.000000	0.000000	
112.200000	4.426477	2.566227	-1.435269	0.562044	12.572899	-3.961860	0.467363	7.555406	-0.760879	0.003327	-0.002335	0.014228	0.000871	0.000299	0.000000	0.069809	-0.008781	-0.363165	0.006776	0.000000	0.055028	-0.001809	0.006569	0.006502	0.191411	-0.264757	-0.060752	-0.812662	-2.644619	-0.578700	1.037404	2.012891	-1.300014	0.001057	1.258176	0.076897	0.002070	-0.000893	0.000000	-0.116745	0.075936	0.202260	0.002948	0.000000	0.038434	-0.000210	0.001186	0.000179	0.476911	2.642331	0.104145	-0.090426	2.936833	-0.088064	-0.002755	4.183181	-0.205917	0.004823	3.256497	-0.763013	0.049663	-0.002280	0.000000	15.602651	0.946130	0.292031	0.000968	0.000000	0.021774	-0.000440	-0.007200	0.000096	0.000000	0.000000	0.000000	
112.250000	2.903151	3.984962	1.558418	0.633734	20.088057	0.077512	-2.485708	7.706949	10.671044	-0.009117	0.006163	0.011628	0.001214	0.000326	0.000000	0.097955	-0.010187	-0.473858	-0.000893	0.000000	0.049346	0.002634	0.006824	-0.001928	0.336569	-0.065509	0.017169	-0.780975	-1.640216	-0.574824	0.913118	2.398239	-0.766462	0.000601	1.258484	0.077478	0.002131	-0.000877	0.000000	-0.111848	0.075427	0.178567	0.002904	0.000000	0.040901	-0.000078	0.001527	0.000083	0.490445	2.633310	0.102501	-0.130288	2.829224	-0.117359	0.046524	4.293101	-0.259462	0.004867	3.319412	-0.759153	0.049768	-0.002324	0.000000	15.596930	0.949915	0.301573	0.001118	0.000000	0.023760	-0.000448	-0.007133	0.000104	0.000000	0.000000	0.000000	
112.300000	1.530892	5.246679	0.893873	0.884999	20.959513	0.698315	-4.517795	9.641966	16.907640	-0.016345	0.010198	0.008829	0.001552	0.000358	0.000000	0.125795	-0.012739	-0.570535	-0.020225	0.000000	0.040767	0.005006	0.006766	-0.007917	0.413113	0.196825	0.061862	-0.736725	-0.592240	-0.539909	0.687229	2.880337	0.078920	-0.000217	1.258994	0.077920	0.002209	-0.000859	0.000000	-0.105558	0.074790	0.150041	0.001892	0.000000	0.042939	0.000172	0.001865	-0.000313	0.509257	2.636359	0.105966	-0.168258	2.773655	-0.145496	0.086847	4.424984	-0.277101	0.004876	3.382349	-0.755267	0.049876	-0.002368	0.000000	15.591489	0.953671	0.309808	0.001242	0.000000	0.025859	-0.000445	-0.007048	0.000095	0.000000	0.000000	0.000000	
112.350000	1.117530	0.901613	-6.705447	2.099406	18.420687	-1.857512	-4.607996	8.492404	14.455089	-0.011036	0.007335	0.006583	0.001799	0.000392	0.000000	0.146135	-0.017138	-0.649970	-0.034128	0.000000	0.024132	0.003398	0.006058	-0.009015	0.468990	0.241906	-0.273410	-0.631755	0.328794	-0.632784	0.456829	3.304957	0.801675	-0.000768	1.259360	0.078249	0.002299	-0.000840	0.000000	-0.098251	0.073933	0.117542	0.000186	0.000000	0.044146	0.000342	0.002168	-0.000764	0.531374	2.649256	0.101381	-0.203062	2.768006	-0.173495	0.114918	4.580309	-0.252661	0.004848	3.445310	-0.751362	0.049989	-0.002410	0.000000	15.586390	0.957390	0.316508	0.001296	0.000000	0.028040	-0.000432	-0.006947	0.000072	0.000000	0.000000	0.000000	
112.400000	1.033652	-4.668005	-6.364775	4.334412	14.237597	-3.033666	-2.485992	3.918368	4.605048	0.012286	0.001466	0.005370	0.001893	0.000405	0.000000	0.153907	-0.022112	-0.673231	-0.032298	0.000000	-0.003862	-0.000313	0.004441	-0.005072	0.520673	0.008505	-0.591649	-0.415034	1.040674	-0.784467	0.332529	3.500875	1.031927	-0.000154	1.259434	0.078517	0.002393	-0.000819	0.000000	-0.090556	0.072827	0.083881	-0.001429	0.000000	0.043953	0.000327	0.002390	-0.001018	0.556156	2.655782	0.078986	-0.229548	2.802829	-0.209954	0.134292	4.751722	-0.205458	0.004820	3.508280	-0.747443	0.050106	-0.002452	0.000000	15.581670	0.961060	0.321542	0.001260	0.000000	0.030250	-0.000414	-0.006832	0.000023	0.000000	0.000000	0.000000	
112.450000	-0.385990	-5.058764	-2.467589	4.814867	11.765711	2.601205	-1.453961	-6.575286	-0.832664	0.016136	0.001665	0.005059	0.001815	0.000406	0.000000	0.147293	-0.026748	-0.661454	0.000113	0.000000	-0.042475	-0.004559	0.002564	0.011828	0.501373	-0.244433	-0.715028	-0.174291	1.628960	-0.654407	0.259831	3.172111	0.990294	0.000653	1.259517	0.078770	0.002484	-0.000799	0.000000	-0.083191	0.071490	0.050808	-0.001423	0.000000	0.041829	0.000099	0.002518	-0.000426	0.582517	2.649989	0.044771	-0.244210	2.869375	-0.246251	0.149056	4.920600	-0.154285	0.004837	3.571253	-0.743510	0.050228	-0.002492	0.000000	15.577329	0.964669	0.324905	0.001180	0.000000	0.032402	-0.000402	-0.006709	-0.000009	0.000000	0.000000	0.000000	
112.500000	-4.121771	-5.644571	4.512593	3.729865	9.917629	2.915058	-1.453050	-13.831222	-3.490529	-0.002496	0.007158	0.004981	0.001719	0.000419	0.000000	0.139239	-0.029855	-0.638817	0.028153	0.000000	-0.079895	-0.004757	0.001676	0.004438	0.295284	-0.526661	-0.489399	0.012202	2.124841	-0.508654	0.187179	2.480550	0.815768	0.000528	1.259875	0.079019	0.002570	-0.000778	0.000000	-0.076229	0.069997	0.018867	-0.000016	0.000000	0.037834	-0.000139	0.002602	-0.000204	0.603185	2.631270	0.013773	-0.247837	2.964160	-0.275364	0.160196	5.062758	-0.108361	0.004870	3.634236	-0.739565	0.050355	-0.002532	0.000000	15.573343	0.968206	0.326641	0.001142	0.000000	0.034402	-0.000405	-0.006581	-0.000024	0.000000	0.000000	0.000000	
112.550000	-6.625084	-5.749904	7.310573	1.742956	7.267521	3.629626	-0.648345	-17.702528	-8.316091	-0.010919	0.010681	0.004660	0.001732	0.000408	0.000000	0.140500	-0.030218	-0.612021	0.020760	0.000000	-0.120217	0.001779	0.001108	0.004956	-0.035970	-0.814157	-0.123870	0.099350	2.488217	-0.327173	0.154761	1.595424	0.399963	-0.000018	1.260409	0.079252	0.002657	-0.000758	0.000000	-0.069204	0.068486	-0.011734	0.001022	0.000000	0.031824	-0.000050	0.002657	0.000044	0.609745	2.597123	-0.001864	-0.244674	3.080001	-0.296488	0.168370	5.165045	-0.077447	0.004881	3.697243	-0.735608	0.050485	-0.002570	0.000000	15.569705	0.971668	0.326814	0.001173	0.000000	0.036152	-0.000411	-0.006450	-0.000032	0.000000	0.000000	0.000000	
112.600000	-6.764282	-3.789379	11.170290	1.251843	4.444079	3.097439	1.706883	-18.228622	-7.192227	0.002255	0.010509	0.004252	0.001801	0.000430	0.000000	0.146430	-0.031949	-0.571261	-0.005341	0.000000	-0.154566	0.005220	0.001072	0.003894	-0.374184	-1.003626	0.434645	0.161942	2.710421	-0.172301	0.240106	0.683993	0.040352	0.000095	1.260934	0.079465	0.002747	-0.000736	0.000000	-0.061882	0.066888	-0.040297	0.000755	0.000000	0.024095	0.000211	0.002711	0.000238	0.599187	2.551016	0.005579	-0.238160	3.211257	-0.309035	0.177745	5.221798	-0.067605	0.004879	3.760277	-0.731640	0.050620	-0.002607	0.000000	15.566427	0.975054	0.325505	0.001222	0.000000	0.037557	-0.000406	-0.006315	-0.000026	0.000000	0.000000	0.000000	
112.650000	-5.539875	2.523975	9.710714	0.524317	-2.803439	3.322236	2.417052	-14.615329	0.047881	0.004428	0.011968	0.004501	0.001792	0.000506	0.000000	0.145841	-0.037042	-0.542863	-0.012986	0.000000	-0.182079	-0.000527	0.001525	0.008641	-0.651178	-0.877427	0.920180	0.188158	2.570249	-0.006189	0.360958	-0.046774	0.042746	0.000316	1.261533	0.079690	0.002836	-0.000711	0.000000	-0.054590	0.065036	-0.067440	0.000106	0.000000	0.014991	0.000185	0.002787	0.000670	0.573279	2.502253	0.041068	-0.229075	3.344369	-0.313396	0.192985	5.236845	-0.066780	0.004893	3.823338	-0.727661	0.050760	-0.002644	0.000000	15.563517	0.978353	0.322812	0.001242	0.000000	0.038538	-0.000394	-0.006178	-0.000004	0.000000	0.000000	0.000000	
112.700000	-4.019977	9.673578	-2.368568	-0.617468	-4.001571	2.853920	1.611535	-11.999252	1.740158	-0.009527	0.013927	0.005570	0.001686	0.000605	0.000000	0.137134	-0.041996	-0.556492	0.001953	0.000000	-0.197449	-0.006842	0.002801	0.001682	-0.852176	-0.393748	0.801752	0.157285	2.370171	0.136507	0.441535	-0.646737	0.129754	-0.000160	1.262229	0.079968	0.002921	-0.000681	0.000000	-0.047734	0.062937	-0.095265	0.000204	0.000000	0.005119	-0.000157	0.002927	0.000754	0.535267	2.469489	0.087009	-0.220421	3.467168	-0.310141	0.213086	5.219283	-0.062071	0.004897	3.886432	-0.723670	0.050904	-0.002678	0.000000	15.560960	0.981553	0.318749	0.001246	0.000000	0.039043	-0.000394	-0.006036	0.000036	0.000000	0.000000	0.000000	
112.750000	-1.635073	12.999341	-9.996521	-0.000771	-0.995621	4.589557	2.360438	-10.239889	0.571025	0.002831	0.012348	0.006911	0.001574	0.000637	0.000000	0.127982	-0.041635	-0.547884	0.010038	0.000000	-0.205640	-0.002380	0.003910	-0.018949	-0.933930	0.256219	0.301926	0.157246	2.320390	0.365985	0.559557	-1.158731	0.158305	-0.000019	1.262846	0.080314	0.002999	-0.000649	0.000000	-0.041335	0.060855	-0.122659	0.000706	0.000000	-0.005163	-0.000276	0.003123	-0.000193	0.489910	2.465001	0.114858	-0.212596	3.584562	-0.298233	0.237804	5.173587	-0.054428	0.004887	3.949560	-0.719662	0.051052	-0.002712	0.000000	15.558734	0.984647	0.313293	0.001271	0.000000	0.039042	-0.000407	-0.005884	0.000047	0.000000	0.000000	0.000000	
112.800000	0.614990	15.231808	-8.108987	-0.180678	-1.194005	6.592979	3.279331	-8.046036	-1.628729	0.016948	0.013715	0.007988	0.001507	0.000576	0.000000	0.123012	-0.037749	-0.490777	-0.009394	0.000000	-0.199070	0.004872	0.003405	-0.010970	-0.903181	1.017810	-0.103523	0.148212	2.260689	0.695634	0.723523	-1.561033	0.076868	0.000829	1.263532	0.080713	0.003075	-0.000620	0.000000	-0.035184	0.058967	-0.147198	0.000236	0.000000	-0.015117	-0.000033	0.003293	-0.000742	0.443867	2.497346	0.118727	-0.204803	3.699091	-0.271741	0.269940	5.104921	-0.048382	0.004909	4.012718	-0.715637	0.051204	-0.002743	0.000000	15.556822	0.987642	0.306530	0.001300	0.000000	0.038531	-0.000415	-0.005724	0.000024	0.000000	0.000000	0.000000	
112.850000	1.017876	15.966459	-5.255373	-1.671654	-1.147317	5.685865	1.764203	-4.502030	0.159443	-0.000694	0.021279	0.009268	0.001378	0.000510	0.000000	0.112967	-0.035656	-0.410607	-0.023587	0.000000	-0.179273	0.003210	0.002054	0.001766	-0.852287	1.816132	-0.366292	0.064630	2.203323	0.979927	0.811734	-1.786134	0.084841	0.000794	1.264596	0.081177	0.003144	-0.000595	0.000000	-0.029536	0.057185	-0.167728	-0.000944	0.000000	-0.024080	0.000128	0.003396	-0.000653	0.400211	2.567871	0.106131	-0.199288	3.809766	-0.228746	0.308928	5.020834	-0.045331	0.004957	4.075919	-0.711590	0.051359	-0.002774	0.000000	15.555207	0.990546	0.298639	0.001283	0.000000	0.037545	-0.000411	-0.005556	-0.000007	0.000000	0.000000	0.000000	
112.900000	0.425926	15.130095	-0.874172	-2.094430	-2.176095	-2.962096	-0.641351	-3.848421	4.229997	-0.024569	0.026232	0.011041	0.001135	0.000452	0.000000	0.093519	-0.034439	-0.316954	-0.019967	0.000000	-0.148509	-0.002266	0.000688	-0.004460	-0.830990	2.572637	-0.410001	-0.040092	2.094519	0.831822	0.779666	-1.978555	0.296340	-0.000434	1.265908	0.081729	0.003200	-0.000572	0.000000	-0.024860	0.055463	-0.183576	-0.001942	0.000000	-0.031506	0.000014	0.003430	-0.000876	0.358068	2.678533	0.086071	-0.198801	3.917978	-0.181184	0.349030	4.927127	-0.036182	0.004967	4.139182	-0.707517	0.051518	-0.002803	0.000000	15.553852	0.993361	0.289835	0.001208	0.000000	0.036148	-0.000407	-0.005385	-0.000045	0.000000	0.000000	0.000000	
112.950000	2.056947	10.269928	0.136256	-1.151921	-5.618051	-9.461368	-1.051293	-5.194440	4.297217	-0.013132	0.021009	0.013132	0.000813	0.000345	0.000000	0.067455	-0.030084	-0.201725	-0.008135	0.000000	-0.113841	-0.001183	-0.001080	0.008231	-0.728143	3.086134	-0.403188	-0.097688	1.813616	0.358754	0.727101	-2.238277	0.511201	-0.001091	1.266958	0.082385	0.003241	-0.000555	0.000000	-0.021487	0.053958	-0.193662	-0.002349	0.000000	-0.037198	-0.000045	0.003376	-0.000465	0.318399	2.820606	0.065642	-0.202657	4.016505	-0.151198	0.386436	4.821755	-0.015595	0.004921	4.202506	-0.703415	0.051679	-0.002831	0.000000	15.552699	0.996095	0.280376	0.001098	0.000000	0.034423	-0.000409	-0.005215	-0.000084	0.000000	0.000000	0.000000	
113.000000	4.639775	8.056369	1.306920	0.536400	-9.678900	-6.706089	0.125435	-7.807374	1.899400	0.016090	0.012855	0.014651	0.000461	0.000268	0.000000	0.038851	-0.025849	-0.053344	0.004551	0.000000	-0.071930	0.000388	-0.001878	0.019488	-0.496154	3.488952	-0.337842	-0.070868	1.329671	0.023449	0.733373	-2.628646	0.606171	-0.000287	1.267601	0.083118	0.003264	-0.000541	0.000000	-0.019544	0.052666	-0.196329	-0.002121	0.000000	-0.040794	-0.000025	0.003282	0.000510	0.287622	2.985832	0.046835	-0.207164	4.095430	-0.142580	0.422857	4.700975	0.012926	0.004884	4.265871	-0.699277	0.051842	-0.002858	0.000000	15.551679	0.998761	0.270594	0.000984	0.000000	0.032463	-0.000410	-0.005048	-0.000079	0.000000	0.000000	0.000000	
113.050000	4.314939	0.724832	0.482947	1.066041	-8.573728	-3.382625	-0.419561	-8.789218	-1.020033	0.011903	0.011487	0.015488	0.000139	0.000271	0.000000	0.012438	-0.024084	0.097686	0.009830	0.000000	-0.023796	-0.002798	-0.001066	-0.001044	-0.280407	3.525194	-0.313695	-0.017566	0.900985	-0.145682	0.712395	-3.068107	0.555170	0.000309	1.268175	0.083892	0.003271	-0.000528	0.000000	-0.018923	0.051462	-0.191445	-0.001630	0.000000	-0.041984	-0.000165	0.003229	0.000458	0.268565	3.163510	0.030860	-0.209153	4.150702	-0.146660	0.459302	4.557886	0.042343	0.004889	4.329265	-0.695101	0.052005	-0.002885	0.000000	15.550721	1.001363	0.260867	0.000891	0.000000	0.030384	-0.000414	-0.004886	-0.000053	0.000000	0.000000	0.000000	
113.100000	1.863021	-12.345685	1.806182	-0.176240	-4.940112	0.788323	-2.106432	-3.792337	-1.719897	-0.006281	0.013844	0.015777	-0.000127	0.000244	0.000000	-0.009141	-0.020406	0.261820	0.000200	0.000000	0.017992	-0.002381	-0.000509	-0.008357	-0.187256	2.907909	-0.223385	-0.026378	0.653979	-0.106266	0.607073	-3.257724	0.469175	-0.000005	1.268867	0.084681	0.003265	-0.000516	0.000000	-0.019380	0.050441	-0.178354	-0.001620	0.000000	-0.041084	-0.000284	0.003204	0.000040	0.257532	3.326428	0.016504	-0.209546	4.189359	-0.154011	0.492724	4.397559	0.068408	0.004900	4.392690	-0.690887	0.052168	-0.002911	0.000000	15.549767	1.003909	0.251590	0.000813	0.000000	0.028301	-0.000427	-0.004725	-0.000048	0.000000	0.000000	0.000000	
113.150000	-1.452847	-16.930275	5.011919	-2.534492	-3.081166	2.421984	-4.828191	1.181744	-0.957749	-0.026666	0.011949	0.015963	-0.000394	0.000176	0.000000	-0.030776	-0.014596	0.386925	-0.002175	0.000000	0.046935	0.003472	-0.000414	0.003061	-0.259899	2.061396	0.027211	-0.153102	0.499921	0.014833	0.365664	-3.198637	0.421287	-0.001339	1.269465	0.085479	0.003245	-0.000507	0.000000	-0.020918	0.049712	-0.159008	-0.001728	0.000000	-0.038738	-0.000111	0.003183	0.000193	0.246839	3.450477	0.011632	-0.213944	4.217360	-0.156231	0.517515	4.236657	0.090106	0.004868	4.456151	-0.686633	0.052331	-0.002937	0.000000	15.548764	1.006412	0.243138	0.000727	0.000000	0.026301	-0.000438	-0.004565	-0.000039	0.000000	0.000000	0.000000	
113.200000	-1.254743	-14.499371	3.139168	-1.643849	0.064199	4.997142	-4.333675	-0.884326	-3.320726	-0.007528	-0.000592	0.016503	-0.000677	0.000144	0.000000	-0.053962	-0.010859	0.468206	0.013219	0.000000	0.058276	0.007566	-0.000012	0.004639	-0.322636	1.336427	0.184169	-0.235295	0.503131	0.264690	0.148980	-3.242853	0.255251	-0.001715	1.269435	0.086304	0.003211	-0.000500	0.000000	-0.023617	0.049169	-0.135598	-0.001067	0.000000	-0.035824	0.000267	0.003182	0.000425	0.231814	3.534404	0.017761	-0.224327	4.242085	-0.149497	0.529824	4.076020	0.107915	0.004784	4.519627	-0.682338	0.052493	-0.002962	0.000000	15.547655	1.008884	0.235762	0.000653	0.000000	0.024436	-0.000434	-0.004406	-0.000022	0.000000	0.000000	0.000000	
