Powered By OpenHast.WIndL @CopyRight 赵子祯
Time	NumY_11NumZ_15	NumY_12NumZ_16	NumY_13NumZ_17	NumY_14NumZ_18	NumY_15NumZ_19	NumY_16NumZ_20	NumY_17NumZ_14	NumY_18NumZ_13	NumY_19NumZ_12	NumY_20NumZ_11	
(s)	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	m/s	
Station	Y_-26.666664Z_95	Y_-20Z_101.333336	Y_-13.333336Z_107.666664	Y_-6.666664Z_114	Y_0Z_120.333336	Y_6.666664Z_126.666664	Y_13.333336Z_88.666664	Y_20Z_82.333336	Y_26.666664Z_76	Y_33.33333Z_69.666664	
6.681519	-1.452000	-0.407000	-0.546000	-2.632000	-1.835000	-0.856000	-0.351000	1.082000	-0.085000	0.831000	
6.719055	-1.183000	-0.758000	-0.566000	-2.192000	-2.009000	-0.908000	-0.309000	0.939000	0.330000	1.235000	
6.756592	-2.134000	-1.054000	-0.373000	-1.693000	-2.187000	-0.923000	0.118000	1.331000	0.378000	0.650000	
6.794128	-2.007000	-0.963000	-0.652000	-1.835000	-1.846000	-0.932000	-0.237000	0.744000	0.218000	1.074000	
6.831665	-1.161000	-1.276000	-0.419000	-1.785000	-1.994000	-0.753000	-0.333000	0.910000	0.550000	1.679000	
6.869202	-1.388000	-1.624000	-0.483000	-1.555000	-2.345000	-1.043000	-0.317000	1.099000	0.632000	1.769000	
6.906738	-2.103000	-0.685000	-1.065000	-1.513000	-1.605000	-0.731000	-0.459000	1.504000	0.344000	1.856000	
6.944275	-1.762000	-0.935000	-1.449000	-2.085000	-1.012000	-0.347000	-0.199000	1.614000	0.103000	1.674000	
6.981812	-2.180000	-1.269000	-1.068000	-1.494000	-1.048000	0.345000	-0.105000	0.998000	0.276000	1.442000	
7.019348	-2.323000	-1.459000	-1.319000	-1.189000	-1.350000	0.515000	0.540000	0.697000	0.166000	1.606000	
7.056885	-2.249000	-1.790000	-1.584000	-1.618000	-0.760000	0.003000	0.345000	0.552000	0.396000	2.284000	
7.094421	-1.655000	-1.736000	-1.215000	-1.842000	-1.010000	0.227000	0.044000	0.158000	-0.202000	2.146000	
7.131958	-1.520000	-1.852000	-1.039000	-1.295000	-0.484000	-0.430000	-0.439000	-0.001000	0.449000	1.549000	
7.169495	-1.881000	-1.738000	-0.907000	-1.089000	0.005000	-0.373000	-0.452000	0.422000	1.240000	1.041000	
7.207031	-1.848000	-1.146000	-0.432000	-0.965000	0.577000	-0.578000	-0.736000	0.769000	1.145000	1.279000	
7.244568	-1.449000	-0.918000	-0.527000	-0.711000	0.030000	0.165000	0.131000	0.957000	1.078000	1.368000	
7.282104	-0.955000	-0.815000	-0.579000	-1.359000	0.730000	0.533000	-0.114000	0.238000	1.271000	1.061000	
7.319641	-1.007000	-0.252000	-0.827000	-0.686000	0.533000	0.433000	-0.509000	0.348000	1.422000	1.149000	
7.357178	-1.092000	-0.567000	-0.649000	-0.279000	0.478000	0.153000	0.058000	-0.059000	1.437000	0.764000	
7.394714	-0.548000	-0.283000	-0.596000	0.127000	0.360000	-0.198000	-0.107000	0.047000	1.748000	1.099000	
7.432251	-0.591000	0.099000	-0.687000	-0.017000	0.290000	-0.067000	0.017000	-0.534000	1.675000	1.284000	
7.469788	-0.482000	-0.208000	-1.271000	-0.431000	0.114000	0.765000	-0.222000	0.235000	1.325000	1.652000	
7.507324	0.005000	-0.015000	-1.315000	-0.002000	0.326000	0.081000	0.088000	0.164000	1.574000	1.387000	
7.544861	-0.278000	-0.493000	-1.539000	0.363000	0.892000	0.394000	0.735000	0.636000	1.645000	1.341000	
7.582397	-0.146000	-0.370000	-1.373000	0.250000	0.495000	0.271000	0.830000	0.929000	1.398000	1.556000	
7.619934	-0.017000	-0.019000	-0.781000	-0.610000	0.284000	0.003000	0.961000	0.679000	1.626000	1.544000	
7.657471	-0.418000	0.262000	-0.126000	-1.229000	-0.307000	-0.081000	0.549000	0.706000	1.297000	1.192000	
7.695007	-0.238000	0.096000	-0.030000	-1.002000	-0.458000	0.046000	0.041000	0.286000	1.036000	1.595000	
7.732544	-0.291000	0.275000	0.031000	-1.250000	-0.777000	-0.298000	0.431000	0.257000	0.701000	1.441000	
