HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TTDspFA   	TTDspSS   	TTDspAx   	
(s)	(m)       	(m)       	(m)       	
89.850000	0.462012	-0.063944	-0.001842	
89.900000	0.461719	-0.064859	-0.001842	
89.950000	0.459981	-0.065666	-0.001834	
90.000000	0.456970	-0.066351	-0.001824	
90.050000	0.452863	-0.066890	-0.001789	
90.100000	0.447725	-0.067245	-0.001748	
90.150000	0.441519	-0.067376	-0.001702	
90.200000	0.434258	-0.067251	-0.001644	
90.250000	0.426159	-0.066869	-0.001584	
90.300000	0.417627	-0.066273	-0.001524	
90.350000	0.409085	-0.065532	-0.001467	
90.400000	0.400873	-0.064711	-0.001403	
90.450000	0.393193	-0.063852	-0.001354	
90.500000	0.386136	-0.062970	-0.001296	
90.550000	0.379740	-0.062056	-0.001256	
90.600000	0.374024	-0.061067	-0.001210	
90.650000	0.369015	-0.059955	-0.001173	
90.700000	0.364749	-0.058689	-0.001148	
90.750000	0.361285	-0.057280	-0.001131	
90.800000	0.358724	-0.055764	-0.001114	
90.850000	0.357246	-0.054168	-0.001111	
90.900000	0.357039	-0.052521	-0.001106	
90.950000	0.358160	-0.050891	-0.001102	
91.000000	0.360532	-0.049365	-0.001120	
91.050000	0.364021	-0.047985	-0.001135	
91.100000	0.368504	-0.046746	-0.001164	
91.150000	0.373844	-0.045626	-0.001197	
91.200000	0.379821	-0.044641	-0.001230	
91.250000	0.386171	-0.043855	-0.001279	
91.300000	0.392662	-0.043341	-0.001324	
91.350000	0.399109	-0.043159	-0.001357	
91.400000	0.405280	-0.043335	-0.001414	
91.450000	0.410866	-0.043908	-0.001459	
91.500000	0.415571	-0.044940	-0.001493	
91.550000	0.419267	-0.046484	-0.001519	
91.600000	0.422027	-0.048537	-0.001537	
91.650000	0.424019	-0.051029	-0.001565	
91.700000	0.425351	-0.053861	-0.001578	
91.750000	0.426060	-0.056934	-0.001581	
91.800000	0.426169	-0.060142	-0.001587	
91.850000	0.425728	-0.063393	-0.001579	
91.900000	0.424862	-0.066615	-0.001576	
91.950000	0.423689	-0.069761	-0.001569	
92.000000	0.422248	-0.072808	-0.001561	
92.050000	0.420511	-0.075728	-0.001556	
92.100000	0.418399	-0.078461	-0.001544	
92.150000	0.415821	-0.080903	-0.001519	
92.200000	0.412730	-0.082920	-0.001501	
92.250000	0.409142	-0.084375	-0.001474	
92.300000	0.405131	-0.085157	-0.001456	
92.350000	0.400803	-0.085210	-0.001423	
92.400000	0.396321	-0.084522	-0.001385	
92.450000	0.391890	-0.083094	-0.001363	
92.500000	0.387687	-0.080966	-0.001329	
92.550000	0.383791	-0.078222	-0.001289	
92.600000	0.380197	-0.075010	-0.001274	
92.650000	0.376926	-0.071491	-0.001235	
92.700000	0.374068	-0.067774	-0.001217	
92.750000	0.371676	-0.063926	-0.001201	
92.800000	0.369749	-0.060043	-0.001187	
92.850000	0.368217	-0.056262	-0.001170	
92.900000	0.366954	-0.052720	-0.001176	
92.950000	0.365743	-0.049490	-0.001160	
93.000000	0.364337	-0.046570	-0.001150	
93.050000	0.362537	-0.043958	-0.001139	
93.100000	0.360336	-0.041713	-0.001118	
93.150000	0.357971	-0.039963	-0.001099	
93.200000	0.355802	-0.038818	-0.001104	
93.250000	0.354191	-0.038322	-0.001089	
93.300000	0.353419	-0.038484	-0.001086	
93.350000	0.353612	-0.039310	-0.001086	
93.400000	0.354777	-0.040818	-0.001088	
93.450000	0.356850	-0.043020	-0.001104	
93.500000	0.359712	-0.045858	-0.001116	
93.550000	0.363185	-0.049222	-0.001137	
93.600000	0.367044	-0.053012	-0.001157	
93.650000	0.371116	-0.057138	-0.001188	
93.700000	0.375292	-0.061501	-0.001227	
93.750000	0.379524	-0.065978	-0.001254	
93.800000	0.383759	-0.070406	-0.001283	
93.850000	0.387972	-0.074609	-0.001325	
93.900000	0.392174	-0.078426	-0.001358	
93.950000	0.396268	-0.081728	-0.001383	
94.000000	0.400016	-0.084402	-0.001418	
94.050000	0.403121	-0.086354	-0.001442	
94.100000	0.405368	-0.087537	-0.001455	
94.150000	0.406680	-0.087982	-0.001462	
94.200000	0.407133	-0.087790	-0.001471	
94.250000	0.406902	-0.087089	-0.001476	
94.300000	0.406133	-0.085969	-0.001478	
94.350000	0.404846	-0.084468	-0.001462	
94.400000	0.402947	-0.082628	-0.001448	
94.450000	0.400231	-0.080490	-0.001435	
94.500000	0.396481	-0.078071	-0.001401	
94.550000	0.391544	-0.075340	-0.001350	
94.600000	0.385344	-0.072272	-0.001310	
94.650000	0.378022	-0.068917	-0.001261	
94.700000	0.369990	-0.065421	-0.001202	
94.750000	0.361762	-0.061968	-0.001162	
94.800000	0.353706	-0.058709	-0.001113	
94.850000	0.345958	-0.055763	-0.001058	
94.900000	0.338557	-0.053243	-0.001010	
94.950000	0.331622	-0.051274	-0.000966	
95.000000	0.325427	-0.049973	-0.000935	
95.050000	0.320321	-0.049425	-0.000901	
95.100000	0.316660	-0.049657	-0.000891	
95.150000	0.314670	-0.050620	-0.000868	
95.200000	0.314362	-0.052200	-0.000878	
95.250000	0.315569	-0.054235	-0.000875	
95.300000	0.318109	-0.056567	-0.000891	
95.350000	0.321840	-0.059035	-0.000914	
95.400000	0.326688	-0.061486	-0.000929	
95.450000	0.332583	-0.063810	-0.000982	
95.500000	0.339390	-0.065962	-0.001013	
95.550000	0.346879	-0.067920	-0.001056	
95.600000	0.354754	-0.069645	-0.001108	
95.650000	0.362748	-0.071107	-0.001158	
95.700000	0.370598	-0.072329	-0.001216	
95.750000	0.378064	-0.073389	-0.001259	
95.800000	0.384953	-0.074363	-0.001308	
95.850000	0.391119	-0.075268	-0.001355	
95.900000	0.396413	-0.076053	-0.001397	
95.950000	0.400621	-0.076689	-0.001424	
96.000000	0.403443	-0.077200	-0.001440	
96.050000	0.404526	-0.077584	-0.001445	
96.100000	0.403617	-0.077782	-0.001449	
96.150000	0.400654	-0.077715	-0.001431	
96.200000	0.395779	-0.077350	-0.001398	
96.250000	0.389274	-0.076726	-0.001344	
96.300000	0.381458	-0.075935	-0.001300	
96.350000	0.372638	-0.075065	-0.001243	
96.400000	0.363137	-0.074199	-0.001190	
96.450000	0.353314	-0.073428	-0.001130	
96.500000	0.343509	-0.072854	-0.001071	
96.550000	0.333962	-0.072559	-0.001003	
96.600000	0.324822	-0.072579	-0.000955	
96.650000	0.316269	-0.072903	-0.000909	
96.700000	0.308629	-0.073485	-0.000873	
96.750000	0.302223	-0.074208	-0.000830	
96.800000	0.297214	-0.074905	-0.000801	
96.850000	0.293656	-0.075387	-0.000779	
96.900000	0.291601	-0.075507	-0.000769	
96.950000	0.291152	-0.075194	-0.000768	
97.000000	0.292400	-0.074422	-0.000786	
97.050000	0.295250	-0.073210	-0.000791	
97.100000	0.299393	-0.071620	-0.000805	
97.150000	0.304494	-0.069757	-0.000831	
97.200000	0.310378	-0.067773	-0.000864	
97.250000	0.317029	-0.065844	-0.000905	
97.300000	0.324324	-0.064137	-0.000937	
97.350000	0.331859	-0.062761	-0.000969	
97.400000	0.339113	-0.061751	-0.001009	
97.450000	0.345716	-0.061069	-0.001059	
97.500000	0.351549	-0.060650	-0.001086	
97.550000	0.356493	-0.060442	-0.001122	
97.600000	0.360259	-0.060399	-0.001139	
97.650000	0.362436	-0.060456	-0.001153	
97.700000	0.362697	-0.060532	-0.001154	
97.750000	0.360992	-0.060600	-0.001151	
97.800000	0.357562	-0.060730	-0.001121	
97.850000	0.352753	-0.061035	-0.001095	
97.900000	0.346864	-0.061613	-0.001059	
97.950000	0.340179	-0.062528	-0.001027	
98.000000	0.332984	-0.063810	-0.000988	
98.050000	0.325533	-0.065469	-0.000951	
98.100000	0.317996	-0.067487	-0.000896	
98.150000	0.310446	-0.069819	-0.000859	
98.200000	0.303011	-0.072371	-0.000817	
98.250000	0.295944	-0.075026	-0.000789	
98.300000	0.289539	-0.077651	-0.000772	
98.350000	0.284028	-0.080087	-0.000749	
98.400000	0.279561	-0.082180	-0.000728	
98.450000	0.276255	-0.083805	-0.000703	
98.500000	0.274250	-0.084889	-0.000707	
98.550000	0.273709	-0.085417	-0.000708	
98.600000	0.274689	-0.085405	-0.000711	
98.650000	0.277004	-0.084879	-0.000712	
98.700000	0.280331	-0.083878	-0.000729	
98.750000	0.284414	-0.082486	-0.000747	
98.800000	0.289103	-0.080821	-0.000765	
98.850000	0.294227	-0.079005	-0.000793	
98.900000	0.299583	-0.077109	-0.000818	
98.950000	0.304888	-0.075160	-0.000840	
99.000000	0.309884	-0.073162	-0.000859	
99.050000	0.314446	-0.071123	-0.000904	
99.100000	0.318445	-0.069039	-0.000914	
99.150000	0.321662	-0.066877	-0.000931	
99.200000	0.323804	-0.064594	-0.000926	
99.250000	0.324603	-0.062180	-0.000927	
99.300000	0.323996	-0.059681	-0.000915	
99.350000	0.322120	-0.057202	-0.000918	
99.400000	0.319212	-0.054886	-0.000898	
99.450000	0.315501	-0.052896	-0.000879	
99.500000	0.311147	-0.051371	-0.000850	
99.550000	0.306271	-0.050432	-0.000826	
99.600000	0.300995	-0.050153	-0.000800	
99.650000	0.295432	-0.050550	-0.000765	
99.700000	0.289698	-0.051580	-0.000739	
99.750000	0.283937	-0.053139	-0.000706	
99.800000	0.278318	-0.055103	-0.000690	
99.850000	0.273005	-0.057341	-0.000668	
99.900000	0.268224	-0.059708	-0.000638	
99.950000	0.264271	-0.062046	-0.000624	
100.000000	0.261461	-0.064230	-0.000610	
100.050000	0.260010	-0.066201	-0.000611	
100.100000	0.259921	-0.067952	-0.000611	
100.150000	0.260958	-0.069496	-0.000615	
100.200000	0.262691	-0.070840	-0.000623	
100.250000	0.264671	-0.071982	-0.000621	
100.300000	0.266638	-0.072952	-0.000645	
100.350000	0.268529	-0.073816	-0.000652	
100.400000	0.270401	-0.074652	-0.000676	
100.450000	0.272390	-0.075502	-0.000686	
100.500000	0.274631	-0.076338	-0.000692	
100.550000	0.277185	-0.077069	-0.000706	
100.600000	0.279997	-0.077579	-0.000718	
100.650000	0.282885	-0.077785	-0.000744	
100.700000	0.285611	-0.077652	-0.000745	
100.750000	0.287920	-0.077163	-0.000748	
100.800000	0.289545	-0.076319	-0.000767	
100.850000	0.290293	-0.075143	-0.000771	
100.900000	0.290116	-0.073707	-0.000763	
100.950000	0.289040	-0.072124	-0.000754	
101.000000	0.287077	-0.070529	-0.000743	
101.050000	0.284202	-0.069015	-0.000722	
101.100000	0.280394	-0.067621	-0.000698	
101.150000	0.275762	-0.066346	-0.000682	
101.200000	0.270527	-0.065170	-0.000654	
101.250000	0.264954	-0.064087	-0.000633	
101.300000	0.259336	-0.063105	-0.000603	
101.350000	0.253973	-0.062197	-0.000582	
101.400000	0.249148	-0.061299	-0.000555	
101.450000	0.245151	-0.060333	-0.000541	
101.500000	0.242179	-0.059260	-0.000523	
101.550000	0.240313	-0.058106	-0.000521	
101.600000	0.239563	-0.056939	-0.000509	
101.650000	0.239903	-0.055823	-0.000514	
101.700000	0.241264	-0.054815	-0.000515	
101.750000	0.243425	-0.053985	-0.000529	
101.800000	0.245989	-0.053416	-0.000531	
101.850000	0.248570	-0.053186	-0.000536	
101.900000	0.250998	-0.053312	-0.000553	
101.950000	0.253308	-0.053775	-0.000565	
102.000000	0.255643	-0.054551	-0.000582	
102.050000	0.258150	-0.055602	-0.000588	
102.100000	0.260864	-0.056864	-0.000613	
102.150000	0.263739	-0.058251	-0.000631	
102.200000	0.266663	-0.059676	-0.000638	
102.250000	0.269475	-0.061104	-0.000667	
102.300000	0.271972	-0.062520	-0.000673	
102.350000	0.273909	-0.063899	-0.000667	
102.400000	0.275124	-0.065219	-0.000680	
102.450000	0.275601	-0.066490	-0.000674	
102.500000	0.275406	-0.067771	-0.000690	
102.550000	0.274575	-0.069131	-0.000688	
102.600000	0.273062	-0.070587	-0.000678	
102.650000	0.270705	-0.072101	-0.000667	
102.700000	0.267353	-0.073595	-0.000647	
102.750000	0.263004	-0.074961	-0.000634	
102.800000	0.257848	-0.076088	-0.000612	
102.850000	0.252183	-0.076884	-0.000576	
102.900000	0.246355	-0.077302	-0.000573	
102.950000	0.240642	-0.077303	-0.000543	
103.000000	0.235236	-0.076829	-0.000510	
103.050000	0.230334	-0.075829	-0.000503	
103.100000	0.226136	-0.074293	-0.000467	
103.150000	0.222802	-0.072283	-0.000465	
103.200000	0.220427	-0.069912	-0.000453	
103.250000	0.219073	-0.067270	-0.000443	
103.300000	0.218762	-0.064413	-0.000449	
103.350000	0.219451	-0.061435	-0.000450	
103.400000	0.221017	-0.058487	-0.000450	
103.450000	0.223401	-0.055720	-0.000451	
103.500000	0.226612	-0.053211	-0.000452	
103.550000	0.230656	-0.050973	-0.000475	
103.600000	0.235474	-0.048999	-0.000494	
103.650000	0.240922	-0.047301	-0.000507	
103.700000	0.246787	-0.045885	-0.000538	
103.750000	0.252900	-0.044740	-0.000564	
103.800000	0.259183	-0.043864	-0.000597	
103.850000	0.265523	-0.043307	-0.000618	
103.900000	0.271724	-0.043149	-0.000657	
103.950000	0.277463	-0.043447	-0.000683	
104.000000	0.282386	-0.044219	-0.000703	
104.050000	0.286282	-0.045471	-0.000717	
104.100000	0.289061	-0.047201	-0.000730	
104.150000	0.290613	-0.049390	-0.000747	
104.200000	0.290739	-0.051953	-0.000729	
104.250000	0.289225	-0.054765	-0.000725	
104.300000	0.286031	-0.057684	-0.000723	
104.350000	0.281414	-0.060566	-0.000703	
104.400000	0.275764	-0.063275	-0.000682	
104.450000	0.269370	-0.065702	-0.000648	
104.500000	0.262374	-0.067773	-0.000618	
104.550000	0.254852	-0.069439	-0.000582	
104.600000	0.246893	-0.070657	-0.000558	
104.650000	0.238690	-0.071394	-0.000524	
104.700000	0.230483	-0.071643	-0.000485	
104.750000	0.222466	-0.071440	-0.000456	
104.800000	0.214800	-0.070832	-0.000429	
104.850000	0.207681	-0.069846	-0.000403	
104.900000	0.201463	-0.068508	-0.000379	
104.950000	0.196564	-0.066864	-0.000362	
105.000000	0.193227	-0.064986	-0.000349	
105.050000	0.191466	-0.062953	-0.000347	
105.100000	0.191182	-0.060813	-0.000344	
105.150000	0.192325	-0.058596	-0.000342	
105.200000	0.194953	-0.056319	-0.000348	
105.250000	0.199065	-0.054016	-0.000367	
105.300000	0.204498	-0.051735	-0.000377	
105.350000	0.210897	-0.049519	-0.000392	
105.400000	0.217972	-0.047395	-0.000409	
105.450000	0.225566	-0.045398	-0.000450	
105.500000	0.233543	-0.043582	-0.000481	
105.550000	0.241650	-0.042006	-0.000514	
105.600000	0.249524	-0.040730	-0.000546	
105.650000	0.256862	-0.039814	-0.000569	
105.700000	0.263508	-0.039311	-0.000603	
105.750000	0.269343	-0.039251	-0.000621	
105.800000	0.274131	-0.039620	-0.000643	
105.850000	0.277498	-0.040368	-0.000660	
105.900000	0.279093	-0.041412	-0.000656	
105.950000	0.278858	-0.042643	-0.000665	
106.000000	0.277042	-0.043969	-0.000663	
106.050000	0.274054	-0.045340	-0.000654	
106.100000	0.270225	-0.046736	-0.000634	
106.150000	0.265687	-0.048140	-0.000612	
106.200000	0.260419	-0.049489	-0.000589	
106.250000	0.254409	-0.050695	-0.000560	
106.300000	0.247658	-0.051682	-0.000523	
106.350000	0.240148	-0.052418	-0.000495	
106.400000	0.231914	-0.052911	-0.000468	
106.450000	0.223132	-0.053162	-0.000434	
106.500000	0.214252	-0.053173	-0.000398	
106.550000	0.205848	-0.052971	-0.000381	
106.600000	0.198381	-0.052601	-0.000357	
106.650000	0.192065	-0.052116	-0.000340	
106.700000	0.186964	-0.051549	-0.000310	
106.750000	0.183151	-0.050911	-0.000311	
106.800000	0.180766	-0.050203	-0.000299	
106.850000	0.180015	-0.049445	-0.000288	
106.900000	0.180983	-0.048673	-0.000304	
106.950000	0.183548	-0.047909	-0.000300	
107.000000	0.187501	-0.047177	-0.000313	
107.050000	0.192656	-0.046494	-0.000337	
107.100000	0.198853	-0.045857	-0.000341	
107.150000	0.205843	-0.045241	-0.000379	
107.200000	0.213230	-0.044630	-0.000400	
107.250000	0.220600	-0.044043	-0.000414	
107.300000	0.227742	-0.043511	-0.000453	
107.350000	0.234619	-0.043029	-0.000471	
107.400000	0.241150	-0.042557	-0.000510	
107.450000	0.247044	-0.042064	-0.000523	
107.500000	0.251925	-0.041543	-0.000546	
107.550000	0.255636	-0.040987	-0.000556	
107.600000	0.258307	-0.040383	-0.000572	
107.650000	0.260152	-0.039729	-0.000583	
107.700000	0.261300	-0.039083	-0.000576	
107.750000	0.261758	-0.038536	-0.000575	
107.800000	0.261466	-0.038128	-0.000581	
107.850000	0.260381	-0.037809	-0.000573	
107.900000	0.258435	-0.037493	-0.000563	
107.950000	0.255524	-0.037127	-0.000555	
108.000000	0.251537	-0.036697	-0.000523	
108.050000	0.246510	-0.036193	-0.000520	
108.100000	0.240736	-0.035621	-0.000480	
108.150000	0.234673	-0.035018	-0.000468	
108.200000	0.228745	-0.034447	-0.000450	
108.250000	0.223253	-0.033964	-0.000429	
108.300000	0.218370	-0.033615	-0.000398	
108.350000	0.214246	-0.033438	-0.000396	
108.400000	0.211062	-0.033472	-0.000391	
108.450000	0.208991	-0.033757	-0.000385	
108.500000	0.208105	-0.034317	-0.000373	
108.550000	0.208326	-0.035170	-0.000375	
108.600000	0.209521	-0.036307	-0.000380	
108.650000	0.211533	-0.037684	-0.000387	
108.700000	0.214186	-0.039218	-0.000398	
108.750000	0.217251	-0.040818	-0.000413	
108.800000	0.220470	-0.042395	-0.000422	
108.850000	0.223691	-0.043866	-0.000437	
108.900000	0.226874	-0.045137	-0.000455	
108.950000	0.229922	-0.046125	-0.000463	
109.000000	0.232586	-0.046786	-0.000465	
109.050000	0.234557	-0.047108	-0.000474	
109.100000	0.235615	-0.047098	-0.000477	
109.150000	0.235807	-0.046777	-0.000480	
109.200000	0.235398	-0.046185	-0.000493	
109.250000	0.234664	-0.045377	-0.000483	
109.300000	0.233775	-0.044423	-0.000471	
109.350000	0.232873	-0.043387	-0.000468	
109.400000	0.232085	-0.042299	-0.000466	
109.450000	0.231439	-0.041142	-0.000458	
109.500000	0.230790	-0.039858	-0.000443	
109.550000	0.229839	-0.038371	-0.000440	
109.600000	0.228314	-0.036612	-0.000432	
109.650000	0.226204	-0.034538	-0.000435	
109.700000	0.223831	-0.032162	-0.000426	
109.750000	0.221688	-0.029558	-0.000423	
109.800000	0.220211	-0.026868	-0.000413	
109.850000	0.219620	-0.024273	-0.000416	
109.900000	0.219941	-0.021919	-0.000409	
109.950000	0.221174	-0.019896	-0.000414	
110.000000	0.223329	-0.018291	-0.000431	
110.050000	0.226436	-0.017213	-0.000442	
110.100000	0.230545	-0.016772	-0.000461	
110.150000	0.235613	-0.017012	-0.000475	
110.200000	0.241464	-0.017892	-0.000482	
110.250000	0.247887	-0.019332	-0.000525	
110.300000	0.254676	-0.021229	-0.000557	
110.350000	0.261628	-0.023480	-0.000597	
110.400000	0.268463	-0.025960	-0.000610	
110.450000	0.274831	-0.028536	-0.000644	
110.500000	0.280416	-0.031089	-0.000659	
110.550000	0.285023	-0.033521	-0.000694	
110.600000	0.288545	-0.035774	-0.000709	
110.650000	0.290887	-0.037832	-0.000731	
110.700000	0.291969	-0.039700	-0.000726	
110.750000	0.291771	-0.041387	-0.000725	
110.800000	0.290318	-0.042892	-0.000721	
110.850000	0.287693	-0.044182	-0.000710	
110.900000	0.283984	-0.045201	-0.000687	
110.950000	0.279275	-0.045901	-0.000657	
111.000000	0.273678	-0.046251	-0.000623	
111.050000	0.267323	-0.046208	-0.000617	
111.100000	0.260286	-0.045691	-0.000574	
111.150000	0.252593	-0.044600	-0.000539	
111.200000	0.244284	-0.042862	-0.000496	
111.250000	0.235538	-0.040488	-0.000474	
111.300000	0.226797	-0.037585	-0.000437	
111.350000	0.218680	-0.034325	-0.000418	
111.400000	0.211725	-0.030897	-0.000390	
111.450000	0.206210	-0.027468	-0.000372	
111.500000	0.202173	-0.024183	-0.000345	
111.550000	0.199603	-0.021175	-0.000334	
111.600000	0.198530	-0.018545	-0.000327	
111.650000	0.199017	-0.016372	-0.000338	
111.700000	0.201124	-0.014722	-0.000333	
111.750000	0.204908	-0.013623	-0.000346	
111.800000	0.210387	-0.013052	-0.000369	
111.850000	0.217499	-0.012958	-0.000403	
111.900000	0.226157	-0.013279	-0.000423	
111.950000	0.236179	-0.013963	-0.000474	
112.000000	0.247262	-0.014971	-0.000526	
112.050000	0.258974	-0.016264	-0.000576	
112.100000	0.270804	-0.017788	-0.000618	
112.150000	0.282267	-0.019490	-0.000677	
112.200000	0.292999	-0.021335	-0.000724	
112.250000	0.302690	-0.023312	-0.000766	
112.300000	0.311049	-0.025413	-0.000804	
112.350000	0.317804	-0.027608	-0.000850	
112.400000	0.322802	-0.029836	-0.000882	
112.450000	0.326085	-0.031999	-0.000899	
112.500000	0.327783	-0.033997	-0.000901	
112.550000	0.327987	-0.035741	-0.000907	
112.600000	0.326728	-0.037150	-0.000909	
112.650000	0.324053	-0.038143	-0.000888	
112.700000	0.319995	-0.038649	-0.000875	
112.750000	0.314563	-0.038635	-0.000832	
112.800000	0.307830	-0.038116	-0.000808	
112.850000	0.299921	-0.037134	-0.000759	
112.900000	0.291043	-0.035741	-0.000716	
112.950000	0.281473	-0.034015	-0.000670	
113.000000	0.271578	-0.032053	-0.000621	
113.050000	0.261758	-0.029970	-0.000585	
113.100000	0.252402	-0.027874	-0.000536	
113.150000	0.243865	-0.025863	-0.000509	
113.200000	0.236415	-0.024002	-0.000474	
113.250000	0.230249	-0.022308	-0.000451	
113.300000	0.225470	-0.020765	-0.000441	
113.350000	0.222146	-0.019367	-0.000418	
113.400000	0.220353	-0.018122	-0.000415	
113.450000	0.220176	-0.017055	-0.000411	
113.500000	0.221679	-0.016171	-0.000418	
113.550000	0.224830	-0.015464	-0.000415	
113.600000	0.229506	-0.014957	-0.000444	
113.650000	0.235596	-0.014725	-0.000473	
113.700000	0.243068	-0.014863	-0.000505	
113.750000	0.251826	-0.015428	-0.000543	
113.800000	0.261512	-0.016425	-0.000584	
113.850000	0.271595	-0.017814	-0.000618	
113.900000	0.281585	-0.019526	-0.000663	
113.950000	0.291146	-0.021470	-0.000707	
114.000000	0.300057	-0.023534	-0.000753	
114.050000	0.308135	-0.025611	-0.000789	
114.100000	0.315196	-0.027594	-0.000839	
114.150000	0.321075	-0.029369	-0.000859	
114.200000	0.325735	-0.030826	-0.000898	
114.250000	0.329223	-0.031892	-0.000913	
114.300000	0.331631	-0.032550	-0.000932	
114.350000	0.332977	-0.032825	-0.000931	
114.400000	0.333205	-0.032761	-0.000944	
114.450000	0.332329	-0.032413	-0.000925	
114.500000	0.330546	-0.031843	-0.000924	
114.550000	0.328138	-0.031131	-0.000905	
114.600000	0.325292	-0.030378	-0.000895	
114.650000	0.322063	-0.029656	-0.000884	
114.700000	0.318449	-0.028979	-0.000850	
114.750000	0.314493	-0.028339	-0.000852	
114.800000	0.310337	-0.027741	-0.000828	
114.850000	0.306174	-0.027189	-0.000791	
114.900000	0.302138	-0.026669	-0.000771	
114.950000	0.298252	-0.026124	-0.000743	
115.000000	0.294546	-0.025486	-0.000744	
115.050000	0.291157	-0.024727	-0.000728	
115.100000	0.288289	-0.023871	-0.000705	
115.150000	0.286095	-0.022977	-0.000697	
115.200000	0.284593	-0.022097	-0.000689	
115.250000	0.283680	-0.021290	-0.000692	
115.300000	0.283328	-0.020629	-0.000686	
115.350000	0.283625	-0.020191	-0.000682	
115.400000	0.284606	-0.020040	-0.000684	
115.450000	0.286103	-0.020197	-0.000695	
115.500000	0.287817	-0.020609	-0.000694	
115.550000	0.289506	-0.021191	-0.000703	
115.600000	0.291092	-0.021860	-0.000717	
115.650000	0.292645	-0.022550	-0.000725	
115.700000	0.294221	-0.023207	-0.000739	
115.750000	0.295773	-0.023789	-0.000739	
115.800000	0.297203	-0.024266	-0.000738	
115.850000	0.298445	-0.024609	-0.000747	
115.900000	0.299558	-0.024807	-0.000755	
115.950000	0.300728	-0.024880	-0.000760	
116.000000	0.302066	-0.024870	-0.000784	
116.050000	0.303558	-0.024845	-0.000783	
116.100000	0.305184	-0.024879	-0.000781	
116.150000	0.306971	-0.025019	-0.000808	
116.200000	0.308945	-0.025267	-0.000808	
116.250000	0.310991	-0.025608	-0.000826	
116.300000	0.312938	-0.026020	-0.000834	
116.350000	0.314609	-0.026465	-0.000852	
116.400000	0.315901	-0.026886	-0.000848	
116.450000	0.316890	-0.027237	-0.000861	
116.500000	0.317772	-0.027487	-0.000866	
116.550000	0.318719	-0.027621	-0.000881	
116.600000	0.319773	-0.027621	-0.000882	
116.650000	0.320862	-0.027467	-0.000880	
116.700000	0.321947	-0.027168	-0.000885	
116.750000	0.323088	-0.026786	-0.000885	
116.800000	0.324304	-0.026401	-0.000904	
116.850000	0.325411	-0.026092	-0.000915	
116.900000	0.326082	-0.025912	-0.000908	
116.950000	0.326078	-0.025889	-0.000913	
117.000000	0.325411	-0.026042	-0.000909	
117.050000	0.324276	-0.026384	-0.000905	
117.100000	0.322835	-0.026877	-0.000885	
117.150000	0.321070	-0.027424	-0.000870	
117.200000	0.318901	-0.027907	-0.000859	
117.250000	0.316357	-0.028209	-0.000850	
117.300000	0.313607	-0.028253	-0.000830	
117.350000	0.310823	-0.028030	-0.000821	
117.400000	0.308075	-0.027575	-0.000801	
117.450000	0.305377	-0.026945	-0.000786	
117.500000	0.302884	-0.026189	-0.000789	
117.550000	0.300977	-0.025377	-0.000770	
117.600000	0.300089	-0.024627	-0.000777	
117.650000	0.300419	-0.024066	-0.000765	
117.700000	0.301951	-0.023781	-0.000784	
117.750000	0.304587	-0.023778	-0.000791	
117.800000	0.308229	-0.024000	-0.000816	
117.850000	0.312732	-0.024381	-0.000838	
117.900000	0.317858	-0.024875	-0.000871	
117.950000	0.323265	-0.025426	-0.000901	
118.000000	0.328615	-0.025945	-0.000926	
118.050000	0.333694	-0.026336	-0.000960	
118.100000	0.338463	-0.026578	-0.000983	
118.150000	0.343016	-0.026738	-0.001020	
118.200000	0.347434	-0.026915	-0.001042	
118.250000	0.351665	-0.027157	-0.001053	
118.300000	0.355560	-0.027453	-0.001079	
118.350000	0.358921	-0.027787	-0.001101	
118.400000	0.361565	-0.028186	-0.001118	
118.450000	0.363376	-0.028677	-0.001122	
118.500000	0.364305	-0.029241	-0.001125	
118.550000	0.364327	-0.029809	-0.001120	
118.600000	0.363428	-0.030301	-0.001131	
118.650000	0.361669	-0.030681	-0.001125	
118.700000	0.359163	-0.030941	-0.001100	
118.750000	0.355934	-0.031049	-0.001080	
118.800000	0.351841	-0.030953	-0.001057	
118.850000	0.346789	-0.030602	-0.001017	
118.900000	0.340888	-0.029987	-0.000989	
118.950000	0.334412	-0.029164	-0.000941	
119.000000	0.327655	-0.028223	-0.000914	
119.050000	0.320847	-0.027256	-0.000869	
119.100000	0.314199	-0.026323	-0.000831	
119.150000	0.308022	-0.025471	-0.000808	
119.200000	0.302773	-0.024778	-0.000791	
119.250000	0.298911	-0.024357	-0.000773	
119.300000	0.296753	-0.024297	-0.000769	
119.350000	0.296359	-0.024601	-0.000758	
119.400000	0.297629	-0.025190	-0.000771	
119.450000	0.300407	-0.025971	-0.000778	
119.500000	0.304503	-0.026887	-0.000800	
119.550000	0.309668	-0.027895	-0.000824	
119.600000	0.315667	-0.028922	-0.000851	
119.650000	0.322324	-0.029878	-0.000891	
119.700000	0.329546	-0.030725	-0.000945	
119.750000	0.337310	-0.031518	-0.000998	
119.800000	0.345542	-0.032345	-0.001040	
119.850000	0.354035	-0.033251	-0.001086	
119.900000	0.362544	-0.034241	-0.001139	
