Time	BkNjVUndx B_0_N_0	BkNjVUndx B_0_N_4	BkNjVUndx B_0_N_5	BkNjVUndx B_0_N_9	BkNjVUndx B_0_N_13	BkNjVUndx B_0_N_16	BkNjVUndx B_0_N_18	BkNjVUndy B_0_N_0	BkNjVUndy B_0_N_4	BkNjVUndy B_0_N_5	BkNjVUndy B_0_N_9	BkNjVUndy B_0_N_13	BkNjVUndy B_0_N_16	BkNjVUndy B_0_N_18	BkNjVUndz B_0_N_0	BkNjVUndz B_0_N_4	BkNjVUndz B_0_N_5	BkNjVUndz B_0_N_9	BkNjVUndz B_0_N_13	BkNjVUndz B_0_N_16	BkNjVUndz B_0_N_18	BkNjVDisx B_0_N_0	BkNjVDisx B_0_N_4	BkNjVDisx B_0_N_5	BkNjVDisx B_0_N_9	BkNjVDisx B_0_N_13	BkNjVDisx B_0_N_16	BkNjVDisx B_0_N_18	BkNjVDisy B_0_N_0	BkNjVDisy B_0_N_4	BkNjVDisy B_0_N_5	BkNjVDisy B_0_N_9	BkNjVDisy B_0_N_13	BkNjVDisy B_0_N_16	BkNjVDisy B_0_N_18	BkNjVDisz B_0_N_0	BkNjVDisz B_0_N_4	BkNjVDisz B_0_N_5	BkNjVDisz B_0_N_9	BkNjVDisz B_0_N_13	BkNjVDisz B_0_N_16	BkNjVDisz B_0_N_18	BkNjSTVx  B_0_N_0	BkNjSTVx  B_0_N_4	BkNjSTVx  B_0_N_5	BkNjSTVx  B_0_N_9	BkNjSTVx  B_0_N_13	BkNjSTVx  B_0_N_16	BkNjSTVx  B_0_N_18	BkNjSTVy  B_0_N_0	BkNjSTVy  B_0_N_4	BkNjSTVy  B_0_N_5	BkNjSTVy  B_0_N_9	BkNjSTVy  B_0_N_13	BkNjSTVy  B_0_N_16	BkNjSTVy  B_0_N_18	BkNjSTVz  B_0_N_0	BkNjSTVz  B_0_N_4	BkNjSTVz  B_0_N_5	BkNjSTVz  B_0_N_9	BkNjSTVz  B_0_N_13	BkNjSTVz  B_0_N_16	BkNjSTVz  B_0_N_18	BPitch    B_0	BAzimuth  B_0	
(s)	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(m/s)     	(deg)     	(deg)     	
144.100000	12.220321	12.311281	12.319820	12.445068	12.330481	11.802546	11.094226	2.698620	2.040615	1.982911	1.972155	1.711744	2.052896	2.160055	-0.670573	-0.882785	-0.879052	-0.321465	-0.528043	-1.307655	-1.775829	12.015652	12.103752	12.111362	12.232016	12.111233	11.577441	10.861362	4.355265	7.490161	8.618351	13.356620	17.849993	21.763268	25.449514	-0.669252	-0.883614	-0.881542	-0.337158	-0.569475	-1.376699	-1.879932	0.204669	0.207529	0.208458	0.213053	0.219248	0.225105	0.232865	-1.656645	-5.449546	-6.635440	-11.384464	-16.138248	-19.710371	-23.289459	-0.001322	0.000829	0.002491	0.015693	0.041431	0.069044	0.104103	5.131630	41.255633	
144.150000	12.040953	12.239644	12.250697	12.221676	12.081434	11.443270	11.073415	2.581944	2.106137	2.087796	2.119704	1.937892	2.391659	2.553904	-0.442087	-0.682983	-0.665625	-0.208815	-0.995516	-1.999619	-2.101346	11.841599	12.037277	12.047224	12.011973	11.861900	11.213462	10.829690	4.240391	7.552877	8.719023	13.494579	18.061728	22.084446	25.823029	-0.436231	-0.679397	-0.663793	-0.220904	-1.034663	-2.067803	-2.206439	0.199353	0.202367	0.203473	0.209703	0.219534	0.229808	0.243725	-1.658447	-5.446740	-6.631227	-11.374875	-16.123837	-19.692787	-23.269125	-0.005856	-0.003587	-0.001832	0.012088	0.039146	0.068184	0.105093	5.115184	44.653711	
144.200000	12.303965	12.540862	12.554285	12.360691	12.128264	11.535744	11.088539	2.176978	1.923972	1.965479	2.300193	2.250464	2.786149	2.907089	-0.333469	-0.845174	-0.859102	-0.326709	-1.357837	-2.088229	-2.022925	12.109143	12.342787	12.354839	12.152666	11.905222	11.296124	10.826269	3.839526	7.370212	8.594782	13.667553	18.361525	22.462513	26.156412	-0.323496	-0.837601	-0.853386	-0.335695	-1.395340	-2.156351	-2.130000	0.194822	0.198075	0.199446	0.208025	0.223042	0.239620	0.262270	-1.662549	-5.446239	-6.629303	-11.367360	-16.111061	-19.676365	-23.249323	-0.009973	-0.007573	-0.005717	0.008986	0.037503	0.068122	0.107076	5.098267	48.047220	
144.250000	12.473038	12.424973	12.396594	12.273036	12.204760	11.740225	11.038369	2.025732	1.785330	1.834264	2.368382	2.555697	3.100641	3.123655	-0.240397	-0.606191	-0.648270	-0.662103	-1.517182	-2.060995	-2.031746	12.279274	12.227228	12.197104	12.062530	11.974729	11.488470	10.757115	3.689715	7.230576	8.461755	13.730240	18.656849	22.763313	26.355013	-0.227553	-0.595879	-0.639914	-0.669218	-1.554279	-2.130286	-2.142000	0.193764	0.197745	0.199491	0.210506	0.230031	0.251755	0.281254	-1.663983	-5.445246	-6.627491	-11.361858	-16.101151	-19.662672	-23.231358	-0.012844	-0.010312	-0.008357	0.007115	0.037097	0.069291	0.110253	5.081026	51.437181	
144.300000	12.080781	12.294119	12.353834	12.597468	12.637557	12.303521	11.374510	1.911325	1.722003	1.809062	2.678056	2.896170	3.326150	3.163542	0.075428	-0.353196	-0.452235	-0.821508	-1.712969	-2.235534	-2.300029	11.884871	12.092261	12.149529	12.378787	12.394789	12.034591	11.070696	3.574011	7.163281	8.431674	14.030883	18.983200	22.970203	26.371122	0.088990	-0.342282	-0.443366	-0.828798	-1.751558	-2.307734	-2.414994	0.195909	0.201858	0.204306	0.218682	0.242768	0.268931	0.303814	-1.662687	-5.441278	-6.622612	-11.352827	-16.087030	-19.644054	-23.207581	-0.013562	-0.010913	-0.008869	0.007290	0.038589	0.072200	0.114965	5.063474	54.824858	
144.350000	12.431127	12.540564	12.552748	12.643865	12.867835	12.635138	11.755317	2.294810	1.889155	1.879561	2.350617	2.785650	3.073107	2.977111	-0.163898	-0.334230	-0.380008	-0.746600	-1.782905	-2.319683	-2.106419	12.233052	12.334972	12.344076	12.417377	12.611812	12.347153	11.424983	3.957505	7.326536	8.497006	13.692876	18.856169	22.695827	26.158169	-0.148450	-0.321536	-0.369436	-0.752792	-1.821580	-2.393253	-2.224381	0.198074	0.205591	0.208672	0.226487	0.256023	0.287985	0.330334	-1.662695	-5.437381	-6.617446	-11.342258	-16.070518	-19.622721	-23.181059	-0.015447	-0.012694	-0.010572	0.006192	0.038676	0.073570	0.117963	5.045685	58.209726	
144.400000	12.347157	12.776199	12.873261	13.031524	12.905249	12.598234	12.154166	2.439702	1.754514	1.634120	1.821271	2.630857	2.954255	2.911343	-0.586895	-0.536206	-0.518749	-0.919079	-2.241540	-2.570704	-2.050882	12.147362	12.567504	12.660892	12.798010	12.636682	12.291660	11.797403	4.107022	7.192854	8.251318	13.158029	18.689901	22.560555	26.070526	-0.568497	-0.520660	-0.505395	-0.923041	-2.279092	-2.644354	-2.170434	0.199795	0.208696	0.212369	0.233514	0.268567	0.306574	0.356763	-1.667320	-5.438340	-6.617198	-11.336758	-16.059044	-19.606300	-23.159184	-0.018397	-0.015545	-0.013355	0.003962	0.037551	0.073649	0.119553	5.027670	61.591323	
144.450000	12.248976	12.742568	12.865952	13.063232	12.965534	12.626483	12.239797	2.116697	1.644537	1.562704	1.801506	2.712775	2.856348	2.768651	-1.088248	-0.763038	-0.682579	-0.994041	-2.233515	-2.559987	-2.377359	12.046679	12.531346	12.650991	12.826627	12.692774	12.314337	11.875668	3.787899	7.083865	8.179899	13.133675	18.761497	22.447180	25.906384	-1.064544	-0.742270	-0.664057	-0.993276	-2.267249	-2.630797	-2.495258	0.202296	0.211222	0.214960	0.236605	0.272760	0.312146	0.364129	-1.671202	-5.439328	-6.617196	-11.332169	-16.048723	-19.590832	-23.137733	-0.023703	-0.020769	-0.018522	-0.000765	0.033733	0.070810	0.117899	5.009344	64.970081	
144.500000	11.990192	12.606068	12.731872	12.917359	13.155404	12.957519	12.426789	1.618492	1.627081	1.655145	1.885701	2.437968	2.661778	2.776169	-1.322425	-0.940219	-0.833599	-1.017825	-1.983303	-2.465227	-2.590323	11.783568	12.391388	12.513752	12.679058	12.882971	12.647664	12.067461	3.288478	7.062134	8.267049	13.208081	18.471554	22.232817	25.888813	-1.291150	-0.911942	-0.807607	-1.009911	-2.010579	-2.530313	-2.703348	0.206624	0.214679	0.218120	0.238301	0.272434	0.309854	0.359328	-1.669986	-5.435053	-6.611904	-11.322380	-16.033585	-19.571039	-23.112644	-0.031274	-0.028277	-0.025992	-0.007914	0.027276	0.065086	0.113025	4.990643	68.346006	
144.550000	12.059001	12.611089	12.724900	12.843852	12.989373	12.881090	12.361659	1.951163	1.826373	1.809057	1.838591	2.383374	2.816637	2.837475	-1.285245	-1.147321	-1.087134	-1.235548	-1.975060	-2.405766	-2.697143	11.843669	12.387350	12.497842	12.598754	12.715883	12.577522	12.019086	3.614262	7.251226	8.409679	13.144987	18.395439	22.361303	25.918222	-1.247476	-1.112601	-1.054730	-1.221465	-1.996686	-2.465724	-2.805596	0.215332	0.223738	0.227058	0.245098	0.273490	0.303568	0.342573	-1.663099	-5.424853	-6.600622	-11.306396	-16.012066	-19.544666	-23.080748	-0.037769	-0.034720	-0.032404	-0.014083	0.021626	0.059958	0.108454	4.971535	71.719367	
144.600000	11.848734	12.514146	12.682520	12.780787	12.665507	12.610579	12.318219	1.829272	1.773277	1.750244	1.767416	2.294730	2.746016	3.087647	-1.394085	-1.255681	-1.223557	-1.636493	-2.509200	-2.724956	-2.807288	11.620927	12.277186	12.442448	12.526535	12.393397	12.321985	12.009961	3.482183	7.184689	8.336348	13.054571	18.281750	22.260307	26.131804	-1.350217	-1.214899	-1.185112	-1.616520	-2.525217	-2.779542	-2.910543	0.227807	0.236959	0.240072	0.254251	0.272110	0.288595	0.308258	-1.652911	-5.411412	-6.586104	-11.287155	-15.987019	-19.514292	-23.044157	-0.043868	-0.040782	-0.038445	-0.019973	0.016017	0.054586	0.103255	4.952084	75.090648	
144.650000	11.890615	12.260896	12.356506	12.341736	12.175274	12.415665	12.571617	1.489598	1.751433	1.808858	1.859356	2.098727	2.388892	2.626979	-1.471342	-1.183020	-1.096877	-1.524241	-2.586744	-2.823737	-2.928210	11.650826	12.013232	12.106534	12.083535	11.911235	12.149354	12.305071	3.135884	7.153090	8.384190	13.131372	18.065435	21.878229	25.640856	-1.417673	-1.132450	-1.048653	-1.494526	-2.593016	-2.868509	-3.021478	0.239789	0.247664	0.249972	0.258200	0.264039	0.266311	0.266546	-1.646286	-5.401657	-6.575332	-11.272017	-15.966708	-19.489338	-23.013876	-0.053669	-0.050569	-0.048224	-0.029715	0.006273	0.044772	0.093268	4.932470	78.459832	
144.700000	11.715138	12.248401	12.401933	12.326229	11.867385	12.275950	12.673431	1.483256	1.853871	1.960665	1.997262	1.945394	2.030224	2.041217	-1.651317	-1.476884	-1.421771	-1.768516	-2.544507	-2.646540	-2.659717	11.464321	11.990726	12.142426	12.061507	11.602264	12.014695	12.420173	3.130353	7.254902	8.534908	13.266221	17.906757	21.512211	25.045467	-1.587026	-1.415700	-1.362938	-1.728198	-2.540106	-2.680521	-2.742035	0.250817	0.257674	0.259507	0.264722	0.265121	0.261255	0.253259	-1.647097	-5.401031	-6.574243	-11.268959	-15.961364	-19.481987	-23.004250	-0.064291	-0.061184	-0.058833	-0.040318	-0.004401	0.033981	0.082318	4.912918	81.827139	
144.750000	11.801545	12.398757	12.565773	12.464088	11.996160	12.385244	12.776164	1.095282	1.359038	1.447054	1.717561	1.924910	1.879446	1.766812	-1.506230	-1.520853	-1.523350	-1.984704	-2.734268	-2.702014	-2.606383	11.537438	12.126899	12.291804	12.183882	11.714675	12.107057	12.505550	2.745392	6.764288	8.025876	12.992377	17.893110	21.368799	24.778744	-1.433700	-1.451440	-1.456294	-1.936181	-2.721618	-2.727685	-2.680335	0.264107	0.271858	0.273969	0.280207	0.281484	0.278188	0.270614	-1.650110	-5.405251	-6.578822	-11.274817	-15.968201	-19.489353	-23.011932	-0.072530	-0.069413	-0.067056	-0.048524	-0.012650	0.025670	0.073952	4.893650	85.194781	
144.800000	12.063786	12.682987	12.869860	12.696304	11.981359	12.302855	12.686328	0.803326	1.325247	1.488891	1.765810	1.776640	1.547586	1.292053	-1.084134	-1.278934	-1.336343	-2.114421	-3.242772	-3.082277	-2.819860	11.783306	12.394166	12.578665	12.397287	11.678317	12.000053	12.387046	2.452181	6.730670	8.068341	13.043163	17.749491	21.043354	24.312336	-1.003308	-1.201233	-1.261004	-2.057626	-3.221810	-3.099587	-2.885425	0.280479	0.288821	0.291195	0.299017	0.303043	0.302801	0.299282	-1.648855	-5.405423	-6.579450	-11.277353	-15.972851	-19.495768	-23.020283	-0.080826	-0.077700	-0.075338	-0.056795	-0.020962	0.017310	0.065564	4.875066	88.564056	
144.850000	11.988703	12.797347	13.057235	12.937278	12.011852	12.304192	12.708192	0.863007	1.237401	1.351286	1.499803	1.474742	1.195977	0.890619	-1.332499	-1.423344	-1.447260	-2.206426	-3.405026	-3.186116	-2.827956	11.689231	12.488948	12.746086	12.615502	11.680353	11.966166	12.364385	2.507198	6.638301	7.926329	12.773685	17.446104	20.692598	23.914896	-1.243835	-1.337828	-1.364120	-2.141910	-3.376460	-3.195959	-2.886270	0.299472	0.308399	0.311149	0.321776	0.331499	0.338026	0.343808	-1.644190	-5.400900	-6.575043	-11.273883	-15.971363	-19.496622	-23.024277	-0.088663	-0.085516	-0.083140	-0.064517	-0.028566	0.009843	0.058313	4.857739	91.934228	
144.900000	11.577534	12.400578	12.684633	12.793927	12.095176	12.300473	12.558278	1.142783	1.097665	1.069895	1.085228	1.401995	1.292282	1.131670	-1.178098	-1.364276	-1.427006	-2.213043	-3.245022	-3.177639	-3.137101	11.257488	12.071307	12.352356	12.448948	11.736026	11.929380	12.173940	2.784393	6.495846	7.642215	12.356625	17.371702	20.788393	24.157053	-1.082111	-1.271482	-1.336615	-2.141451	-3.209693	-3.181056	-3.189424	0.320045	0.329271	0.332278	0.344979	0.359150	0.371092	0.384338	-1.641610	-5.398181	-6.572320	-11.271397	-15.969707	-19.496111	-23.025383	-0.095987	-0.092794	-0.090391	-0.071591	-0.035329	0.003418	0.052323	4.842050	95.304763	
144.950000	11.682837	12.509450	12.809731	12.900332	12.087365	12.262576	12.537285	1.915794	1.746820	1.674065	1.746969	2.101146	1.874337	1.599093	-1.307201	-1.464099	-1.526264	-2.050764	-2.482367	-2.712648	-3.082417	11.341365	12.158228	12.455307	12.532267	11.703812	11.865749	12.125583	3.559831	7.147797	8.249272	13.021466	18.073883	21.373219	24.626780	-1.205730	-1.365876	-1.430474	-1.973977	-2.442203	-2.711598	-3.130693	0.341472	0.351222	0.354424	0.368065	0.383554	0.396827	0.411702	-1.644037	-5.400977	-6.575207	-11.274497	-15.972738	-19.498882	-23.027687	-0.101471	-0.098222	-0.095790	-0.076787	-0.040164	-0.001050	0.048276	4.827969	98.676071	
145.000000	11.672338	12.390656	12.668747	12.828173	12.105890	12.254767	12.535204	2.486090	2.206743	2.129556	2.131616	2.357309	2.113512	1.860033	-1.549802	-1.988462	-2.168623	-2.441974	-2.235747	-2.338894	-2.745162	11.310661	12.019037	12.293939	12.440268	11.704150	11.841960	12.110696	4.133724	7.609988	8.706598	13.406072	18.327827	21.608284	24.881472	-1.444204	-1.886159	-2.068778	-2.361284	-2.191933	-2.334435	-2.790271	0.361676	0.371620	0.374809	0.387906	0.401740	0.412807	0.424508	-1.647634	-5.403245	-6.577042	-11.274456	-15.970518	-19.494772	-23.021439	-0.105598	-0.102303	-0.099845	-0.080690	-0.043814	-0.004459	0.045109	4.815120	102.047350	
145.050000	11.835506	12.634404	12.914308	12.979106	12.012710	12.046880	12.295343	2.612924	2.319262	2.232533	2.217630	2.372387	2.209503	2.027022	-1.616085	-2.075947	-2.230287	-2.441842	-2.312670	-2.300415	-2.572225	11.456797	12.247709	12.525163	12.580606	11.605947	11.634864	11.879026	4.262333	7.721739	8.807988	13.487076	18.334084	21.692244	25.032917	-1.504224	-1.967413	-2.124226	-2.355017	-2.262823	-2.289989	-2.611397	0.378709	0.386695	0.389145	0.398500	0.406763	0.412016	0.416317	-1.649410	-5.402477	-6.575455	-11.269445	-15.961697	-19.482740	-23.005896	-0.111861	-0.108534	-0.106061	-0.086825	-0.049848	-0.010426	0.039172	4.802820	105.416584	
145.100000	11.412542	12.553767	12.922700	13.168834	12.341892	12.209749	12.145900	2.029236	1.881472	1.859865	2.015046	2.333185	2.371122	2.291745	-1.908699	-2.416795	-2.545235	-2.592094	-2.469848	-2.486317	-2.713287	11.020109	12.155630	12.523036	12.764822	11.937678	11.809049	11.752320	3.677689	7.280761	8.431373	13.277126	18.283203	21.838160	25.277224	-1.790710	-2.302141	-2.433058	-2.499145	-2.413781	-2.469521	-2.745864	0.392433	0.398137	0.399664	0.404011	0.404214	0.400701	0.393580	-1.648453	-5.399289	-6.571507	-11.262080	-15.950018	-19.467037	-22.985479	-0.117988	-0.114654	-0.112177	-0.092949	-0.056067	-0.016797	0.032577	4.790090	108.783616	
145.150000	11.287930	12.476963	12.829490	13.156981	12.547083	12.349476	12.136987	1.947411	1.708956	1.707261	2.070162	2.463566	2.434782	2.312150	-1.808722	-2.291907	-2.390141	-2.369857	-2.363523	-2.409289	-2.578386	10.887959	12.074668	12.426792	12.754819	12.150578	11.961809	11.762649	3.596297	7.106670	8.276511	13.326901	18.404419	21.889183	25.280968	-1.682922	-2.169417	-2.270114	-2.268928	-2.299143	-2.383794	-2.601809	0.399970	0.402295	0.402698	0.402162	0.396504	0.387667	0.374338	-1.648887	-5.397714	-6.569250	-11.256740	-15.940853	-19.454401	-22.968819	-0.125800	-0.122490	-0.120028	-0.100929	-0.064380	-0.025495	0.023422	4.776049	112.149066	
145.200000	11.021013	12.313428	12.685361	13.222227	12.638438	12.256673	12.062158	1.737987	1.861761	2.005009	2.739123	2.987039	2.916296	2.320237	-2.241770	-2.740038	-2.816627	-2.664420	-2.396681	-2.272831	-2.325585	10.619719	11.911413	12.283300	12.821123	12.241228	11.865127	11.678905	3.390744	7.260383	8.574242	13.992180	18.920677	22.360985	25.276981	-2.110592	-2.612134	-2.691166	-2.557894	-2.326346	-2.241006	-2.342285	0.401294	0.402014	0.402061	0.401104	0.397210	0.391546	0.383253	-1.652757	-5.398622	-6.569233	-11.253057	-15.933639	-19.444689	-22.956745	-0.131178	-0.127905	-0.125461	-0.106525	-0.070335	-0.031826	0.016700	4.760328	115.512089	
145.250000	10.425780	12.117492	12.575183	13.366949	12.881440	12.525073	12.222929	1.723903	1.817794	1.945077	2.686666	3.107207	3.062983	2.350795	-2.435860	-2.775945	-2.786411	-2.440174	-2.008263	-1.771056	-1.878848	10.027822	11.717746	12.174725	12.962571	12.471137	12.108794	11.799031	3.381917	7.217647	8.514347	13.935420	19.033257	22.498541	25.297686	-2.302962	-2.646296	-2.659193	-2.331805	-1.935925	-1.737102	-1.893364	0.397959	0.399746	0.400459	0.404378	0.410303	0.416279	0.423898	-1.658013	-5.399853	-6.569270	-11.248754	-15.926050	-19.435558	-22.946890	-0.132899	-0.129649	-0.127218	-0.108369	-0.072338	-0.033955	0.014516	4.743076	118.871384	
145.300000	9.962860	11.841205	12.335670	13.353317	13.083743	12.654125	12.277297	1.982744	1.839531	1.873081	2.320903	2.705474	2.594321	1.881616	-3.113093	-3.208431	-3.137590	-2.505440	-2.126992	-1.905908	-1.759035	9.570598	11.445308	11.938053	12.944966	12.656378	12.205519	11.800422	3.645377	7.241534	8.443778	13.568483	18.628618	22.026489	24.825354	-2.979370	-3.077960	-3.009552	-2.396278	-2.053991	-1.871485	-1.773401	0.392262	0.395897	0.397616	0.408351	0.427366	0.448606	0.476875	-1.662633	-5.402003	-6.570697	-11.247581	-15.923143	-19.432169	-22.943737	-0.133723	-0.130471	-0.128038	-0.109161	-0.073001	-0.034424	0.014366	4.724694	122.227329	
145.350000	9.869555	11.734036	12.211777	13.356161	13.198386	12.729058	12.159431	1.782258	1.523933	1.503575	1.744531	2.434765	2.702479	2.069719	-3.150177	-3.264387	-3.218008	-2.741879	-2.522542	-2.166757	-1.913928	9.483866	11.343380	11.818675	12.947457	12.761369	12.259988	11.647537	3.448239	6.928684	8.076808	12.993626	18.358257	22.134146	25.012066	-3.015657	-3.133135	-3.089193	-2.632002	-2.449063	-2.132158	-1.928489	0.385689	0.390656	0.393101	0.408704	0.437017	0.469071	0.511894	-1.665981	-5.404751	-6.573233	-11.249094	-15.923492	-19.431667	-22.942347	-0.134520	-0.131251	-0.128815	-0.109877	-0.073478	-0.034599	0.014562	4.705741	125.582082	
145.400000	10.285864	12.106591	12.538939	13.542001	13.133672	12.724900	12.146304	2.340872	1.389297	1.238815	1.348176	2.130658	2.430423	2.126342	-2.823678	-3.047795	-3.060054	-2.872055	-2.527190	-2.119558	-1.906000	9.908011	11.723413	12.153198	13.140227	12.703232	12.262206	11.640740	4.010868	6.797085	7.814694	12.597782	18.051428	21.856110	25.058638	-2.688679	-2.916069	-2.930758	-2.761668	-2.453275	-2.084602	-1.920212	0.377852	0.383179	0.385741	0.401773	0.430440	0.462694	0.505564	-1.669996	-5.407787	-6.575879	-11.249606	-15.920769	-19.425686	-22.932295	-0.134999	-0.131726	-0.129296	-0.110387	-0.073915	-0.034956	0.014212	4.686989	128.936360	
145.450000	10.481027	12.004156	12.387901	13.482712	12.936065	12.451437	11.962966	1.987540	1.106894	1.011907	1.491771	2.193349	2.502496	2.516754	-2.822088	-3.077801	-3.149998	-3.407153	-2.836532	-2.213916	-1.737947	10.113169	11.632192	12.014106	13.098128	12.533296	12.028847	11.514517	3.666333	6.521358	7.593685	12.743394	18.110525	21.918936	25.432817	-2.685938	-2.944896	-3.019493	-3.295347	-2.760867	-2.176807	-1.749350	0.367858	0.371964	0.373795	0.384584	0.402769	0.422591	0.448449	-1.678793	-5.414464	-6.581778	-11.251623	-15.917177	-19.416439	-22.916063	-0.136151	-0.132905	-0.130505	-0.111806	-0.075665	-0.037109	0.011403	4.669192	132.289194	
145.500000	10.348040	11.863382	12.225250	13.137798	12.604630	12.201703	11.870039	1.987416	1.212482	1.124099	1.504771	2.096088	2.546819	2.969624	-3.523820	-3.524717	-3.488988	-3.179845	-2.706432	-2.065086	-1.167514	9.991132	11.504656	11.865944	12.776129	12.240999	11.837269	11.505492	3.675620	6.633388	7.711299	12.757166	18.007912	21.951960	25.867250	-3.385875	-3.389945	-3.356562	-3.065712	-2.627659	-2.023948	-1.173626	0.356908	0.358727	0.359307	0.361670	0.363631	0.364435	0.364546	-1.688204	-5.420906	-6.587200	-11.252396	-15.911823	-19.405140	-22.897627	-0.137945	-0.134773	-0.132426	-0.114132	-0.078773	-0.041138	0.006112	4.652658	135.640002	
145.550000	10.752884	12.075171	12.344868	12.736053	12.334236	12.066804	11.623278	2.060095	1.135505	1.036103	1.543040	2.052405	2.417197	2.484775	-4.372099	-4.064573	-3.942245	-3.335784	-2.331702	-1.743053	-1.262522	10.406945	11.729117	11.999188	12.394440	12.003098	11.749486	11.325602	3.751780	6.556771	7.622665	12.790721	17.954952	21.809086	25.364746	-4.233342	-3.928879	-3.808831	-3.220152	-2.250392	-1.698216	-1.263473	0.345939	0.346053	0.345679	0.341614	0.331139	0.317318	0.297676	-1.691685	-5.421267	-6.586563	-11.247681	-15.902548	-19.391888	-22.879971	-0.138757	-0.135694	-0.133414	-0.115632	-0.081310	-0.044837	0.000951	4.637082	138.989006	
145.600000	10.331218	11.873323	12.155809	12.306930	11.842186	11.574543	11.056047	1.725487	0.748899	0.603689	0.833960	1.970121	2.691453	2.362514	-4.502245	-4.061140	-3.944957	-3.522305	-2.406011	-1.960220	-1.696932	9.998863	11.542513	11.825972	11.983978	11.533578	11.283620	10.789485	3.420141	6.170635	7.189968	12.078561	17.867138	22.076193	25.233961	-4.362464	-3.924303	-3.810333	-3.404953	-2.321941	-1.911506	-1.692734	0.332354	0.330811	0.329838	0.322951	0.308608	0.290924	0.266563	-1.694654	-5.421736	-6.586279	-11.244600	-15.897017	-19.384741	-22.871447	-0.139781	-0.136837	-0.134625	-0.117352	-0.084069	-0.048714	-0.004198	4.621736	142.335875	
145.650000	10.398487	11.943429	12.286839	12.743335	11.921357	11.298587	10.948882	1.540448	0.553623	0.397530	0.630184	1.870920	2.606299	2.070124	-3.858085	-3.669045	-3.568821	-2.888507	-1.847054	-1.629108	-1.450308	10.082224	11.627883	11.971803	12.431964	11.618049	11.005607	10.670259	3.241215	5.980190	6.988276	11.878045	17.770613	21.993818	24.944948	-3.720850	-3.534645	-3.436575	-2.773108	-1.764094	-1.580646	-1.445463	0.316263	0.315546	0.315036	0.311371	0.303308	0.292980	0.278624	-1.700767	-5.426567	-6.590746	-11.247861	-15.899693	-19.387520	-22.874825	-0.137235	-0.134400	-0.132247	-0.115399	-0.082961	-0.048462	-0.004845	4.605719	145.680340	
145.700000	10.270783	11.898247	12.247552	12.444222	11.406151	11.058681	10.875590	1.336778	0.464427	0.352643	0.796940	2.128071	2.720340	2.156529	-3.776016	-3.721421	-3.659694	-3.080879	-2.177892	-2.046502	-1.737822	9.970812	11.594768	11.942983	12.135088	11.092715	10.742696	10.557505	3.043070	5.895045	6.947030	12.047128	18.029613	22.110092	25.034630	-3.646680	-3.594832	-3.535212	-2.972919	-2.101771	-2.004292	-1.738675	0.299971	0.303479	0.304569	0.309134	0.313435	0.315985	0.318085	-1.706293	-5.430618	-6.594387	-11.250188	-15.901543	-19.389751	-22.878101	-0.129336	-0.126589	-0.124482	-0.107960	-0.076121	-0.042210	0.000853	4.588325	149.022829	
145.750000	10.132818	11.871153	12.285519	12.550405	11.296805	10.969234	10.905465	0.926000	-0.111857	-0.249788	0.337512	1.987020	2.725175	2.130812	-3.109638	-3.502898	-3.557362	-3.152013	-2.106872	-1.726494	-1.688803	9.848314	11.579066	11.990780	12.242963	10.972659	10.629509	10.546913	2.635784	5.319814	6.344950	11.585599	17.884920	22.110941	25.005302	-2.987979	-3.383920	-3.440454	-3.051389	-2.037688	-1.690858	-1.695901	0.284504	0.292086	0.294739	0.307442	0.324147	0.339726	0.358552	-1.709784	-5.431672	-6.594738	-11.248087	-15.897900	-19.385765	-22.874491	-0.121658	-0.118978	-0.116908	-0.100624	-0.069183	-0.035636	0.007098	4.569370	152.363095	
