HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	PtfmFxt   	PtfmFyt   	PtfmFzt   	PtfmFxi   	PtfmFyi   	PtfmFzi   	PtfmMxt   	PtfmMyt   	PtfmMzt   	PtfmMxi   	PtfmMyi   	PtfmMzi   	
(s)	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN)      	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	(kN-m)    	
125.250000	-6280.584961	364.660919	78752.570312	-475.423462	-31.410658	79002.023438	27029.408203	390135.937500	273.155640	24962.949219	390273.656250	229.681137	
125.300000	-6273.546387	399.678070	78753.156250	-471.884399	-2.894875	79002.234375	30021.513672	389755.562500	461.106567	27857.726562	389916.406250	228.137344	
125.350000	-6263.370117	425.296326	78753.937500	-465.155853	16.369062	79002.390625	31816.476562	389433.781250	561.279297	29555.435547	389612.218750	226.823669	
125.400000	-6238.056152	447.902344	78755.781250	-443.256042	32.849907	79002.460938	33189.980469	388983.281250	631.916504	30835.689453	389177.468750	225.769073	
125.450000	-6211.443359	449.832703	78757.843750	-419.960876	28.802141	79002.562500	32801.312500	388641.000000	573.109863	30352.730469	388840.250000	224.857864	
125.500000	-6191.325684	434.283722	78759.593750	-403.109344	7.351735	79002.734375	31405.177734	388440.875000	440.173218	28862.134766	388638.281250	224.032318	
125.550000	-6173.409180	408.023926	78761.257812	-388.460266	-24.724329	79002.921875	29516.728516	388292.812500	271.271240	26879.943359	388484.281250	223.110321	
125.600000	-6156.074219	381.142181	78762.851562	-374.476105	-57.350895	79003.070312	27216.791016	388181.031250	72.247437	24485.845703	388362.781250	221.969955	
125.650000	-6143.118164	376.215759	78763.976562	-365.151886	-68.007523	79003.195312	25979.964844	388058.968750	-48.611572	23157.417969	388237.562500	220.574768	
125.700000	-6123.028809	384.714508	78765.414062	-348.916351	-65.170990	79003.187500	25357.796875	387820.500000	-123.898926	22445.097656	387999.937500	218.883713	
125.750000	-6089.633789	396.664795	78767.757812	-319.529602	-58.789944	79003.132812	25260.777344	387375.406250	-159.679443	22259.431641	387559.437500	217.065445	
125.800000	-6060.097168	400.486389	78769.984375	-294.133148	-60.589581	79003.195312	24823.878906	386959.718750	-220.775269	21730.886719	387145.718750	215.121231	
125.850000	-6053.056152	416.759399	78770.796875	-291.581512	-50.154057	79003.570312	25760.318359	386658.406250	-182.174438	22576.300781	386857.343750	213.283035	
125.900000	-6062.312500	437.011414	78770.664062	-305.589691	-35.913864	79004.203125	26966.677734	386482.343750	-124.835693	23689.765625	386697.000000	211.514191	
125.950000	-6063.647461	437.898315	78771.164062	-311.680756	-41.027466	79004.796875	26452.921875	386314.687500	-193.505371	23076.771484	386531.062500	209.780762	
126.000000	-6045.580566	434.979919	78772.945312	-298.485870	-49.844627	79005.210938	25944.427734	385905.718750	-260.664551	22468.908203	386123.687500	207.981415	
126.050000	-6023.110352	449.143158	78774.937500	-281.246216	-41.600277	79005.625000	27030.001953	385295.718750	-210.724976	23458.984375	385529.625000	206.115555	
126.100000	-6023.988770	482.403839	78775.296875	-287.806763	-14.525884	79006.242188	29394.582031	384816.031250	-68.835938	25728.699219	385078.468750	204.287781	
126.150000	-6047.178711	532.970581	78774.132812	-317.100342	29.598642	79007.054688	33075.542969	384450.000000	167.733887	29316.980469	384754.875000	202.616592	
126.200000	-6067.791504	590.900879	78773.101562	-344.057526	81.093178	79007.867188	37567.890625	383960.250000	463.796143	33721.949219	384317.343750	201.242920	
126.250000	-6072.929199	637.329346	78773.125000	-355.537048	121.264214	79008.546875	41254.019531	383338.437500	702.020020	37324.113281	383741.593750	200.185837	
126.300000	-6068.673828	664.368774	78773.875000	-357.523956	142.197174	79009.148438	43477.898438	382709.906250	834.334473	39465.808594	383145.281250	199.455978	
126.350000	-6074.401367	681.087830	78774.078125	-369.502045	152.780731	79009.859375	45042.253906	382227.625000	918.255615	40951.046875	382688.625000	199.021194	
126.400000	-6100.734863	689.353149	78773.078125	-402.100861	154.772064	79010.796875	45896.914062	382025.437500	949.412109	41728.367188	382504.343750	198.854889	
126.450000	-6129.073242	685.963379	78772.062500	-436.603119	145.170227	79011.781250	45971.136719	381916.281250	924.004639	41728.851562	382404.125000	198.845871	
126.500000	-6136.396484	670.382446	78772.484375	-449.904846	123.701164	79012.609375	45424.507812	381641.656250	855.405518	41115.097656	382130.843750	198.871735	
126.550000	-6124.098633	652.912170	78774.226562	-443.516571	100.666489	79013.304688	44862.148438	381180.437500	787.532227	40493.617188	381670.000000	198.859512	
126.600000	-6103.242188	629.012634	78776.656250	-428.475616	71.408096	79014.039062	43423.773438	380717.093750	657.017334	38999.167969	381196.250000	198.665176	
126.650000	-6097.951660	593.606384	78778.226562	-428.908966	30.553549	79014.937500	41084.660156	380515.093750	460.395996	36602.402344	380972.593750	198.344284	
126.700000	-6105.289062	552.393982	78779.070312	-441.930634	-16.182079	79015.992188	38729.671875	380461.375000	262.177979	34190.242188	380896.187500	197.887009	
126.750000	-6099.409180	523.675476	78780.640625	-441.874176	-50.200066	79016.890625	37432.683594	380177.843750	142.259521	32842.636719	380601.812500	197.405777	
126.800000	-6079.057129	517.666748	78782.960938	-427.622437	-61.263111	79017.664062	37258.203125	379642.843750	105.206543	32624.074219	380069.093750	196.882172	
126.850000	-6077.520508	522.693787	78783.945312	-432.400726	-61.449207	79018.531250	37375.156250	379303.750000	87.945068	32695.513672	379735.718750	196.310333	
126.900000	-6096.495117	549.970764	78783.375000	-458.035492	-39.564987	79019.484375	39989.632812	378974.875000	249.855225	35271.226562	379443.125000	195.914566	
126.950000	-6103.567383	588.225525	78783.406250	-471.885834	-6.434938	79020.265625	44174.003906	378379.968750	526.354492	39426.812500	378904.375000	195.708954	
127.000000	-6076.232422	619.705078	78785.562500	-451.176971	20.525002	79020.664062	47581.085938	377502.000000	750.042480	42811.468750	378073.312500	195.825592	
127.050000	-6023.680176	642.473450	78789.320312	-405.114319	39.308128	79020.812500	49781.300781	376473.500000	889.604980	44994.339844	377076.562500	196.209213	
127.100000	-5985.299316	647.145508	78792.414062	-373.065216	40.049938	79021.171875	50355.871094	375748.093750	912.128418	45550.390625	376361.937500	196.877960	
127.150000	-5978.996582	617.873535	78793.812500	-372.777649	6.664438	79021.867188	48299.128906	375609.156250	744.072510	43467.074219	376199.656250	197.709763	
127.200000	-5981.075684	563.894836	78794.898438	-380.634338	-51.339565	79022.648438	44428.894531	375724.187500	446.410156	39566.707031	376267.500000	198.538147	
127.250000	-5967.340332	518.579285	78796.984375	-372.836700	-100.315445	79023.375000	41054.882812	375620.843750	186.922363	36168.730469	376122.750000	199.251968	
127.300000	-5939.988770	508.080292	78799.625000	-351.971832	-114.164536	79023.953125	39705.097656	375198.968750	74.398682	34804.699219	375685.187500	199.764069	
127.350000	-5908.884766	530.309814	78802.289062	-327.915009	-95.118126	79024.554688	40329.652344	374558.750000	103.914795	35423.015625	375054.562500	200.037323	
127.400000	-5875.697266	544.991516	78805.234375	-301.824707	-83.490204	79025.234375	40430.269531	373926.000000	96.433594	35516.292969	374424.656250	200.068268	
127.450000	-5845.254883	549.104370	78808.164062	-278.528137	-82.375351	79026.015625	40665.773438	373268.625000	98.966309	35745.250000	373771.875000	200.017517	
127.500000	-5824.791992	562.294067	78810.468750	-265.555206	-72.211617	79026.945312	41990.136719	372577.187500	179.053955	37066.757812	373099.156250	200.068268	
127.550000	-5809.028320	586.797424	78812.398438	-257.655945	-50.684376	79027.937500	43151.152344	371930.281250	247.693848	38225.242188	372468.812500	200.310547	
127.600000	-5796.829590	596.569946	78814.312500	-253.344925	-43.847862	79029.039062	42008.800781	371511.093750	152.716309	37072.898438	372036.031250	200.634521	
127.650000	-5812.211914	581.040527	78814.710938	-276.538330	-62.640232	79030.367188	39088.714844	371533.437500	-70.407715	34132.289062	372021.468750	200.901489	
127.700000	-5845.593262	558.708496	78814.031250	-317.859100	-88.485306	79031.804688	36587.109375	371679.875000	-264.920410	31607.427734	372136.437500	200.972473	
127.750000	-5862.716797	565.527466	78814.070312	-343.445129	-84.998756	79033.046875	36876.500000	371357.437500	-260.049316	31883.808594	371819.406250	200.869431	
127.800000	-5843.025879	608.227295	78816.015625	-332.789276	-45.166264	79033.929688	39685.109375	370374.031250	-73.943848	34692.523438	370874.937500	200.659119	
127.850000	-5810.387695	665.288269	78818.625000	-309.521637	9.195983	79034.695312	43180.109375	369167.781250	161.274414	38192.105469	369717.093750	200.451660	
127.900000	-5803.481934	715.279663	78819.726562	-312.094116	56.154552	79035.695312	46101.835938	368281.187500	353.231689	41114.070312	368871.437500	200.317017	
127.950000	-5822.038574	748.525391	78819.453125	-340.073273	86.042061	79036.945312	47946.554688	367757.156250	466.779541	42954.113281	368373.875000	200.312469	
128.000000	-5836.128418	773.605225	78819.570312	-363.560089	107.844856	79038.218750	49660.906250	367166.093750	571.832764	44667.855469	367807.281250	200.651489	
128.050000	-5838.808594	788.152527	78820.609375	-375.536835	119.304886	79039.515625	50783.253906	366490.343750	636.659668	45793.691406	367147.687500	201.331726	
128.100000	-5841.548828	788.438782	78821.820312	-387.430084	116.540382	79040.882812	50567.324219	365953.875000	607.813477	45580.546875	366608.843750	202.227829	
128.150000	-5854.426758	789.787781	78822.500000	-409.528076	114.730988	79042.414062	50372.992188	365531.687500	579.697021	45391.546875	366184.031250	203.144928	
128.200000	-5873.539062	783.643860	78822.851562	-437.779114	105.368256	79043.984375	49590.835938	365255.718750	509.732910	44615.144531	365897.125000	203.848129	
128.250000	-5879.899902	767.599976	78824.000000	-453.115540	86.286850	79045.382812	48413.921875	364899.031250	413.322754	43447.203125	365523.843750	204.362991	
128.300000	-5869.009277	740.039978	78826.312500	-450.996094	55.923496	79046.664062	46635.066406	364432.343750	276.511963	41679.777344	365032.312500	204.598648	
128.350000	-5849.885254	706.169006	78829.132812	-440.547028	19.342642	79047.820312	44384.300781	363950.062500	107.712402	39440.421875	364518.937500	204.719574	
128.400000	-5832.289062	692.082520	78831.648438	-431.920013	2.501481	79048.953125	43772.765625	363317.125000	52.925293	38846.140625	363876.812500	204.814316	
128.450000	-5827.270020	693.476013	78833.218750	-436.124207	0.956047	79050.132812	44452.980469	362684.562500	86.710938	39546.449219	363252.250000	205.048325	
128.500000	-5832.798828	701.393616	78834.031250	-450.991730	5.800553	79051.335938	45995.175781	362069.468750	179.276367	41110.871094	362656.500000	205.470886	
128.550000	-5832.913574	721.715332	78835.007812	-460.589142	23.166868	79052.445312	48977.656250	361232.343750	372.071533	44123.460938	361857.468750	206.146790	
128.600000	-5820.506348	746.413574	78836.656250	-457.676025	45.175159	79053.414062	52050.671875	360263.968750	572.140137	47231.968750	360927.750000	206.977371	
128.650000	-5788.578613	759.565308	78839.507812	-435.028412	56.025082	79054.156250	53657.570312	359262.781250	673.015625	48875.996094	359945.031250	207.948761	
128.700000	-5749.404785	768.430298	78842.859375	-405.062164	62.834927	79054.882812	55218.851562	358177.343750	772.154785	50480.695312	358876.562500	209.165009	
128.750000	-5728.388672	766.283813	78845.273438	-393.150787	58.578098	79055.804688	56335.000000	357325.468750	839.953125	51642.113281	358034.750000	210.742767	
128.800000	-5736.939941	740.041565	78846.265625	-410.540161	30.047377	79057.093750	55291.191406	357044.000000	757.716797	50637.214844	357734.468750	212.604675	
128.850000	-5744.826172	701.592224	78847.515625	-427.098602	-10.478750	79058.484375	52869.179688	356921.750000	582.464111	48254.019531	357575.343750	214.667038	
128.900000	-5733.113281	658.820190	78850.000000	-423.977997	-54.893597	79059.742188	49840.601562	356676.718750	368.827637	45268.109375	357285.968750	216.690414	
128.950000	-5707.854492	627.375061	78853.093750	-407.476135	-87.652504	79060.796875	47776.796875	356206.875000	223.386475	43253.917969	356784.343750	218.628998	
129.000000	-5678.294922	623.910522	78856.234375	-387.074036	-92.223068	79061.875000	47994.972656	355451.875000	234.686768	43531.761719	356026.031250	220.471878	
129.050000	-5643.359375	624.769470	78859.695312	-361.406403	-92.241722	79062.945312	48217.851562	354655.625000	247.270996	43816.312500	355226.281250	222.218735	
129.100000	-5599.549316	618.106201	78863.742188	-326.855133	-99.516563	79063.953125	47792.949219	353836.937500	217.399658	43453.195312	354396.062500	223.945084	
129.150000	-5557.712891	614.033325	78867.687500	-294.449249	-104.069382	79065.039062	47499.230469	353013.625000	197.130859	43222.718750	353562.718750	225.690765	
129.200000	-5522.347168	612.243103	78871.328125	-268.715668	-106.268814	79066.265625	46724.191406	352295.250000	144.646729	42509.453125	352828.593750	227.521194	
129.250000	-5499.127441	592.907776	78874.515625	-255.123978	-126.037132	79067.695312	44026.695312	351891.968750	-37.819824	39865.648438	352387.562500	229.331268	
129.300000	-5497.523438	560.711426	78876.554688	-263.242279	-158.838852	79069.289062	40880.519531	351713.031250	-251.152100	36767.621094	352166.750000	231.119095	
129.350000	-5520.840332	544.570801	78877.023438	-296.708527	-175.806931	79071.117188	39585.296875	351529.406250	-341.025635	35521.585938	351963.343750	232.785568	
129.400000	-5552.608398	557.388245	78876.726562	-339.131958	-163.853226	79072.992188	39947.968750	351220.437500	-319.897949	35935.144531	351653.750000	234.271683	
129.450000	-5566.231445	615.071106	78877.023438	-364.006531	-106.771347	79074.664062	43325.355469	350345.031250	-94.823730	39373.941406	350811.031250	235.698044	
129.500000	-5555.504883	691.758423	78878.492188	-364.782715	-30.333767	79076.070312	48417.250000	348979.343750	246.986084	44536.433594	349495.812500	237.197830	
129.550000	-5544.099121	747.146667	78880.140625	-364.687378	24.923704	79077.429688	52324.699219	347726.562500	509.309326	48513.035156	348279.093750	238.948761	
129.600000	-5552.396973	779.895813	78880.875000	-384.106018	57.466362	79078.945312	54428.246094	346909.812500	649.223389	50681.117188	347477.531250	240.977814	
129.650000	-5559.682617	800.126526	78881.960938	-402.371307	77.642097	79080.625000	54825.820312	346297.000000	675.990479	51142.394531	346860.687500	243.269272	
129.700000	-5548.456543	795.907715	78884.375000	-401.829895	73.671410	79082.210938	52948.617188	345763.093750	554.116943	49327.851562	346298.531250	245.727280	
129.750000	-5521.254395	766.535461	78887.921875	-385.045624	44.772751	79083.664062	49991.328125	345162.312500	363.313477	46434.851562	345658.812500	248.202881	
129.800000	-5507.270020	732.811707	78890.742188	-381.512878	11.418813	79085.210938	47281.867188	344654.625000	188.471680	43790.824219	345115.531250	250.458832	
129.850000	-5532.135254	719.848572	78891.171875	-417.147949	-1.547543	79087.078125	45455.613281	344478.843750	68.231689	42028.808594	344913.625000	252.315247	
129.900000	-5571.834473	734.252747	78890.460938	-467.908081	12.700657	79089.000000	44932.359375	344339.500000	31.913330	41571.851562	344761.250000	253.730362	
129.950000	-5577.738770	756.207947	78891.531250	-484.842072	34.792339	79090.593750	45566.863281	343697.500000	74.578613	42279.804688	344117.218750	254.855972	
130.000000	-5540.368164	751.786072	78895.281250	-458.122742	30.862337	79091.812500	45315.699219	342680.000000	63.090088	42103.699219	343089.375000	255.829208	
130.050000	-5494.921387	731.867310	78899.570312	-423.158508	11.449626	79092.929688	44380.238281	341656.312500	7.525146	41241.257812	342049.343750	256.788055	
130.100000	-5475.454590	726.056030	78902.281250	-414.361786	5.856414	79094.289062	44039.519531	340850.343750	-11.742188	40971.773438	341232.593750	257.823456	
130.150000	-5487.527344	733.625305	78903.171875	-437.273804	13.317110	79095.953125	44066.992188	340343.125000	-10.175781	41067.574219	340717.968750	258.963898	
130.200000	-5516.295898	733.264648	78903.164062	-476.799011	12.655172	79097.718750	43779.757812	340055.718750	-30.932129	40845.058594	340420.593750	260.120117	
130.250000	-5524.791504	727.431396	78904.257812	-495.910278	6.649672	79099.226562	44223.250000	339454.093750	-2.429688	41356.585938	339815.156250	261.230652	
130.300000	-5492.431152	720.291077	78907.648438	-474.022583	-0.352672	79100.437500	44903.667969	338378.531250	45.099121	42109.035156	338737.531250	262.191345	
130.350000	-5452.454590	722.802002	78911.406250	-444.546356	2.343274	79101.609375	45725.671875	337221.437500	102.081299	43003.710938	337579.250000	263.062439	
130.400000	-5450.507812	738.756287	78912.945312	-453.228607	18.190468	79103.101562	47198.925781	336425.625000	196.928955	44548.250000	336786.843750	263.996399	
130.450000	-5482.272461	749.144958	78912.703125	-495.547882	28.254482	79104.898438	48510.664062	336036.218750	277.892334	45928.984375	336398.781250	265.161407	
130.500000	-5496.002930	732.630981	78913.757812	-519.478149	11.615188	79106.593750	48233.984375	335664.812500	258.729248	45719.785156	336016.500000	266.591614	
130.550000	-5462.233398	694.028870	78917.601562	-495.568329	-26.703861	79107.898438	46502.796875	334986.000000	151.389160	44056.769531	335316.406250	268.184296	
130.600000	-5398.832520	663.136536	78923.007812	-441.998016	-57.050613	79108.968750	45155.464844	333970.812500	72.044434	42781.156250	334283.156250	269.852081	
130.650000	-5358.079102	634.306702	78927.187500	-411.125397	-85.446175	79110.281250	43134.171875	333328.625000	-52.446777	40826.914062	333618.968750	271.370941	
130.700000	-5344.959473	600.866821	78929.906250	-407.920837	-118.606880	79111.820312	40576.640625	333070.375000	-213.507568	38330.683594	333336.281250	272.654022	
130.750000	-5327.656250	576.176514	78932.804688	-400.622009	-142.963394	79113.351562	39457.546875	332570.812500	-282.044922	37274.480469	332822.562500	273.722046	
130.800000	-5283.704102	552.080933	78937.195312	-366.693848	-166.525070	79114.734375	38533.722656	331732.843750	-335.107178	36412.867188	331972.375000	274.591858	
130.850000	-5231.780273	530.559631	78942.070312	-324.898895	-187.437881	79116.132812	37364.179688	330812.750000	-402.463135	35301.503906	331039.343750	275.318756	
130.900000	-5214.571777	509.460846	78945.210938	-317.993561	-208.114944	79117.968750	35599.066406	330317.312500	-510.639648	33585.945312	330528.343750	275.605011	
130.950000	-5237.294434	493.331421	78946.179688	-351.226562	-224.043518	79120.148438	34191.421875	330174.031250	-599.540527	32220.628906	330372.593750	275.755524	
131.000000	-5266.703613	487.938843	78946.750000	-391.296448	-229.257507	79122.429688	34005.730469	329894.250000	-611.232666	32074.486328	330088.093750	276.041931	
131.050000	-5288.881836	493.857056	78947.523438	-424.235382	-223.098206	79124.570312	34714.386719	329401.281250	-565.667236	32819.796875	329595.812500	276.454987	
131.100000	-5301.125488	515.986023	78948.617188	-447.326843	-200.641113	79126.554688	36289.871094	328702.156250	-465.100830	34429.550781	328902.437500	276.798309	
131.150000	-5290.327148	550.522461	78950.812500	-447.398163	-165.610901	79128.335938	38463.410156	327680.218750	-325.309570	36636.152344	327889.593750	277.029602	
131.200000	-5270.929688	591.346924	78953.328125	-438.876312	-124.192833	79129.968750	41182.410156	326500.062500	-151.124512	39387.250000	326721.406250	277.215424	
131.250000	-5259.172363	630.215393	78955.492188	-437.964386	-84.696533	79131.703125	44041.542969	325384.218750	30.633545	42277.078125	325618.062500	277.427887	
131.300000	-5246.937012	654.842834	78957.859375	-436.454346	-59.341442	79133.484375	45814.285156	324390.750000	144.790527	44077.960938	324631.156250	277.691956	
131.350000	-5235.020996	658.783691	78960.343750	-435.114594	-54.572739	79135.218750	45856.898438	323615.781250	151.884766	44144.968750	323853.656250	278.075165	
131.400000	-5230.125977	656.524475	78962.453125	-440.738525	-55.941769	79136.953125	45541.628906	322953.281250	136.818359	43853.433594	323186.781250	278.623230	
131.450000	-5241.282227	654.738464	78963.703125	-462.387085	-56.824471	79138.796875	44935.585938	322514.343750	102.643799	43269.925781	322741.937500	279.189056	
131.500000	-5254.017090	657.392761	78964.750000	-485.569061	-53.200111	79140.570312	44028.839844	322158.437500	49.911865	42384.773438	322378.750000	279.615967	
131.550000	-5242.542480	664.823608	78967.078125	-484.444458	-44.633736	79142.203125	43345.617188	321519.406250	13.332520	41724.691406	321733.656250	279.734100	
131.600000	-5216.792480	653.683899	78970.320312	-468.853333	-54.553818	79143.734375	41639.738281	320852.968750	-84.609619	40039.187500	321056.531250	279.443939	
131.650000	-5205.036621	635.338013	78972.953125	-467.173767	-71.755074	79145.437500	40290.687500	320287.562500	-161.907471	38708.640625	320482.531250	278.853241	
131.700000	-5210.767090	621.676758	78974.664062	-482.961517	-84.364105	79147.304688	39310.691406	319879.437500	-218.478027	37744.593750	320067.968750	277.962250	
131.750000	-5209.173828	617.870911	78976.742188	-491.382751	-87.107178	79149.187500	38319.441406	319409.968750	-275.154297	36766.652344	319592.437500	276.894958	
131.800000	-5196.314453	622.206299	78979.250000	-488.489777	-81.705116	79150.898438	37567.839844	318807.156250	-316.427002	36025.960938	318985.093750	275.667755	
131.850000	-5180.292480	629.060547	78981.843750	-482.371338	-73.835915	79152.546875	37497.093750	318082.656250	-316.309082	35964.230469	318259.625000	274.302521	
131.900000	-5175.331055	633.911438	78983.781250	-487.250153	-68.089607	79154.156250	37886.644531	317426.968750	-289.855957	36359.632812	317605.500000	272.792023	
131.950000	-5178.360840	651.851929	78985.117188	-500.111664	-49.347618	79155.773438	39456.964844	316729.250000	-193.517578	37935.035156	316915.062500	271.160706	
132.000000	-5172.544922	685.940125	78986.742188	-504.096527	-14.453011	79157.289062	41909.234375	315862.375000	-44.132080	40392.964844	316059.750000	269.456238	
132.050000	-5146.121582	722.829590	78989.343750	-487.360443	23.320860	79158.593750	44521.972656	314788.218750	115.947998	43012.253906	314997.937500	267.789062	
132.100000	-5100.640137	749.618896	78993.093750	-451.400696	51.090160	79159.851562	46930.558594	313537.468750	265.114502	45429.007812	313758.562500	266.254364	
132.150000	-5069.285156	755.616882	78996.390625	-429.418671	58.035019	79161.296875	48065.679688	312617.843750	336.321045	46570.542969	312844.156250	264.917267	
132.200000	-5061.867188	744.347900	78998.656250	-431.265503	47.649071	79162.976562	47740.277344	312172.718750	317.854004	46249.105469	312397.156250	263.764587	
132.250000	-5056.070801	722.935486	79000.859375	-434.639313	27.159563	79164.593750	46465.246094	311897.343750	242.756104	44977.546875	312115.343750	262.744629	
132.300000	-5020.223145	696.534851	79004.671875	-407.865479	1.860215	79166.023438	44637.136719	311380.250000	137.917969	43154.484375	311589.125000	261.684967	
132.350000	-4950.767090	663.191650	79010.289062	-347.429718	-30.212999	79167.250000	41789.199219	310622.468750	-23.972656	40310.984375	310817.625000	260.403992	
132.400000	-4895.574219	641.957947	79015.156250	-301.426849	-50.260166	79168.687500	39680.687500	309903.031250	-142.944336	38206.351562	310088.187500	258.835907	
132.450000	-4891.408691	638.818848	79017.359375	-306.722321	-52.476532	79170.570312	39412.617188	309473.406250	-157.525635	37941.613281	309657.125000	257.093689	
132.500000	-4909.172852	618.300659	79018.679688	-333.983429	-72.204330	79172.703125	38192.687500	309366.281250	-230.293701	36719.359375	309544.593750	255.182312	
132.550000	-4896.828613	578.078003	79021.726562	-331.087860	-111.542130	79174.648438	35782.460938	309033.968750	-369.873291	34302.339844	309201.875000	253.152283	
132.600000	-4851.928223	547.809631	79026.406250	-295.761414	-140.823105	79176.429688	33969.226562	308219.312500	-470.637207	32481.111328	308379.937500	250.961182	
132.650000	-4829.193359	536.649902	79029.828125	-282.874084	-151.154114	79178.406250	32948.507812	307511.437500	-526.666016	31447.800781	307668.875000	248.680450	
132.700000	-4858.628418	529.000061	79030.539062	-322.377930	-158.293503	79180.703125	31980.308594	307326.156250	-584.413574	30458.421875	307481.156250	246.272171	
132.750000	-4912.176270	533.438477	79029.898438	-386.169098	-153.543259	79183.117188	32861.039062	307105.312500	-536.060547	31314.929688	307267.187500	243.858093	
132.800000	-4944.190918	559.539612	79030.070312	-428.534149	-127.074226	79185.289062	35883.878906	306331.343750	-360.916260	34315.140625	306511.156250	241.451477	
132.850000	-4955.922852	595.810791	79031.070312	-450.628326	-90.342033	79187.210938	39086.742188	305327.718750	-174.188477	37493.859375	305527.343750	239.156235	
132.900000	-4967.313965	640.698242	79031.906250	-472.378082	-44.963665	79189.023438	42521.664062	304329.968750	25.169434	40903.855469	304551.531250	237.030655	
132.950000	-4974.456543	675.456787	79033.015625	-489.729614	-9.634938	79190.773438	45096.421875	303430.843750	174.474609	43452.441406	303670.593750	235.119797	
133.000000	-4961.338379	684.799316	79035.351562	-486.542175	0.460516	79192.382812	46177.621094	302516.968750	239.342529	44506.804688	302767.281250	233.509003	
133.050000	-4933.795898	669.873291	79038.531250	-468.668732	-13.538407	79193.820312	46009.710938	301614.125000	233.902100	44311.968750	301868.218750	232.120468	
133.100000	-4907.721680	657.376221	79041.570312	-452.192017	-25.000423	79195.226562	46097.023438	300701.750000	243.653564	44374.835938	300960.718750	230.969482	
133.150000	-4899.323242	646.715576	79043.820312	-453.332764	-34.606846	79196.843750	44929.019531	300171.812500	179.914062	43180.007812	300428.375000	229.768372	
133.200000	-4918.601562	625.750000	79044.835938	-482.023834	-54.603954	79198.710938	41881.328125	300220.125000	6.096191	40099.371094	300463.250000	228.316589	
133.250000	-4939.854492	598.906982	79045.921875	-512.526611	-80.462486	79200.695312	39556.527344	300175.750000	-125.815918	37742.078125	300409.218750	226.565323	
133.300000	-4947.191406	561.455872	79047.812500	-528.884399	-116.825272	79202.609375	37980.480469	299868.687500	-213.165283	36134.160156	300096.750000	224.559967	
133.350000	-4939.028320	532.218628	79050.398438	-529.623535	-144.842682	79204.429688	37070.687500	299338.531250	-261.056641	35192.261719	299565.187500	222.364090	
133.400000	-4917.661133	519.090088	79053.515625	-517.105469	-156.628220	79206.179688	35918.300781	298757.562500	-321.832275	34004.578125	298981.500000	219.918915	
133.450000	-4894.284180	522.048218	79056.578125	-502.562408	-152.292725	79207.914062	35054.617188	298162.937500	-366.296387	33102.347656	298386.125000	217.251602	
133.500000	-4879.900391	530.153503	79059.093750	-496.955688	-142.864288	79209.640625	35110.648438	297560.562500	-359.660156	33117.265625	297789.156250	214.407547	
133.550000	-4877.012207	541.449219	79060.882812	-502.782898	-130.315399	79211.312500	36413.777344	296937.000000	-283.897705	34377.644531	297179.656250	211.487411	
133.600000	-4867.066895	578.342712	79062.695312	-501.618958	-92.082222	79212.828125	39894.742188	295993.625000	-85.283447	37819.273438	296265.875000	208.606415	
133.650000	-4824.959473	637.582642	79065.773438	-468.328125	-31.194469	79214.031250	44192.976562	294655.656250	161.338623	42082.570312	294964.437500	205.823578	
133.700000	-4755.326172	690.479614	79070.171875	-407.384583	23.665236	79215.000000	47498.750000	293185.406250	354.057373	45355.433594	293524.750000	203.151367	
133.750000	-4690.860840	707.867554	79074.695312	-351.339325	43.114174	79216.085938	48711.863281	292037.468750	428.992432	46533.859375	292392.656250	200.573212	
133.800000	-4657.661621	701.160278	79078.007812	-326.433746	38.378204	79217.484375	49027.718750	291315.687500	451.542725	46814.503906	291679.781250	198.178772	
133.850000	-4660.414551	689.199585	79079.648438	-337.510651	28.268221	79219.140625	48866.218750	291047.937500	444.780029	46617.777344	291416.812500	195.943726	
133.900000	-4657.219727	681.646973	79081.554688	-342.693634	22.758221	79220.757812	48277.933594	290778.031250	415.429688	45997.691406	291147.687500	193.850128	
133.950000	-4615.666016	676.149353	79085.242188	-309.537994	19.738533	79222.093750	47261.378906	290140.406250	366.334961	44955.386719	290506.781250	191.719467	
134.000000	-4545.329102	675.239319	79090.343750	-247.701920	21.656891	79223.335938	46471.570312	289123.781250	333.104248	44146.601562	289488.031250	189.467804	
134.050000	-4494.382324	664.383240	79094.648438	-205.357849	13.574095	79224.750000	44668.589844	288411.375000	242.511230	42323.253906	288764.906250	186.949127	
134.100000	-4485.006836	656.250610	79096.992188	-204.839264	7.944782	79226.500000	43401.265625	288022.250000	178.570801	41035.285156	288368.843750	184.266266	
134.150000	-4489.083008	637.943604	79098.968750	-217.873383	-7.926539	79228.515625	41458.082031	287780.500000	77.084473	39070.316406	288114.343750	181.404297	
134.200000	-4492.054688	598.750305	79101.203125	-229.797791	-44.678150	79230.562500	37433.976562	287722.125000	-137.836670	35019.105469	288026.000000	178.352585	
