HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.HydroL @CopyRight 赵子祯
Time	SpnSpaFxi SparN_0	SpnSpaFxi SparN_1	SpnSpaFxi SparN_2	SpnSpaFxi SparN_3	SpnSpaFyi SparN_0	SpnSpaFyi SparN_1	SpnSpaFyi SparN_2	SpnSpaFyi SparN_3	SpnSpaFzi SparN_0	SpnSpaFzi SparN_1	SpnSpaFzi SparN_2	SpnSpaFzi SparN_3	SpnSpaMxi SparN_0	SpnSpaMxi SparN_1	SpnSpaMxi SparN_2	SpnSpaMxi SparN_3	SpnSpaMyi SparN_0	SpnSpaMyi SparN_1	SpnSpaMyi SparN_2	SpnSpaMyi SparN_3	SpnSpaMzi SparN_0	SpnSpaMzi SparN_1	SpnSpaMzi SparN_2	SpnSpaMzi SparN_3	
(s)	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN)      	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	(KN-m)    	
4.900000	0.000000	-4.539544	-6.647141	-7.685574	0.000000	-0.040866	-0.033461	-0.029442	0.000000	0.000000	0.000000	0.000000	0.000000	-5.025605	-4.968179	-4.959858	0.000000	-58.981797	-75.534953	-77.706484	0.000000	0.000000	0.000000	0.000000	
4.950000	0.000000	-4.696805	-6.875191	-7.948449	0.000000	-0.041913	-0.033371	-0.028758	0.000000	0.000000	0.000000	0.000000	0.000000	-5.296584	-5.230296	-5.220741	0.000000	-61.337125	-78.446375	-80.690734	0.000000	0.000000	0.000000	0.000000	
5.000000	0.000000	-4.856201	-7.106462	-8.215082	0.000000	-0.042530	-0.032320	-0.026841	0.000000	0.000000	0.000000	0.000000	0.000000	-5.607693	-5.528389	-5.517032	0.000000	-63.706875	-81.380734	-83.699047	0.000000	0.000000	0.000000	0.000000	
5.050000	0.000000	-5.024571	-7.350811	-8.496813	0.000000	-0.042233	-0.029509	-0.022735	0.000000	0.000000	0.000000	0.000000	0.000000	-5.962087	-5.863155	-5.849102	0.000000	-66.202016	-84.472727	-86.869219	0.000000	0.000000	0.000000	0.000000	
5.100000	0.000000	-5.205003	-7.612615	-8.798653	0.000000	-0.040847	-0.024682	-0.016143	0.000000	0.000000	0.000000	0.000000	0.000000	-6.359281	-6.233457	-6.215728	0.000000	-68.882422	-87.792352	-90.272578	0.000000	0.000000	0.000000	0.000000	
5.150000	0.000000	-5.398107	-7.892710	-9.121545	0.000000	-0.038426	-0.018100	-0.007437	0.000000	0.000000	0.000000	0.000000	0.000000	-6.774945	-6.616596	-6.594442	0.000000	-71.764625	-91.357914	-93.927656	0.000000	0.000000	0.000000	0.000000	
5.200000	0.000000	-5.599225	-8.184358	-9.457727	0.000000	-0.035183	-0.010273	0.002722	0.000000	0.000000	0.000000	0.000000	0.000000	-7.184581	-6.990385	-6.963369	0.000000	-74.776359	-95.080820	-97.743703	0.000000	0.000000	0.000000	0.000000	
5.250000	0.000000	-5.803389	-8.480434	-9.799020	0.000000	-0.031240	-0.001578	0.013831	0.000000	0.000000	0.000000	0.000000	0.000000	-7.560301	-7.328915	-7.296868	0.000000	-77.832125	-98.858617	-101.616086	0.000000	0.000000	0.000000	0.000000	
5.300000	0.000000	-6.012820	-8.784135	-10.149097	0.000000	-0.026940	0.007295	0.025020	0.000000	0.000000	0.000000	0.000000	0.000000	-7.878475	-7.611299	-7.574422	0.000000	-80.968227	-102.735266	-105.589711	0.000000	0.000000	0.000000	0.000000	
5.350000	0.000000	-6.231420	-9.101122	-10.514485	0.000000	-0.022828	0.015260	0.034931	0.000000	0.000000	0.000000	0.000000	0.000000	-8.103618	-7.806283	-7.765346	0.000000	-84.243469	-106.783391	-109.739078	0.000000	0.000000	0.000000	0.000000	
5.400000	0.000000	-6.460640	-9.433544	-10.897677	0.000000	-0.019166	0.021703	0.042774	0.000000	0.000000	0.000000	0.000000	0.000000	-8.203418	-7.884301	-7.840444	0.000000	-87.672430	-111.023047	-114.084914	0.000000	0.000000	0.000000	0.000000	
5.450000	0.000000	-6.694149	-9.772263	-11.288155	0.000000	-0.016113	0.026448	0.048365	0.000000	0.000000	0.000000	0.000000	0.000000	-8.188810	-7.856430	-7.810807	0.000000	-91.154461	-115.331555	-118.501688	0.000000	0.000000	0.000000	0.000000	
5.500000	0.000000	-6.929003	-10.113077	-11.681104	0.000000	-0.013309	0.030059	0.052370	0.000000	0.000000	0.000000	0.000000	0.000000	-8.058418	-7.719688	-7.673239	0.000000	-94.636523	-119.645984	-122.925133	0.000000	0.000000	0.000000	0.000000	
5.550000	0.000000	-7.167575	-10.459369	-12.080395	0.000000	-0.010269	0.033418	0.055871	0.000000	0.000000	0.000000	0.000000	0.000000	-7.829706	-7.488442	-7.441695	0.000000	-98.162055	-124.017719	-127.407719	0.000000	0.000000	0.000000	0.000000	
5.600000	0.000000	-7.417269	-10.821720	-12.498176	0.000000	-0.006697	0.037102	0.059586	0.000000	0.000000	0.000000	0.000000	0.000000	-7.520271	-7.178081	-7.131262	0.000000	-101.863875	-128.604492	-132.110422	0.000000	0.000000	0.000000	0.000000	
5.650000	0.000000	-7.676960	-11.198319	-12.932288	0.000000	-0.003028	0.040667	0.063071	0.000000	0.000000	0.000000	0.000000	0.000000	-7.168624	-6.827194	-6.780535	0.000000	-105.749727	-133.408750	-137.034984	0.000000	0.000000	0.000000	0.000000	
5.700000	0.000000	-7.935443	-11.572936	-13.364027	0.000000	0.000170	0.043291	0.065378	0.000000	0.000000	0.000000	0.000000	0.000000	-6.786471	-6.449477	-6.403474	0.000000	-109.650094	-138.221406	-141.967094	0.000000	0.000000	0.000000	0.000000	
5.750000	0.000000	-8.184644	-11.933736	-13.779718	0.000000	0.002275	0.044184	0.065634	0.000000	0.000000	0.000000	0.000000	0.000000	-6.403642	-6.076092	-6.031413	0.000000	-113.460898	-142.908938	-146.769422	0.000000	0.000000	0.000000	0.000000	
5.800000	0.000000	-8.414040	-12.265423	-14.161700	0.000000	0.002721	0.042605	0.063014	0.000000	0.000000	0.000000	0.000000	0.000000	-6.043641	-5.731911	-5.689398	0.000000	-117.030172	-147.281813	-151.247516	0.000000	0.000000	0.000000	0.000000	
5.850000	0.000000	-8.621512	-12.564755	-14.506185	0.000000	0.000926	0.037824	0.056717	0.000000	0.000000	0.000000	0.000000	0.000000	-5.735921	-5.447554	-5.408201	0.000000	-120.349547	-151.322875	-155.383016	0.000000	0.000000	0.000000	0.000000	
5.900000	0.000000	-8.811433	-12.838133	-14.820567	0.000000	-0.002823	0.030068	0.046936	0.000000	0.000000	0.000000	0.000000	0.000000	-5.445742	-5.188741	-5.153612	0.000000	-123.476195	-155.105234	-159.251156	0.000000	0.000000	0.000000	0.000000	
5.950000	0.000000	-8.996051	-13.103236	-15.125201	0.000000	-0.007865	0.020261	0.034725	0.000000	0.000000	0.000000	0.000000	0.000000	-5.155949	-4.936255	-4.906141	0.000000	-126.604891	-158.866328	-163.094906	0.000000	0.000000	0.000000	0.000000	
6.000000	0.000000	-9.179649	-13.366486	-15.427560	0.000000	-0.012975	0.010028	0.021903	0.000000	0.000000	0.000000	0.000000	0.000000	-4.819043	-4.639460	-4.614746	0.000000	-129.770414	-162.657719	-166.968141	0.000000	0.000000	0.000000	0.000000	
6.050000	0.000000	-9.360015	-13.624788	-15.724119	0.000000	-0.017227	0.000843	0.010219	0.000000	0.000000	0.000000	0.000000	0.000000	-4.437735	-4.296752	-4.277250	0.000000	-132.923594	-166.423297	-170.813734	0.000000	0.000000	0.000000	0.000000	
6.100000	0.000000	-9.527266	-13.864102	-15.998800	0.000000	-0.020014	-0.006320	0.000829	0.000000	0.000000	0.000000	0.000000	0.000000	-4.012700	-3.905947	-3.891086	0.000000	-135.876156	-169.942094	-174.406531	0.000000	0.000000	0.000000	0.000000	
6.150000	0.000000	-9.686100	-14.091188	-16.259383	0.000000	-0.021386	-0.011395	-0.006139	0.000000	0.000000	0.000000	0.000000	0.000000	-3.565577	-3.487770	-3.476853	0.000000	-138.705438	-173.307703	-177.842250	0.000000	0.000000	0.000000	0.000000	
6.200000	0.000000	-9.846367	-14.320118	-16.522006	0.000000	-0.021661	-0.014663	-0.010946	0.000000	0.000000	0.000000	0.000000	0.000000	-3.130167	-3.075740	-3.068026	0.000000	-141.587984	-176.729813	-181.334812	0.000000	0.000000	0.000000	0.000000	
6.250000	0.000000	-10.012551	-14.557453	-16.794250	0.000000	-0.020906	-0.016206	-0.013678	0.000000	0.000000	0.000000	0.000000	0.000000	-2.708261	-2.671768	-2.666528	0.000000	-144.583594	-180.284578	-184.962609	0.000000	0.000000	0.000000	0.000000	
6.300000	0.000000	-10.182615	-14.800250	-17.072730	0.000000	-0.019451	-0.016394	-0.014724	0.000000	0.000000	0.000000	0.000000	0.000000	-2.322062	-2.298379	-2.294923	0.000000	-147.661141	-183.933687	-188.686375	0.000000	0.000000	0.000000	0.000000	
6.350000	0.000000	-10.345847	-15.033233	-17.339932	0.000000	-0.017526	-0.015611	-0.014544	0.000000	0.000000	0.000000	0.000000	0.000000	-1.968054	-1.953255	-1.951051	0.000000	-150.621734	-187.442406	-192.266688	0.000000	0.000000	0.000000	0.000000	
6.400000	0.000000	-10.501690	-15.255738	-17.595145	0.000000	-0.015323	-0.014210	-0.013573	0.000000	0.000000	0.000000	0.000000	0.000000	-1.638147	-1.629581	-1.628269	0.000000	-153.439547	-190.784016	-195.676719	0.000000	0.000000	0.000000	0.000000	
6.450000	0.000000	-10.670218	-15.496614	-17.871521	0.000000	-0.012996	-0.012439	-0.012105	0.000000	0.000000	0.000000	0.000000	0.000000	-1.332027	-1.327765	-1.327081	0.000000	-156.449328	-194.362344	-199.329313	0.000000	0.000000	0.000000	0.000000	
6.500000	0.000000	-10.864849	-15.775235	-18.191371	0.000000	-0.010620	-0.010402	-0.010260	0.000000	0.000000	0.000000	0.000000	0.000000	-1.050729	-1.049080	-1.048791	0.000000	-159.864969	-198.437953	-203.491172	0.000000	0.000000	0.000000	0.000000	
6.550000	0.000000	-11.090299	-16.098378	-18.562475	0.000000	-0.008339	-0.008279	-0.008233	0.000000	0.000000	0.000000	0.000000	0.000000	-0.802116	-0.801676	-0.801583	0.000000	-163.766063	-203.106672	-208.260219	0.000000	0.000000	0.000000	0.000000	
6.600000	0.000000	-11.326696	-16.437545	-18.952109	0.000000	-0.006238	-0.006228	-0.006217	0.000000	0.000000	0.000000	0.000000	0.000000	-0.586686	-0.586620	-0.586598	0.000000	-167.809188	-207.957313	-213.216422	0.000000	0.000000	0.000000	0.000000	
6.650000	0.000000	-11.556665	-16.767801	-19.331619	0.000000	-0.004340	-0.004339	-0.004337	0.000000	0.000000	0.000000	0.000000	0.000000	-0.401283	-0.401280	-0.401276	0.000000	-171.698625	-212.634719	-217.996875	0.000000	0.000000	0.000000	0.000000	
6.700000	0.000000	-11.785322	-17.096502	-19.709465	0.000000	-0.002653	-0.002654	-0.002653	0.000000	0.000000	0.000000	0.000000	0.000000	-0.243158	-0.243161	-0.243160	0.000000	-175.521047	-217.243172	-222.708141	0.000000	0.000000	0.000000	0.000000	
6.750000	0.000000	-12.025639	-17.442172	-20.106889	0.000000	-0.001294	-0.001294	-0.001292	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120827	-0.120822	-0.120819	0.000000	-179.509062	-222.059000	-227.632234	0.000000	0.000000	0.000000	0.000000	
6.800000	0.000000	-12.289870	-17.822238	-20.543865	0.000000	-0.000417	-0.000394	-0.000380	0.000000	0.000000	0.000000	0.000000	0.000000	-0.043501	-0.043325	-0.043297	0.000000	-183.893875	-227.353891	-233.046156	0.000000	0.000000	0.000000	0.000000	
6.850000	0.000000	-12.573318	-18.229883	-21.012518	0.000000	0.000206	0.000331	0.000393	0.000000	0.000000	0.000000	0.000000	0.000000	-0.001585	-0.000605	-0.000475	0.000000	-188.606406	-233.042188	-238.862031	0.000000	0.000000	0.000000	0.000000	
6.900000	0.000000	-12.864078	-18.647881	-21.493018	0.000000	0.001187	0.001531	0.001696	0.000000	0.000000	0.000000	0.000000	0.000000	0.040503	0.043221	0.043565	0.000000	-193.462875	-238.898453	-244.849078	0.000000	0.000000	0.000000	0.000000	
6.950000	0.000000	-13.153260	-19.063510	-21.970756	0.000000	0.002801	0.003464	0.003774	0.000000	0.000000	0.000000	0.000000	0.000000	0.109944	0.115185	0.115837	0.000000	-198.307172	-244.736250	-250.816812	0.000000	0.000000	0.000000	0.000000	
7.000000	0.000000	-13.450176	-19.490145	-22.461109	0.000000	0.005234	0.006335	0.006845	0.000000	0.000000	0.000000	0.000000	0.000000	0.221732	0.230446	0.231520	0.000000	-203.295031	-250.743313	-256.957141	0.000000	0.000000	0.000000	0.000000	
7.050000	0.000000	-13.766423	-19.944410	-22.983160	0.000000	0.008806	0.010558	0.011365	0.000000	0.000000	0.000000	0.000000	0.000000	0.386234	0.400107	0.401808	0.000000	-208.628859	-257.161563	-263.517219	0.000000	0.000000	0.000000	0.000000	
7.100000	0.000000	-14.093385	-20.413893	-23.522635	0.000000	0.013643	0.016300	0.017523	0.000000	0.000000	0.000000	0.000000	0.000000	0.606242	0.627287	0.629863	0.000000	-214.166922	-263.819437	-270.321469	0.000000	0.000000	0.000000	0.000000	
7.150000	0.000000	-14.408426	-20.866086	-24.042184	0.000000	0.019435	0.023164	0.024878	0.000000	0.000000	0.000000	0.000000	0.000000	0.871433	0.900975	0.904585	0.000000	-219.526500	-270.256687	-276.899625	0.000000	0.000000	0.000000	0.000000	
7.200000	0.000000	-14.710762	-21.299828	-24.540451	0.000000	0.025937	0.030829	0.033074	0.000000	0.000000	0.000000	0.000000	0.000000	1.174933	1.213693	1.218423	0.000000	-224.699531	-276.462281	-283.240219	0.000000	0.000000	0.000000	0.000000	
7.250000	0.000000	-15.012758	-21.732799	-25.037725	0.000000	0.033439	0.039689	0.042556	0.000000	0.000000	0.000000	0.000000	0.000000	1.522876	1.572402	1.578442	0.000000	-229.906688	-282.698438	-289.610906	0.000000	0.000000	0.000000	0.000000	
7.300000	0.000000	-15.328111	-22.184600	-25.556512	0.000000	0.042521	0.050504	0.054166	0.000000	0.000000	0.000000	0.000000	0.000000	1.931512	1.994763	2.002479	0.000000	-235.387406	-289.251344	-296.303875	0.000000	0.000000	0.000000	0.000000	
7.350000	0.000000	-15.655290	-22.653059	-26.094320	0.000000	0.053295	0.063397	0.068036	0.000000	0.000000	0.000000	0.000000	0.000000	2.407021	2.487062	2.496835	0.000000	-241.112578	-296.086719	-303.284406	0.000000	0.000000	0.000000	0.000000	
7.400000	0.000000	-15.973055	-23.107814	-26.616316	0.000000	0.065360	0.077799	0.083513	0.000000	0.000000	0.000000	0.000000	0.000000	2.944800	3.043354	3.055392	0.000000	-246.704156	-302.754719	-310.093063	0.000000	0.000000	0.000000	0.000000	
7.450000	0.000000	-16.273307	-23.537168	-27.109025	0.000000	0.078103	0.092948	0.099766	0.000000	0.000000	0.000000	0.000000	0.000000	3.521840	3.639452	3.653815	0.000000	-252.033734	-309.098813	-316.569625	0.000000	0.000000	0.000000	0.000000	
7.500000	0.000000	-16.577687	-23.972100	-27.608020	0.000000	0.090845	0.107962	0.115818	0.000000	0.000000	0.000000	0.000000	0.000000	4.117705	4.253328	4.269879	0.000000	-257.482281	-315.573188	-323.178094	0.000000	0.000000	0.000000	0.000000	
7.550000	0.000000	-16.908240	-24.443934	-28.149166	0.000000	0.102332	0.121358	0.130081	0.000000	0.000000	0.000000	0.000000	0.000000	4.674896	4.825666	4.844044	0.000000	-263.466594	-322.667844	-330.417719	0.000000	0.000000	0.000000	0.000000	
7.600000	0.000000	-17.264398	-24.951914	-28.731615	0.000000	0.111834	0.132167	0.141471	0.000000	0.000000	0.000000	0.000000	0.000000	5.175949	5.337108	5.356718	0.000000	-269.970594	-330.364750	-338.270375	0.000000	0.000000	0.000000	0.000000	
7.650000	0.000000	-17.623010	-25.462785	-29.317156	0.000000	0.119023	0.140049	0.149649	0.000000	0.000000	0.000000	0.000000	0.000000	5.599728	5.766431	5.786666	0.000000	-276.602719	-338.193469	-346.255375	0.000000	0.000000	0.000000	0.000000	
7.700000	0.000000	-17.970648	-25.957348	-29.883756	0.000000	0.123701	0.144728	0.154298	0.000000	0.000000	0.000000	0.000000	0.000000	5.945541	6.112310	6.132490	0.000000	-283.123969	-345.869500	-354.082125	0.000000	0.000000	0.000000	0.000000	
7.750000	0.000000	-18.318342	-26.451277	-30.449361	0.000000	0.125218	0.145430	0.154591	0.000000	0.000000	0.000000	0.000000	0.000000	6.186738	6.347130	6.366455	0.000000	-289.743656	-353.638469	-362.001094	0.000000	0.000000	0.000000	0.000000	
7.800000	0.000000	-18.671955	-26.952900	-31.023514	0.000000	0.123562	0.142205	0.150608	0.000000	0.000000	0.000000	0.000000	0.000000	6.317271	6.465306	6.483043	0.000000	-296.575063	-361.633125	-370.147438	0.000000	0.000000	0.000000	0.000000	
7.850000	0.000000	-19.026805	-27.455348	-31.598264	0.000000	0.119259	0.135903	0.143358	0.000000	0.000000	0.000000	0.000000	0.000000	6.326572	6.458842	6.474588	0.000000	-303.556844	-369.775094	-378.440719	0.000000	0.000000	0.000000	0.000000	
7.900000	0.000000	-19.382988	-27.958820	-32.173859	0.000000	0.113106	0.127541	0.133957	0.000000	0.000000	0.000000	0.000000	0.000000	6.240353	6.355157	6.368720	0.000000	-310.684500	-378.060313	-386.876906	0.000000	0.000000	0.000000	0.000000	
7.950000	0.000000	-19.743744	-28.467979	-32.755670	0.000000	0.105551	0.117650	0.122980	0.000000	0.000000	0.000000	0.000000	0.000000	6.078767	6.175104	6.186380	0.000000	-318.007781	-386.550219	-395.518750	0.000000	0.000000	0.000000	0.000000	
8.000000	0.000000	-20.113504	-28.989385	-33.351301	0.000000	0.097412	0.107124	0.111349	0.000000	0.000000	0.000000	0.000000	0.000000	5.895815	5.973254	5.982207	0.000000	-325.578125	-395.312563	-404.436469	0.000000	0.000000	0.000000	0.000000	
8.050000	0.000000	-20.494773	-29.526703	-33.964984	0.000000	0.089692	0.097146	0.100335	0.000000	0.000000	0.000000	0.000000	0.000000	5.740059	5.799617	5.806385	0.000000	-333.425594	-404.386719	-413.670406	0.000000	0.000000	0.000000	0.000000	
8.100000	0.000000	-20.880482	-30.069783	-34.585066	0.000000	0.082832	0.088300	0.090585	0.000000	0.000000	0.000000	0.000000	0.000000	5.620839	5.664648	5.669511	0.000000	-341.431156	-413.629344	-423.074187	0.000000	0.000000	0.000000	0.000000	
8.150000	0.000000	-21.268285	-30.615258	-35.207676	0.000000	0.076941	0.080686	0.082197	0.000000	0.000000	0.000000	0.000000	0.000000	5.551794	5.581905	5.585134	0.000000	-349.556094	-422.993781	-432.600031	0.000000	0.000000	0.000000	0.000000	
8.200000	0.000000	-21.642686	-31.140934	-35.807328	0.000000	0.072019	0.074301	0.075170	0.000000	0.000000	0.000000	0.000000	0.000000	5.537666	5.556137	5.558005	0.000000	-357.527750	-432.154688	-441.915781	0.000000	0.000000	0.000000	0.000000	
8.250000	0.000000	-21.995104	-31.634576	-36.370000	0.000000	0.068300	0.069456	0.069848	0.000000	0.000000	0.000000	0.000000	0.000000	5.585009	5.594471	5.595326	0.000000	-365.190500	-440.927687	-450.833219	0.000000	0.000000	0.000000	0.000000	
8.300000	0.000000	-22.332746	-32.106510	-36.907543	0.000000	0.065897	0.066310	0.066414	0.000000	0.000000	0.000000	0.000000	0.000000	5.690375	5.693848	5.694083	0.000000	-372.669844	-449.462906	-459.505781	0.000000	0.000000	0.000000	0.000000	
8.350000	0.000000	-22.673598	-32.582693	-37.449844	0.000000	0.065337	0.065385	0.065386	0.000000	0.000000	0.000000	0.000000	0.000000	5.904339	5.904792	5.904795	0.000000	-380.252000	-458.109125	-468.290375	0.000000	0.000000	0.000000	0.000000	
8.400000	0.000000	-23.028676	-33.078945	-38.015062	0.000000	0.066668	0.066617	0.066539	0.000000	0.000000	0.000000	0.000000	0.000000	6.229517	6.229188	6.229042	0.000000	-388.121594	-467.088625	-477.414250	0.000000	0.000000	0.000000	0.000000	
8.450000	0.000000	-23.401090	-33.599730	-38.608348	0.000000	0.069529	0.069170	0.068872	0.000000	0.000000	0.000000	0.000000	0.000000	6.646520	6.643916	6.643322	0.000000	-396.332094	-476.465750	-486.943156	0.000000	0.000000	0.000000	0.000000	
8.500000	0.000000	-23.781535	-34.131574	-39.214160	0.000000	0.072733	0.071888	0.071289	0.000000	0.000000	0.000000	0.000000	0.000000	7.072036	7.065734	7.064524	0.000000	-404.743406	-486.067375	-496.699563	0.000000	0.000000	0.000000	0.000000	
8.550000	0.000000	-24.157484	-34.656625	-39.812043	0.000000	0.076183	0.074784	0.073859	0.000000	0.000000	0.000000	0.000000	0.000000	7.507452	7.496910	7.495032	0.000000	-413.122094	-495.618375	-506.402938	0.000000	0.000000	0.000000	0.000000	
8.600000	0.000000	-24.522969	-35.166270	-40.392078	0.000000	0.079432	0.077495	0.076262	0.000000	0.000000	0.000000	0.000000	0.000000	7.910563	7.895881	7.893367	0.000000	-421.374969	-505.004781	-515.936688	0.000000	0.000000	0.000000	0.000000	
8.650000	0.000000	-24.882863	-35.667301	-40.962004	0.000000	0.082001	0.079638	0.078164	0.000000	0.000000	0.000000	0.000000	0.000000	8.225729	8.207770	8.204759	0.000000	-429.612063	-514.351688	-525.427812	0.000000	0.000000	0.000000	0.000000	
8.700000	0.000000	-25.242467	-36.167211	-41.530391	0.000000	0.083692	0.081091	0.079481	0.000000	0.000000	0.000000	0.000000	0.000000	8.425799	8.405998	8.402708	0.000000	-437.936625	-523.779562	-534.999063	0.000000	0.000000	0.000000	0.000000	
8.750000	0.000000	-25.608313	-36.675309	-42.107891	0.000000	0.084498	0.081851	0.080215	0.000000	0.000000	0.000000	0.000000	0.000000	8.510103	8.489955	8.486609	0.000000	-446.472750	-533.434375	-544.799125	0.000000	0.000000	0.000000	0.000000	
8.800000	0.000000	-25.969883	-37.176434	-42.677062	0.000000	0.084085	0.081527	0.079939	0.000000	0.000000	0.000000	0.000000	0.000000	8.456706	8.437235	8.433992	0.000000	-455.047062	-543.106188	-554.613375	0.000000	0.000000	0.000000	0.000000	
8.850000	0.000000	-26.315301	-37.653637	-43.218492	0.000000	0.082433	0.080059	0.078577	0.000000	0.000000	0.000000	0.000000	0.000000	8.269040	8.250989	8.247962	0.000000	-463.445188	-552.540813	-564.182500	0.000000	0.000000	0.000000	0.000000	
8.900000	0.000000	-26.643313	-38.105363	-43.730457	0.000000	0.080295	0.078247	0.076950	0.000000	0.000000	0.000000	0.000000	0.000000	8.011472	7.995933	7.993288	0.000000	-471.613719	-561.682437	-573.450187	0.000000	0.000000	0.000000	0.000000	
8.950000	0.000000	-26.983490	-38.573797	-44.261355	0.000000	0.077900	0.076348	0.075333	0.000000	0.000000	0.000000	0.000000	0.000000	7.698542	7.686820	7.684757	0.000000	-480.088687	-571.166187	-583.064750	0.000000	0.000000	0.000000	0.000000	
9.000000	0.000000	-27.347592	-39.075766	-44.830465	0.000000	0.075576	0.074574	0.073878	0.000000	0.000000	0.000000	0.000000	0.000000	7.374275	7.366776	7.365370	0.000000	-489.079719	-581.241437	-593.280562	0.000000	0.000000	0.000000	0.000000	
9.050000	0.000000	-27.723986	-39.594590	-45.418660	0.000000	0.073328	0.072802	0.072394	0.000000	0.000000	0.000000	0.000000	0.000000	7.052503	7.048641	7.047825	0.000000	-498.381750	-591.663813	-603.848187	0.000000	0.000000	0.000000	0.000000	
9.100000	0.000000	-28.076982	-40.079504	-45.967773	0.000000	0.071324	0.071140	0.070957	0.000000	0.000000	0.000000	0.000000	0.000000	6.748224	6.746932	6.746575	0.000000	-507.328406	-601.648312	-613.967125	0.000000	0.000000	0.000000	0.000000	
9.150000	0.000000	-28.398852	-40.519395	-46.465023	0.000000	0.069194	0.069181	0.069145	0.000000	0.000000	0.000000	0.000000	0.000000	6.404755	6.404688	6.404624	0.000000	-515.790969	-611.039250	-623.478187	0.000000	0.000000	0.000000	0.000000	
9.200000	0.000000	-28.731410	-40.973555	-46.978277	0.000000	0.066578	0.066676	0.066684	0.000000	0.000000	0.000000	0.000000	0.000000	5.962081	5.962961	5.962982	0.000000	-524.576375	-620.781500	-633.344187	0.000000	0.000000	0.000000	0.000000	
